edge_source_id	edge_id	paper_id	observation_id	claim_id	support_kind	species_support	source_scope	confidence_tier	citation_note	notes
REGSRC02333	EDGE03696		REGISTER:M22B-EVID-000352		review_statement	mouse	direct_edge	uncertain	M22A-HANDOFF-000086;M22A-HANDOFF-000099	register_edge_id=M22B-E000108; register_evidence_id=M22B-EVID-000352; source_kind=reviewed_direct_target; source_locator=PMCID:PMC8739224; DOI:10.3389/fnmol.2021.790213; source_locator_status=stable; register_evidence_id=M22B-EVID-000352; original_source_kind=reviewed_direct_target; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02334	EDGE03697		REGISTER:M22B-EVID-000995		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000774	register_edge_id=M22B-E000109; register_evidence_id=M22B-EVID-000995; source_kind=reviewed_program_association; source_locator=PMID:22553039; PMID:18351459; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-000995; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02335	EDGE03697		REGISTER:M22B-EVID-001021		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000799	register_edge_id=M22B-E000109; register_evidence_id=M22B-EVID-001021; source_kind=reviewed_program_association; source_locator=PMID:22553039; PMID:16740609; PMID:19446601; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001021; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02336	EDGE03697		REGISTER:M22B-EVID-001046		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000824	register_edge_id=M22B-E000109; register_evidence_id=M22B-EVID-001046; source_kind=reviewed_program_association; source_locator=PMID:22553039; PMID:18351459; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001046; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02337	EDGE03698		REGISTER:M22B-EVID-000996		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000775	register_edge_id=M22B-E000110; register_evidence_id=M22B-EVID-000996; source_kind=reviewed_program_association; source_locator=PMID:29946167; PMCID:PMC6461959; PMID:19909793; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-000996; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02338	EDGE03698		REGISTER:M22B-EVID-001022		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000800	register_edge_id=M22B-E000110; register_evidence_id=M22B-EVID-001022; source_kind=reviewed_program_association; source_locator=PMID:29946167; PMCID:PMC6461959; PMID:19909793; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001022; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02339	EDGE03698		REGISTER:M22B-EVID-001047		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000825	register_edge_id=M22B-E000110; register_evidence_id=M22B-EVID-001047; source_kind=reviewed_program_association; source_locator=PMID:29946167; PMCID:PMC6461959; PMID:19909793; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001047; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02340	EDGE03699		REGISTER:M22B-EVID-000395		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000172	register_edge_id=M22B-E000122; register_evidence_id=M22B-EVID-000395; source_kind=reviewed_program_association; source_locator=PMID:19477016; PMCID:PMC2740928; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-000395; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02341	EDGE03700		REGISTER:M22B-EVID-000397		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000179;M22A-HANDOFF-000180	register_edge_id=M22B-E000123; register_evidence_id=M22B-EVID-000397; source_kind=reviewed_regulatory_support; source_locator=PMID:24947582; DOI:10.1007/s00125-014-3290-0; source_locator_status=stable; register_evidence_id=M22B-EVID-000397; original_source_kind=reviewed_regulatory_support; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02342	EDGE03701		REGISTER:M22B-EVID-000150		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-001905	register_edge_id=M22B-E000124; register_evidence_id=M22B-EVID-000150; source_kind=reviewed_program_association; source_locator=PMCID:PMC2905627; PMID:8657281; source_locator_status=stable; register_evidence_id=M22B-EVID-000150; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02343	EDGE03702		REGISTER:M22B-EVID-000151		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-001905	register_edge_id=M22B-E000126; register_evidence_id=M22B-EVID-000151; source_kind=reviewed_phenotype_only; source_locator=PMCID:PMC2905627; source_locator_status=stable; register_evidence_id=M22B-EVID-000151; original_source_kind=reviewed_phenotype_only; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02344	EDGE03703		REGISTER:M22B-EVID-001179		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000953	register_edge_id=M22B-E000130; register_evidence_id=M22B-EVID-001179; source_kind=reviewed_program_association; source_locator=PMID:19840937; PMCID:PMC2791012; DOI:10.1074/jbc.M109.046276; PMID:22179607; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001179; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02345	EDGE03704		REGISTER:M22B-EVID-000999		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000778	register_edge_id=M22B-E000131; register_evidence_id=M22B-EVID-000999; source_kind=reviewed_program_association; source_locator=PMID:19840937; PMCID:PMC2791012; PMID:22179607; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-000999; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02346	EDGE03704		REGISTER:M22B-EVID-001025		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000803	register_edge_id=M22B-E000131; register_evidence_id=M22B-EVID-001025; source_kind=reviewed_program_association; source_locator=PMID:19840937; PMID:16672661; PMID:19446601; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001025; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02347	EDGE03705		REGISTER:M22B-EVID-001018		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000796	register_edge_id=M22B-E000132; register_evidence_id=M22B-EVID-001018; source_kind=reviewed_program_association; source_locator=PMID:19812345; PMCID:PMC2804479; PMID:19955386; PMCID:PMC2836809; PMID:11953750; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001018; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02348	EDGE03706		REGISTER:M22B-EVID-000943		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-000720	register_edge_id=M22B-E000133; register_evidence_id=M22B-EVID-000943; source_kind=reviewed_program_association; source_locator=PMID:20133702; PMCID:PMC2840317; PMID:19583954; DOI:10.1038/embor.2009.125; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-000943; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02349	EDGE03707		REGISTER:M22B-EVID-000371		review_statement	human	contextual_support	uncertain	M22A-HANDOFF-000109;M22A-HANDOFF-000110;M22A-HANDOFF-000111;M22A-HANDOFF-000112;M22A-HANDOFF-000119;M22A-HANDOFF-000120;M22A-HANDOFF-000121;M22A-HANDOFF-000122	register_edge_id=M22B-E000134; register_evidence_id=M22B-EVID-000371; source_kind=reviewed_program_association; source_locator=PMID:12124440; DOI:10.1046/j.1471-4159.2002.00992.x; source_locator_status=stable; register_evidence_id=M22B-EVID-000371; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02350	EDGE03708		REGISTER:M22B-EVID-000129		review_statement	both	direct_edge	uncertain	M22A-HANDOFF-001323	register_edge_id=M22B-E000135; register_evidence_id=M22B-EVID-000129; source_kind=reviewed_direct_target; source_locator=PMID:21862615; PMID:15890677; source_locator_status=stable; register_evidence_id=M22B-EVID-000129; original_source_kind=reviewed_direct_target; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02351	EDGE03709		REGISTER:M22B-EVID-000386		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-000153;M22A-HANDOFF-000157;M22A-HANDOFF-000161	register_edge_id=M22B-E000136; register_evidence_id=M22B-EVID-000386; source_kind=reviewed_regulatory_support; source_locator=PMID:24352507; PMCID:PMC3895487; DOI:10.1038/ncomms3909; source_locator_status=stable; register_evidence_id=M22B-EVID-000386; original_source_kind=reviewed_regulatory_support; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02352	EDGE03710		REGISTER:M22B-EVID-000621		review_statement	human	contextual_support	uncertain	M22A-HANDOFF-000442;M22A-HANDOFF-000446	register_edge_id=M22B-E000137; register_evidence_id=M22B-EVID-000621; source_kind=reviewed_program_association; source_locator=PMID:15245432; PMID:31920512; source_locator_status=stable; register_evidence_id=M22B-EVID-000621; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02353	EDGE03711		REGISTER:M22B-EVID-000036		manual_background	mouse	negative_evidence	uncertain	M22A-HANDOFF-001890	register_edge_id=M22B-E000138; register_evidence_id=M22B-EVID-000036; source_kind=unresolved; source_locator=PMCID:PMC2080618; PMCID:PMC6343348; source_locator_status=stable; register_evidence_id=M22B-EVID-000036; original_source_kind=unresolved; original_support_kind=manual_background; source_locator_status=stable; 
REGSRC02354	EDGE03712		REGISTER:M22B-EVID-000165		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-002565	register_edge_id=M22B-E000139; register_evidence_id=M22B-EVID-000165; source_kind=reviewed_phenotype_only; source_locator=PMCID:PMC5524754; source_locator_status=stable; register_evidence_id=M22B-EVID-000165; original_source_kind=reviewed_phenotype_only; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02355	EDGE03713		REGISTER:M22B-EVID-000164		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-002565	register_edge_id=M22B-E000140; register_evidence_id=M22B-EVID-000164; source_kind=reviewed_regulatory_support; source_locator=PMCID:PMC5524754; source_locator_status=stable; register_evidence_id=M22B-EVID-000164; original_source_kind=reviewed_regulatory_support; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02356	EDGE03714		REGISTER:M22B-EVID-000169		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-004629	register_edge_id=M22B-E000141; register_evidence_id=M22B-EVID-000169; source_kind=reviewed_program_association; source_locator=PMID:18981475; PMCID:PMC2577789; PMID:25088803; PMCID:PMC4315770; source_locator_status=stable; register_evidence_id=M22B-EVID-000169; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02357	EDGE03715		REGISTER:M22B-EVID-000170		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-004629	register_edge_id=M22B-E000142; register_evidence_id=M22B-EVID-000170; source_kind=reviewed_phenotype_only; source_locator=PMID:18981475; PMCID:PMC2577789; PMID:25088803; PMCID:PMC4315770; source_locator_status=stable; register_evidence_id=M22B-EVID-000170; original_source_kind=reviewed_phenotype_only; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02358	EDGE03716		REGISTER:M22B-EVID-000147		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-001884	register_edge_id=M22B-E000144; register_evidence_id=M22B-EVID-000147; source_kind=reviewed_program_association; source_locator=PMID:19357251; PMID:17174939; PMID:26588476; PMCID:PMC3060419; source_locator_status=stable; register_evidence_id=M22B-EVID-000147; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02359	EDGE03717		REGISTER:M22B-EVID-000374		review_statement	human	contextual_support	uncertain	M22A-HANDOFF-000128	register_edge_id=M22B-E000145; register_evidence_id=M22B-EVID-000374; source_kind=reviewed_program_association; source_locator=PMID:24023725; PMCID:PMC3759376; DOI:10.1371/journal.pone.0072011; PMID:12124440; DOI:10.1046/j.1471-4159.2002.00992.x; source_locator_status=stable; register_evidence_id=M22B-EVID-000374; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02360	EDGE03718		REGISTER:M22B-EVID-000370		review_statement	human	contextual_support	uncertain	M22A-HANDOFF-000108;M22A-HANDOFF-000118	register_edge_id=M22B-E000146; register_evidence_id=M22B-EVID-000370; source_kind=reviewed_program_association; source_locator=PMID:24023725; source_locator_status=stable; register_evidence_id=M22B-EVID-000370; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02361	EDGE03719		REGISTER:M22B-EVID-000148		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-001884	register_edge_id=M22B-E000149; register_evidence_id=M22B-EVID-000148; source_kind=reviewed_phenotype_only; source_locator=PMID:26588476; PMID:19357251; source_locator_status=stable; register_evidence_id=M22B-EVID-000148; original_source_kind=reviewed_phenotype_only; original_support_kind=review_statement; source_locator_status=stable; 
