ligand	receptor	ligand_components	receptor_components	resource	source_record_id	pathway_name	annotation	evidence	cofactor_annotations	version	direct_lr_candidate
Oxt	Oxtr	Oxt	Oxtr	CellChatDB.mouse	OXT_OXTR	OXT	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Sst	Sstr1	Sst	Sstr1	CellChatDB.mouse	SST_SSTR1	SOMATOSTATIN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Sst	Sstr2	Sst	Sstr2	CellChatDB.mouse	SST_SSTR2	SOMATOSTATIN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Sst	Sstr3	Sst	Sstr3	CellChatDB.mouse	SST_SSTR3	SOMATOSTATIN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Sst	Sstr4	Sst	Sstr4	CellChatDB.mouse	SST_SSTR4	SOMATOSTATIN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Sst	Sstr5	Sst	Sstr5	CellChatDB.mouse	SST_SSTR5	SOMATOSTATIN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Cort	Sstr1	Cort	Sstr1	CellChatDB.mouse	CORT_SSTR1	SOMATOSTATIN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Cort	Sstr2	Cort	Sstr2	CellChatDB.mouse	CORT_SSTR2	SOMATOSTATIN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Cort	Sstr3	Cort	Sstr3	CellChatDB.mouse	CORT_SSTR3	SOMATOSTATIN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Cort	Sstr4	Cort	Sstr4	CellChatDB.mouse	CORT_SSTR4	SOMATOSTATIN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Cort	Sstr5	Cort	Sstr5	CellChatDB.mouse	CORT_SSTR5	SOMATOSTATIN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Tac1	Tacr1	Tac1	Tacr1	CellChatDB.mouse	TAC1_TACR1	TAC	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Tac4	Tacr1	Tac4	Tacr1	CellChatDB.mouse	TAC4_TACR1	TAC	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Tac1	Tacr2	Tac1	Tacr2	CellChatDB.mouse	TAC1_TACR2	TAC	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Tac2	Tacr3	Tac2	Tacr3	CellChatDB.mouse	TAC2_TACR3	TAC	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Uts2	Uts2r	Uts2	Uts2r	CellChatDB.mouse	UTS2_UTS2R	UTS2	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Avp	Avpr2	Avp	Avpr2	CellChatDB.mouse	AVP_AVPR2	AVP	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Avp	Avpr1a	Avp	Avpr1a	CellChatDB.mouse	AVP_AVPR1A	AVP	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Avp	Avpr1b	Avp	Avpr1b	CellChatDB.mouse	AVP_AVPR1B	AVP	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Prlh	Prlhr	Prlh	Prlhr	CellChatDB.mouse	PRLH_PRLHR	PRLH	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Prss3l	F2r	Prss3l	F2r	CellChatDB.mouse	GM10334_F2R	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try5	F2r	Try5	F2r	CellChatDB.mouse	TRY5_F2R	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Ctsg	F2r	Ctsg	F2r	CellChatDB.mouse	CTSG_F2R	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
F2	F2r	F2	F2r	CellChatDB.mouse	F2_F2R	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Gzma	F2r	Gzma	F2r	CellChatDB.mouse	GZMA_F2R	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Prss2	F2r	Prss2	F2r	CellChatDB.mouse	PRSS2_F2R	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try4	F2r	Try4	F2r	CellChatDB.mouse	TRY4_F2R	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try10	F2r	Try10	F2r	CellChatDB.mouse	TRY10_F2R	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Prss3l	F2rl1	Prss3l	F2rl1	CellChatDB.mouse	GM10334_F2RL1	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try5	F2rl1	Try5	F2rl1	CellChatDB.mouse	TRY5_F2RL1	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Ctsg	F2rl1	Ctsg	F2rl1	CellChatDB.mouse	CTSG_F2RL1	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
F2	F2rl1	F2	F2rl1	CellChatDB.mouse	F2_F2RL1	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Gzma	F2rl1	Gzma	F2rl1	CellChatDB.mouse	GZMA_F2RL1	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Prss2	F2rl1	Prss2	F2rl1	CellChatDB.mouse	PRSS2_F2RL1	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try4	F2rl1	Try4	F2rl1	CellChatDB.mouse	TRY4_F2RL1	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try10	F2rl1	Try10	F2rl1	CellChatDB.mouse	TRY10_F2RL1	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Prss3l	F2rl2	Prss3l	F2rl2	CellChatDB.mouse	GM10334_F2RL2	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try5	F2rl2	Try5	F2rl2	CellChatDB.mouse	TRY5_F2RL2	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Ctsg	F2rl2	Ctsg	F2rl2	CellChatDB.mouse	CTSG_F2RL2	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
F2	F2rl2	F2	F2rl2	CellChatDB.mouse	F2_F2RL2	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Gzma	F2rl2	Gzma	F2rl2	CellChatDB.mouse	GZMA_F2RL2	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Prss2	F2rl2	Prss2	F2rl2	CellChatDB.mouse	PRSS2_F2RL2	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try4	F2rl2	Try4	F2rl2	CellChatDB.mouse	TRY4_F2RL2	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try10	F2rl2	Try10	F2rl2	CellChatDB.mouse	TRY10_F2RL2	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Prss3l	F2rl3	Prss3l	F2rl3	CellChatDB.mouse	GM10334_F2RL3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try5	F2rl3	Try5	F2rl3	CellChatDB.mouse	TRY5_F2RL3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Ctsg	F2rl3	Ctsg	F2rl3	CellChatDB.mouse	CTSG_F2RL3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
F2	F2rl3	F2	F2rl3	CellChatDB.mouse	F2_F2RL3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Gzma	F2rl3	Gzma	F2rl3	CellChatDB.mouse	GZMA_F2RL3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Plg	F2rl3	Plg	F2rl3	CellChatDB.mouse	PLG_F2RL3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Prss2	F2rl3	Prss2	F2rl3	CellChatDB.mouse	PRSS2_F2RL3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try4	F2rl3	Try4	F2rl3	CellChatDB.mouse	TRY4_F2RL3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try10	F2rl3	Try10	F2rl3	CellChatDB.mouse	TRY10_F2RL3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Prss3l	Pard3	Prss3l	Pard3	CellChatDB.mouse	GM10334_PARD3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try5	Pard3	Try5	Pard3	CellChatDB.mouse	TRY5_PARD3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Ctsg	Pard3	Ctsg	Pard3	CellChatDB.mouse	CTSG_PARD3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
F2	Pard3	F2	Pard3	CellChatDB.mouse	F2_PARD3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Gzma	Pard3	Gzma	Pard3	CellChatDB.mouse	GZMA_PARD3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Plg	Pard3	Plg	Pard3	CellChatDB.mouse	PLG_PARD3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Prss2	Pard3	Prss2	Pard3	CellChatDB.mouse	PRSS2_PARD3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try4	Pard3	Try4	Pard3	CellChatDB.mouse	TRY4_PARD3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Try10	Pard3	Try10	Pard3	CellChatDB.mouse	TRY10_PARD3	PARs	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Pmch	Mchr1	Pmch	Mchr1	CellChatDB.mouse	PMCH_MCHR1	PMCH	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Prok1	Prokr2	Prok1	Prokr2	CellChatDB.mouse	PROK1_PROKR2	PROK	Secreted Signaling	PMID: 24496457		CellChatDB v1	true
Prok1	Prokr1	Prok1	Prokr1	CellChatDB.mouse	PROK1_PROKR1	PROK	Secreted Signaling	PMID: 24496457		CellChatDB v1	true
Prok2	Prokr1	Prok2	Prokr1	CellChatDB.mouse	PROK2_PROKR1	PROK	Secreted Signaling	PMID: 24496457		CellChatDB v1	true
Prok2	Prokr2	Prok2	Prokr2	CellChatDB.mouse	PROK2_PROKR2	PROK	Secreted Signaling	PMID: 24496457		CellChatDB v1	true
Adcyap1	Adcyap1r1	Adcyap1	Adcyap1r1	CellChatDB.mouse	ADCYAP1_ADCYAP1R1	PACAP	Secreted Signaling	PMID: 21350482		CellChatDB v1	true
Vip	Vipr1	Vip	Vipr1	CellChatDB.mouse	VIP_VIPR1	VIP	Secreted Signaling	PMID: 10655512		CellChatDB v1	true
Vip	Vipr2	Vip	Vipr2	CellChatDB.mouse	VIP_VIPR2	VIP	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Nppa	Npr1	Nppa	Npr1	CellChatDB.mouse	NPPA_NPR1	NPR1	Secreted Signaling	KEGG: mmu04080; PMID:29934640		CellChatDB v1	true
Nppb	Npr1	Nppb	Npr1	CellChatDB.mouse	NPPB_NPR1	NPR1	Secreted Signaling	KEGG: mmu04080; PMID:29934640		CellChatDB v1	true
Nppc	Npr2	Nppc	Npr2	CellChatDB.mouse	NPPC_NPR2	NPR2	Secreted Signaling	KEGG: mmu04080; PMID:29934640		CellChatDB v1	true
Kitl	Kit	Kitl	Kit	CellChatDB.mouse	KITL_KIT	KIT	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Gcg	Gipr	Gcg	Gipr	CellChatDB.mouse	GCG_GIPR	GIPR	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Gip	Gipr	Gip	Gipr	CellChatDB.mouse	GIP_GIPR	GIPR	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Fshb	Fshr	Fshb	Fshr	CellChatDB.mouse	FSHB_FSHR	FSH	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Cga	Fshr	Cga	Fshr	CellChatDB.mouse	CGA_FSHR	FSH	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Lhb	Lhcgr	Lhb	Lhcgr	CellChatDB.mouse	LHB_LHCGR	LHB	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Cga	Lhcgr	Cga	Lhcgr	CellChatDB.mouse	CGA_LHCGR	LHB	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Tshb	Tshr	Tshb	Tshr	CellChatDB.mouse	TSHB_TSHR	TSH	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Cga	Tshr	Cga	Tshr	CellChatDB.mouse	CGA_TSHR	TSH	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Bdnf	Ntrk2	Bdnf	Ntrk2	CellChatDB.mouse	BDNF_NTRK2	NT	Secreted Signaling	PMID: 27908981	NGFR activation receptor	CellChatDB v1	true
Ngf	Ntrk1	Ngf	Ntrk1	CellChatDB.mouse	NGF_NTRK1	NT	Secreted Signaling	PMID: 27908981	NGFR activation receptor	CellChatDB v1	true
Flt3l	Flt3	Flt3l	Flt3	CellChatDB.mouse	FLT3L_FLT3	FLT3	Secreted Signaling	PMID: 25992210		CellChatDB v1	true
Hgf	Met	Hgf	Met	CellChatDB.mouse	HGF_MET	HGF	Secreted Signaling	PMID: 28475121		CellChatDB v1	true
Klk1b4	Ntrk1	Klk1b4	Ntrk1	CellChatDB.mouse	NGFA_NTRK1	NT	Secreted Signaling	PMID: 27908981	NGFR activation receptor	CellChatDB v1	true
Ntf3	Ntrk1	Ntf3	Ntrk1	CellChatDB.mouse	NTF3_NTRK1	NT	Secreted Signaling	PMID: 27908981	NGFR activation receptor	CellChatDB v1	true
Ntf3	Ntrk2	Ntf3	Ntrk2	CellChatDB.mouse	NTF3_NTRK2	NT	Secreted Signaling	PMID: 27908981	NGFR activation receptor	CellChatDB v1	true
Ntf3	Ntrk3	Ntf3	Ntrk3	CellChatDB.mouse	NTF3_NTRK3	NT	Secreted Signaling	PMID: 27908981	NGFR activation receptor	CellChatDB v1	true
Ntf5	Ntrk2	Ntf5	Ntrk2	CellChatDB.mouse	NTF5_NTRK2	NT	Secreted Signaling	PMID: 27908981	NGFR activation receptor	CellChatDB v1	true
Sema3a	Nrp1_Plxna1	Sema3a	Nrp1|Plxna1	CellChatDB.mouse	SEMA3A_NRP1_PLXNA1	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3a	Nrp1_Plxna2	Sema3a	Nrp1|Plxna2	CellChatDB.mouse	SEMA3A_NRP1_PLXNA2	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3a	Nrp1_Plxna3	Sema3a	Nrp1|Plxna3	CellChatDB.mouse	SEMA3A_NRP1_PLXNA3	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3a	Nrp1_Plxna4	Sema3a	Nrp1|Plxna4	CellChatDB.mouse	SEMA3A_NRP1_PLXNA4	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3b	Nrp1_Plxna1	Sema3b	Nrp1|Plxna1	CellChatDB.mouse	SEMA3B_NRP1_PLXNA1	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3b	Nrp1_Plxna2	Sema3b	Nrp1|Plxna2	CellChatDB.mouse	SEMA3B_NRP1_PLXNA2	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3b	Nrp1_Plxna3	Sema3b	Nrp1|Plxna3	CellChatDB.mouse	SEMA3B_NRP1_PLXNA3	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3b	Nrp1_Plxna4	Sema3b	Nrp1|Plxna4	CellChatDB.mouse	SEMA3B_NRP1_PLXNA4	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3c	Nrp1_Plxna1	Sema3c	Nrp1|Plxna1	CellChatDB.mouse	SEMA3C_NRP1_PLXNA1	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3c	Nrp1_Plxna2	Sema3c	Nrp1|Plxna2	CellChatDB.mouse	SEMA3C_NRP1_PLXNA2	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3c	Nrp1_Plxna3	Sema3c	Nrp1|Plxna3	CellChatDB.mouse	SEMA3C_NRP1_PLXNA3	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3c	Nrp1_Plxna4	Sema3c	Nrp1|Plxna4	CellChatDB.mouse	SEMA3C_NRP1_PLXNA4	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3d	Nrp1_Plxna1	Sema3d	Nrp1|Plxna1	CellChatDB.mouse	SEMA3D_NRP1_PLXNA1	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3d	Nrp1_Plxna2	Sema3d	Nrp1|Plxna2	CellChatDB.mouse	SEMA3D_NRP1_PLXNA2	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3d	Nrp1_Plxna3	Sema3d	Nrp1|Plxna3	CellChatDB.mouse	SEMA3D_NRP1_PLXNA3	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3d	Nrp1_Plxna4	Sema3d	Nrp1|Plxna4	CellChatDB.mouse	SEMA3D_NRP1_PLXNA4	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3b	Nrp2_Plxna1	Sema3b	Nrp2|Plxna1	CellChatDB.mouse	SEMA3B_NRP2_PLXNA1	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3b	Nrp2_Plxna2	Sema3b	Nrp2|Plxna2	CellChatDB.mouse	SEMA3B_NRP2_PLXNA2	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3b	Nrp2_Plxna3	Sema3b	Nrp2|Plxna3	CellChatDB.mouse	SEMA3B_NRP2_PLXNA3	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3b	Nrp2_Plxna4	Sema3b	Nrp2|Plxna4	CellChatDB.mouse	SEMA3B_NRP2_PLXNA4	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3c	Nrp2_Plxna1	Sema3c	Nrp2|Plxna1	CellChatDB.mouse	SEMA3C_NRP2_PLXNA1	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3c	Nrp2_Plxna2	Sema3c	Nrp2|Plxna2	CellChatDB.mouse	SEMA3C_NRP2_PLXNA2	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3c	Nrp2_Plxna3	Sema3c	Nrp2|Plxna3	CellChatDB.mouse	SEMA3C_NRP2_PLXNA3	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3c	Nrp2_Plxna4	Sema3c	Nrp2|Plxna4	CellChatDB.mouse	SEMA3C_NRP2_PLXNA4	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3d	Nrp2_Plxna1	Sema3d	Nrp2|Plxna1	CellChatDB.mouse	SEMA3D_NRP2_PLXNA1	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3d	Nrp2_Plxna2	Sema3d	Nrp2|Plxna2	CellChatDB.mouse	SEMA3D_NRP2_PLXNA2	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3d	Nrp2_Plxna3	Sema3d	Nrp2|Plxna3	CellChatDB.mouse	SEMA3D_NRP2_PLXNA3	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3d	Nrp2_Plxna4	Sema3d	Nrp2|Plxna4	CellChatDB.mouse	SEMA3D_NRP2_PLXNA4	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3f	Nrp2_Plxna1	Sema3f	Nrp2|Plxna1	CellChatDB.mouse	SEMA3F_NRP2_PLXNA1	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3f	Nrp2_Plxna2	Sema3f	Nrp2|Plxna2	CellChatDB.mouse	SEMA3F_NRP2_PLXNA2	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3f	Nrp2_Plxna3	Sema3f	Nrp2|Plxna3	CellChatDB.mouse	SEMA3F_NRP2_PLXNA3	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3f	Nrp2_Plxna4	Sema3f	Nrp2|Plxna4	CellChatDB.mouse	SEMA3F_NRP2_PLXNA4	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3g	Nrp2_Plxna1	Sema3g	Nrp2|Plxna1	CellChatDB.mouse	SEMA3G_NRP2_PLXNA1	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3g	Nrp2_Plxna2	Sema3g	Nrp2|Plxna2	CellChatDB.mouse	SEMA3G_NRP2_PLXNA2	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3g	Nrp2_Plxna3	Sema3g	Nrp2|Plxna3	CellChatDB.mouse	SEMA3G_NRP2_PLXNA3	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3g	Nrp2_Plxna4	Sema3g	Nrp2|Plxna4	CellChatDB.mouse	SEMA3G_NRP2_PLXNA4	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3c	Nrp1_Nrp2_Plxnd1	Sema3c	Nrp1|Nrp2|Plxnd1	CellChatDB.mouse	SEMA3C_NRP1_NRP2	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3c	Plxnd1	Sema3c	Plxnd1	CellChatDB.mouse	SEMA3C_PLXND1	SEMA3	Secreted Signaling	PMID: 27533782		CellChatDB v1	true
Sema3e	Plxnd1	Sema3e	Plxnd1	CellChatDB.mouse	SEMA3E_PLXND1	SEMA3	Secreted Signaling	PMID: 22325954		CellChatDB v1	true
Agt	Mas1	Agt	Mas1	CellChatDB.mouse	AGT_MAS1	AGT	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Anxa1	Fpr2	Anxa1	Fpr2	CellChatDB.mouse	ANXA1_FPR2	ANNEXIN	Secreted Signaling	PMID: 23230437		CellChatDB v1	true
Anxa1	Fpr1	Anxa1	Fpr1	CellChatDB.mouse	ANXA1_FPR1	ANNEXIN	Secreted Signaling	PMID: 23230437		CellChatDB v1	true
Apela	Aplnr	Apela	Aplnr	CellChatDB.mouse	APELA_APLNR	APJ	Secreted Signaling	PMID: 25995451		CellChatDB v1	true
Crh	Crhr1	Crh	Crhr1	CellChatDB.mouse	CRH_CRHR1	CRH	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Crh	Crhr2	Crh	Crhr2	CellChatDB.mouse	CRH_CRHR2	CRH	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Enho	Gpr19	Enho	Gpr19	CellChatDB.mouse	ENHO_GPR19	ENHO	Secreted Signaling	PMID: 28476646		CellChatDB v1	true
Gas6	Axl	Gas6	Axl	CellChatDB.mouse	GAS6_AXL	GAS	Secreted Signaling	PMID: 27801848		CellChatDB v1	true
Gas6	Mertk	Gas6	Mertk	CellChatDB.mouse	GAS6_MERTK	GAS	Secreted Signaling	PMID: 27801848		CellChatDB v1	true
Gas6	Tyro3	Gas6	Tyro3	CellChatDB.mouse	GAS6_TYRO3	GAS	Secreted Signaling	PMID: 27801848		CellChatDB v1	true
Gcg	Gcgr	Gcg	Gcgr	CellChatDB.mouse	GCG_GCGR	GCG	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Gcg	Glp1r	Gcg	Glp1r	CellChatDB.mouse	GCG_GLP1R	GCG	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Gcg	Glp2r	Gcg	Glp2r	CellChatDB.mouse	GCG_GLP2R	GCG	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Gh	Prlr	Gh	Prlr	CellChatDB.mouse	GH_PRLR	GH	Secreted Signaling	PMID: 23192981		CellChatDB v1	true
Ghrh	Vipr1	Ghrh	Vipr1	CellChatDB.mouse	GHRH_VIPR1	GHRH	Secreted Signaling	PMID: 10655511		CellChatDB v1	true
Ghrh	Vipr2	Ghrh	Vipr2	CellChatDB.mouse	GHRH_VIPR2	GHRH	Secreted Signaling	PMID: 10655511		CellChatDB v1	true
Ghrh	Ghsr	Ghrh	Ghsr	CellChatDB.mouse	GHRH_GHSR	GHRH	Secreted Signaling	PMID: 19088192		CellChatDB v1	true
Ghrh	Ghrhr	Ghrh	Ghrhr	CellChatDB.mouse	GHRH_GHRHR	GHRH	Secreted Signaling	PMID: 26917260		CellChatDB v1	true
Gnrh1	Gnrhr	Gnrh1	Gnrhr	CellChatDB.mouse	GNRH1_GNRHR	GNRH	Secreted Signaling	PMID: 19640273		CellChatDB v1	true
Grn	Sort1	Grn	Sort1	CellChatDB.mouse	GRN_SORT1	GRN	Secreted Signaling	PMID: 29555433		CellChatDB v1	true
Guca2a	Gucy2c	Guca2a	Gucy2c	CellChatDB.mouse	GUCA2A_GUCY2C	GUCA	Secreted Signaling	PMID: 22384056		CellChatDB v1	true
Guca2b	Gucy2c	Guca2b	Gucy2c	CellChatDB.mouse	GUCA2B_GUCY2C	GUCA	Secreted Signaling	PMID: 22384056		CellChatDB v1	true
Insl3	Rxfp2	Insl3	Rxfp2	CellChatDB.mouse	INSL3_RXFP2	RLN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Insl3	Rxfp1	Insl3	Rxfp1	CellChatDB.mouse	INSL3_RXFP1	RLN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Insl3	Rxfp4	Insl3	Rxfp4	CellChatDB.mouse	INSL3_RXFP4	RLN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Insl3	Rxfp3	Insl3	Rxfp3	CellChatDB.mouse	INSL3_RXFP3	RLN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Insl5	Rxfp4	Insl5	Rxfp4	CellChatDB.mouse	INSL5_RXFP4	RLN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Insl5	Rxfp3	Insl5	Rxfp3	CellChatDB.mouse	INSL5_RXFP3	RLN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Insl5	Rxfp2	Insl5	Rxfp2	CellChatDB.mouse	INSL5_RXFP2	RLN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Insl5	Rxfp1	Insl5	Rxfp1	CellChatDB.mouse	INSL5_RXFP1	RLN	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Lep	Lepr	Lep	Lepr	CellChatDB.mouse	LEP_LEPR	LEP	Secreted Signaling	KEGG: mmu04080		CellChatDB v1	true
Lgals9	Ptprc	Lgals9	Ptprc	CellChatDB.mouse	LGALS9_CD45	GALECTIN	Secreted Signaling	PMID: 30120235		CellChatDB v1	true
Lgals9	Ighm	Lgals9	Ighm	CellChatDB.mouse	LGALS9_IGHM	GALECTIN	Secreted Signaling	PMID: 30120235		CellChatDB v1	true
Nps	Npsr1	Nps	Npsr1	CellChatDB.mouse	NPS_NPSR1	NPS	Secreted Signaling	PMID: 19732772		CellChatDB v1	true
Npvf	Npffr1	Npvf	Npffr1	CellChatDB.mouse	NPVF_NPFFR1	NPVF	Secreted Signaling	PMID: 29106375		CellChatDB v1	true
Npvf	Npffr2	Npvf	Npffr2	CellChatDB.mouse	NPVF_NPFFR2	NPVF	Secreted Signaling	PMID: 29106375		CellChatDB v1	true
