route_evidence_id	route_status	route_tier	path_expression	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_queue_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope
ROUTE:05782	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09473	PTN/pleiotrophin	M21B-E005527	NODE06967	MFRP															PTN-MFRP-FZD-domain-binding	ligand_receptor_edge		M21B-EVID-005470			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human PTN and MFRP ectodomains; shared-hit CRISPRa screen, SPR binding and MDK negative comparison.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:05783	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08546	OMG/OMgp	M21B-E005528	NODE09535	PTPRU/PCP-2															OMG-PTPRU-RPTP-binding	ligand_receptor_edge		M21B-EVID-005471			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human OMG and PTPRU ectodomains; CRISPRa enrichment, family-wide SPR panel and tissue-expression comparison.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:05784	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08546	OMG/OMgp	M21B-E005529	NODE09510	PTPRD/PTPδ															OMG-PTPRD-RPTP-binding	ligand_receptor_edge		M21B-EVID-005472			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human OMG and PTPRD ectodomains; CRISPRa enrichment and matched R2A/R2B/R3 RPTP-family SPR panel.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:05785	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08546	OMG/OMgp	M21B-E005530	NODE09512	PTPRF/LAR															OMG-PTPRF-RPTP-binding	ligand_receptor_edge		M21B-EVID-005473			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human OMG and PTPRF ectodomains; CRISPRa enrichment and matched R2A/R2B/R3 RPTP-family SPR panel.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:05786	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08546	OMG/OMgp	M21B-E005531	NODE09531	PTPRS/PTPσ															OMG-PTPRS-RPTP-binding	ligand_receptor_edge		M21B-EVID-005474			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human OMG and PTPRS ectodomains; CRISPRa enrichment and matched R2A/R2B/R3 RPTP-family SPR panel.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:05787	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10323	SIGLEC4/MAG	M21B-E005532	NODE00025	4-1BB/TNFRSF9															SIGLEC4-4-1BB-low-affinity-immune-modulation	ligand_receptor_edge		M21B-EVID-005475			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human; mouse	Human and mouse 4-1BB and SIGLEC4 ectodomain systems; CRISPRa enrichment, flow cytometry, ELISA, SPR, co-immunoprecipitation and activated primary human T-cell coculture assays.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	inhibitory	direct_edge
ROUTE:05788	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04738	HLA-A*2402/beta2m/peptide complex	M21B-E005533	NODE06133	KIR3DL1/CD158e1															HLA-A24-KIR3DL1-pMHC-binding	ligand_receptor_edge		M21B-EVID-005476			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human HLA-A*2402 peptide-MHC tetramers and KIR3DL1*001/*005/*007/*1502 allotypes; tetramer binding, KIR3DL1 allotype comparison and HLA-A*2402-expressing target-cell NK-lysis assays.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:05789	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07726	NECTIN1/CD111	M21B-E005534	NODE01987	CD96/TACTILE															NECTIN1-CD96-immune-adhesion	ligand_receptor_edge		M21B-EVID-005477			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human recombinant nectin-1 full ectodomain/V-domain and CD96 ectodomain; ELISA, surface-plasmon resonance and domain/isoform comparison.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:05790	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10171	SELPLG/PSGL1	M21B-E005535	NODE10325	SIGLEC5/CD170															SELPLG-SIGLEC5-sialic-acid-inhibitory-binding	ligand_receptor_edge		M21B-EVID-005478			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human; mouse	Human and murine soluble PSGL1 and Siglec-5 variants; ELISA, BLI, sialidase/EDTA controls, PBMC proximity ligation, THP-1 and primary leukocyte flow-perfusion, and mouse TNF-alpha inflammation assays.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	inhibitory	direct_edge
ROUTE:05791	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06372	LGALS3BP/Mac-2BP	M21B-E005536	NODE10316	SIGLEC10															LGALS3BP-SIGLEC10-sialic-acid-inhibitory-binding	ligand_receptor_edge		M21B-EVID-005479			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human; mouse	Human and murine recombinant LGALS3BP/CyCAP and human Siglec-5/6/7/9/10/11 or mouse Siglec-E Fc proteins; ELISA binding panel, sialic-acid mutant controls and carcinoma-tissue proximity context.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	inhibitory	direct_edge
ROUTE:05792	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08117	NLGN4X/NLGN4	M21B-E005537	NODE08373	NRXN1beta															NLGN4X-NRXN1beta-synaptic-adhesion	ligand_receptor_edge		M21B-EVID-005480			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Recombinant human Nrx1beta and neuroligin-4 extracellular domains; 2.6-A X-ray crystallography, structure-guided mutants and surface-plasmon resonance binding.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:05793	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02299	CNTN2/TAG-1	M21B-E005538	NODE02311	CNTNAP2/CASPR2															CNTN2-CNTNAP2-axo-glial-adhesion	ligand_receptor_edge		M21B-EVID-005481			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human; mouse	Recombinant human/mouse CNTNAP2 and CNTN2 extracellular domains; electron microscopy, fragment mapping and direct solid-phase binding/affinity assays.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:05794	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10271	SFTPD/SP-D	M21B-E005539	NODE10347	SIRPB1/SIRPbeta															SFTPD-SIRPB1-collectin-binding	ligand_receptor_edge		M21B-EVID-005482			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human; mouse	Human SIRPalpha/SIRPbeta ectodomain mutants and recombinant human/mouse SFTPD; domain-deletion, glycosylation-mutant, calcium/carbohydrate-dependent binding assays and human neutrophil cell-surface validation.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:05795	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05071	IGSF8/EWI-2	M21B-E005540	NODE06135	KIR3DL2/CD158k															IGSF8-KIR3DL2-innate-checkpoint-binding	ligand_receptor_edge		M21B-EVID-005483			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human; mouse	Human IGSF8 and KIR3DL2 interaction systems, mouse Klra9 comparator, CRISPR screens, receptor-binding/cell-surface assays, NK-cell cytotoxicity and syngeneic tumor-model blockade.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	inhibitory	direct_edge
ROUTE:05796	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02007	CDCP1/CD318	M21B-E005541	NODE01939	CD6															CDCP1-CD6-T-cell-adhesion	ligand_receptor_edge		M21B-EVID-005484			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human; mouse	Human and mouse CDCP1/CD6 proteins; recombinant extracellular binding, CDCP1-transfected-cell adhesion, primary T-cell adhesion/chemotaxis and CD6-blockade/knockout comparisons.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	activating	direct_edge
ROUTE:05797	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10254	SERPINF1/PEDF	M21B-E005542	NODE09132	PLXDC1															SERPINF1-PLXDC1-PEDF-receptor	ligand_receptor_edge		M21B-EVID-005485			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human PLXDC1-transfected HEK293 and cell-type-specific PEDF-response systems; live-cell binding, extracellular-domain deletion, receptor oligomerization and loss/gain-of-function assays.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	activating	direct_edge
ROUTE:05798	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10254	SERPINF1/PEDF	M21B-E005543	NODE09133	PLXDC2															SERPINF1-PLXDC2-PEDF-receptor	ligand_receptor_edge		M21B-EVID-005486			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human PLXDC2-transfected HEK293 and cell-type-specific PEDF-response systems; live-cell binding, extracellular-domain deletion, receptor oligomerization and loss/gain-of-function assays.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	activating	direct_edge
ROUTE:05799	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06342	LECT2	M21B-E005544	NODE11087	TIE1															LECT2-TIE1-endothelial-receptor	ligand_receptor_edge		M21B-EVID-005487			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	Recombinant LECT2/TIE1 binding and receptor-context assays; endothelial cells, liver fibrosis models, Tie1/Tie2 phosphorylation and PPAR-pathway, migration and tube-formation readouts.	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	inhibitory	direct_edge
