boundary_id	source_a_evidence_id	source_a_edge_ids	boundary_type	source_locator	species_support	source_scope	summary	limitations
M20B-BOUNDARY-003609	M20A-EXT-1834	M20B-E003609	non_ligand_receptor	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003610	M20A-EXT-1835	M20B-E003610	non_ligand_receptor	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003611	M20A-EXT-1836	M20B-E003611	non_ligand_receptor	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003612	M20A-EXT-1837	M20B-E003612	non_ligand_receptor	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003613	M20A-EXT-1838	M20B-E003613	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003614	M20A-EXT-1839	M20B-E003614	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003615	M20A-EXT-1840	M20B-E003615	non_ligand_receptor	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003616	M20A-EXT-1841	M20B-E003616	non_ligand_receptor	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003617	M20A-EXT-1842	M20B-E003617	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003618	M20A-EXT-1843	M20B-E003618	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003619	M20A-EXT-1844	M20B-E003619	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003620	M20A-EXT-1845	M20B-E003620	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003621	M20A-EXT-1846	M20B-E003621	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003622	M20A-EXT-1847	M20B-E003622	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003623	M20A-EXT-1848	M20B-E003623	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003624	M20A-EXT-1849	M20B-E003624	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003625	M20A-EXT-1850	M20B-E003625	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003626	M20A-EXT-1851	M20B-E003626	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003627	M20A-EXT-1852	M20B-E003627	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003628	M20A-EXT-1853	M20B-E003628	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003629	M20A-EXT-1854	M20B-E003629	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003630	M20A-EXT-1855	M20B-E003630	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-003631	M20A-EXT-1856	M20B-E003631	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
