mapping_id	source_registry	source_version	species_context	identity_role	source_symbol	normalized_symbol	normalized_symbol_key	identity_decision	identity_reason	mscidblit_entity_id	frozen_entity_match_status	frozen_canonical_name	frozen_gene_symbol	frozen_organism_scope	frozen_tf_role_present	frozen_target_role_present
3227	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PCNT	PCNT	pcnt	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3228	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PCNX1	PCNX1	pcnx1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3229	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PCNX2	PCNX2	pcnx2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3230	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PCSK1	PCSK1	pcsk1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3231	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PCSK2	PCSK2	pcsk2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3232	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PCSK6	PCSK6	pcsk6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3233	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PCSK9	PCSK9	pcsk9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	13006	mapped_unique	Pcsk9	Pcsk9	\N	f	f
3234	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PCYT2	PCYT2	pcyt2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3235	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDCD4	PDCD4	pdcd4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3236	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE10A	PDE10A	pde10a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3237	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE1C	PDE1C	pde1c	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3238	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE2A	PDE2A	pde2a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3239	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE3A	PDE3A	pde3a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3240	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE4A	PDE4A	pde4a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3241	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE4B	PDE4B	pde4b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3242	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE4D	PDE4D	pde4d	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3243	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE6A	PDE6A	pde6a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3244	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE6B	PDE6B	pde6b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3245	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE7A	PDE7A	pde7a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3246	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE7B	PDE7B	pde7b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3247	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE8A	PDE8A	pde8a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3248	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDE8B	PDE8B	pde8b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3249	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDGFA	PDGFA	pdgfa	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3250	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDGFB	PDGFB	pdgfb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12950	mapped_unique	PDGFB	PDGFB	\N	f	f
3251	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDGFC	PDGFC	pdgfc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3252	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDGFRA	PDGFRA	pdgfra	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3253	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDGFRB	PDGFRB	pdgfrb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	13009	mapped_unique	Pdgfrb	Pdgfrb	\N	f	f
3254	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDHA1	PDHA1	pdha1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3255	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDHX	PDHX	pdhx	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3256	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDK3	PDK3	pdk3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3257	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDK4	PDK4	pdk4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3258	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDLIM5	PDLIM5	pdlim5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3259	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDPN	PDPN	pdpn	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	13010	mapped_unique	Pdpn	Pdpn	\N	f	f
3260	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDS5A	PDS5A	pds5a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3261	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDS5B	PDS5B	pds5b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3262	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDX1	PDX1	pdx1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3263	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDXK	PDXK	pdxk	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3264	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDXP	PDXP	pdxp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3265	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDYN	PDYN	pdyn	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3266	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDZD2	PDZD2	pdzd2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3267	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PDZRN3	PDZRN3	pdzrn3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3268	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PEAR1	PEAR1	pear1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3269	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PECAM1	PECAM1	pecam1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	13012	mapped_unique	Pecam1	Pecam1	\N	f	f
3270	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PEG3	PEG3	peg3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3271	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PELP1	PELP1	pelp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3272	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PEMT	PEMT	pemt	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3273	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PENK	PENK	penk	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3274	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PEPD	PEPD	pepd	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3275	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PER1	PER1	per1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	13013	mapped_unique	Per1	Per1	\N	f	t
3276	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PER2	PER2	per2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3277	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PER3	PER3	per3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3278	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PERP	PERP	perp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3279	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PEX14	PEX14	pex14	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3280	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PEX3	PEX3	pex3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3281	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PEX6	PEX6	pex6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3282	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PF4	PF4	pf4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3283	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PFDN4	PFDN4	pfdn4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3284	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PFDN6	PFDN6	pfdn6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3285	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PFKFB3	PFKFB3	pfkfb3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12955	mapped_unique	PFKFB3	PFKFB3	\N	f	t
3286	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PFKFB4	PFKFB4	pfkfb4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3287	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PFKL	PFKL	pfkl	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3288	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PFKP	PFKP	pfkp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3289	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PFN1	PFN1	pfn1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3290	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PGAM1	PGAM1	pgam1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3291	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PGBD5	PGBD5	pgbd5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3292	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PGC	PGC	pgc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3293	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PGF	PGF	pgf	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3294	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PGK1	PGK1	pgk1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3295	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PGM1	PGM1	pgm1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3296	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PGPEP1	PGPEP1	pgpep1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3297	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PGR	PGR	pgr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3298	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PGRMC1	PGRMC1	pgrmc1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3299	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PGS1	PGS1	pgs1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3300	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHACTR1	PHACTR1	phactr1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3301	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHACTR2	PHACTR2	phactr2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3302	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHACTR3	PHACTR3	phactr3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3303	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHACTR4	PHACTR4	phactr4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3304	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHB1	PHB1	phb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3305	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHC2	PHC2	phc2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3306	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHF12	PHF12	phf12	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3307	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHF19	PHF19	phf19	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3308	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHF21A	PHF21A	phf21a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3309	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHF3	PHF3	phf3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3310	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHGDH	PHGDH	phgdh	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3311	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHLDA2	PHLDA2	phlda2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3312	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHLDA3	PHLDA3	phlda3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3313	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHLDB1	PHLDB1	phldb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3314	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHLDB2	PHLDB2	phldb2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3315	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHLPP1	PHLPP1	phlpp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3316	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PHTF2	PHTF2	phtf2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3317	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PI4KA	PI4KA	pi4ka	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3318	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PIAS1	PIAS1	pias1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3319	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PIAS3	PIAS3	pias3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3320	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PICALM	PICALM	picalm	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3321	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PIDD1	PIDD1	pidd1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3322	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PIEZO1	PIEZO1	piezo1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3323	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PIEZO2	PIEZO2	piezo2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3324	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PIGC	PIGC	pigc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
3325	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	PIGF	PIGF	pigf	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	13016	mapped_unique	Pigf	Pigf	\N	f	f
