external_regulon_id	source_registry	source_version	species_context	tf_normalized_symbol	tf_normalized_symbol_key	regulon_name	definition_status	membership_semantics	source_record_count	materialized_member_count	export_priority	limitations
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|hoxa11	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Hoxa11	hoxa11	OmniPath_DoRothEA public regulon: Hoxa11 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|hoxa5	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Hoxa5	hoxa5	OmniPath_DoRothEA public regulon: Hoxa5 (mouse)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|hoxb13	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Hoxb13	hoxb13	OmniPath_DoRothEA public regulon: Hoxb13 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|hoxb7	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Hoxb7	hoxb7	OmniPath_DoRothEA public regulon: Hoxb7 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|hoxc11	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Hoxc11	hoxc11	OmniPath_DoRothEA public regulon: Hoxc11 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|hoxc8	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Hoxc8	hoxc8	OmniPath_DoRothEA public regulon: Hoxc8 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|hoxd3	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Hoxd3	hoxd3	OmniPath_DoRothEA public regulon: Hoxd3 (mouse)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|hsf1	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Hsf1	hsf1	OmniPath_DoRothEA public regulon: Hsf1 (mouse)	candidate	public_source_membership	9	8	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|hsf2	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Hsf2	hsf2	OmniPath_DoRothEA public regulon: Hsf2 (mouse)	candidate	public_source_membership	3	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|insm1	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Insm1	insm1	OmniPath_DoRothEA public regulon: Insm1 (mouse)	candidate	public_source_membership	4	4	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|irf1	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Irf1	irf1	OmniPath_DoRothEA public regulon: Irf1 (mouse)	candidate	public_source_membership	62	54	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|irf2	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Irf2	irf2	OmniPath_DoRothEA public regulon: Irf2 (mouse)	candidate	public_source_membership	11	10	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|irf3	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Irf3	irf3	OmniPath_DoRothEA public regulon: Irf3 (mouse)	candidate	public_source_membership	20	14	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|irf4	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Irf4	irf4	OmniPath_DoRothEA public regulon: Irf4 (mouse)	candidate	public_source_membership	6	6	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|irf5	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Irf5	irf5	OmniPath_DoRothEA public regulon: Irf5 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|irf7	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Irf7	irf7	OmniPath_DoRothEA public regulon: Irf7 (mouse)	candidate	public_source_membership	16	10	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|irf8	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Irf8	irf8	OmniPath_DoRothEA public regulon: Irf8 (mouse)	candidate	public_source_membership	7	7	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|jun	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Jun	jun	OmniPath_DoRothEA public regulon: Jun (mouse)	candidate	public_source_membership	128	117	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|junb	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Junb	junb	OmniPath_DoRothEA public regulon: Junb (mouse)	candidate	public_source_membership	6	6	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|jund	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Jund	jund	OmniPath_DoRothEA public regulon: Jund (mouse)	candidate	public_source_membership	28	24	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|kdm5b	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Kdm5b	kdm5b	OmniPath_DoRothEA public regulon: Kdm5b (mouse)	candidate	public_source_membership	1	0	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|klf10	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Klf10	klf10	OmniPath_DoRothEA public regulon: Klf10 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|klf11	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Klf11	klf11	OmniPath_DoRothEA public regulon: Klf11 (mouse)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|klf15	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Klf15	klf15	OmniPath_DoRothEA public regulon: Klf15 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|klf2	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Klf2	klf2	OmniPath_DoRothEA public regulon: Klf2 (mouse)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|klf4	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Klf4	klf4	OmniPath_DoRothEA public regulon: Klf4 (mouse)	candidate	public_source_membership	11	11	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|klf5	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Klf5	klf5	OmniPath_DoRothEA public regulon: Klf5 (mouse)	candidate	public_source_membership	7	7	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|kmt2a	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Kmt2a	kmt2a	OmniPath_DoRothEA public regulon: Kmt2a (mouse)	candidate	public_source_membership	12	12	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|lef1	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Lef1	lef1	OmniPath_DoRothEA public regulon: Lef1 (mouse)	candidate	public_source_membership	23	22	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|lhx3	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Lhx3	lhx3	OmniPath_DoRothEA public regulon: Lhx3 (mouse)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|lhx4	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Lhx4	lhx4	OmniPath_DoRothEA public regulon: Lhx4 (mouse)	candidate	public_source_membership	5	5	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|lyl1	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Lyl1	lyl1	OmniPath_DoRothEA public regulon: Lyl1 (mouse)	candidate	public_source_membership	4	4	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|maf	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Maf	maf	OmniPath_DoRothEA public regulon: Maf (mouse)	candidate	public_source_membership	7	7	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|mafa	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Mafa	mafa	OmniPath_DoRothEA public regulon: Mafa (mouse)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|mafb	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Mafb	mafb	OmniPath_DoRothEA public regulon: Mafb (mouse)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|maff	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Maff	maff	OmniPath_DoRothEA public regulon: Maff (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|mafg	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Mafg	mafg	OmniPath_DoRothEA public regulon: Mafg (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|mafk	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Mafk	mafk	OmniPath_DoRothEA public regulon: Mafk (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|max	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Max	max	OmniPath_DoRothEA public regulon: Max (mouse)	candidate	public_source_membership	5	5	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|mbd2	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Mbd2	mbd2	OmniPath_DoRothEA public regulon: Mbd2 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|mbd3	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Mbd3	mbd3	OmniPath_DoRothEA public regulon: Mbd3 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|mecp2	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Mecp2	mecp2	OmniPath_DoRothEA public regulon: Mecp2 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|mef2a	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Mef2a	mef2a	OmniPath_DoRothEA public regulon: Mef2a (mouse)	candidate	public_source_membership	6	6	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|meis2	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Meis2	meis2	OmniPath_DoRothEA public regulon: Meis2 (mouse)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|mitf	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Mitf	mitf	OmniPath_DoRothEA public regulon: Mitf (mouse)	candidate	public_source_membership	399	381	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|mnt	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Mnt	mnt	OmniPath_DoRothEA public regulon: Mnt (mouse)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|msc	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Msc	msc	OmniPath_DoRothEA public regulon: Msc (mouse)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|mxi1	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Mxi1	mxi1	OmniPath_DoRothEA public regulon: Mxi1 (mouse)	candidate	public_source_membership	4	4	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|mybl2	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Mybl2	mybl2	OmniPath_DoRothEA public regulon: Mybl2 (mouse)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|myc	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	Myc	myc	OmniPath_DoRothEA public regulon: Myc (mouse)	candidate	public_source_membership	378	360	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
