review_priority_rank	review_priority_score	ligand_label	receptor_label	route_record_count	unique_evidence_id_count	output_annotated_route_count	tf_annotated_route_count	intracellular_annotated_route_count	missing_intracellular_count	missing_tf_count	route_tiers	selection_note
1015	50	CCN1/CYR61	TLR4	4	3	0	0	2	2	4	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
1016	50	COL1A1/collagen I	DDR2	4	3	0	0	2	2	4	ligand_receptor_entry_only:2;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
1017	50	EDA-Fibronectin/FN	TLR4:MD2	4	3	0	0	2	2	4	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
1018	50	FST	INHBA/Activin A	4	3	0	0	2	2	4	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
1019	50	FSTL3	INHBA/Activin A	4	3	0	0	2	2	4	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
1020	50	HMGB1 disulfide isoform	TLR4:MD2	4	3	0	0	2	2	4	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
1021	50	HSP90AA1/Hsp90alpha (extracellular released form)	LRP1/CD91	4	2	0	0	3	1	4	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
1022	50	HSP90B1/gp96 (extracellular released form)	LRP1/CD91	4	2	0	0	3	1	4	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
1023	50	HSPA1A/Hsp70 (extracellular HSP70-peptide complex)	LRP1/CD91	4	2	0	0	3	1	4	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
1024	50	Histone H4/HIST1H4	TLR2	4	3	0	0	2	2	4	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
1025	50	Hyaluronan fragments/LMW-HA	TLR2	4	3	0	0	2	2	4	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
1026	50	LCN2/lipocalin-2	LRP1/CD91	4	2	0	0	3	1	4	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
1027	50	MAG/myelin-associated glycoprotein	LRP1/CD91	4	2	0	0	3	1	4	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
1028	50	RBP4/retinol-binding protein 4	TLR4	4	3	0	0	2	2	4	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
1029	50	S100A8	TLR4:MD2	4	3	0	0	2	2	4	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
1030	50	S100A9	TLR4:MD2	4	3	0	0	2	2	4	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
1031	50	coagulation factor IXa/FIXa	LRP1/CD91	4	2	0	0	3	1	4	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
1032	50	pro-uPA/PLAU	LRP1/CD91	4	2	0	0	3	1	4	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
1033	50	uPA:PAI-1 complex	LRP1/CD91	4	2	0	0	3	1	4	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
1034	48	IFNL3	IFNLR1:IL10RB receptor complex	4	2	1	0	0	4	4	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:2;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1035	48	IL17D	CD93	4	2	1	0	0	4	4	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1036	44	GDF15	GFRAL:RET receptor complex	4	2	0	0	0	4	4	ligand_receptor_downstream_claim_unresolved:2;ligand_receptor_entry_only:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
1037	42	ADAM10/Kuzbanian	CX3CL1/fractalkine	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1038	42	ADAM17/TACE	ITGA5:ITGB1 alpha5beta1 integrin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1039	42	ADGRE5/CD97	ITGAV:ITGB3 (αVβ3)	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1040	42	ADP/adenosine diphosphate	P2RY1/P2Y1 purinergic receptor	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1041	42	ANGPT1/Angiopoietin-1	ITGAV:ITGB3 integrin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1042	42	ANGPTL2	ITGA5:ITGB1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1043	42	ANGPTL2/angiopoietin-like 2	MCAM/CD146	3	1	1	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_annotation_missing_intracellular_and_output:1;ligand_receptor_tf_output_annotation_missing_intracellular:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1044	42	ANGPTL4	ITGAV:ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1045	42	APP/amyloid precursor protein	LRP4	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1046	42	AamIGFBP-rP1/Amblyomma americanum salivary IGFBP-related protein	Insulin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1047	42	Agrn	Lrp4	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1048	42	Angpt2	ITGA5_ITGB1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1049	42	Angptl2	ITGA5_ITGB1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1050	42	Angptl3	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1051	42	Angptl4	ITGA5_ITGB1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1052	42	Angptl4	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1053	42	Apoe	Lrp4	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1054	42	BAFF/TNFSF13B	TACI/TNFRSF13B	3	1	1	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_annotation_missing_intracellular_and_output:1;ligand_receptor_tf_output_annotation_missing_intracellular:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1055	42	BMP15/GDF9B	BMPR1B/ALK6	3	1	1	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_annotation_missing_intracellular_and_output:1;ligand_receptor_tf_output_annotation_missing_intracellular:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1056	42	BMP9	ACVR1/ALK2	3	1	1	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_annotation_missing_intracellular_and_output:1;ligand_receptor_tf_output_annotation_missing_intracellular:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1057	42	BMP9/GDF2	SMAD1/5/8	3	1	1	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_annotation_missing_intracellular_and_output:1;ligand_receptor_tf_output_annotation_missing_intracellular:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1058	42	C1q/complement component 1q	C1R/complement C1r serine protease	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1059	42	C1q/complement component 1q	LAIR1/CD305	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1060	42	CCN2/CTGF	TGFB1	3	1	1	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_annotation_missing_intracellular_and_output:1;ligand_receptor_tf_output_annotation_missing_intracellular:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1061	42	CCN4/WISP1	ITGA5:ITGB1 (alpha5beta1)	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1062	42	CD22	PTPRC/CD45	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1063	42	CD320	JAML/AMICA1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1064	42	CD40LG/CD40 ligand	ITGA5:ITGB1/alpha5beta1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1065	42	CDH23/cadherin-23	PCDH15/protocadherin-15	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1066	42	COL13A1/collagen XIII ectodomain	HSPG2/perlecan	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1067	42	COL1A1/collagen I	LAIR1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1068	42	COL4A3 NC1/collagen IV fragment	CD47/IAP with ITGAV:ITGB3 co-receptor context	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1069	42	COMP	ITGAV:ITGB3 (αVβ3)	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1070	42	CSPG4/NG2	FGFR1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1071	42	CXCL12/SDF-1	ITGA5:ITGB1 integrin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1072	42	CXCL12/SDF1	ITGA2B:ITGB3 or ITGAV:ITGB3 complexes	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1073	42	CXCL12/SDF1	ITGA5:ITGB1 (α5β1)	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1074	42	CXCL12/SDF1	ITGAV:ITGB3 (αVβ3)	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1075	42	Canstatin/COL4A2-NC1	ITGAV:ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1076	42	Comp	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1077	42	Dkk1	Lrp4	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1078	42	Dmp1	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
1079	42	EGFL7	ITGAV:ITGB3 (alphaVbeta3)	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
