review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
M20A-CELLCHAT-REMAINING-0155	ado-nt5e_slc29a2 adora3	ADO-NT5E_SLC29A2 Adora3	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA3; they do not test the submitted ADO-NT5E_SLC29A2 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A2 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA3 separately if desired. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0156	ado-nt5e_slc29a3 adora1	ADO-NT5E_SLC29A3 Adora1	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA1; they do not test the submitted ADO-NT5E_SLC29A3 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A3 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA1 separately if desired. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0157	ado-nt5e_slc29a3 adora2a	ADO-NT5E_SLC29A3 Adora2a	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA2A; they do not test the submitted ADO-NT5E_SLC29A3 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A3 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA2A separately if desired. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0158	ado-nt5e_slc29a3 adora2b	ADO-NT5E_SLC29A3 Adora2b	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human brain clone; human recombinant CHO; mouse/rabbit/dog recombinant HEK293	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA2B; they do not test the submitted ADO-NT5E_SLC29A3 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A3 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA2B separately if desired. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0159	ado-nt5e_slc29a3 adora3	ADO-NT5E_SLC29A3 Adora3	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA3; they do not test the submitted ADO-NT5E_SLC29A3 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A3 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA3 separately if desired. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0160	ado-nt5e_slc29a4 adora1	ADO-NT5E_SLC29A4 Adora1	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA1; they do not test the submitted ADO-NT5E_SLC29A4 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A4 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA1 separately if desired. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0161	ado-nt5e_slc29a4 adora2a	ADO-NT5E_SLC29A4 Adora2a	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA2A; they do not test the submitted ADO-NT5E_SLC29A4 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A4 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA2A separately if desired. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0162	ado-nt5e_slc29a4 adora2b	ADO-NT5E_SLC29A4 Adora2b	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/19141710/;https://pubmed.ncbi.nlm.nih.gov/9459566/	human;mouse;rat;recombinant receptor systems	direct adenosine agonist binding and function	The cited studies test mature adenosine at cloned ADORA2B/related adenosine receptors by radioligand and second-messenger assays, not the submitted source composite.	NT5E is an ectoenzyme and SLC29A4 is a transporter; neither is a ligand chain in the receptor assay.	Exact receptor evidence exists for adenosine-ADORA2B only; source/handling genes cannot be retained as one ligand. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0163	ado-nt5e_slc29a4 adora3	ADO-NT5E_SLC29A4 Adora3	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/11734617/	human;mouse;rat;recombinant receptor systems	direct adenosine agonist binding and function	The cited studies test mature adenosine and agonists at ADORA3 by receptor pharmacology, not NT5E-SLC29A4 as a ligand complex.	NT5E generates extracellular adenosine and SLC29A4 handles uptake; the composite is not the tested ligand.	Exact receptor evidence exists for adenosine-ADORA3 only; source/handling genes cannot be retained as one ligand. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0164	adr-pnmt_slc18a1 adra1a	ADR-PNMT_SLC18A1 Adra1a	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/2541947/;https://pubmed.ncbi.nlm.nih.gov/37563160/	human;mouse;rat;recombinant receptor systems	direct epinephrine agonist binding and function	The cited pharmacology tests mature adrenaline/epinephrine at ADRA1A or related adrenergic receptors, not the submitted PNMT-SLC18A1 composite.	PNMT is a biosynthetic enzyme and SLC18A1 is a vesicular transporter, not a ligand chain.	Mature epinephrine-receptor evidence does not validate the source/storage composite. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0165	adr-pnmt_slc18a1 adra1b	ADR-PNMT_SLC18A1 Adra1b	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/2541947/;https://pubmed.ncbi.nlm.nih.gov/37563160/	human;mouse;rat;recombinant receptor systems	direct epinephrine agonist binding and function	The cited pharmacology tests mature adrenaline/epinephrine at ADRA1B or related adrenergic receptors, not the submitted PNMT-SLC18A1 composite.	PNMT is a biosynthetic enzyme and SLC18A1 is a vesicular transporter, not a ligand chain.	Mature epinephrine-receptor evidence does not validate the source/storage composite. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0166	adr-pnmt_slc18a1 adra1d	ADR-PNMT_SLC18A1 Adra1d	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/2541947/;https://pubmed.ncbi.nlm.nih.gov/37563160/	human;mouse;rat;recombinant receptor systems	direct epinephrine agonist binding and function	The cited pharmacology tests mature adrenaline/epinephrine at ADRA1D or related adrenergic receptors, not the submitted PNMT-SLC18A1 composite.	PNMT is a biosynthetic enzyme and SLC18A1 is a vesicular transporter, not a ligand chain.	Mature epinephrine-receptor evidence does not validate the source/storage composite. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0167	adr-pnmt_slc18a1 adra2a	ADR-PNMT_SLC18A1 Adra2a	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/7815325/;https://pubmed.ncbi.nlm.nih.gov/9605427/	human;mouse;rat;recombinant receptor systems	direct epinephrine agonist binding and function	The cited pharmacology tests mature adrenaline/epinephrine at ADRA2A or related adrenergic receptors, not the submitted PNMT-SLC18A1 composite.	PNMT is a biosynthetic enzyme and SLC18A1 is a vesicular transporter, not a ligand chain.	Mature epinephrine-receptor evidence does not validate the source/storage composite. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0168	adr-pnmt_slc18a1 adra2b	ADR-PNMT_SLC18A1 Adra2b	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/7815325/;https://pubmed.ncbi.nlm.nih.gov/9605427/	human;mouse;rat;recombinant receptor systems	direct epinephrine agonist binding and function	The cited pharmacology tests mature adrenaline/epinephrine at ADRA2B or related adrenergic receptors, not the submitted PNMT-SLC18A1 composite.	PNMT is a biosynthetic enzyme and SLC18A1 is a vesicular transporter, not a ligand chain.	Mature epinephrine-receptor evidence does not validate the source/storage composite. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0169	adr-pnmt_slc18a1 adra2c	ADR-PNMT_SLC18A1 Adra2c	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/7815325/;https://pubmed.ncbi.nlm.nih.gov/9605427/	human;mouse;rat;recombinant receptor systems	direct epinephrine agonist binding and function	The cited pharmacology tests mature adrenaline/epinephrine at ADRA2C or related adrenergic receptors, not the submitted PNMT-SLC18A1 composite.	PNMT is a biosynthetic enzyme and SLC18A1 is a vesicular transporter, not a ligand chain.	Mature epinephrine-receptor evidence does not validate the source/storage composite. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0170	adr-pnmt_slc18a1 adrb1	ADR-PNMT_SLC18A1 Adrb1	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/2541947/;https://pubmed.ncbi.nlm.nih.gov/37563160/	human;mouse;rat;recombinant receptor systems	direct epinephrine agonist binding and function	The cited pharmacology tests mature adrenaline/epinephrine at ADRB1 or related adrenergic receptors, not the submitted PNMT-SLC18A1 composite.	PNMT is a biosynthetic enzyme and SLC18A1 is a vesicular transporter, not a ligand chain.	Mature epinephrine-receptor evidence does not validate the source/storage composite. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0171	adr-pnmt_slc18a1 adrb2	ADR-PNMT_SLC18A1 Adrb2	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/2541947/;https://pubmed.ncbi.nlm.nih.gov/37563160/	human;mouse;rat;recombinant receptor systems	direct epinephrine agonist binding and function	The cited pharmacology tests mature adrenaline/epinephrine at ADRB2 or related adrenergic receptors, not the submitted PNMT-SLC18A1 composite.	PNMT is a biosynthetic enzyme and SLC18A1 is a vesicular transporter, not a ligand chain.	Mature epinephrine-receptor evidence does not validate the source/storage composite. Candidate citation audit verdict=reject_pair.
M20A-CELLCHAT-REMAINING-0172	adr-pnmt_slc18a1 adrb3	ADR-PNMT_SLC18A1 Adrb3	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/2541947/;https://pubmed.ncbi.nlm.nih.gov/37563160/	human;mouse;rat;recombinant receptor systems	direct epinephrine agonist binding and function	The cited pharmacology tests mature adrenaline/epinephrine at ADRB3 or related adrenergic receptors, not the submitted PNMT-SLC18A1 composite.	PNMT is a biosynthetic enzyme and SLC18A1 is a vesicular transporter, not a ligand chain.	Mature epinephrine-receptor evidence does not validate the source/storage composite. Candidate citation audit verdict=reject_pair.
