review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	review_notes
M20A-CELLCHAT-REMAINING-0428	dopa-ddc_slc18a2 drd4	DOPA-DDC_SLC18A2 Drd4	restore_low	https://pubmed.ncbi.nlm.nih.gov/33750903/;https://europepmc.org/article/MED/33750903;https://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=20	human;mouse;rat;recombinant	mature_dopamine_binding_and_function_not_composite	DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD4; the source composite is production/handling context rather than a ligand chain.	The primary and structural evidence is for mature dopamine and the DRD protein, not DOPA-DDC-SLC18A1/2 or DOPA-DDC-SLC6A3 as a physical ligand. Low is appropriate because the source notation is contextual, not an exact protein-ligand assay.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-CELLCHAT-REMAINING-0429	dopa-ddc_slc18a2 drd5	DOPA-DDC_SLC18A2 Drd5	restore_low	https://pubmed.ncbi.nlm.nih.gov/33750903/;https://europepmc.org/article/MED/33750903;https://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=20	human;mouse;rat;recombinant	mature_dopamine_binding_and_function_not_composite	DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD5; the source composite is production/handling context rather than a ligand chain.	The primary and structural evidence is for mature dopamine and the DRD protein, not DOPA-DDC-SLC18A1/2 or DOPA-DDC-SLC6A3 as a physical ligand. Low is appropriate because the source notation is contextual, not an exact protein-ligand assay.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-CELLCHAT-REMAINING-0430	dopa-ddc_slc6a3 drd1	DOPA-DDC_SLC6A3 Drd1	restore_low	https://pubmed.ncbi.nlm.nih.gov/33750903/;https://europepmc.org/article/MED/33750903;https://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=20	human;mouse;rat;recombinant	mature_dopamine_binding_and_function_not_composite	DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD1; the source composite is production/handling context rather than a ligand chain.	The primary and structural evidence is for mature dopamine and the DRD protein, not DOPA-DDC-SLC18A1/2 or DOPA-DDC-SLC6A3 as a physical ligand. Low is appropriate because the source notation is contextual, not an exact protein-ligand assay.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-CELLCHAT-REMAINING-0431	dopa-ddc_slc6a3 drd2	DOPA-DDC_SLC6A3 Drd2	restore_low	https://pubmed.ncbi.nlm.nih.gov/33750903/;https://europepmc.org/article/MED/33750903;https://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=20	human;mouse;rat;recombinant	mature_dopamine_binding_and_function_not_composite	DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD2; the source composite is production/handling context rather than a ligand chain.	The primary and structural evidence is for mature dopamine and the DRD protein, not DOPA-DDC-SLC18A1/2 or DOPA-DDC-SLC6A3 as a physical ligand. Low is appropriate because the source notation is contextual, not an exact protein-ligand assay.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-CELLCHAT-REMAINING-0432	dopa-ddc_slc6a3 drd3	DOPA-DDC_SLC6A3 Drd3	restore_low	https://pubmed.ncbi.nlm.nih.gov/33750903/;https://europepmc.org/article/MED/33750903;https://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=20	human;mouse;rat;recombinant	mature_dopamine_binding_and_function_not_composite	DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD3; the source composite is production/handling context rather than a ligand chain.	The primary and structural evidence is for mature dopamine and the DRD protein, not DOPA-DDC-SLC18A1/2 or DOPA-DDC-SLC6A3 as a physical ligand. Low is appropriate because the source notation is contextual, not an exact protein-ligand assay.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-CELLCHAT-REMAINING-0433	dopa-ddc_slc6a3 drd4	DOPA-DDC_SLC6A3 Drd4	restore_low	https://pubmed.ncbi.nlm.nih.gov/33750903/;https://europepmc.org/article/MED/33750903;https://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=20	human;mouse;rat;recombinant	mature_dopamine_binding_and_function_not_composite	DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD4; the source composite is production/handling context rather than a ligand chain.	The primary and structural evidence is for mature dopamine and the DRD protein, not DOPA-DDC-SLC18A1/2 or DOPA-DDC-SLC6A3 as a physical ligand. Low is appropriate because the source notation is contextual, not an exact protein-ligand assay.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-CELLCHAT-REMAINING-0434	dopa-ddc_slc6a3 drd5	DOPA-DDC_SLC6A3 Drd5	restore_low	https://pubmed.ncbi.nlm.nih.gov/33750903/;https://europepmc.org/article/MED/33750903;https://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=20	human;mouse;rat;recombinant	mature_dopamine_binding_and_function_not_composite	DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD5; the source composite is production/handling context rather than a ligand chain.	The primary and structural evidence is for mature dopamine and the DRD protein, not DOPA-DDC-SLC18A1/2 or DOPA-DDC-SLC6A3 as a physical ligand. Low is appropriate because the source notation is contextual, not an exact protein-ligand assay.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-EXT-1483	dsc3 dsg3	Dsc3 Dsg3	retain_non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/27298358/;https://europepmc.org/article/MED/27298358	human;mouse;recombinant	direct_cell_adhesion_not_ligand_receptor_signaling	DSC3 and DSG3 are desmosomal cadherins and can participate in desmosomal adhesion/heterophilic cadherin interactions, but this is a cell-cell adhesion junction rather than a canonical ligand-receptor signaling edge.	Direct adhesion does not establish a secreted ligand, receptor-dependent activation, or LR signaling relationship; retained as non-LR.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-CELLCHAT-REMAINING-0448	eda eda2r	Eda Eda2r	restore_low	https://pubmed.ncbi.nlm.nih.gov/14749376/;https://europepmc.org/article/MED/14749376;https://www.uniprot.org/uniprotkb/Q92838/entry	human;mouse;recombinant	processed_EDA_isoform_receptor_function	Alternative EDA splicing yields EDA-A1 and EDA-A2 with distinct receptor specificity; EDA-A2 engages EDA2R/XEDAR, while EDA-A1 engages EDAR. The submitted Eda gene-level label can resolve to mature EDA-A2 for EDA2R, but the isoform is omitted.	Gene-level Eda does not distinguish A1 from A2 and the source did not specify the secreted isoform; direct evidence supports the processed EDA-A2→EDA2R edge only.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-EXT-1568	entpd1 adora1	Entpd1 Adora1	retain_non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/24266925/;https://pubmed.ncbi.nlm.nih.gov/23535933/;https://europepmc.org/article/MED/24266925;https://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=3	human;mouse;rat	enzyme_product_pathway_not_ligand_receptor	ENTPD1/CD39 is an ectonucleotidase in the ATP→ADP/AMP→adenosine pathway; mature adenosine activates ADORA1/2A/2B/3, but ENTPD1 is not the adenosine ligand chain and was not shown to bind or activate an ADORA receptor.	Enzyme-product generation and pathway adjacency cannot be promoted to an exact ENTPD1→ADORA ligand-receptor edge.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-EXT-1569	entpd1 adora2a	Entpd1 Adora2a	retain_non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/24266925/;https://pubmed.ncbi.nlm.nih.gov/23535933/;https://europepmc.org/article/MED/24266925;https://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=3	human;mouse;rat	enzyme_product_pathway_not_ligand_receptor	ENTPD1/CD39 is an ectonucleotidase in the ATP→ADP/AMP→adenosine pathway; mature adenosine activates ADORA1/2A/2B/3, but ENTPD1 is not the adenosine ligand chain and was not shown to bind or activate an ADORA receptor.	Enzyme-product generation and pathway adjacency cannot be promoted to an exact ENTPD1→ADORA ligand-receptor edge.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-EXT-1570	entpd1 adora2b	Entpd1 Adora2b	retain_non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/24266925/;https://pubmed.ncbi.nlm.nih.gov/23535933/;https://europepmc.org/article/MED/24266925;https://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=3	human;mouse;rat	enzyme_product_pathway_not_ligand_receptor	ENTPD1/CD39 is an ectonucleotidase in the ATP→ADP/AMP→adenosine pathway; mature adenosine activates ADORA1/2A/2B/3, but ENTPD1 is not the adenosine ligand chain and was not shown to bind or activate an ADORA receptor.	Enzyme-product generation and pathway adjacency cannot be promoted to an exact ENTPD1→ADORA ligand-receptor edge.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-EXT-1571	entpd1 adora3	Entpd1 Adora3	retain_non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/24266925/;https://pubmed.ncbi.nlm.nih.gov/23535933/;https://europepmc.org/article/MED/24266925;https://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=3	human;mouse;rat	enzyme_product_pathway_not_ligand_receptor	ENTPD1/CD39 is an ectonucleotidase in the ATP→ADP/AMP→adenosine pathway; mature adenosine activates ADORA1/2A/2B/3, but ENTPD1 is not the adenosine ligand chain and was not shown to bind or activate an ADORA receptor.	Enzyme-product generation and pathway adjacency cannot be promoted to an exact ENTPD1→ADORA ligand-receptor edge.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-CELLCHAT-REMAINING-0456	f2 pard3	F2 Pard3	retain_non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/?term=CTSG+PARD3;https://europepmc.org/search?query=CTSG%20PARD3	human;mouse	gene_symbol_identity_error	PARD3 is partitioning-defective-3 polarity/scaffold protein, not PAR3/F2RL2. Protease-activated receptor evidence for CTSG or thrombin/F2 concerns PAR-family receptor genes (for example F2R/F2RL2), not PARD3.	The submitted receptor symbol is not a PAR receptor; cleavage/activation evidence for a nearby family member cannot be transferred.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
M20A-EXT-1627	fcer2a itgam_itgb2	Fcer2a ITGAM_ITGB2	retain_non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/?term=FCER2A+ITGAM+ITGB2;https://europepmc.org/search?query=FCER2A%20ITGAM%20ITGB2	human;mouse	wrong_integrin_counterreceptor	FCER2A/CD23 is an Fc receptor whose established ligand/counter-receptor biology includes IgE and CD21/CR2; no direct binding or receptor-dependent function establishes CD23 as a ligand for ITGAM-ITGB2, ITGAV-ITGB3, or ITGAX-ITGB2.	Integrin co-expression, adhesion, or immune-cell contact is not exact ligand-receptor evidence for the submitted pairs.	PubMed and Europe PMC exact-symbol/alias searches were opened and checked; authoritative receptor or complex nomenclature was checked; family/pathway/expression-only evidence was not counted.
