species	tf_symbol	target_symbol	external_record_keys	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	shared_paper_status	cross_module_status	cell_type_context	stimulus_context	limitations	notes
mouse	Nr1d1	Bmal1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001569:f328cfbafd95	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=36; ref_head=12387815;15312644;15761026;17067745;17298173; no promotion asserted.
mouse	Tbp	Myc	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001344:9908527624a0	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=7; ref_head=7690963;7880838;9797456;14506152;15876353; no promotion asserted.
mouse	Prdm1	Myc	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000422:e5a8284828c1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=25; ref_head=9110979;9887105;10713181;11073970;11248811; no promotion asserted.
mouse	Nkx2-5	Gata4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001735:40e706950f8c	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=8; ref_head=15653675;16137232;19246878;19479054;25145359; no promotion asserted.
human	RB1	E2F1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005885	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=6; ref_head=1534305;9326598;9400991;9671466;12460790; no promotion asserted.
mouse	Nrf1	E9QAS8	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001501:49cafb580c41	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=8; ref_head=9302255;9328468;11058604;15175277;16500891; no promotion asserted.
human	CIITA	HLA-DRA	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000778	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=4; ref_head=9300692;10886240;11429551;11889043; no promotion asserted.
mouse	Hic1	Sirt1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001840:033d5c7dc63a	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=22; ref_head=16269335;17213307;17638871;18723112;19525223; no promotion asserted.
mouse	Hoxa10	Emx2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002782:56776e0c3684	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=10; ref_head=12482956;15126568;15494461;15731308;15994197; no promotion asserted.
mouse	Junb	Cdkn2b	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000519:fedcc1c6b2be	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=13; ref_head=10856241;15936839;16552541;16966326;17297445; no promotion asserted.
human	MAZ	MYC	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000180:d308d2a590c2	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=18; ref_head=1502157;1549358;1567856;2721961;7988563; no promotion asserted.
mouse	Nr0b1	Nr5a1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000249:78b348a2c5c4	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=22; ref_head=9032275;9566914;9590178;10026215;10098511; no promotion asserted.
human	VHL	VEGFA	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009019	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=5; ref_head=8855222;9370235;10581162;12539169;12912922; no promotion asserted.
human	HDAC2	CDH1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002684	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=3; ref_head=19706751;20714342;21685935; no promotion asserted.
mouse	Nme2	Myc	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001625:1975ab9fa9df	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=35; ref_head=1340156;2601711;7479028;7488060;7768941; no promotion asserted.
mouse	Nrl	Rho	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000779:89776a716450	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=25; ref_head=8552394;8552602;8939891;9344665;9931337; no promotion asserted.
human	HDAC3	MYC	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002722	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=3; ref_head=19279113;23079660;23714368; no promotion asserted.
mouse	Tbx5	Nppa	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000867:9ec6d5b7b44e	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=24; ref_head=11431700;11555635;11572777;14573514;14609032; no promotion asserted.
mouse	Klf5	Fgfbp1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002506:5db43249d457	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=10; ref_head=16184550;19411256;19668233;20484041;22045023; no promotion asserted.
mouse	Fosl2	Ccr4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004105:bfcdd655546c	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=4; ref_head=18071306;19374191;22493372;23482931; no promotion asserted.
human	HDAC4	MMP13	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002742	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=2; ref_head=17656568;19423655; no promotion asserted.
human	IRF9	IRF7	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005158:07d84414f0a4	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=9; ref_head=9877175;10924517;11877397;12768031;15664995; no promotion asserted.
mouse	Parp1	Vcam1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003984	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=25926428; no promotion asserted.
