curation_id	pair_key	module	species	tf_symbol	target_symbol	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	external_record_keys	source_registries	public_reference_pmids	public_effect_polarities	public_verification_statuses	tf_entity_ids	target_entity_ids	tf_frozen_match_status	target_frozen_match_status	tf_role_present	target_role_present	cell_type_context	stimulus_context	shared_paper_status	cross_module_status	limitations	notes	graph_materialization_status
PUBTF-AGENT-01040	mouse|Zfp263|Col11a2	22B	mouse	Zfp263	Col11a2	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:007012	TRRUST	12024037	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12024037.	review_ledger_only
PUBTF-AGENT-01041	mouse|Zfp277|Cdkn2a	22B	mouse	Zfp277	Cdkn2a	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:007013	TRRUST	20808772	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=20808772.	review_ledger_only
PUBTF-AGENT-01042	mouse|Zfp281|Nanog	22B	mouse	Zfp281	Nanog	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	18757296		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:007014	TRRUST	18757296	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=18757296; direct_evidence_pmids=18757296; source_lead_pmids=18757296.	review_ledger_only
PUBTF-AGENT-01043	mouse|Zfp335|Rest	22B	mouse	Zfp335	Rest	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:007015	TRRUST	23178126	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=23178126.	review_ledger_only
PUBTF-AGENT-01044	human|ZFP36L1|VEGFA	22B	human	ZFP36L1	VEGFA	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009326	TRRUST	19801654	repressing_target	unverified_public_record		13630	absent_from_frozen_graph	mapped_unique	false	true	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=19801654.	review_ledger_only
PUBTF-AGENT-01045	mouse|Zfp384|Nfkb1	22B	mouse	Zfp384	Nfkb1	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:007018	TRRUST	12061770	repressing_target	unverified_public_record		13927	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12061770.	review_ledger_only
PUBTF-AGENT-01046	mouse|Zfp410|Mmp1a	22B	mouse	Zfp410	Mmp1a	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:007022	TRRUST	12370286	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12370286.	review_ledger_only
PUBTF-AGENT-01047	mouse|Zfp42|Tsix	22B	mouse	Zfp42	Tsix	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:007023	TRRUST	21085182	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=21085182.	review_ledger_only
PUBTF-AGENT-01048	mouse|Zfp488|Olig1	22B	mouse	Zfp488	Olig1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	22355521		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:007028	TRRUST	22355521	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22355521; direct_evidence_pmids=22355521; source_lead_pmids=22355521.	review_ledger_only
PUBTF-AGENT-01049	mouse|Zfp523|Tcp1	22B	mouse	Zfp523	Tcp1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:007033	TRRUST	10893243	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10893243.	review_ledger_only
PUBTF-AGENT-01050	mouse|Zfp64|Hes1	22B	mouse	Zfp64	Hes1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	18430783		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:007034	TRRUST	18430783	activating_target	unverified_public_record		12188	absent_from_frozen_graph	mapped_unique	false	true	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=18430783; direct_evidence_pmids=18430783; source_lead_pmids=18430783.	review_ledger_only
PUBTF-AGENT-01051	mouse|Zhx3|Wt1	22B	mouse	Zhx3	Wt1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	17056598		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:007044	TRRUST	17056598	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=17056598; direct_evidence_pmids=17056598; source_lead_pmids=17056598.	review_ledger_only
PUBTF-AGENT-01052	human|ZMYND11|IL6	22B	human	ZMYND11	IL6	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009338	TRRUST	19379743	activating_target	unverified_public_record		12497	absent_from_frozen_graph	mapped_unique	false	true	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=19379743.	review_ledger_only
PUBTF-AGENT-01053	human|ZNF160|TLR4	22B	human	ZNF160	TLR4	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	negative	19846881		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009353	TRRUST	19846881	repressing_target	unverified_public_record		13554	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=19846881; direct_evidence_pmids=19846881; source_lead_pmids=19846881.	review_ledger_only
PUBTF-AGENT-01054	human|ZNF175|NTF3	22B	human	ZNF175	NTF3	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009354	TRRUST	19247725	activating_target	unverified_public_record		12901	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=19247725.	review_ledger_only
PUBTF-AGENT-01055	human|ZNF217|CDH1	22B	human	ZNF217	CDH1	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009358	TRRUST	17130829	repressing_target	unverified_public_record		11606	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=17130829.	review_ledger_only
PUBTF-AGENT-01056	human|ZNF239|RBP3	22B	human	ZNF239	RBP3	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009361	TRRUST	12409453	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12409453.	review_ledger_only
PUBTF-AGENT-01057	human|ZNF335|REST	22B	human	ZNF335	REST	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	23178126		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009373	TRRUST	23178126	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=23178126; direct_evidence_pmids=23178126; source_lead_pmids=23178126.	review_ledger_only
PUBTF-AGENT-01058	human|ZNF383|JUN	22B	human	ZNF383	JUN	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009388	TRRUST	15964543	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=15964543.	review_ledger_only
PUBTF-AGENT-01059	human|ZNF410|MMP1	22B	human	ZNF410	MMP1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009389	TRRUST	12370286	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12370286.	review_ledger_only
PUBTF-AGENT-01060	human|ZNF423|BRCA1	22B	human	ZNF423	BRCA1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	23764426		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009390	TRRUST	23764426	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=23764426; direct_evidence_pmids=23764426; source_lead_pmids=23764426.	review_ledger_only
PUBTF-AGENT-01061	human|ZNF444|SCARF1	22B	human	ZNF444	SCARF1	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009391	TRRUST	11978792	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=11978792.	review_ledger_only
PUBTF-AGENT-01062	mouse|D3Z1J4|Tnfrsf10b	22B	mouse	D3Z1J4	Tnfrsf10b	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:014072:3b51af206e80	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	none_identified	none_claimed	No packet candidate was available for abstract-level adjudication; the existing source lead is retained.	No bounded PubMed abstract packet candidate; retained prior source lead. prior_target=Tnfrsf10b.	review_ledger_only
PUBTF-AGENT-01063	mouse|E0CYW8|Prpf31	22B	mouse	E0CYW8	Prpf31	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:007291:91d8ba8493de	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	none_identified	none_claimed	No packet candidate was available for abstract-level adjudication; the existing source lead is retained.	No bounded PubMed abstract packet candidate; retained prior source lead. prior_target=Prpf31.	review_ledger_only
PUBTF-AGENT-01064	mouse|E9Q1A5|Pank2	22B	mouse	E9Q1A5	Pank2	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:014074:39a178960ca8	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	none_identified	none_claimed	No packet candidate was available for abstract-level adjudication; the existing source lead is retained.	No bounded PubMed abstract packet candidate; retained prior source lead. prior_target=Pank2.	review_ledger_only
PUBTF-AGENT-01065	human|FOXJ2|SUN1	22B	human	FOXJ2	SUN1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:010389:422721a9865c	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	none_identified	none_claimed	No packet candidate was available for abstract-level adjudication; the existing source lead is retained.	No bounded PubMed abstract packet candidate; retained prior source lead. prior_target=SUN1.	review_ledger_only
PUBTF-AGENT-01066	mouse|H3BKM3|Pde8a	22B	mouse	H3BKM3	Pde8a	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:010669:70a90f15a21d	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	none_identified	none_claimed	No packet candidate was available for abstract-level adjudication; the existing source lead is retained.	No bounded PubMed abstract packet candidate; retained prior source lead. prior_target=Pde8a.	review_ledger_only
