review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	review_status	search_attempt_count	last_search_iteration	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	evidence_class	curator_status	next_review_trigger
M20A-CELLCHAT-REMAINING-0541	gaba-gad1_slc6a12 gabr_a3b3g2	GABA-GAD1_SLC6A12 GABR_A3B3G2	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A3B3G2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-A receptors are pentameric chloride channels; the submitted subunit string is a partial/stoichiometry-limited complex label, and GAD1 plus SLC6A/SLC32A1 are source/handling components rather than ligand chains.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0543	gaba-gad1_slc6a12 gabr_a4b2d	GABA-GAD1_SLC6A12 GABR_A4B2D	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A4B2D receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-A receptors are pentameric chloride channels; the submitted subunit string is a partial/stoichiometry-limited complex label, and GAD1 plus SLC6A/SLC32A1 are source/handling components rather than ligand chains.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0544	gaba-gad1_slc6a12 gabr_a4b3d	GABA-GAD1_SLC6A12 GABR_A4B3D	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A4B3D receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-A receptors are pentameric chloride channels; the submitted subunit string is a partial/stoichiometry-limited complex label, and GAD1 plus SLC6A/SLC32A1 are source/handling components rather than ligand chains.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0545	gaba-gad1_slc6a12 gabr_a4b3g2	GABA-GAD1_SLC6A12 GABR_A4B3G2	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A4B3G2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-A receptors are pentameric chloride channels; the submitted subunit string is a partial/stoichiometry-limited complex label, and GAD1 plus SLC6A/SLC32A1 are source/handling components rather than ligand chains.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0546	gaba-gad1_slc6a12 gabr_a5b3g2	GABA-GAD1_SLC6A12 GABR_A5B3G2	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A5B3G2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-A receptors are pentameric chloride channels; the submitted subunit string is a partial/stoichiometry-limited complex label, and GAD1 plus SLC6A/SLC32A1 are source/handling components rather than ligand chains.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0547	gaba-gad1_slc6a12 gabr_a6b3d	GABA-GAD1_SLC6A12 GABR_A6B3D	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A6B3D receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-A receptors are pentameric chloride channels; the submitted subunit string is a partial/stoichiometry-limited complex label, and GAD1 plus SLC6A/SLC32A1 are source/handling components rather than ligand chains.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0548	gaba-gad1_slc6a12 gabr_a6b3g2	GABA-GAD1_SLC6A12 GABR_A6B3G2	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A6B3G2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-A receptors are pentameric chloride channels; the submitted subunit string is a partial/stoichiometry-limited complex label, and GAD1 plus SLC6A/SLC32A1 are source/handling components rather than ligand chains.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0549	gaba-gad1_slc6a13 gabbr1	GABA-GAD1_SLC6A13 Gabbr1	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABBR1 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-B1 and GABA-B2 are obligate heterodimeric receptor chains; the submitted single-chain label omits the functional partner, and the source composite was not assayed.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0550	gaba-gad1_slc6a13 gabbr2	GABA-GAD1_SLC6A13 Gabbr2	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABBR2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-B1 and GABA-B2 are obligate heterodimeric receptor chains; the submitted single-chain label omits the functional partner, and the source composite was not assayed.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0551	gaba-gad1_slc6a13 gabr_a1b2	GABA-GAD1_SLC6A13 GABR_A1B2	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A1B2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-A receptors are pentameric chloride channels; the submitted subunit string is a partial/stoichiometry-limited complex label, and GAD1 plus SLC6A/SLC32A1 are source/handling components rather than ligand chains.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0552	gaba-gad1_slc6a13 gabr_a1b2d	GABA-GAD1_SLC6A13 GABR_A1B2D	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A1B2D receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-A receptors are pentameric chloride channels; the submitted subunit string is a partial/stoichiometry-limited complex label, and GAD1 plus SLC6A/SLC32A1 are source/handling components rather than ligand chains.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0553	gaba-gad1_slc6a13 gabr_a1b2g2	GABA-GAD1_SLC6A13 GABR_A1B2G2	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A1B2G2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-A receptors are pentameric chloride channels; the submitted subunit string is a partial/stoichiometry-limited complex label, and GAD1 plus SLC6A/SLC32A1 are source/handling components rather than ligand chains.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0554	gaba-gad1_slc6a13 gabr_a1b3	GABA-GAD1_SLC6A13 GABR_A1B3	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/18165688/;https://pubmed.ncbi.nlm.nih.gov/22660477/;https://europepmc.org/article/MED/18165688;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=72;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=26	human;mouse;rat;recombinant	mature_GABA_receptor_activation_not_composite	GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A1B3 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	GABA-A receptors are pentameric chloride channels; the submitted subunit string is a partial/stoichiometry-limited complex label, and GAD1 plus SLC6A/SLC32A1 are source/handling components rather than ligand chains.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
