pair_key	pair_label_canonical	in_module20a	in_cellchat_priority	in_cellchat_full	in_liana_consensus	module20a_mouse_confidence	module20a_human_confidence	module20a_confidence_extractability	module20a_conservation_status	cellchat_priority_annotations	cellchat_priority_pathways	cellchat_priority_directness	cellchat_priority_source_records
ccl3 ackr2	Ccl3 Ackr2	no	yes	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL3_ACKR2
ccl3 ccr1	Ccl3 Ccr1	no	yes	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL3_CCR1
ccl3 ccr1l1	Ccl3 Ccr1l1	yes	yes	yes	no	low	low	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL3_CCR1L1
ccl3 ccr3	Ccl3 Ccr3	yes	no	no	no	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
ccl3 ccr5	Ccl3 Ccr5	yes	yes	yes	no	medium	medium	medium_or_lower_only	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL3_CCR5
ccl4 ackr2	Ccl4 Ackr2	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL4_ACKR2
ccl4 ccr1	Ccl4 Ccr1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl4 ccr3	Ccl4 Ccr3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl4 ccr5	Ccl4 Ccr5	yes	yes	yes	yes	medium	medium	medium_or_lower_only	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL4_CCR5
ccl4 ccr8	Ccl4 Ccr8	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl4 cnr2	Ccl4 Cnr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl4 gpr152	Ccl4 Gpr152	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl4 gprc5d	Ccl4 Gprc5d	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl5 ackr1	Ccl5 Ackr1	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL5_ACKR1
ccl5 ackr2	Ccl5 Ackr2	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL5_ACKR2
ccl5 ackr4	Ccl5 Ackr4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl5 adra2a	Ccl5 Adra2a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl5 ccr1	Ccl5 Ccr1	yes	yes	yes	yes	low	low	uncertain_or_unassessed	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL5_CCR1
ccl5 ccr1l1	Ccl5 Ccr1l1	yes	yes	yes	no	low	low	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL5_CCR1L1
ccl5 ccr3	Ccl5 Ccr3	yes	yes	yes	yes	low	low	uncertain_or_unassessed	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL5_CCR3
ccl5 ccr4	Ccl5 Ccr4	yes	yes	yes	yes	low	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL5_CCR4
ccl5 ccr5	Ccl5 Ccr5	yes	yes	yes	yes	medium	medium	medium_or_lower_only	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL5_CCR5
ccl5 ccrl2	Ccl5 Ccrl2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl5 cxcr3	Ccl5 Cxcr3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl5 dpp4	Ccl5 Dpp4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl5 gpr75	Ccl5 Gpr75	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl5 grm7	Ccl5 Grm7	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl5 mtnr1a	Ccl5 Mtnr1a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl5 sdc1	Ccl5 Sdc1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl5 sdc4	Ccl5 Sdc4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ccl6 ccr1	Ccl6 Ccr1	yes	yes	yes	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL6_CCR1
ccl6 ccr1l1	Ccl6 Ccr1l1	yes	yes	yes	no	low	low	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL6_CCR1L1
ccl6 ccr2	Ccl6 Ccr2	yes	yes	yes	no	low	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL6_CCR2
ccl6 ccr3	Ccl6 Ccr3	yes	yes	yes	no	low	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL6_CCR3
ccl7 ackr1	Ccl7 Ackr1	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL7_ACKR1
ccl7 ccr1	Ccl7 Ccr1	yes	yes	yes	no	low	low	uncertain_or_unassessed	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL7_CCR1
ccl7 ccr1l1	Ccl7 Ccr1l1	yes	yes	yes	no	low	low	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL7_CCR1L1
ccl7 ccr2	Ccl7 Ccr2	yes	yes	yes	no	low	low	uncertain_or_unassessed	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL7_CCR2
ccl7 ccr3	Ccl7 Ccr3	yes	yes	yes	no	low	low	uncertain_or_unassessed	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL7_CCR3
ccl7 ccr5	Ccl7 Ccr5	yes	no	no	no	low	low	uncertain_or_unassessed	present_in_both_species_sources				
ccl8 ackr1	Ccl8 Ackr1	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL8_ACKR1
ccl8 ackr4	Ccl8 Ackr4	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL8_ACKR4
ccl8 ccr1	Ccl8 Ccr1	yes	yes	yes	no	low	uncertain	uncertain_or_unassessed	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL8_CCR1
ccl8 ccr1l1	Ccl8 Ccr1l1	yes	yes	yes	no	low	low	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL8_CCR1L1
ccl8 ccr2	Ccl8 Ccr2	yes	yes	yes	no	low	low	uncertain_or_unassessed	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL8_CCR2
ccl8 ccr3	Ccl8 Ccr3	yes	no	no	no	low	uncertain	uncertain_or_unassessed	present_in_both_species_sources				
ccl8 ccr5	Ccl8 Ccr5	yes	yes	yes	no	low	medium	medium_or_lower_only	present_in_both_species_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL8_CCR5
ccl8 ccr8	Ccl8 Ccr8	yes	no	no	no	medium	medium	medium_or_lower_only	present_in_both_species_sources				
ccl9 ccr1	Ccl9 Ccr1	yes	yes	yes	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL9_CCR1
ccl9 ccr1l1	Ccl9 Ccr1l1	yes	yes	yes	no	low	low	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CCL	seed_candidate_simple	CellChat:CCL9_CCR1L1
ccn3 notch1	Ccn3 Notch1	yes	no	no	no	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
ccn4 itga5	Ccn4 Itga5	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
ccn4 itgb1	Ccn4 Itgb1	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
cd14 itga4	Cd14 Itga4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd14 itgb1	Cd14 Itgb1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd14 itgb2	Cd14 Itgb2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd14 ripk1	Cd14 Ripk1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd14 tlr1	Cd14 Tlr1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd14 tlr4	Cd14 Tlr4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd14 tlr6	Cd14 Tlr6	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd14 tlr9	Cd14 Tlr9	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd160 tnfrsf14	Cd160 Tnfrsf14	yes	yes	yes	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only	Cell-Cell Contact	CD160	seed_candidate_contact_context	CellChat:CD160_TNFRSF14
cd177 pecam1	Cd177 Pecam1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd1d1 ceacam5	Cd1d1 Ceacam5	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd1d2 pira2	Cd1d2 Pira2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd200 cd200r1	Cd200 Cd200r1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd200 cd200r1l	Cd200 Cd200r1l	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd200 cd200r2	Cd200 Cd200r2	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd200 cd200r3	Cd200 Cd200r3	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd200 cd200r4	Cd200 Cd200r4	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd200r1 cd200	Cd200r1 Cd200	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd209a ceacam1	Cd209a Ceacam1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd209e ceacam1	Cd209e Ceacam1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd209e ceacam2	Cd209e Ceacam2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd22 ptprc	Cd22 Ptprc	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd274 cd80	Cd274 Cd80	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd274 pdcd1	Cd274 Pdcd1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd276 treml2	Cd276 Treml2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd28 cd80	Cd28 Cd80	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd28 cd86	Cd28 Cd86	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd34 sell	Cd34 Sell	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd34 selp	Cd34 Selp	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd38 pecam1	Cd38 Pecam1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd40lg cd40	Cd40lg Cd40	yes	yes	yes	yes	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only	Cell-Cell Contact	CD40	seed_candidate_contact_context	CellChat:CD40LG_CD40
cd40lg cd53	Cd40lg Cd53	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd40lg cd9	Cd40lg Cd9	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd40lg itga2b_itgb3	Cd40lg Itga2b_itgb3	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CD40	seed_candidate_complex_or_cofactor_context	CellChat:CD40LG_ITGA2B_ITGB3
cd40lg itga5_itgb1	Cd40lg Itga5_itgb1	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CD40	seed_candidate_complex_or_cofactor_context	CellChat:CD40LG_ITGA5_ITGB1
cd40lg itgam_itgb2	Cd40lg Itgam_itgb2	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CD40	seed_candidate_complex_or_cofactor_context	CellChat:CD40LG_ITGAM_ITGB2
cd40lg traf3	Cd40lg Traf3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd46 jag1	Cd46 Jag1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd47 sirpa	Cd47 Sirpa	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd48 cd2	Cd48 Cd2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd48 cd244	Cd48 Cd244	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd48 cd244a	Cd48 Cd244a	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd52 siglecg	Cd52 Siglecg	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd55 adgre5	Cd55 Adgre5	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd55b adgre5	Cd55b Adgre5	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd59b cd2	Cd59b Cd2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd59b stab1	Cd59b Stab1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd5l cd5	Cd5l Cd5	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd6 alcam	Cd6 Alcam	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd70 cd27	Cd70 Cd27	yes	no	yes	yes	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
cd70 tnfrsf13b	Cd70 Tnfrsf13b	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd70 tnfrsf17	Cd70 Tnfrsf17	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd72 cd5	Cd72 Cd5	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd80 cd274	Cd80 Cd274	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd80 cd28	Cd80 Cd28	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd80 ctla4	Cd80 Ctla4	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd86 cd28	Cd86 Cd28	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd86 ctla4	Cd86 Ctla4	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd8a ceacam5	Cd8a Ceacam5	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd96 pvr	Cd96 Pvr	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd99 cd99	Cd99 Cd99	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd99 pilra	Cd99 Pilra	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd99 pilrb1	Cd99 Pilrb1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cd99 pilrb2	Cd99 Pilrb2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh1 cdh1	Cdh1 Cdh1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh1 cdh2	Cdh1 Cdh2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh1 egfr	Cdh1 Egfr	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh1 erbb3	Cdh1 Erbb3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh1 igf1r	Cdh1 Igf1r	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh1 itga2_itgb1	Cdh1 ITGA2_ITGB1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh1 itgae_itgb7	Cdh1 ITGAE_ITGB7	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh1 klrg1	Cdh1 Klrg1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh1 lrp5	Cdh1 Lrp5	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh1 ptprf	Cdh1 Ptprf	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh1 ptprm	Cdh1 Ptprm	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh12 itga1_itgb1	Cdh12 ITGA1_ITGB1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh15 cdh15	Cdh15 Cdh15	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh2 cdh2	Cdh2 Cdh2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh3 cdh3	Cdh3 Cdh3	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh4 cdh4	Cdh4 Cdh4	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cdh5 cdh5	Cdh5 Cdh5	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 cd1d1	Ceacam1 Cd1d1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 cd1d2	Ceacam1 Cd1d2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 cd209b	Ceacam1 Cd209b	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 cd209c	Ceacam1 Cd209c	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 cd209d	Ceacam1 Cd209d	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 cd209e	Ceacam1 Cd209e	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 cd8a	Ceacam1 Cd8a	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 ceacam1	Ceacam1 Ceacam1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 ceacam2	Ceacam1 Ceacam2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 ceacam5	Ceacam1 Ceacam5	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 egfr	Ceacam1 Egfr	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 havcr2	Ceacam1 Havcr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam1 psg20	Ceacam1 Psg20	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam16 tecta	Ceacam16 Tecta	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam16 tectb	Ceacam16 Tectb	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 cd1d1	Ceacam2 Cd1d1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 cd1d2	Ceacam2 Cd1d2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 cd209a	Ceacam2 Cd209a	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 cd209b	Ceacam2 Cd209b	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 cd209c	Ceacam2 Cd209c	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 cd209d	Ceacam2 Cd209d	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 cd209e	Ceacam2 Cd209e	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 cd8a	Ceacam2 Cd8a	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 ceacam2	Ceacam2 Ceacam2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 egfr	Ceacam2 Egfr	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 havcr2	Ceacam2 Havcr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 psg20	Ceacam2 Psg20	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ceacam2 sele	Ceacam2 Sele	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cel cxcr4	Cel Cxcr4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
celsr2 celsr2	Celsr2 Celsr2	yes	no	no	no	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
cer1 mrc2	Cer1 Mrc2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cfc1 acvr1b	Cfc1 Acvr1b	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cfc1 acvr2a	Cfc1 Acvr2a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cfh itgam	Cfh Itgam	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cfp ncr1	Cfp Ncr1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga adcyap1r1	Cga Adcyap1r1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga adrb2	Cga Adrb2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga adrb3	Cga Adrb3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga fshr	Cga Fshr	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga gpr20	Cga Gpr20	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga gpr84	Cga Gpr84	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga lhcgr	Cga Lhcgr	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga pth1r	Cga Pth1r	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga ramp2	Cga Ramp2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga ramp3	Cga Ramp3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga tshr	Cga Tshr	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga vipr1	Cga Vipr1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cga_tshb tshr	CGA_TSHB Tshr	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cgn ocln	Cgn Ocln	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cgn tgfbr1	Cgn Tgfbr1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
cgn tgfbr2	Cgn Tgfbr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
chad itga2_itgb1	Chad ITGA2_ITGB1	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	CHAD	seed_candidate_ecm_or_adhesion_context	CellChat:CHAD_ITGA2_ITGB1
cholesterol-cel rora	Cholesterol-CEL Rora	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cholesterol-cel rorc	Cholesterol-CEL Rorc	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
cholesterol-dhcr24 rora	Cholesterol-DHCR24 Rora	no	yes	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a	Non-protein Signaling	Cholesterol	seed_candidate_nonprotein_or_mediator_context	CellChat:Cholesterol-Cholesterol-DHCR24_RORA
