review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	search_status	last_worker_verdict	source_locators	support_kind	evidence_summary	limitations	disposition	decision_basis
M20A-EXT-0771	amh grem2	Amh Grem2	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC4043579/	wrong-pair/non-receptor relationship	Primary ovarian work supports direct AMH–GREM2 protein interaction, but GREM2 is a BMP/AMH antagonist and not a receptor for AMH.	Functional antagonism does not establish direct AMH-GREM2 binding or a stable complex.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-0833	apob mttp	Apob Mttp	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=apob%20AND%20mttp;EuropePMC:https://europepmc.org/search?query=apob%20AND%20mttp;PMID:34006356 (PubMed/Europe PMC);PMID:36823355 (PubMed/Europe PMC);PMID:20301317 (PubMed/Europe PMC);PMID:29552625 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0861	app aplp1	App Aplp1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=app%20AND%20aplp1;EuropePMC:https://europepmc.org/search?query=app%20AND%20aplp1;PMID:26801522 (PubMed/Europe PMC);PMID:26840089 (PubMed/Europe PMC);PMID:17050537 (PubMed/Europe PMC);PMID:41324805 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0862	app aplp2	App Aplp2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=app%20AND%20aplp2;EuropePMC:https://europepmc.org/search?query=app%20AND%20aplp2;PMID:26840089 (PubMed/Europe PMC);PMID:34066808 (PubMed/Europe PMC);PMID:17908044 (PubMed/Europe PMC);PMID:24898256 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0871	app ncstn	App Ncstn	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=app%20AND%20ncstn;EuropePMC:https://europepmc.org/search?query=app%20AND%20ncstn;PMID:16564662 (PubMed/Europe PMC);PMID:31109937 (PubMed/Europe PMC);PMID:21196064 (PubMed/Europe PMC);PMID:25940938 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0873	app notch2	App Notch2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=app%20AND%20notch2;EuropePMC:https://europepmc.org/search?query=app%20AND%20notch2;PMID:16118793 (PubMed/Europe PMC);PMID:16515557 (PubMed/Europe PMC);PMID:18348724 (PubMed/Europe PMC);PMID:21872584 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0880	arf1 chrm3	Arf1 Chrm3	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=arf1%20AND%20chrm3;EuropePMC:https://europepmc.org/search?query=arf1%20AND%20chrm3;PMID:12082545 (PubMed/Europe PMC);PMID:17956998 (PubMed/Europe PMC);PMID:26692031 (PubMed/Europe PMC);PMID:31137889 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0881	arf1 insr	Arf1 Insr	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=arf1%20AND%20insr;EuropePMC:https://europepmc.org/search?query=arf1%20AND%20insr;PMID:12695333 (PubMed/Europe PMC);PMID:32630372 (PubMed/Europe PMC);PMID:22852084 (PubMed/Europe PMC);PMID:31316753 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0882	arf1 pld2	Arf1 Pld2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=arf1%20AND%20pld2;EuropePMC:https://europepmc.org/search?query=arf1%20AND%20pld2;PMID:15759270 (PubMed/Europe PMC);PMID:9582313 (PubMed/Europe PMC);PMID:9920915 (PubMed/Europe PMC);PMID:12217395 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0883	arf6 pld1	Arf6 Pld1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=arf6%20AND%20pld1;EuropePMC:https://europepmc.org/search?query=arf6%20AND%20pld1;PMID:9929005 (PubMed/Europe PMC);PMID:15759270 (PubMed/Europe PMC);PMID:12401204 (PubMed/Europe PMC);PMID:30944160 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0884	arf6 smap1	Arf6 Smap1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=arf6%20AND%20smap1;EuropePMC:https://europepmc.org/search?query=arf6%20AND%20smap1;PMID:28011674 (PubMed/Europe PMC);PMID:15659652 (PubMed/Europe PMC);PMID:36494580 (PubMed/Europe PMC);PMID:23752192 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0885	arpc5 adrb2	Arpc5 Adrb2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=arpc5%20AND%20adrb2;EuropePMC:https://europepmc.org/search?query=arpc5%20AND%20adrb2;PMID:17956998 (PubMed/Europe PMC);PMID:23722663 (PubMed/Europe PMC);PMID:26607731 (PubMed/Europe PMC);PMID:32394971 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0886	arpc5 ldlr	Arpc5 Ldlr	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=arpc5%20AND%20ldlr;EuropePMC:https://europepmc.org/search?query=arpc5%20AND%20ldlr;PMID:20374639 (PubMed/Europe PMC);PMID:30151880 (PubMed/Europe PMC);PMID:18302766 (PubMed/Europe PMC);PMID:33036956 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0887	arpc5 lrp2	Arpc5 Lrp2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=arpc5%20AND%20lrp2;EuropePMC:https://europepmc.org/search?query=arpc5%20AND%20lrp2;PMID:23911686 (PubMed/Europe PMC);PMID:26487969 (PubMed/Europe PMC);PMID:32891007 (PubMed/Europe PMC);PMID:29721020 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
M20A-EXT-0906	b2m cd247	B2m Cd247	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=b2m%20AND%20cd247;EuropePMC:https://europepmc.org/search?query=b2m%20AND%20cd247;PMID:36276947 (PubMed/Europe PMC);PMID:31096062 (PubMed/Europe PMC);PMID:40227387 (PubMed/Europe PMC);PMID:29033130 (PubMed/Europe PMC)	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as wrong-pair or non-ligand-receptor.
