review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	search_status	search_attempt_count	last_search_iteration	last_worker_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	no_evidence_category	decision_basis	next_review_trigger
M20A-CELLCHAT-REMAINING-1423	ne-dbh_slc18a2 adra2c	NE-DBH_SLC18A2 Adra2c	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1424	ne-dbh_slc18a2 adrb1	NE-DBH_SLC18A2 Adrb1	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1425	ne-dbh_slc18a2 adrb2	NE-DBH_SLC18A2 Adrb2	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1426	ne-dbh_slc18a2 adrb3	NE-DBH_SLC18A2 Adrb3	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1427	ne-dbh_slc6a2 adra1a	NE-DBH_SLC6A2 Adra1a	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1428	ne-dbh_slc6a2 adra1b	NE-DBH_SLC6A2 Adra1b	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1429	ne-dbh_slc6a2 adra1d	NE-DBH_SLC6A2 Adra1d	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1430	ne-dbh_slc6a2 adra2a	NE-DBH_SLC6A2 Adra2a	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1431	ne-dbh_slc6a2 adra2b	NE-DBH_SLC6A2 Adra2b	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1432	ne-dbh_slc6a2 adra2c	NE-DBH_SLC6A2 Adra2c	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1433	ne-dbh_slc6a2 adrb1	NE-DBH_SLC6A2 Adrb1	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1434	ne-dbh_slc6a2 adrb2	NE-DBH_SLC6A2 Adrb2	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1435	ne-dbh_slc6a2 adrb3	NE-DBH_SLC6A2 Adrb3	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1436	nectin1 cadm3	Nectin1 Cadm3	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1448	npy npy4r	Npy Npy4r	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	PMID:10215684; PMID:19121371; PMCID:PMC3034874	mouse	source_mismatch	The cited mouse feeding study explicitly says NPY-induced feeding cannot be attributed to any one Y-receptor subtype; the Y4 knockout paper demonstrates PP/Y4-dependent c-Fos, not NPY/Y4 binding or activation.	NPY4R can recognize NPY in other pharmacology literature, but that evidence is not in the cited sources.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1449	npy npy6r	Npy Npy6r	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=npy%20npy6r	mouse;human	no_direct_pair_evidence	Expanded searches found family annotation or expression/orthology leads but no qualifying exact primary ligand-receptor or homophilic adhesion evidence for the submitted pair.	Family, inferred GO, expression and database annotations were not treated as exact pair evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1450	npy pgr15l	Npy Pgr15l	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=npy%20pgr15l	mouse;human	no_direct_pair_evidence	Expanded searches found family annotation or expression/orthology leads but no qualifying exact primary ligand-receptor or homophilic adhesion evidence for the submitted pair.	Family, inferred GO, expression and database annotations were not treated as exact pair evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1462	nrxn1 clstn1	Nrxn1 Clstn1	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-1463	nrxn1 clstn2	Nrxn1 Clstn2	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
