source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	review_status	reason
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT4	FZD7+LRP6	Wnt4	Fzd7_Lrp6	WNT4_FZD7_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT4	FZD8+LRP5	Wnt4	Fzd8_Lrp5	WNT4_FZD8_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT4	FZD8+LRP6	Wnt4	Fzd8_Lrp6	WNT4_FZD8_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT4	FZD9+LRP5	Wnt4	Fzd9_Lrp5	WNT4_FZD9_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT4	FZD9+LRP6	Wnt4	Fzd9_Lrp6	WNT4_FZD9_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD1+LRP5	Wnt6	Fzd1_Lrp5	WNT6_FZD1_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD1+LRP6	Wnt6	Fzd1_Lrp6	WNT6_FZD1_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD10+LRP5	Wnt6	Fzd10_Lrp5	WNT6_FZD10_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD10+LRP6	Wnt6	Fzd10_Lrp6	WNT6_FZD10_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD2+LRP5	Wnt6	Fzd2_Lrp5	WNT6_FZD2_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD2+LRP6	Wnt6	Fzd2_Lrp6	WNT6_FZD2_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD3+LRP5	Wnt6	Fzd3_Lrp5	WNT6_FZD3_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD3+LRP6	Wnt6	Fzd3_Lrp6	WNT6_FZD3_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD4+LRP5	Wnt6	Fzd4_Lrp5	WNT6_FZD4_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD4+LRP6	Wnt6	Fzd4_Lrp6	WNT6_FZD4_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD5+LRP5	Wnt6	Fzd5_Lrp5	WNT6_FZD5_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD5+LRP6	Wnt6	Fzd5_Lrp6	WNT6_FZD5_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD6+LRP5	Wnt6	Fzd6_Lrp5	WNT6_FZD6_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD6+LRP6	Wnt6	Fzd6_Lrp6	WNT6_FZD6_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD7+LRP5	Wnt6	Fzd7_Lrp5	WNT6_FZD7_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD7+LRP6	Wnt6	Fzd7_Lrp6	WNT6_FZD7_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD8+LRP5	Wnt6	Fzd8_Lrp5	WNT6_FZD8_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD8+LRP6	Wnt6	Fzd8_Lrp6	WNT6_FZD8_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD9+LRP5	Wnt6	Fzd9_Lrp5	WNT6_FZD9_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT6	FZD9+LRP6	Wnt6	Fzd9_Lrp6	WNT6_FZD9_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD1+LRP5	Wnt7a	Fzd1_Lrp5	WNT7A_FZD1_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD1+LRP6	Wnt7a	Fzd1_Lrp6	WNT7A_FZD1_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD10+LRP5	Wnt7a	Fzd10_Lrp5	WNT7A_FZD10_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD10+LRP6	Wnt7a	Fzd10_Lrp6	WNT7A_FZD10_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD2+LRP5	Wnt7a	Fzd2_Lrp5	WNT7A_FZD2_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD2+LRP6	Wnt7a	Fzd2_Lrp6	WNT7A_FZD2_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD3+LRP5	Wnt7a	Fzd3_Lrp5	WNT7A_FZD3_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD3+LRP6	Wnt7a	Fzd3_Lrp6	WNT7A_FZD3_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD4+LRP5	Wnt7a	Fzd4_Lrp5	WNT7A_FZD4_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD4+LRP6	Wnt7a	Fzd4_Lrp6	WNT7A_FZD4_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD5+LRP5	Wnt7a	Fzd5_Lrp5	WNT7A_FZD5_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD5+LRP6	Wnt7a	Fzd5_Lrp6	WNT7A_FZD5_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD6+LRP5	Wnt7a	Fzd6_Lrp5	WNT7A_FZD6_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD6+LRP6	Wnt7a	Fzd6_Lrp6	WNT7A_FZD6_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD7+LRP5	Wnt7a	Fzd7_Lrp5	WNT7A_FZD7_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD7+LRP6	Wnt7a	Fzd7_Lrp6	WNT7A_FZD7_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD8+LRP5	Wnt7a	Fzd8_Lrp5	WNT7A_FZD8_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD8+LRP6	Wnt7a	Fzd8_Lrp6	WNT7A_FZD8_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD9+LRP5	Wnt7a	Fzd9_Lrp5	WNT7A_FZD9_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7A	FZD9+LRP6	Wnt7a	Fzd9_Lrp6	WNT7A_FZD9_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD1+LRP5	Wnt7b	Fzd1_Lrp5	WNT7B_FZD1_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD1+LRP6	Wnt7b	Fzd1_Lrp6	WNT7B_FZD1_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD10+LRP5	Wnt7b	Fzd10_Lrp5	WNT7B_FZD10_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD10+LRP6	Wnt7b	Fzd10_Lrp6	WNT7B_FZD10_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD2+LRP5	Wnt7b	Fzd2_Lrp5	WNT7B_FZD2_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD2+LRP6	Wnt7b	Fzd2_Lrp6	WNT7B_FZD2_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD3+LRP5	Wnt7b	Fzd3_Lrp5	WNT7B_FZD3_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD3+LRP6	Wnt7b	Fzd3_Lrp6	WNT7B_FZD3_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD4+LRP5	Wnt7b	Fzd4_Lrp5	WNT7B_FZD4_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD4+LRP6	Wnt7b	Fzd4_Lrp6	WNT7B_FZD4_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD5+LRP5	Wnt7b	Fzd5_Lrp5	WNT7B_FZD5_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD5+LRP6	Wnt7b	Fzd5_Lrp6	WNT7B_FZD5_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD6+LRP5	Wnt7b	Fzd6_Lrp5	WNT7B_FZD6_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD6+LRP6	Wnt7b	Fzd6_Lrp6	WNT7B_FZD6_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD7+LRP5	Wnt7b	Fzd7_Lrp5	WNT7B_FZD7_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD7+LRP6	Wnt7b	Fzd7_Lrp6	WNT7B_FZD7_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD8+LRP5	Wnt7b	Fzd8_Lrp5	WNT7B_FZD8_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD8+LRP6	Wnt7b	Fzd8_Lrp6	WNT7B_FZD8_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD9+LRP5	Wnt7b	Fzd9_Lrp5	WNT7B_FZD9_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT7B	FZD9+LRP6	Wnt7b	Fzd9_Lrp6	WNT7B_FZD9_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT8A	FZD1+LRP5	Wnt8a	Fzd1_Lrp5	WNT8A_FZD1_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT8A	FZD1+LRP6	Wnt8a	Fzd1_Lrp6	WNT8A_FZD1_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT8A	FZD10+LRP5	Wnt8a	Fzd10_Lrp5	WNT8A_FZD10_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT8A	FZD10+LRP6	Wnt8a	Fzd10_Lrp6	WNT8A_FZD10_LRP6	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	WNT8A	FZD2+LRP5	Wnt8a	Fzd2_Lrp5	WNT8A_FZD2_LRP5	WNT	Secreted Signaling	 PMID: 23209147;KEGG: mmu04310	primary_locator_present_unverified	2	CellChatDB.mouse;LIANA.mouseconsensus	1	222	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
