batch_id	queue_key	species	tf_symbol	target_symbol	b_edge_id	b_evidence_id	confidence_tier	effect_polarity	dorothea_levels	source_registries	external_record_keys	reference_count	source_locator	module22b_register_changed	general_tf_target_claim	direct_binding_claim	upstream_sci_activation_claim
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cd6	human	ETS1	CD6	M22B-E006001	M22B-EVID-006174	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002498:d9d89eb6815d;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001832	1	PMID:19446338	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cd8a	human	ETS1	CD8A	M22B-E006002	M22B-EVID-006175	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004135:737e69ef9bcb;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001833	1	PMID:8413295	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cdc37	human	ETS1	CDC37	M22B-E006003	M22B-EVID-006176	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006867:e35a701c51a5	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cdh13	human	ETS1	CDH13	M22B-E006004	M22B-EVID-006177	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006868:1adf8ea2630c	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cdh5	human	ETS1	CDH5	M22B-E006005	M22B-EVID-006178	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000491:fa24acc2faae	8	PMID:10828886; PMID:17563748; PMID:19917886; PMID:22869003; PMID:25633318; PMID:27043280; PMID:29510376; PMID:31396656	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cdk11a	human	ETS1	CDK11A	M22B-E006006	M22B-EVID-006179	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005069:d9153251a02e	2	PMID:15087126; PMID:20019798	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cdk4	human	ETS1	CDK4	M22B-E006007	M22B-EVID-006180	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006869:68092da7e975	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cdk6	human	ETS1	CDK6	M22B-E006008	M22B-EVID-006181	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005579:67132e3320b5	1	PMID:34989116	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cdkn1a	human	ETS1	CDKN1A	M22B-E006009	M22B-EVID-006182	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001255:e40c628f6c9d;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001834	6	PMID:11424091; PMID:12740370; PMID:18955504; PMID:21541551; PMID:25893733; PMID:37059338	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cdkn1b	human	ETS1	CDKN1B	M22B-E006010	M22B-EVID-006183	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006243:984e611d1c3a	1	PMID:17339335	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cdkn2a	human	ETS1	CDKN2A	M22B-E006011	M22B-EVID-006184	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000706:a8f76e310990;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000707:a8c14e4a2f13;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001835	9	PMID:11234019; PMID:15520862; PMID:17339335; PMID:17370299; PMID:18958307; PMID:19240179; PMID:19907431; PMID:22714536; PMID:28184004	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|chuk	human	ETS1	CHUK	M22B-E006012	M22B-EVID-006185	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001630:ce34887ff66e;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001836	2	PMID:15469934; PMID:29950928	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cip2a	human	ETS1	CIP2A	M22B-E006013	M22B-EVID-006186	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009297:5ac7ee4ade11;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001866	1	PMID:24280132	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cirbp	human	ETS1	CIRBP	M22B-E006014	M22B-EVID-006187	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005596:341c852059ca	1	PMID:35926374	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cited2	human	ETS1	CITED2	M22B-E006015	M22B-EVID-006188	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005952:2756d2f074af	1	PMID:11114295	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|col1a1	human	ETS1	COL1A1	M22B-E006016	M22B-EVID-006189	high	repressing_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004136:39f72d9c21be;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001837	2	PMID:16564026; PMID:34820381	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cops2	human	ETS1	COPS2	M22B-E006017	M22B-EVID-006190	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006870:73e1db18fe80	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cox4i1	human	ETS1	COX4I1	M22B-E006018	M22B-EVID-006191	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005070:13769fa0dd79	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|csf2	human	ETS1	CSF2	M22B-E006019	M22B-EVID-006192	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001169:57f048886a98;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001839	9	PMID:12475968; PMID:15123671; PMID:15907486; PMID:24211252; PMID:37231959; PMID:7478534; PMID:8611694; PMID:9190901; PMID:9780181	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|csf3r	human	ETS1	CSF3R	M22B-E006020	M22B-EVID-006193	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004137:eb43eb427814;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001840	1	PMID:7964503	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|csnk2a1	human	ETS1	CSNK2A1	M22B-E006021	M22B-EVID-006194	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000512:e5a525b7c8eb;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001841	2	PMID:10849443; PMID:19027835	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|csnk2a2	human	ETS1	CSNK2A2	M22B-E006022	M22B-EVID-006195	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000808:340b6029440f	5	PMID:10849443; PMID:11389726; PMID:11827174; PMID:16335532; PMID:19027835	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|csnk2b	human	ETS1	CSNK2B	M22B-E006023	M22B-EVID-006196	high	repressing_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004138:be2d21f5d637;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001842	2	PMID:11389726; PMID:11827174	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|ctsb	human	ETS1	CTSB	M22B-E006024	M22B-EVID-006197	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000402:3e2df73751c9;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001844	5	PMID:10701774; PMID:15652460; PMID:22322590; PMID:22971289; PMID:29463776	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|cxcr4	human	ETS1	CXCR4	M22B-E006025	M22B-EVID-006198	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002001:df0c50ceed74;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001845	7	PMID:16840440; PMID:17699109; PMID:20043076; PMID:21741415; PMID:23856244; PMID:29791856; PMID:36565839	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|dad1	human	ETS1	DAD1	M22B-E006026	M22B-EVID-006199	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006178:fea02eba56ba	1	PMID:11424091	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|dntt	human	ETS1	DNTT	M22B-E006027	M22B-EVID-006200	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003168:946d82cd1920	1	PMID:8887642	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|dusp6	human	ETS1	DUSP6	M22B-E006028	M22B-EVID-006201	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002603:eed5255f2d33;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001846	3	PMID:20097731; PMID:25294825; PMID:26150526	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|ece1	human	ETS1	ECE1	M22B-E006029	M22B-EVID-006202	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000917:0838b4ccc134;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001847	3	PMID:11723240; PMID:20019798; PMID:9595399	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|egr1	human	ETS1	EGR1	M22B-E006030	M22B-EVID-006203	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003399:80bd003b9a22;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001848;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001849	4	PMID:19074849; PMID:28439269; PMID:9010223; PMID:9207063	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|egr2	human	ETS1	EGR2	M22B-E006031	M22B-EVID-006204	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006871:8a30203e8b85	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|emsy	human	ETS1	EMSY	M22B-E006032	M22B-EVID-006205	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004134:6facac01b977;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001829	1	PMID:24582497	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|erg	human	ETS1	ERG	M22B-E006033	M22B-EVID-006206	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004139:1206a917ba7e;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001850	2	PMID:28050800; PMID:7731694	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|f13a1	human	ETS1	F13A1	M22B-E006034	M22B-EVID-006207	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004140:f46e34fb71f0;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001851	1	PMID:10037697	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|fas	human	ETS1	FAS	M22B-E006035	M22B-EVID-006208	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005071:40d799daddc3	1	PMID:11970950	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|faslg	human	ETS1	FASLG	M22B-E006036	M22B-EVID-006209	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001002:bbcac783a36e	2	PMID:11970950; PMID:20617570	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|fgfbp1	human	ETS1	FGFBP1	M22B-E006037	M22B-EVID-006210	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004141:1a114470e06d;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001852	1	PMID:9668098	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|fli1	human	ETS1	FLI1	M22B-E006038	M22B-EVID-006211	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001013:be185874545a;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001853	2	PMID:11991951; PMID:19829305	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|flt1	human	ETS1	FLT1	M22B-E006039	M22B-EVID-006212	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000312:b537ac5126fb;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001854	7	PMID:10554042; PMID:16861237; PMID:18625704; PMID:21310411; PMID:29845518; PMID:30271498; PMID:8940064	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|fos	human	ETS1	FOS	M22B-E006040	M22B-EVID-006213	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002500:283536a99dde	4	PMID:1722028; PMID:8262053; PMID:9010223; PMID:9349499	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|fosl1	human	ETS1	FOSL1	M22B-E006041	M22B-EVID-006214	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006424:c785d525b92b	1	PMID:13679379	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|foxd1	human	ETS1	FOXD1	M22B-E006042	M22B-EVID-006215	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003271:d7a65518e0f0;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001855	2	PMID:31795213; PMID:9867825	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|gabpa	human	ETS1	GABPA	M22B-E006043	M22B-EVID-006216	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006872:a28117b1f407	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|gata3	human	ETS1	GATA3	M22B-E006044	M22B-EVID-006217	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005887:82b5fe7319e9	2	PMID:30566881; PMID:32350509	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|gp5	human	ETS1	GP5	M22B-E006045	M22B-EVID-006218	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005072:88be22079287	1	PMID:15466856	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|gp6	human	ETS1	GP6	M22B-E006046	M22B-EVID-006219	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004142:7d7bacf7ae6a;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001856	1	PMID:12377757	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|gp9	human	ETS1	GP9	M22B-E006047	M22B-EVID-006220	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001626:db6797756e2d	3	PMID:10194443; PMID:11504709; PMID:15466856	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|grpr	human	ETS1	GRPR	M22B-E006048	M22B-EVID-006221	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001588:3ee490a5d457;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001857	1	PMID:15300220	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|gzmb	human	ETS1	GZMB	M22B-E006049	M22B-EVID-006222	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006425:3d4d0a9c80c5	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|hk1	human	ETS1	HK1	M22B-E006050	M22B-EVID-006223	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006078:5ac458d668f9	1	PMID:29335523	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|hmox1	human	ETS1	HMOX1	M22B-E006051	M22B-EVID-006224	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001666:d13857eb2a52;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001858	5	PMID:10022513; PMID:15590657; PMID:16310515; PMID:20348279; PMID:37490064	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|hpgd	human	ETS1	HPGD	M22B-E006052	M22B-EVID-006225	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004143:2c7359a94334;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001859	2	PMID:10650939; PMID:12914529	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|id1	human	ETS1	ID1	M22B-E006053	M22B-EVID-006226	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006369:3b9ca334fc5e	1	PMID:22714536	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|ier5	human	ETS1	IER5	M22B-E006054	M22B-EVID-006227	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006873:ca3d574bd85e	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|il10	human	ETS1	IL10	M22B-E006055	M22B-EVID-006228	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002108:592846fa193c	4	PMID:14682393; PMID:15728239; PMID:17376198; PMID:22266280	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|ets1|il12b	human	ETS1	IL12B	M22B-E006056	M22B-EVID-006229	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006426:06d776236b5b	0	public TF union source record	true	true	false	false
