batch_id	queue_key	species	tf_symbol	target_symbol	b_edge_id	b_evidence_id	confidence_tier	effect_polarity	source_registries	external_record_keys	reference_count	source_locator	module22b_register_changed	general_tf_target_claim	direct_binding_claim	upstream_sci_activation_claim
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|cox17	mouse	Sp1	Cox17	M22B-E009833	M22B-EVID-010006	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005573	1	PMID:11997103	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|cox4i1	mouse	Sp1	Cox4i1	M22B-E009834	M22B-EVID-010007	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005574	1	PMID:1331086	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|csf1	mouse	Sp1	Csf1	M22B-E009835	M22B-EVID-010008	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005575	1	PMID:8407965	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|csf1r	mouse	Sp1	Csf1r	M22B-E009836	M22B-EVID-010009	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005576	1	PMID:9506963	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|csf2	mouse	Sp1	Csf2	M22B-E009837	M22B-EVID-010010	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005577	1	PMID:11418664	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|csrp2	mouse	Sp1	Csrp2	M22B-E009838	M22B-EVID-010011	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005578	1	PMID:9553112	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|ctse	mouse	Sp1	Ctse	M22B-E009839	M22B-EVID-010012	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005579	1	PMID:22134960	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|dmd	mouse	Sp1	Dmd	M22B-E009840	M22B-EVID-010013	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005584	2	PMID:15550398; PMID:19943855	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|dnmt1	mouse	Sp1	Dnmt1	M22B-E009841	M22B-EVID-010014	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005586;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005587	2	PMID:12071960; PMID:23457487	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|ecm1	mouse	Sp1	Ecm1	M22B-E009842	M22B-EVID-010015	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005588	1	PMID:9931498	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|gpc4	mouse	Sp1	Gpc4	M22B-E009843	M22B-EVID-010016	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005606	1	PMID:15297147	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|gstk1	mouse	Sp1	Gstk1	M22B-E009844	M22B-EVID-010017	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005607	1	PMID:25024375	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|hgf	mouse	Sp1	Hgf	M22B-E009845	M22B-EVID-010018	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005611	1	PMID:9223667	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|hinfp	mouse	Sp1	Hinfp	M22B-E009846	M22B-EVID-010019	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005612	1	PMID:17826007	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|hrasls5	mouse	Sp1	Hrasls5	M22B-E009847	M22B-EVID-010020	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005618	1	PMID:12054540	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|icam1	mouse	Sp1	Icam1	M22B-E009848	M22B-EVID-010021	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005622	1	PMID:11788788	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|ifitm5	mouse	Sp1	Ifitm5	M22B-E009849	M22B-EVID-010022	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005623	1	PMID:23530031	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|itga6	mouse	Sp1	Itga6	M22B-E009850	M22B-EVID-010023	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005633	1	PMID:17652716	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|jak3	mouse	Sp1	Jak3	M22B-E009851	M22B-EVID-010024	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005635	1	PMID:16518416	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|jund	mouse	Sp1	Jund	M22B-E009852	M22B-EVID-010025	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005637	1	PMID:1714380	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|kdm5a	mouse	Sp1	Kdm5a	M22B-E009853	M22B-EVID-010026	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005642	1	PMID:25015565	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|klf16	mouse	Sp1	Klf16	M22B-E009854	M22B-EVID-010027	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005644	1	PMID:18472212	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|lama1	mouse	Sp1	Lama1	M22B-E009855	M22B-EVID-010028	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005646	2	PMID:12519763; PMID:15220343	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|lgals1	mouse	Sp1	Lgals1	M22B-E009856	M22B-EVID-010029	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005647	2	PMID:10760565; PMID:9931450	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|lipe	mouse	Sp1	Lipe	M22B-E009857	M22B-EVID-010030	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005650	1	PMID:11812735	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|lor	mouse	Sp1	Lor	M22B-E009858	M22B-EVID-010031	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005652	1	PMID:23341029	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|mfn2	mouse	Sp1	Mfn2	M22B-E009859	M22B-EVID-010032	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005661	1	PMID:22253285	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|mgarp	mouse	Sp1	Mgarp	M22B-E009860	M22B-EVID-010033	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005662	1	PMID:23209644	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|mgp	mouse	Sp1	Mgp	M22B-E009861	M22B-EVID-010034	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005663	1	PMID:19306294	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|mrc1	mouse	Sp1	Mrc1	M22B-E009862	M22B-EVID-010035	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005671	1	PMID:9354684	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|myb	mouse	Sp1	Myb	M22B-E009863	M22B-EVID-010036	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005674;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005675	2	PMID:10567569; PMID:2481264	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|myh11	mouse	Sp1	Myh11	M22B-E009864	M22B-EVID-010037	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005677	1	PMID:8635248	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|npr1	mouse	Sp1	Npr1	M22B-E009865	M22B-EVID-010038	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005692	2	PMID:20864529; PMID:24451378	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|nrgn	mouse	Sp1	Nrgn	M22B-E009866	M22B-EVID-010039	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005696	1	PMID:21068393	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|nrp1	mouse	Sp1	Nrp1	M22B-E009867	M22B-EVID-010040	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005697	1	PMID:19590177	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|oprd1	mouse	Sp1	Oprd1	M22B-E009868	M22B-EVID-010041	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005698	1	PMID:11455020	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|parp1	mouse	Sp1	Parp1	M22B-E009869	M22B-EVID-010042	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005703	1	PMID:17961220	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|pde6b	mouse	Sp1	Pde6b	M22B-E009870	M22B-EVID-010043	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005708	1	PMID:15781457	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|pemt	mouse	Sp1	Pemt	M22B-E009871	M22B-EVID-010044	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005709	1	PMID:20150657	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|pld2	mouse	Sp1	Pld2	M22B-E009872	M22B-EVID-010045	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005715	1	PMID:23898047	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|prkra	mouse	Sp1	Prkra	M22B-E009873	M22B-EVID-010046	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005720	1	PMID:16339759	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|ptdss1	mouse	Sp1	Ptdss1	M22B-E009874	M22B-EVID-010047	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005722	1	PMID:21068393	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|ptgs1	mouse	Sp1	Ptgs1	M22B-E009875	M22B-EVID-010048	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005724	1	PMID:12089157	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|ptgs2	mouse	Sp1	Ptgs2	M22B-E009876	M22B-EVID-010049	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005725	1	PMID:17012241	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|ren1	mouse	Sp1	Ren1	M22B-E009877	M22B-EVID-010050	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005729	1	PMID:14761860	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|rest	mouse	Sp1	Rest	M22B-E009878	M22B-EVID-010051	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005730	1	PMID:21179468	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|rho	mouse	Sp1	Rho	M22B-E009879	M22B-EVID-010052	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005731	1	PMID:15781457	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|rhox5	mouse	Sp1	Rhox5	M22B-E009880	M22B-EVID-010053	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005732	1	PMID:19285002	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|runx2	mouse	Sp1	Runx2	M22B-E009881	M22B-EVID-010054	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005735	1	PMID:19017640	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|sell	mouse	Sp1	Sell	M22B-E009882	M22B-EVID-010055	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005738	1	PMID:19041738	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|setdb1	mouse	Sp1	Setdb1	M22B-E009883	M22B-EVID-010056	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005740	1	PMID:17142323	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|sirt1	mouse	Sp1	Sirt1	M22B-E009884	M22B-EVID-010057	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005743;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005744	2	PMID:23843607; PMID:21216258	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|slc2a1	mouse	Sp1	Slc2a1	M22B-E009885	M22B-EVID-010058	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005605;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005748	2	PMID:18154738; PMID:18249093	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|slc2a3	mouse	Sp1	Slc2a3	M22B-E009886	M22B-EVID-010059	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005749	1	PMID:15054091	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|slc5a1	mouse	Sp1	Slc5a1	M22B-E009887	M22B-EVID-010060	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005752;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005753	2	PMID:15664265; PMID:20060848	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|sod3	mouse	Sp1	Sod3	M22B-E009888	M22B-EVID-010061	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005761	1	PMID:15451065	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|sp4	mouse	Sp1	Sp4	M22B-E009889	M22B-EVID-010062	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005763	1	PMID:11245974	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|tec	mouse	Sp1	Tec	M22B-E009890	M22B-EVID-010063	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005773;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005774	2	PMID:9177279; PMID:19843184	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|tesc	mouse	Sp1	Tesc	M22B-E009891	M22B-EVID-010064	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005777	1	PMID:20540995	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|tgm1	mouse	Sp1	Tgm1	M22B-E009892	M22B-EVID-010065	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005780	1	PMID:15061870	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|thra	mouse	Sp1	Thra	M22B-E009893	M22B-EVID-010066	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005781	1	PMID:14715929	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|tnfsf11	mouse	Sp1	Tnfsf11	M22B-E009894	M22B-EVID-010067	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005786	1	PMID:16052479	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|tpt1	mouse	Sp1	Tpt1	M22B-E009895	M22B-EVID-010068	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005788;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005789	3	PMID:14755691; PMID:11997040; PMID:21858218	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|txlng	mouse	Sp1	Txlng	M22B-E009896	M22B-EVID-010069	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005792	1	PMID:23463631	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|ucp3	mouse	Sp1	Ucp3	M22B-E009897	M22B-EVID-010070	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005795	1	PMID:24391766	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|zbtb14	mouse	Sp1	Zbtb14	M22B-E009898	M22B-EVID-010071	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005800	1	PMID:9618270	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|cd36	mouse	Stat1	Cd36	M22B-E009899	M22B-EVID-010072	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006077	1	PMID:17533179	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|cebpd	mouse	Stat1	Cebpd	M22B-E009900	M22B-EVID-010073	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006079	1	PMID:15930175	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|fcgr1	mouse	Stat1	Fcgr1	M22B-E009901	M22B-EVID-010074	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006088;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006089	2	PMID:12130529; PMID:14734612	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|gbp2	mouse	Stat1	Gbp2	M22B-E009902	M22B-EVID-010075	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006090	1	PMID:17293456	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|gfi1	mouse	Stat1	Gfi1	M22B-E009903	M22B-EVID-010076	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006091	1	PMID:19505891	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|ifnb1	mouse	Stat1	Ifnb1	M22B-E009904	M22B-EVID-010077	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006092	1	PMID:18322222	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|il6	mouse	Stat1	Il6	M22B-E009905	M22B-EVID-010078	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006095	1	PMID:19703987	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|irf1	mouse	Stat1	Irf1	M22B-E009906	M22B-EVID-010079	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006096	1	PMID:11870615	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|mdm2	mouse	Stat1	Mdm2	M22B-E009907	M22B-EVID-010080	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006099	1	PMID:14602726	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|mt1	mouse	Stat1	Mt1	M22B-E009908	M22B-EVID-010081	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006100	1	PMID:9854025	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|pdcd1	mouse	Stat1	Pdcd1	M22B-E009909	M22B-EVID-010082	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006103	1	PMID:18771758	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|rc3h1	mouse	Stat1	Rc3h1	M22B-E009910	M22B-EVID-010083	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006106	1	PMID:25062971	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|stat1|trp53	mouse	Stat1	Trp53	M22B-E009911	M22B-EVID-010084	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006112	1	PMID:14602726	true	true	false	false
