route_evidence_id	route_status	route_tier	path_expression	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	causal_status	traversal_status	source_chain_id
ROUTE:01017	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09128	Spp1	M20B-E004973	NODE05111	ITGA9_ITGB1															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-004973	not_asserted	evidence_route_not_causal	
ROUTE:01018	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09128	Spp1	M20B-E004974	NODE05190	ITGAV_ITGB1															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-004974	not_asserted	evidence_route_not_causal	
ROUTE:01019	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09128	Spp1	M20B-E004975	NODE05191	ITGAV_ITGB3															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-004975	not_asserted	evidence_route_not_causal	
ROUTE:01020	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09128	Spp1	M20B-E004976	NODE05192	ITGAV_ITGB5															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-004976	not_asserted	evidence_route_not_causal	
ROUTE:01021	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09128	Spp1	M20B-E004977	NODE05193	ITGAV_ITGB6															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-004977	not_asserted	evidence_route_not_causal	
ROUTE:01022	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09168	Sst	M20B-E004985	NODE09171	Sstr1															Pathway not established	ligand_receptor_edge		M20B-EVID-004985	not_asserted	evidence_route_not_causal	
ROUTE:01023	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09168	Sst	M20B-E004986	NODE09173	Sstr2															Pathway not established	ligand_receptor_edge		M20B-EVID-004986	not_asserted	evidence_route_not_causal	
ROUTE:01024	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09168	Sst	M20B-E004987	NODE09175	Sstr3															Pathway not established	ligand_receptor_edge		M20B-EVID-004987	not_asserted	evidence_route_not_causal	
ROUTE:01025	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09168	Sst	M20B-E004988	NODE09177	Sstr4															Pathway not established	ligand_receptor_edge		M20B-EVID-004988	not_asserted	evidence_route_not_causal	
ROUTE:01026	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09168	Sst	M20B-E004989	NODE09179	Sstr5															Pathway not established	ligand_receptor_edge		M20B-EVID-004989	not_asserted	evidence_route_not_causal	
ROUTE:01027	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09340	Tac2	M20B-E004997	NODE09353	Tacr3															Pathway not established	ligand_receptor_edge		M20B-EVID-004997	not_asserted	evidence_route_not_causal	
ROUTE:01028	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09397	Tcn2	M20B-E004999	NODE05732	Lrp2															Scavenger/uptake-associated receptor family	ligand_receptor_edge		M20B-EVID-004999	not_asserted	evidence_route_not_causal	
ROUTE:01029	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09445	Tfpi	M20B-E005012	NODE05717	Lrp1															Scavenger/uptake-associated receptor family	ligand_receptor_edge		M20B-EVID-005012	not_asserted	evidence_route_not_causal	
ROUTE:01030	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09453	Tg	M20B-E005016	NODE05732	Lrp2															Scavenger/uptake-associated receptor family	ligand_receptor_edge		M20B-EVID-005016	not_asserted	evidence_route_not_causal	
ROUTE:01031	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09470	Tgfb1	M20B-E005024	NODE02665	Egfr															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-005024	not_asserted	evidence_route_not_causal	
ROUTE:01032	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09470	Tgfb1	M20B-E005025	NODE02755	Eng															Pathway not established	ligand_receptor_edge		M20B-EVID-005025	not_asserted	evidence_route_not_causal	
ROUTE:01033	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09470	Tgfb1	M20B-E005026	NODE05193	Itgav_Itgb6															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005026	not_asserted	evidence_route_not_causal	
ROUTE:01034	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09470	Tgfb1	M20B-E005027	NODE05205	Itgb1															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005027	not_asserted	evidence_route_not_causal	
ROUTE:01035	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09470	Tgfb1	M20B-E005028	NODE05222	Itgb3															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005028	not_asserted	evidence_route_not_causal	
ROUTE:01036	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09470	Tgfb1	M20B-E005029	NODE05236	Itgb5															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005029	not_asserted	evidence_route_not_causal	
ROUTE:01037	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09470	Tgfb1	M20B-E005030	NODE05243	Itgb8															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005030	not_asserted	evidence_route_not_causal	
ROUTE:01038	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09470	Tgfb1	M20B-E005032	NODE08674	Sdc2															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005032	not_asserted	evidence_route_not_causal	
ROUTE:01039	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09470	Tgfb1	M20B-E005033	NODE09488	Tgfbr1_Tgfbr2															TGF-beta/BMP receptor family	ligand_receptor_edge		M20B-EVID-005033	not_asserted	evidence_route_not_causal	
ROUTE:01040	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09470	Tgfb1	M20B-E005034	NODE09497	Tgfbr3															TGF-beta/BMP receptor family	ligand_receptor_edge		M20B-EVID-005034	not_asserted	evidence_route_not_causal	
ROUTE:01041	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09470	Tgfb1	M20B-E005035	NODE10088	Vasn															Pathway not established	ligand_receptor_edge		M20B-EVID-005035	not_asserted	evidence_route_not_causal	
ROUTE:01042	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09480	Tgfb2	M20B-E005039	NODE09488	Tgfbr1_Tgfbr2															TGF-beta/BMP receptor family	ligand_receptor_edge		M20B-EVID-005039	not_asserted	evidence_route_not_causal	
ROUTE:01043	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09480	Tgfb2	M20B-E005040	NODE09497	Tgfbr3															TGF-beta/BMP receptor family	ligand_receptor_edge		M20B-EVID-005040	not_asserted	evidence_route_not_causal	
ROUTE:01044	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09483	Tgfb3	M20B-E005041	NODE00129	Acvr1_Tgfbr1_Tgfbr2															TGF-beta/BMP receptor family	ligand_receptor_edge		M20B-EVID-005041	not_asserted	evidence_route_not_causal	
ROUTE:01045	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09483	Tgfb3	M20B-E005043	NODE00157	Acvrl1															TGF-beta/BMP receptor family	ligand_receptor_edge		M20B-EVID-005043	not_asserted	evidence_route_not_causal	
ROUTE:01046	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09483	Tgfb3	M20B-E005044	NODE02755	Eng															Pathway not established	ligand_receptor_edge		M20B-EVID-005044	not_asserted	evidence_route_not_causal	
ROUTE:01047	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09483	Tgfb3	M20B-E005048	NODE05240	Itgb6															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005048	not_asserted	evidence_route_not_causal	
ROUTE:01048	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09483	Tgfb3	M20B-E005049	NODE09488	Tgfbr1_Tgfbr2															TGF-beta/BMP receptor family	ligand_receptor_edge		M20B-EVID-005049	not_asserted	evidence_route_not_causal	
ROUTE:01049	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09483	Tgfb3	M20B-E005050	NODE09497	Tgfbr3															TGF-beta/BMP receptor family	ligand_receptor_edge		M20B-EVID-005050	not_asserted	evidence_route_not_causal	
ROUTE:01050	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09503	Tgm2	M20B-E005051	NODE05038	Itga4															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005051	not_asserted	evidence_route_not_causal	
ROUTE:01051	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09503	Tgm2	M20B-E005052	NODE05104	Itga9															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005052	not_asserted	evidence_route_not_causal	
ROUTE:01052	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09503	Tgm2	M20B-E005053	NODE05205	Itgb1															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005053	not_asserted	evidence_route_not_causal	
ROUTE:01053	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09503	Tgm2	M20B-E005055	NODE08682	Sdc4															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005055	not_asserted	evidence_route_not_causal	
ROUTE:01054	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09514	Thbs1	M20B-E005058	NODE05024	Itga2b_Itgb3															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005058	not_asserted	evidence_route_not_causal	
ROUTE:01055	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09514	Thbs1	M20B-E005059	NODE05038	Itga4															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005059	not_asserted	evidence_route_not_causal	
ROUTE:01056	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09514	Thbs1	M20B-E005060	NODE05073	Itga6															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005060	not_asserted	evidence_route_not_causal	
ROUTE:01057	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09514	Thbs1	M20B-E005061	NODE05717	Lrp1															Scavenger/uptake-associated receptor family	ligand_receptor_edge		M20B-EVID-005061	not_asserted	evidence_route_not_causal	
ROUTE:01058	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09514	Thbs1	M20B-E005063	NODE08147	Ptprj															Synaptic/cell-adhesion receptor family	ligand_receptor_edge		M20B-EVID-005063	not_asserted	evidence_route_not_causal	
ROUTE:01059	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09524	Thbs2	M20B-E005067	NODE05073	Itga6															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-005067	not_asserted	evidence_route_not_causal	
ROUTE:01060	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09524	Thbs2	M20B-E005068	NODE07012	Notch3															Notch receptor family	ligand_receptor_edge		M20B-EVID-005068	not_asserted	evidence_route_not_causal	
ROUTE:01061	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09533	Thpo	M20B-E005070	NODE06456	Mpl															Pathway not established	ligand_receptor_edge		M20B-EVID-005070	not_asserted	evidence_route_not_causal	
