regulator_key	display_symbols	species_scope	primary_role_category	role_subcategory	source_registry	source_version	source_record_id	raw_tf_symbol	normalized_tf_symbol	tf_uniprot_id	target_membership_count	membership_semantics	claimed_effect	candidate_regulon_status	target_cell_presence_status	downstream_activation_status	upstream_relay_status	module_route	module22b_eligibility	source_locator	source_snapshot	raw_record_sha256	provenance_status	source_notes	reference_pmids	provenance_note
mbd3l2	MBD3L2	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:001589:87513ae8d8fd	MBD3L2	MBD3L2	Q8NHZ7	2	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	87513ae8d8fdcc6b8f801994dbe22e3cb92bf7dbf391891dfd4b64e78e9b4875	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
mbd4	MBD4;Mbd4	human	noncanonical_transcriptional_regulator	chromatin_modifier_or_reader	TFLink	TFLink_v1.0_snapshot	tflink:human:000073:d7d8270f2376	MBD4	MBD4	O95243	16091	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	d7d8270f2376402b2669a8ff46bf795ec819dd1744cfa05146a24c7239582813	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
mbl2	MBL2	human	signaling_metabolic_membrane_or_cell_cycle	enzyme_receptor_transporter_or_cell_cycle	TFLink	TFLink_v1.0_snapshot	tflink:human:000854:d6938a33e3b9	MBL2	MBL2	P11226	13484	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	role_specific_candidate_review	not_strict_tf_pending_role_and_functional_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	d6938a33e3b95b07e61c81182c70a902166274c3441959e66e87d8ebfe9d3ae9	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: signaling_metabolic_membrane_or_cell_cycle.
mbtd1	MBTD1	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:000899:bd3132805259	MBTD1	MBTD1	Q05BQ5	2513	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	bd31328052594ce5d240be34069f2253167e4893f0de2a8461cb74aa7d30c78b	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
mbtps2	MBTPS2;Mbtps2	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:001202:6e0fa31b0888	MBTPS2	MBTPS2	O43462	5500	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	6e0fa31b0888b2f0eeb3dd36d02e4281a8c2c6861f9497676c0228158d7bba87	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
mcm7	MCM7	human	dna_repair_or_genome_maintenance	repair_replication_or_recombination	TFLink	TFLink_v1.0_snapshot	tflink:human:000822:9273e09ebdd3	MCM7	MCM7	P33993	6970	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	role_specific_candidate_review	not_strict_tf_pending_role_and_functional_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	9273e09ebdd3f4c3ea6c4cd45d357b31cd6f4abea799b847d74fdb2ef93caed6	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: dna_repair_or_genome_maintenance.
mcrs1	MCRS1;Mcrs1	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:001421:1080a220b48d	MCRS1	MCRS1	Q96EZ8	38	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	1080a220b48dfa03569dcd0e0a05ccab2a58efbff85030ba88d79304bd3207f3	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
me1	ME1	human	signaling_metabolic_membrane_or_cell_cycle	enzyme_receptor_transporter_or_cell_cycle	TFLink	TFLink_v1.0_snapshot	tflink:human:000934:ac0ea3612db5	ME1	ME1	P48163	8030	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	role_specific_candidate_review	not_strict_tf_pending_role_and_functional_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	ac0ea3612db514bb34467ae09fd95cb1336f7ea74acf832245b7bfcbc8d24364	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: signaling_metabolic_membrane_or_cell_cycle.
me3	ME3	human	signaling_metabolic_membrane_or_cell_cycle	enzyme_receptor_transporter_or_cell_cycle	TFLink	TFLink_v1.0_snapshot	tflink:human:001008:abb99f3867f0	ME3	ME3	Q16798	13087	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	role_specific_candidate_review	not_strict_tf_pending_role_and_functional_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	abb99f3867f06dde4059537874a2cd16c1a5f20d56e0fae709b8a8b59f7f7f64	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: signaling_metabolic_membrane_or_cell_cycle.
mecom	MECOM;Mecom	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:000929:6dc24dd2e934	MECOM	MECOM	Q03112	10441	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_review	candidate_membership_export_exclude_pending_exact_evidence	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	6dc24dd2e934d4dff49bd0ec3f71e6003bac0b511a3213c5f7a0b0b9c65b0b9f	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: catalog_concordant_tf_candidate.
med12	MED12;Med12	human	noncanonical_transcriptional_regulator	transcriptional_coregulator_or_complex	TFLink	TFLink_v1.0_snapshot	tflink:human:000845:c0ec59eb6ff0	MED12	MED12	Q93074	3296	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	c0ec59eb6ff07e358f41ad7a8ca50b3e102d89cbd1a2dd5f685dc843c9f9b622	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
med26	MED26;Med26	human	noncanonical_transcriptional_regulator	transcriptional_coregulator_or_complex	TFLink	TFLink_v1.0_snapshot	tflink:human:000864:a80ea9b58e27	MED26	MED26	O95402	9531	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	a80ea9b58e2756b87db42353bc3a5309cfb12e4856d1d6da38bdb07d12d8b158	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
mettl14	METTL14	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:001494:1c49f18bd387	METTL14	METTL14	Q9HCE5	118	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	1c49f18bd3871b97872542fd829d6c65d3543e83aeb20dd099717a2fac185f95	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
