supplement_id	candidate_unit_id	review_batch	disposition	edge_id	normalized_ligand_key	normalized_receptor_key	supporting_primary_locators	evidence_layer	species_support	evidence_summary	limitations	integration_status
PUBLIC-LR-SUPP:000558	LR:CSF3>CSF3R	batch_101	already_present_exact_or_alias	M21B-E007119	CSF3	CSF3R	PMID:8664280; PMID:9089414	ligand_receptor_binding_or_activation	human	The public CSF3-CSF3R row is already represented by graph edge(s) M21B-E007119. The public locators are pathway, review, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or activation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve ligand form, receptor complex or paralog boundaries, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000559	LR:FASL>FAS	batch_101	already_present_exact_or_alias	M21B-E000469	FASL	FAS	PMID:9126929; PMID:9228058	ligand_receptor_binding_or_activation;downstream_or_functional	human	The public FASL-FAS row is already represented by graph edge(s) M21B-E000469. The public locators are pathway, review, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or activation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve ligand form, receptor complex or paralog boundaries, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000560	LR:FGF18>FGFR3	batch_101	already_present_exact_or_alias	M23B-E000962	FGF18	FGFR3	DOI:10.2147/CMAR.S254242; PMCID:PMC2900151; PMID:11937493; PMID:20507176; PMID:32801905	contextual_or_unresolved	both	The public FGF18-FGFR3 row is already represented by graph edge(s) M23B-E000962. The public locators are pathway, review, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or activation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve ligand form, receptor complex or paralog boundaries, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000561	LR:LTA>TNFRSF1A	batch_101	already_present_exact_or_alias	M21B-E006554	LTA	TNFRSF1A	DOI:10.1016/0092-8674(93)90132-A; PMID:8387891	ligand_receptor_binding_or_activation	human	The public LTA-TNFRSF1A row is already represented by graph edge(s) M21B-E006554. The public locators are pathway, review, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or activation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve ligand form, receptor complex or paralog boundaries, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000562	LR:LTA>TNFRSF1B	batch_101	already_present_exact_or_alias	M21B-E011619	LTA	TNFRSF1B	PMID:9552007	ligand_receptor_binding_or_activation	mixed	The public LTA-TNFRSF1B row is already represented by graph edge(s) M21B-E011619. The public locators are pathway, review, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or activation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve ligand form, receptor complex or paralog boundaries, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000563	LR:NGF>NGFR	batch_101	already_present_exact_or_alias	M21B-E000750	NGF	NGFR	PMID:15131306; PMID:8614802	ligand_receptor_binding_or_activation	both	The public NGF-NGFR row is already represented by graph edge(s) M21B-E000750. The public locators are pathway, review, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or activation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve ligand form, receptor complex or paralog boundaries, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000564	LR:NTF5>NGFR	batch_102	already_present_exact_or_alias	M21B-E000752	NTF5	NGFR	PMID:7744005	ligand_receptor_binding_or_activation	mixed	The public NTF5-NGFR row is already represented by graph edge(s) M21B-E000752. The public locators are pathway, review, contextual, or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or activation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve neurotrophin or TNF-superfamily ligand form, receptor complex, decoy-receptor and paralog boundaries, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000565	LR:PTN>NCL	batch_102	already_present_exact_or_alias	M21B-E010721	PTN	NCL	DOI:10.1186/s13619-025-00253-x; PMCID:PMC12344060; PMID:40797111	ligand_receptor_binding_or_activation;downstream_or_functional	mouse	The public PTN-NCL row is already represented by graph edge(s) M21B-E010721. The public locators are pathway, review, contextual, or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or activation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve neurotrophin or TNF-superfamily ligand form, receptor complex, decoy-receptor and paralog boundaries, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000566	LR:SELE>CD44	batch_102	already_present_exact_or_alias	M21B-E000284	SELE	CD44	DOI:10.1016/j.ajpath.2011.01.039; DOI:10.1016/j.immuni.2007.03.011; DOI:10.1083/jcb.153.6.1277; PMCID:PMC2192031; PMID:11402070; PMID:17442598; PMID:21457936	ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	both	The public SELE-CD44 row is already represented by graph edge(s) M21B-E000284;M23B-E000855. The public locators are pathway, review, contextual, or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or activation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve neurotrophin or TNF-superfamily ligand form, receptor complex, decoy-receptor and paralog boundaries, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000567	LR:SELE>CD44	batch_102	already_present_exact_or_alias	M23B-E000855	SELE	CD44	DOI:10.1016/j.ajpath.2011.01.039; DOI:10.1016/j.immuni.2007.03.011; DOI:10.1083/jcb.153.6.1277; PMCID:PMC2192031; PMID:11402070; PMID:17442598; PMID:21457936	ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	both	The public SELE-CD44 row is already represented by graph edge(s) M21B-E000284;M23B-E000855. The public locators are pathway, review, contextual, or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or activation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve neurotrophin or TNF-superfamily ligand form, receptor complex, decoy-receptor and paralog boundaries, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000568	LR:TNFSF10>TNFRSF10B	batch_102	already_present_exact_or_alias	M21B-E000468	TNFSF10	TNFRSF10B	PMID:10542098	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway	human	The public TNFSF10-TNFRSF10B row is already represented by graph edge(s) M21B-E000468. The public locators are pathway, review, contextual, or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or activation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve neurotrophin or TNF-superfamily ligand form, receptor complex, decoy-receptor and paralog boundaries, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000569	LR:TNFSF11>TNFRSF11A	batch_102	already_present_exact_or_alias	M21B-E000462	TNFSF11	TNFRSF11A	PMID:10097072; PMID:20483727	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	both	The public TNFSF11-TNFRSF11A row is already represented by graph edge(s) M21B-E000462. The public locators are pathway, review, contextual, or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or activation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve neurotrophin or TNF-superfamily ligand form, receptor complex, decoy-receptor and paralog boundaries, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
