staging_evidence_id	module	b_evidence_id	b_edge_ids	source_a_evidence_id	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	promotion_specific	staging_status
20B-EVID-STAGE-00101	20B	M20B-EVID-005280-P2-DIRECT	M20B-E002519	M20A-EXT-0744	primary_recovery	PMID:37252960; PMCID:PMC10266037; DOI:10.1073/pnas.2300453120; https://pubmed.ncbi.nlm.nih.gov/37252960/	validated_primary_direct_or_interaction_assay	Recombinant human agrin, LRP4, and MuSK ectodomains	primary_exact_complex_or_receptor_retrieval	High	PMID:37252960; PMCID:PMC10266037; DOI:10.1073/pnas.2300453120	Cryo-EM resolved a 1:1:1 agrin/LRP4/MuSK complex and showed that LRP4 promotes a direct interaction between agrin and MuSK.	MuSK engagement is represented in the obligate agrin/LRP4/MuSK complex, not as free MuSK binding without LRP4; no terminal TF.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00102	20B	M20B-EVID-005281-P2-RELAY	M20B-E002519	M20A-EXT-0744	primary_recovery	PMID:37252960; PMCID:PMC10266037; DOI:10.1073/pnas.2300453120; https://pubmed.ncbi.nlm.nih.gov/37252960/	validated_primary_receptor_proximal_assay	Recombinant agrin/LRP4/MuSK receptor-complex system	primary_exact_complex_or_receptor_retrieval	High	PMID:37252960; PMCID:PMC10266037; DOI:10.1073/pnas.2300453120	Concurrent agrin and LRP4 binding activates MuSK within the ternary receptor complex.	No complete intracellular signaling sequence or terminal TF was established; receptor-complex topology is mandatory.	receptor_proximal_relay	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00103	20B	M20B-EVID-005282-P2-FUNC	M20B-E002519	M20A-EXT-0744	primary_recovery	PMID:36233091; https://pubmed.ncbi.nlm.nih.gov/36233091/	validated_primary_function_or_program_assay	Primary human myoblasts	primary_exact_complex_or_receptor_retrieval	Medium-high	PMID:36233091	Neuronal agrin effects on primary human myoblast proliferation were reduced by LRP4/MuSK silencing, supporting a receptor-complex-associated functional output.	The age-dependent response also included an LRP4/MuSK-independent component; no SCI model or terminal TF was established.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00104	20B	M20B-EVID-PROMO-20260826-042	M20B-E002519	PROMO-20A-L02-M20A-EXT-0744	promotion_round_primary_corroboration	PMID:37252960; https://pubmed.ncbi.nlm.nih.gov/37252960/; PMID:18848351; https://pubmed.ncbi.nlm.nih.gov/18848351/; PMID:18957220; https://pubmed.ncbi.nlm.nih.gov/18957220/	primary_experiment_plus_independent_corroboration	Human recombinant 1:1:1 cryo-EM complex plus independent mouse cellular MuSK activation/AChR-clustering studies.	2026-08-26 supervised lane-02 exact-pair corroboration; Human recombinant 1:1:1 cryo-EM complex plus independent mouse cellular MuSK activation/AChR-clustering studies.	high	Lane-02 promotion; primary PMIDs 37252960; independent corroboration PMIDs 18848351;18957220	Cryo-EM directly preserves a 1:1:1 Agrin–LRP4–MuSK complex and resolves Agrin-promoted MuSK engagement (PMID 37252960); independent mouse studies establish the Agrin–LRP4–MuSK signaling complex (PMIDs 18848351, 18957220).	Do not interpret this as free Agrin binding to MuSK: LRP4 is an obligate coreceptor and Agrin splice/terminal form matters.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00105	20B	M20B-EVID-002521	M20B-E002521	M20A-EXT-0746	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT18-EVID-360;M20A-EXT20-EVID-212	Four-worker medium-confidence review refined species-specific confidence; overall remains medium because the evidence is asymmetric, composite, cofactor-dependent, or context-limited.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00106	20B	M20B-EVID-PROMO-20260826-043	M20B-E002521	PROMO-20A-L02-M20A-EXT-0746	promotion_round_primary_corroboration	PMID:9311920; https://pubmed.ncbi.nlm.nih.gov/9311920/; PMID:9299416; https://pubmed.ncbi.nlm.nih.gov/9299416/	primary_experiment_plus_independent_corroboration	Mouse recombinant AgRP in vitro/in vivo pharmacology plus human MC3R/MC4R functional receptor assays.	2026-08-26 supervised lane-02 exact-pair corroboration; Mouse recombinant AgRP in vitro/in vivo pharmacology plus human MC3R/MC4R functional receptor assays.	high	Lane-02 promotion; primary PMIDs 9311920; independent corroboration PMIDs 9299416	Recombinant AgRP is tested directly as an antagonist at MC3R/MC4R (PMID 9311920), with independent human MC3R/MC4R functional antagonism (PMID 9299416).	AgRP is an antagonist/inverse agonist in these assays; preserve negative ligand polarity and peptide-form dependence rather than treating it as an agonist.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00107	20B	M20B-EVID-003553	M20B-E003553	M20A-EXT-1778	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT19-EVID-0978;M20A-EXT20-EVID-243	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00108	20B	M20B-EVID-PROMO-20260826-044	M20B-E003553	PROMO-20A-L02-M20A-EXT-1778	promotion_round_primary_corroboration	PMID:22718755; https://pubmed.ncbi.nlm.nih.gov/22718755/; PMID:17311849; https://pubmed.ncbi.nlm.nih.gov/17311849/	primary_experiment_plus_independent_corroboration	Human structural ternary complex plus mouse/human receptor-binding and endothelial functional comparison.	2026-08-26 supervised lane-02 exact-pair corroboration; Human structural ternary complex plus mouse/human receptor-binding and endothelial functional comparison.	high	Lane-02 promotion; primary PMIDs 22718755; independent corroboration PMIDs 17311849	A crystal structure directly assembles GDF2/BMP9 with ALK1/ACVRL1 and ActRIIB/ACVR2B (PMID 22718755); an independent study confirms BMP9 binding/signaling through ALK1 and type-II receptors (PMID 17311849).	The promoted edge is the preserved ACVRL1–ACVR2B heteromer; do not propagate it to ACVR2A, other ALKs, or isolated receptor components.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
21B-EVID-STAGE-00001	21B	M21B-EVID-000005	M21B-E000023;M21B-E000024;M21B-E000025;M21B-E000026;M21B-E000027;M21B-E000028;M21B-E000029	M21A-SAT-EVID-005	pubmed_pmid	PMID:11416133; PMID:11518704; PMID:12538665	primary_experiment	human; mouse	pathway_membership	high	IL-1 MyD88 IRAK TRAF6 NF-kappaB/JNK relay	MyD88 and IRAK are required for IL-1 responses; IRAK supports TRAF6/TAB2 recruitment; the MyD88 short isoform fails to recruit IRAK4.	The record spans receptor-proximal association and pathway branches; exact IRAK4-to-IRAK1 ordering and direct TRAF6 activation are not established.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
21B-EVID-STAGE-00002	21B	M21B-EVID-PROMO-20260826-001	M21B-E000025	PROMO-21A-L01-M21B-E000025	promotion_round_primary_corroboration	PMID:11416133; https://pubmed.ncbi.nlm.nih.gov/11416133/; PMID:11518704; https://pubmed.ncbi.nlm.nih.gov/11518704/; PMID:12538665; https://pubmed.ncbi.nlm.nih.gov/12538665/; PMID:11960013; https://pubmed.ncbi.nlm.nih.gov/11960013/; PMID:28512203; https://pubmed.ncbi.nlm.nih.gov/28512203/	primary_experiment_plus_independent_corroboration	linked mouse IL-1-responsive systems; independent human IL-1 receptor cell corroboration	2026-08-26 supervised lane-01 exact-pair corroboration; linked mouse IL-1-responsive systems; independent human IL-1 receptor cell corroboration	high	Lane-01 promotion; primary PMIDs 11416133;11518704;12538665; independent corroboration PMIDs 11960013;28512203	Linked IL-1 perturbations place IRAK in the required MyD88 relay and show IRAK4-dependent recruitment/IRAK1 phosphorylation boundaries. Independent PMID 11960013 reports IRAK4 interaction with IRAK1 and TRAF6, IRAK4-mediated IRAK1 phosphorylation, and dominant-negative IRAK4 blockade of IL-1-induced IRAK1 activation; PMID 28512203 independently supports IRAK4-dependent IRAK1 activation.	The papers support an IRAK4-to-IRAK1 relay but do not define every phosphorylation site or prove that receptor recruitment is exclusively ordered through IRAK4.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
21B-EVID-STAGE-00003	21B	M21B-EVID-000005	M21B-E000023;M21B-E000024;M21B-E000025;M21B-E000026;M21B-E000027;M21B-E000028;M21B-E000029	M21A-SAT-EVID-005	pubmed_pmid	PMID:11416133; PMID:11518704; PMID:12538665	primary_experiment	human; mouse	pathway_membership	high	IL-1 MyD88 IRAK TRAF6 NF-kappaB/JNK relay	MyD88 and IRAK are required for IL-1 responses; IRAK supports TRAF6/TAB2 recruitment; the MyD88 short isoform fails to recruit IRAK4.	The record spans receptor-proximal association and pathway branches; exact IRAK4-to-IRAK1 ordering and direct TRAF6 activation are not established.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
21B-EVID-STAGE-00004	21B	M21B-EVID-PROMO-20260826-002	M21B-E000026	PROMO-21A-L01-M21B-E000026	promotion_round_primary_corroboration	PMID:11416133; https://pubmed.ncbi.nlm.nih.gov/11416133/; PMID:11518704; https://pubmed.ncbi.nlm.nih.gov/11518704/; PMID:12538665; https://pubmed.ncbi.nlm.nih.gov/12538665/; PMID:8837778; https://pubmed.ncbi.nlm.nih.gov/8837778/	primary_experiment_plus_independent_corroboration	linked mouse IL-1-responsive systems; independent human IL-1 receptor cell corroboration	2026-08-26 supervised lane-01 exact-pair corroboration; linked mouse IL-1-responsive systems; independent human IL-1 receptor cell corroboration	high	Lane-01 promotion; primary PMIDs 11416133;11518704;12538665; independent corroboration PMIDs 8837778	Linked PMID 11518704 shows phosphorylated IRAK associates with membrane, recruits/translocates TRAF6 and assembles the TRAF6-TAK1-TAB1-TAB2 complex. Independent PMID 8837778 shows IL-1-dependent association of TRAF6 with IRAK recruited to the IL-1 receptor.	This is a recruitment/translocation edge rather than a claim of direct TRAF6 enzymatic activation; isoform and adaptor-complex stoichiometry remain context dependent.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
21B-EVID-STAGE-00005	21B	M21B-EVID-000005	M21B-E000023;M21B-E000024;M21B-E000025;M21B-E000026;M21B-E000027;M21B-E000028;M21B-E000029	M21A-SAT-EVID-005	pubmed_pmid	PMID:11416133; PMID:11518704; PMID:12538665	primary_experiment	human; mouse	pathway_membership	high	IL-1 MyD88 IRAK TRAF6 NF-kappaB/JNK relay	MyD88 and IRAK are required for IL-1 responses; IRAK supports TRAF6/TAB2 recruitment; the MyD88 short isoform fails to recruit IRAK4.	The record spans receptor-proximal association and pathway branches; exact IRAK4-to-IRAK1 ordering and direct TRAF6 activation are not established.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
21B-EVID-STAGE-00006	21B	M21B-EVID-PROMO-20260826-003	M21B-E000027	PROMO-21A-L01-M21B-E000027	promotion_round_primary_corroboration	PMID:11416133; https://pubmed.ncbi.nlm.nih.gov/11416133/; PMID:11518704; https://pubmed.ncbi.nlm.nih.gov/11518704/; PMID:12538665; https://pubmed.ncbi.nlm.nih.gov/12538665/; PMID:10882101; https://pubmed.ncbi.nlm.nih.gov/10882101/; PMID:28507161; https://pubmed.ncbi.nlm.nih.gov/28507161/	primary_experiment_plus_independent_corroboration	linked mouse IL-1-responsive systems; independent human IL-1 receptor cell corroboration	2026-08-26 supervised lane-01 exact-pair corroboration; linked mouse IL-1-responsive systems; independent human IL-1 receptor cell corroboration	high	Lane-01 promotion; primary PMIDs 11416133;11518704;12538665; independent corroboration PMIDs 10882101;28507161	Linked PMID 11518704 connects TRAF6/TAB2 translocation to TAK1 activation. Independent PMID 10882101 identifies TAB2 as the adaptor linking TAK1 to TRAF6 and shows IL-1-induced TAK1-TRAF6 association; PMID 28507161 confirms TRAF6-dependent TAK1 activation under altered TAB2/TAB3 conditions.	TAB2/TAB3 can provide alternative TAK1 activation routes, so the promotion is for the TRAF6-linked relay and not an assertion that TAB2 is universally required.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
21B-EVID-STAGE-00007	21B	M21B-EVID-000018	M21B-E000062	M21A-SAT-EVID-018	pubmed_pmid	PMID:37725008	primary_experiment	human	pathway_membership	high	Type-III interferon receptor-associated kinase requirement	Type-III receptor reconstitution and TYK2 perturbation support JAK/TYK2 participation in IFN-lambda-induced STAT activation.	Synthetic receptor context; do not transfer type-III receptor findings to IFNAR/IFNGR or assume the same branch in astrocytes.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
21B-EVID-STAGE-00008	21B	M21B-EVID-PROMO-20260826-004	M21B-E000062	PROMO-21A-L01-M21B-E000062	promotion_round_primary_corroboration	PMID:37725008; https://pubmed.ncbi.nlm.nih.gov/37725008/; PMID:23830819; https://pubmed.ncbi.nlm.nih.gov/23830819/	primary_experiment_plus_independent_corroboration	human synthetic/heterologous type-III receptor systems in both studies	2026-08-26 supervised lane-01 exact-pair corroboration; human synthetic/heterologous type-III receptor systems in both studies	high	Lane-01 promotion; primary PMIDs 37725008; independent corroboration PMIDs 23830819	Linked PMID 37725008 uses type-III receptor reconstitution and TYK2 deletion to show a defined TYK2 contribution to IFN-lambda-induced STAT activation. Independent PMID 23830819 shows IFNLR1/IL10RB receptor pairing and proximity to JAK1/TYK2 are required for type-III receptor activity.	The evidence is synthetic/heterologous and does not establish universal native TYK2 necessity in astrocytes; keep IFN-lambda separate from IFNAR and IFNGR branches.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
21B-EVID-STAGE-00009	21B	M21B-EVID-000020	M21B-E000065	M21A-SAT-EVID-020	pubmed_pmid	PMID:7544915; DOI:10.1126/science.7544915; https://pubmed.ncbi.nlm.nih.gov/7544915/	primary_experiment	human	pathway_membership	medium	Primary PubMed-abstract evidence for a TRAF2-dependent TNFR2-to-NF-kappa B pathway relay.	TRAF2 overexpression induced NF-kappa B, while dominant-negative TRAF2 lacking its RING finger inhibited TNFR2- and CD40-mediated NF-kappa B activation.	Overexpression/reporter context; exact endogenous TNFR2-TRAF2 recruitment, assay cell line, and full-text experimental locus are not resolved; no SCI or terminal TF claim.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
