edge_id	source_node_id	target_node_id	pathway_label	relation_type	effect_polarity	species_context	cell_type_context	compartment_context	injury_context	evidence_status	context_scope	export_priority	notes
EDGE03698	NODE11484	NODE13847	cell_state_program	Selective mGlu2 activation associates with IGF1R transactivation, ERK signaling, and CREB phosphorylation	activating					reviewed_program_association	pCREB is not a target-locus assay; group-II Bdnf evidence is mGlu2/3-family; source composite was not manipulated.;The study supports a mGlu2-linked signaling program and pCREB, not CREB binding at a target locus. Group-II BDNF observations can include mGlu3 and the SLC17A6_GLS2 source branch was not experimentally isolated.;pCREB is not a target-locus assay; group-II Bdnf evidence is mGlu2/3-family and the Glu-SLC17A7_GLS source composite was not manipulated.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03699	NODE11487	NODE11348	cell_state_program	Beta3-adrenergic activation is associated with CREB/ATF-2-linked IL6 transcription in adipocytes	activating					reviewed_program_association	The study is beta3-specific by agonist, antagonist, and reconstitution controls, but relies on CRE reporters, phospho-TF, and IL6 expression without CREB or ATF-2 occupancy at endogenous Il6 or TF loss-of-function. It therefore remains a program record, not a direct target claim. CL316243 is synthetic; PNMT or SLC18A1 source coupling was not tested, and the adipocyte model is not SCI.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03700	NODE11488	NODE13377	target_gene	induces_target_gene	activating					reviewed_regulatory_support	The study functionally links the beta1/beta2 receptor branch to Sst transcription and uses CREB/PAX6 perturbation, but it does not demonstrate TF occupancy at the endogenous Sst locus. The evidence is joined across the two exact receptor handoffs because the receptor contributions are tested as a beta1/beta2 branch; it is not transferable to ADRB3 or to the PNMT/SLC18A2 source context.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03701	NODE11489	NODE12013	cell_state_program	GDNF-GFRA1/RET signaling activates CREB1, ATF1, and CREM1 and induces c-Fos in a proliferative program	activating					reviewed_program_association	The primary study supports GDNF-GFRA1/RET activation of CREB-family factors and c-Fos expression, not direct CREB1, ATF1, or CREM1 binding to a target gene. The proliferative germ-cell model is not an SCI receiver context.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03702	NODE11489	NODE13906	phenotype	GDNF-GFRA1/RET CREB-family signaling is associated with spermatogonial stem-cell proliferation	unknown					reviewed_phenotype_only	The proliferation phenotype is distinct from direct TF-target evidence and should not be transferred to CREB-family regulation in SCI cells.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03703	NODE11490	NODE12105	cell_state_program	mGluR5 activation associates with CREB/Elk-1 signaling and Fos/Egr1/Arc induction	activating					reviewed_program_association	Cell-surface and intracellular mGlu5 differ; immediate-early expression is program-level, while the direct promoter occupancy was for Elk-1 in a compartment-specific assay. The SLC1A1/GLS2 source composite was not isolated.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03704	NODE11490	NODE13851	cell_state_program	mGluR5 activation associates with CREB/Elk-1 signaling and Fos/Egr1/Arc induction	activating					reviewed_program_association	Cell-surface and intracellular mGlu5 differ; immediate-early expression is not direct TF occupancy and source composite was not isolated.;mGluR5-linked immediate-early and NF-kB outputs are program-level evidence. Although one intracellular mGluR5 study measured Elk-1 promoter occupancy, that context is not proof for the submitted cell-surface/source-composite handoff; no SLC17A6_GLS2 manipulation was performed.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03705	NODE11491	NODE12804	cell_state_program	NR2B-containing NMDAR activation associates with CREB/NFATc4 activity and Bdnf-linked survival transcription	activating					reviewed_program_association	NR2B dependence and NFATc4/CREB-linked BDNF survival outputs are supported, but this is not direct CREB or NFATc4 occupancy for the exact GRIN1/GRIN2B plus SLC17A6_GLS2 handoff. Receptor localization, developmental state, and source composite were not fully matched.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03706	NODE11492	NODE13827	target_module	Glucagon-GCGR -> Gs/cAMP/PKA -> CREB-CRTC2 activation and fasting gluconeogenic gene program	activating					reviewed_program_association	This is a shared glucagon/fasting program rather than a claim that every GCGR output is a unique CREB target. CRTC2 is a coactivator, receptor blockade was not the sole perturbation, and the phenotype is hepatic glucose regulation.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03707	NODE11493	NODE13865	cell_state_program	Muscarinic receptor-family activation by carbachol is associated with CREB phosphorylation and EGR1 induction	activating					reviewed_program_association	This is a shared muscarinic-family comparator and does not resolve CHRM2 versus CHRM3 versus CHRM4 versus CHRM5; atropine blocks muscarinic signaling but is not a subtype-specific test. The study also does not manipulate CHAT-SLC10A4 or CHAT-SLC18A3 source context, does not establish CREB or EGR1 occupancy at a target locus, and is not an SCI receiver-cell model. The exact-pair mismatch is therefore explicit for every submitted handoff in this row.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03708	NODE11494	NODE12839	target_gene	induces_target_gene	activating					reviewed_direct_target	The direct CREB/FOXO1-to-Ndn promoter edge is established in brown-adipocyte models, with insulin/IGF-I signaling rather than an Ins1-specific preparation. FOXO1 recruitment and CREB recruitment have opposing effects, and no SCI receiver-cell endpoint was tested.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03709	NODE11495	NODE12262	target_gene	regulates_target_gene	unknown					reviewed_regulatory_support	The exact ADORA2A study requires prior LPS/ATP inflammasome priming and supports CREB/HIF1A dependence through perturbation and promoter assays without direct TF occupancy at endogenous IL1B. NT5E and SLC29A2/SLC29A3/SLC29A4 were not manipulated, so the submitted source/transport composites remain an exact-pair mismatch. This A2A result is not transferred to ADORA2B, ADORA1, or ADORA3 and is not an SCI receiver-cell result.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03710	NODE11496	NODE11747	cell_state_program	Mature 17beta-estradiol stimulation through GPER1 is associated with CREB-linked cyclin-D2 output and GPER-dependent c-FOS induction	activating					reviewed_program_association	The primary studies test mature E2/GPER1 signaling, whereas CYP19A1 and HSD17B1 are biosynthesis/source-enzyme tags that were not manipulated as GPER1 components. CREB phosphorylation, promoter reporter output, and c-FOS induction do not establish direct TF occupancy at a downstream endogenous target; the GPER1 cancer/airway-neuronal contexts are not SCI receiver cells.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03711	NODE11497	NODE13882	none_identified	Candidate TF-to-target assignment for the FGF5-FGFR1 handoff remains unresolved	unknown					unresolved	The cited work reports ligand response and pathway-associated TF activation but does not establish direct binding or a specific target gene for CREB, c-FOS, or STAT3 in the exact FGF5-FGFR1 route. FGFR1 causality is also not isolated.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03712	NODE11506	NODE11189	phenotype	ANGPTL4-CDH11-associated beta-catenin signaling is linked to accelerated wound closure and reduced scar collagen production	unknown					reviewed_phenotype_only	Wound closure and collagen suppression are downstream of a matricellular ligand,cadherin,and beta-catenin/ID3 circuit. They do not establish direct CTNNB1 binding or a unique CTNNB1 target in the submitted SCI context.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03713	NODE11506	NODE12231	target_gene	regulates_target_gene	unknown					reviewed_regulatory_support	The study supports beta-catenin-dependent ID3 regulation but does not provide CTNNB1 or TCF/LEF occupancy at the ID3 regulatory region. CDH11 binding and wound-fibroblast context are supported; the handoff does not establish the edge in SCI or in a specific receiver cell.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03714	NODE11506	NODE12994	cell_state_program	PTH-LRP6 signaling is associated with beta-catenin stabilization and a TCF/LEF osteoblast response program	unknown					reviewed_program_association	The studies support PTH1R-associated LRP6 signaling and beta-catenin/TCF/LEF output,whereas the submitted handoff omits PTH1R and does not specify a TCF/LEF paralog. Reporter activity,beta-catenin stabilization,and expression of Lef1 or Axin2 were not promoted to direct CTNNB1 binding evidence.	medium	Direct, pathway, program, and functional layers remain distinct.
