review_priority_rank	review_priority_score	ligand_label	receptor_label	route_record_count	unique_evidence_id_count	output_annotated_route_count	tf_annotated_route_count	intracellular_annotated_route_count	missing_intracellular_count	missing_tf_count	route_tiers	selection_note
688	76	TRH	TRHR/TRH receptor 1	5	5	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
689	76	VEGF165/VEGFA isoform	ITGAV:ITGB3 integrin	5	5	3	0	2	3	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
690	76	WNT5A	FZD3	5	5	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
691	76	WNT5B/Wnt5b	FZD2/Frizzled-2	5	5	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
692	76	WNT7A	FZD10	5	5	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
693	76	eCIRP	TLR4:MD2	5	7	2	0	2	3	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_output_annotation_missing_intracellular_and_tf:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
694	74	Activin B/INHBB	ACVR1C/ALK7:ACVR2A receptor complex	5	4	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
695	74	C1QTNF8/CTRP8	RXFP1/relaxin family peptide receptor 1	5	4	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
696	74	CD177	PECAM1/CD31	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
697	74	CD177/NB1	PECAM1/CD31	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
698	74	CD300B/LMIR5	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
699	74	CD300E	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
700	74	CD300H	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
701	74	Capsaicin	TRPV1/VR1 capsaicin receptor	5	4	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
702	74	FCER2/CD23 soluble fragment (sCD23)	ITGAM:ITGB2 Mac-1	5	4	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
703	74	FCER2/CD23 soluble fragment (sCD23)	ITGAX:ITGB2 alphaXbeta2 integrin	5	4	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
704	74	FGF2	FGFR1	4	10	2	0	3	1	4	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
705	74	Fetuin-A/AHSG	TLR4	5	6	2	0	2	3	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_output_annotation_missing_intracellular_and_tf:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
706	74	Fibrinogen	TLR4	5	6	2	0	2	3	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_output_annotation_missing_intracellular_and_tf:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
707	74	HGF	SDC1/Syndecan-1	5	4	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
708	74	Hyaluronan fragments/LMW-HA	TLR4:MD2:CD44	5	6	2	0	2	3	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_output_annotation_missing_intracellular_and_tf:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
709	74	IL10	IL10RA:IL10RB receptor complex	5	5	2	2	0	5	3	ligand_receptor_entry_only:2;ligand_receptor_output_missing_intracellular_and_tf:1;ligand_receptor_tf_annotation_missing_intracellular_and_output:1;ligand_receptor_tf_output_annotation_missing_intracellular:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
710	74	IL17C	IL17RA:IL17RE receptor complex	5	4	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
711	74	INHBA/Activin A	ACVR1B:ACVR2B receptor complex	5	4	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
712	74	ITGAV:ITGB3 alphaVbeta3 integrin	PECAM1/CD31	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
713	74	KIR2DS2	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
714	74	Leukotriene E4/LTE4	OXGR1/GPR99	5	4	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
715	74	NECL2/TSLC1/SynCAM1	CRTAM	5	4	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
716	74	NKG2C/CD94	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
717	74	NKp44/NCR2	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
718	74	NSF/N-ethylmaleimide-sensitive factor	GABRB3/GABA-A receptor beta3 subunit	5	5	3	0	1	4	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
719	74	NTN1/netrin-1	UNC5D	5	4	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
720	74	SIGLEC-H	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
721	74	SIGLEC14	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
722	74	SIGLEC15	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
723	74	SIGLEC16	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
724	74	SIRPB1/SIRPbeta1	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
725	74	TNC/tenascin-C	TGFB1/TGF-beta1	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
726	74	TNF	TNFR2 receptor complex	5	6	3	0	0	5	5	ligand_receptor_entry_only:2;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
727	74	TREM2	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
728	74	TREML4	DAP12/TYROBP	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
729	74	TSLPI/Ixodes scapularis tick salivary lectin pathway inhibitor	FCN2/L-ficolin	5	2	3	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
730	74	Urocortin-1	CRHR1/CRH receptor 1	5	4	4	0	0	5	5	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
731	72	ANGPT2	ITGAV:ITGB3/ITGB5 and ITGA5:ITGB1	5	3	2	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
732	72	APRIL/TNFSF13	TACI/TNFRSF13B	5	5	3	0	0	5	5	ligand_receptor_entry_only:2;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
733	72	CEACAM4	PDCD1LG2/PD-L2	5	3	2	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
734	72	CFH/Complement Factor H	SELL/L-selectin	5	3	2	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
735	72	CHL1/Close homolog of L1	L1CAM/L1	5	3	2	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
736	72	CSP/Plasmodium falciparum circumsporozoite protein	C4BP/C4b-binding protein	5	3	2	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
737	72	DSCAM-CT	PTPRT/PTPrho	5	3	2	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
738	72	DSCAML1-CT	PTPRT/PTPrho	5	3	2	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
739	72	EFNA5/ephrin-A5	EPHA4/EphA4 receptor	5	2	3	0	3	2	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:2;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
740	72	EFNB3/ephrin-B3	EPHA4/EphA4 receptor	5	2	3	0	3	2	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:2;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
741	72	FGFR4	SDC2/syndecan-2	5	3	2	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
742	72	HBEGF	SDC2/syndecan-2	5	3	2	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
743	72	IL36A	IL1RL2:IL1RAP receptor complex	5	5	3	0	0	5	5	ligand_receptor_entry_only:2;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
744	72	Lsa25/Leptospira interrogans surface adhesin 25	C4BP/C4b-binding protein	5	3	2	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
745	72	Lsa30/Leptospira interrogans surface adhesin 30	C4BP/C4b-binding protein	5	3	2	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
746	72	Lsa33/Leptospira interrogans surface adhesin 33	C4BP/C4b-binding protein	5	3	2	0	4	1	5	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
