pmid	public_unique_item_count	public_record_count	existing_module_count	existing_modules	public_item_keys	cross_module_overlap	corroboration_status
16951337	2	2	0		human|tbx21|ifng;mouse|tbx21|ifng	false	reference_reuse_review
16951372	4	4	0		human|nfkb1|il1b;human|rela|il1b;mouse|nfkb1|il1b;mouse|rela|il1b	false	reference_reuse_review
16951379	6	6	0		human|egr1|pdgfa;human|egr1|pdgfc;mouse|egr1|pdgfa;mouse|egr1|pdgfc;mouse|stat1|egr1;mouse|stat6|egr1	false	reference_reuse_review
16952353	3	3	0		human|ahr|cyp1a1;mouse|\N|cyp1a1;mouse|ahr|snai2	false	reference_reuse_review
16952401	5	5	0		human|nfkb1|cxcl8;human|nfkb1|icam1;human|nfkb2|cxcl8;human|rela|cxcl8;mouse|nfkb1|icam1	false	reference_reuse_review
16953115	4	4	0		human|jun|mmp9;human|nfkb1|mmp9;mouse|jun|mmp9;mouse|nfkb1|mmp9	false	reference_reuse_review
16953124	4	5	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
16953224	6	6	0		human|nfkb1|il6;human|nfkb2|il6;human|relb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|relb|il6	false	reference_reuse_review
16953798	2	2	0		human|nfkb1|bhmt;human|rela|bhmt	false	reference_reuse_review
16954213	2	2	0		human|hif1a|bnip3;mouse|hif1a|bnip3	false	reference_reuse_review
16954217	2	2	0		mouse|nfya|adipoq;mouse|tfap2b|adipoq	false	reference_reuse_review
16954376	4	6	0		human|irf3|ifnb1;human|yy1|ifnb1;mouse|irf3|ifnb1;mouse|yy1|ifnb1	false	reference_reuse_review
16954384	5	6	0		human|pou5f1|lefty1;mouse|klf4|lefty1;mouse|pou5f1|lefty1;mouse|pou5f1|lefty2;mouse|sox2|lefty1	false	reference_reuse_review
16954607	2	2	0		human|ppara|apoa5;mouse|ppara|apoa5	false	reference_reuse_review
16955103	3	3	0		human|wt1|nphs1;mouse|f6y2t6|nphs1;mouse|wt1|nphs1	false	reference_reuse_review
16955137	8	8	0		human|foxm1|ccnb1;human|foxm1|cdc25c;human|foxm1|cdk1;human|foxm1|cdkn1b;mouse|\N|ccnb1;mouse|\N|cdc25c;mouse|\N|cdk1;mouse|\N|cdkn1b	false	reference_reuse_review
16955245	2	2	0		human|nfkb1|nfkbia;mouse|nfkb1|nfkbia	false	reference_reuse_review
16956360	2	2	0		human|hif1a|plaur;mouse|hif1a|plaur	false	reference_reuse_review
16956579	2	2	0		mouse|ppara|mpo;mouse|rxra|mpo	false	reference_reuse_review
16958665	4	4	0		human|nfe2l2|gclc;human|nfe2l2|hmox1;mouse|nfe2l2|gclc;mouse|nfe2l2|hmox1	false	reference_reuse_review
16959781	2	2	0		human|stat5b|bcl2l1;mouse|stat5b|bcl2l1	false	reference_reuse_review
16959844	8	8	0		human|nfkb1|birc2;human|nfkb1|birc3;human|nfkb1|xiap;human|rela|birc2;human|rela|birc3;mouse|nfkb1|birc2;mouse|nfkb1|xiap;mouse|rela|birc2	false	reference_reuse_review
16959872	2	2	0		human|pparg|cd36;human|pparg|nr1h3	false	reference_reuse_review
16960103	4	4	0		human|nfkb1|il6;human|rela|il6;mouse|nfkb1|il6;mouse|rela|il6	false	reference_reuse_review
16960125	2	2	0		human|nkx2-1|sftpb;mouse|nkx2-1|sftpb	false	reference_reuse_review
16960149	2	2	0		human|tp53|litaf;mouse|tp53|litaf	false	reference_reuse_review
16960154	0	0	1	22B		false	reference_reuse_review
16960555	2	2	0		human|egr1|fn1;mouse|egr1|fn1	false	reference_reuse_review
16960876	2	2	0		human|vdr|cyp24a1;mouse|vdr|cyp24a1	false	reference_reuse_review
16961934	2	2	0		human|hif1a|tert;mouse|hif1a|tert	false	reference_reuse_review
16962263	2	2	0		human|hsf1|hspa4;mouse|hsf1|\N	false	reference_reuse_review
1696235	2	2	0		mouse|fos|krt18;mouse|jun|krt18	false	reference_reuse_review
1696259	2	2	0		human|foxm1|mbp;mouse|\N|mbp	false	reference_reuse_review
16962824	4	4	0		human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
16962933	2	2	0		human|nfe2l2|hmox1;mouse|nfe2l2|hmox1	false	reference_reuse_review
16963181	22	22	0		human|nfkb1|bcl2;human|nfkb1|bcl2l1;human|nfkb1|ccnd1;human|nfkb1|myc;human|nfkb1|xiap;human|nfkb2|bcl2;human|nfkb2|bcl2l1;human|rela|bcl2;human|rela|bcl2l1;human|rela|myc;human|relb|bcl2;mouse|nfkb1|bcl2;mouse|nfkb1|bcl2l1;mouse|nfkb1|ccnd1;mouse|nfkb1|myc;mouse|nfkb1|xiap;mouse|nfkb2|bcl2;mouse|nfkb2|bcl2l1;mouse|rela|bcl2;mouse|rela|bcl2l1;mouse|rela|myc;mouse|relb|bcl2	false	reference_reuse_review
16963449	2	2	0		human|cdx2|slc15a1;mouse|cdx2|slc15a1	false	reference_reuse_review
16964280	2	2	0		human|mitf|pmel;mouse|mitf|pmel	false	reference_reuse_review
16964287	2	2	0		human|jun|ccnd1;mouse|jun|ccnd1	false	reference_reuse_review
16964400	2	2	0		human|hif1a|ca9;mouse|hif1a|ca9	false	reference_reuse_review
16965262	3	3	0		human|stat5a|csn2;mouse|pou2f1|csn2;mouse|stat5a|csn2	false	reference_reuse_review
16965535	2	2	0		human|foxm1|myc;mouse|\N|myc	false	reference_reuse_review
16965620	4	4	0		human|esr1|pgr;human|esr2|pgr;mouse|esr1|pgr;mouse|esr2|pgr	false	reference_reuse_review
16965632	4	4	0		human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
16965674	2	2	0		human|tp53|abcb1;mouse|tp53|abcb1a	false	reference_reuse_review
16965676	2	2	0		human|esr1|ccnd1;mouse|esr1|ccnd1	false	reference_reuse_review
16965910	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
16966325	2	2	0		human|snai1|cdh1;mouse|snai1|a0a0r4izw5	false	reference_reuse_review
16966326	4	5	0		human|junb|cdkn2a;mouse|junb|cdkn2b;mouse|jun|ccnd1;mouse|jun|ccnd2	false	reference_reuse_review
16966432	36	36	0		human|nfkb1|bcl2;human|nfkb1|bcl2l1;human|nfkb1|birc5;human|nfkb1|ccnd1;human|nfkb1|cflar;human|nfkb1|icam1;human|nfkb1|mmp9;human|nfkb1|ptgs2;human|nfkb1|traf1;human|nfkb2|bcl2;human|nfkb2|bcl2l1;human|nfkb2|traf1;human|rela|bcl2;human|rela|bcl2l1;human|rela|birc5;human|rela|cflar;human|rela|ptgs2;human|rela|traf1;human|relb|bcl2;mouse|nfkb1|bcl2;mouse|nfkb1|bcl2l1;mouse|nfkb1|ccnd1;mouse|nfkb1|cflar;mouse|nfkb1|icam1;mouse|nfkb1|mmp9;mouse|nfkb1|ptgs2;mouse|nfkb1|traf1;mouse|nfkb2|bcl2;mouse|nfkb2|bcl2l1;mouse|nfkb2|traf1;mouse|rela|bcl2;mouse|rela|bcl2l1;mouse|rela|cflar;mouse|rela|ptgs2;mouse|rela|traf1;mouse|relb|bcl2	false	reference_reuse_review
16966488	4	4	0		human|nfkb1|sod2;human|rela|sod2;mouse|nfkb1|sod2;mouse|rela|sod2	false	reference_reuse_review
16966622	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
16968653	2	2	0		human|rara|cdkn1a;mouse|rara|cdkn1a	false	reference_reuse_review
16968748	2	2	0		human|esr1|prl;human|pou1f1|prl	false	reference_reuse_review
16968971	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
16969077	3	4	0		human|elk1|skp2;human|sp1|skp2;mouse|a0a979hlr9|skp2	false	reference_reuse_review
16969087	2	2	0		human|tp53|epha2;mouse|tp53|epha2	false	reference_reuse_review
16969126	2	2	0		human|tp53|traf4;mouse|tp53|traf4	false	reference_reuse_review
1696944	2	2	0		human|fos|myc;mouse|fos|myc	false	reference_reuse_review
16969492	6	6	0		human|nfkb1|birc5;human|nfkb1|sod2;human|rela|birc5;human|rela|sod2;mouse|nfkb1|sod2;mouse|rela|sod2	false	reference_reuse_review
16970912	2	2	0		human|hif1a|nampt;mouse|hif1a|nampt	false	reference_reuse_review
16970927	2	3	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
16971528	2	2	0		human|esr1|akt1;mouse|esr1|akt1	false	reference_reuse_review
16971531	4	4	0		human|epas1|epo;human|hif1a|epo;mouse|epas1|epo;mouse|hif1a|epo	false	reference_reuse_review
16972245	4	4	0		human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
16972788	6	6	0		human|ahr|cyp1a1;human|esr1|cyp1a1;human|esr1|tff1;mouse|\N|cyp1a1;mouse|esr1|cyp1a1;mouse|esr1|tff1	false	reference_reuse_review
16972792	3	3	0		mouse|nr4a1|kcnb1;mouse|nr4a2|kcnb1;mouse|nr4a3|kcnb1	false	reference_reuse_review
16973122	2	2	0		human|foxo1|g6pc1;mouse|foxo1|g6pc1	false	reference_reuse_review
16973151	2	2	0		human|pax6|ctnnd2;mouse|pax6|a0a2i3bqv6	false	reference_reuse_review
16973241	2	2	0		human|tfcp2|gsk3b;human|tfcp2|tyms	false	reference_reuse_review
16973592	9	9	0		human|nfkb1|bcl2l1;human|nfkb1|cxcl8;human|nfkb2|bcl2l1;human|nfkb2|cxcl8;human|rela|bcl2l1;human|rela|cxcl8;mouse|nfkb1|bcl2l1;mouse|nfkb2|bcl2l1;mouse|rela|bcl2l1	false	reference_reuse_review
16973622	3	3	0		human|hif1a|epo;human|hif1a|vegfa;mouse|hif1a|epo	false	reference_reuse_review
16973758	3	4	0		human|stat5a|csn2;mouse|pgr|csn2;mouse|stat5a|csn2	false	reference_reuse_review
16973825	8	8	0		human|nfkb1|icam1;human|nfkb1|il6;human|nfkb2|il6;human|relb|il6;mouse|nfkb1|icam1;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|relb|il6	false	reference_reuse_review
16973972	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
16978604	4	4	0		human|nfkb1|faslg;human|rela|cdkn1a;mouse|nfkb1|faslg;mouse|rela|cdkn1a	false	reference_reuse_review
16978870	2	2	0		human|tp53|htt;mouse|tp53|g3x9h5	false	reference_reuse_review
16978906	2	2	0		human|jun|tgfb1;mouse|jun|tgfb1	false	reference_reuse_review
16978907	2	2	0		human|jun|gja1;mouse|jun|gja1	false	reference_reuse_review
16979119	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
16979166	2	2	0		human|tp53|brca1;mouse|tp53|brca1	false	reference_reuse_review
16979964	4	4	0		human|hif1a|gapdh;mouse|hif1a|a0a1d5rld8;mouse|hif1a|gapdh;mouse|hif1a|s4r1n5	false	reference_reuse_review
16980310	6	6	0		human|jun|ccl2;human|nfkb1|ccl2;human|rela|ccl2;mouse|jun|ccl12;mouse|nfkb1|ccl12;mouse|rela|ccl12	false	reference_reuse_review
16980379	2	2	0		mouse|nfkb1|ltc4s;mouse|rela|ltc4s	false	reference_reuse_review
16980581	2	2	0		human|esr1|ccnd1;mouse|esr1|ccnd1	false	reference_reuse_review
16980608	14	14	0		human|tp53|ascc3;human|tp53|gpx1;human|tp53|hnrnpul1;human|tp53|mrpl27;human|tp53|myc;human|tp53|pcna;human|tp53|rev3l;mouse|tp53|ascc3;mouse|tp53|gpx1;mouse|tp53|hnrnpul1;mouse|tp53|mrpl27;mouse|tp53|myc;mouse|tp53|pcna;mouse|tp53|rev3l	false	reference_reuse_review
16980615	2	2	0		human|jun|ccnd1;mouse|jun|ccnd1	false	reference_reuse_review
16980632	18	18	0		human|ar|klk2;human|ar|klk3;human|ar|tmprss2;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9;mouse|ar|tmprss2	false	reference_reuse_review
16981007	6	6	0		human|kmt2a|hoxa10;human|kmt2a|hoxa7;human|kmt2a|hoxa9;mouse|kmt2a|hoxa10;mouse|kmt2a|hoxa7;mouse|kmt2a|hoxa9	false	reference_reuse_review
16981222	2	2	0		human|nr1h3|abca1;mouse|nr1h3|abca1	false	reference_reuse_review
16981244	3	3	0		human|epas1|ca9;human|epas1|vegfa;mouse|epas1|ca9	false	reference_reuse_review
16981245	2	2	0		human|cebpb|ptgs2;mouse|cebpb|ptgs2	false	reference_reuse_review
16982033	2	3	0		human|tp53|pidd1;mouse|tp53|pidd1	false	reference_reuse_review
16982210	4	4	0		human|srebf1|ldlr;human|srebf2|ldlr;mouse|srebf1|ldlr;mouse|srebf2|ldlr	false	reference_reuse_review
16982623	4	4	0		human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
16982684	11	11	0		human|creb1|bcl2;human|nfkb1|bcl2;human|nfkb2|bcl2;human|rela|bcl2;human|relb|bcl2;mouse|creb1|bcl2;mouse|crebbp|bcl2;mouse|nfkb1|bcl2;mouse|nfkb2|bcl2;mouse|rela|bcl2;mouse|relb|bcl2	false	reference_reuse_review
16982744	4	4	0		human|nfkb1|birc3;mouse|daxx|birc2;mouse|daxx|birc3;mouse|relb|birc2	false	reference_reuse_review
16982753	3	3	0		human|creb1|ccnd1;human|creb1|vegfa;mouse|creb1|ccnd1	false	reference_reuse_review
16982770	2	3	0		human|hif1a|vegfa;human|sp1|vegfa	false	reference_reuse_review
16982776	2	4	0		human|pgr|esr1;mouse|pgr|esr1	false	reference_reuse_review
16982839	4	4	0		human|nfkb1|ccl2;human|rela|ccl2;mouse|nfkb1|ccl12;mouse|rela|ccl12	false	reference_reuse_review
16982896	3	4	0		human|irf1|ciita;human|irf2|ciita;human|prdm1|ciita	false	reference_reuse_review
16982926	33	49	0		human|irf7|ifna1;human|nfkb1|ccl3;human|nfkb1|cxcl10;human|nfkb1|ifna1;human|nfkb1|irf7;human|rela|ccl3;human|rela|cxcl10;human|rela|ifna1;human|rela|irf7;mouse|irf7|\N;mouse|irf7|b1ayh7;mouse|irf7|ifna1;mouse|irf7|ifna11;mouse|irf7|ifna12;mouse|irf7|ifna13;mouse|irf7|ifna4;mouse|irf7|ifna9;mouse|irf7|l7mtu6;mouse|nfkb1|ccl3;mouse|nfkb1|cxcl10;mouse|nfkb1|irf7;mouse|rela|\N;mouse|rela|b1ayh7;mouse|rela|ccl3;mouse|rela|cxcl10;mouse|rela|ifna1;mouse|rela|ifna11;mouse|rela|ifna12;mouse|rela|ifna13;mouse|rela|ifna4;mouse|rela|ifna9;mouse|rela|irf7;mouse|rela|l7mtu6	false	reference_reuse_review
16983182	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
16983335	6	6	0		human|nfkb1|bcl2l1;human|nfkb2|bcl2l1;human|rela|bcl2l1;mouse|nfkb1|bcl2l1;mouse|nfkb2|bcl2l1;mouse|rela|bcl2l1	false	reference_reuse_review
16984731	9	11	0		human|nfkb1|il6;human|nfkb2|il6;human|rela|il6;human|rela|stat3;human|relb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|rela|il6;mouse|relb|il6	false	reference_reuse_review
16984917	2	2	0		human|jun|mmp9;mouse|jun|mmp9	false	reference_reuse_review
16984921	6	6	0		human|irf3|ifnb1;human|nfkb1|ifnb1;human|rela|ifnb1;mouse|irf3|ifnb1;mouse|nfkb1|ifnb1;mouse|rela|ifnb1	false	reference_reuse_review
16984923	6	6	0		human|e2f1|cdca4;human|e2f2|cdca4;human|e2f4|cdca4;mouse|e2f1|cdca4;mouse|e2f2|cdca4;mouse|e2f4|cdca4	false	reference_reuse_review
16985058	2	2	0		human|hif1a|ca9;mouse|hif1a|ca9	false	reference_reuse_review
16985059	8	8	0		human|nfkb1|bcl2l1;human|nfkb1|xiap;human|nfkb2|bcl2l1;human|rela|bcl2l1;mouse|nfkb1|bcl2l1;mouse|nfkb1|xiap;mouse|nfkb2|bcl2l1;mouse|rela|bcl2l1	false	reference_reuse_review
16985067	4	6	0		human|ddit3|tnfrsf10b;human|pparg|ccnd1;human|pparg|cdkn1a;mouse|ddit3|tnfrsf10b	false	reference_reuse_review
16985070	2	2	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
16985175	0	0	1	23B		true	reference_reuse_review
16985261	2	2	0		human|esr1|hoxa10;mouse|esr1|hoxa10	false	reference_reuse_review
16985262	2	2	0		human|ppara|apoc3;mouse|ppara|a0a0r4j1n3	false	reference_reuse_review
16985263	2	2	0		human|mef2a|slc2a4;mouse|mef2a|slc2a4	false	reference_reuse_review
1698607	3	3	0		human|foxm1|mbp;mouse|\N|mbp;mouse|tbp|prg2	false	reference_reuse_review
16986275	2	2	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
16987002	4	4	0		human|fos|ccnd1;human|jun|ccnd1;mouse|fos|ccnd1;mouse|jun|ccnd1	false	reference_reuse_review
16987412	2	2	0		human|nfkb1|ccnd1;mouse|nfkb1|ccnd1	false	reference_reuse_review
16988013	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
16988231	12	12	0		human|nfkb1|ifng;human|nfkb1|il1b;human|nfkb1|tnf;human|rela|ifng;human|rela|il1b;human|rela|tnf;mouse|nfkb1|ifng;mouse|nfkb1|il1b;mouse|nfkb1|tnf;mouse|rela|ifng;mouse|rela|il1b;mouse|rela|tnf	false	reference_reuse_review
1698827	0	0	1	24B		true	reference_reuse_review
16989641	2	2	0		human|atf4|atf3;mouse|atf4|atf3	false	reference_reuse_review
16989899	4	4	0		human|cebpb|cxcl8;human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
16990136	2	2	0		human|rorc|il17a;mouse|a0a0r4j096|il17a	false	reference_reuse_review
16990482	3	3	0		human|hsf1|hspa1a;mouse|hsf1|hspa1a;mouse|hsf1|hspa1b	false	reference_reuse_review
16990795	9	10	0		human|nfkb1|ccnd1;human|tp53|bbc3;human|tp53|chek1;human|tp53|gadd45a;human|tp53|tnfrsf10b;mouse|nfkb1|ccnd1;mouse|tp53|chek1;mouse|tp53|gadd45a;mouse|tp53|tnfrsf10b	false	reference_reuse_review
16990849	13	16	0		human|egr1|tp53;human|egr1|tp73;human|tp53|egr1;human|tp53|tp53;human|tp53|tp73;mouse|egr1|tp53;mouse|egr1|tp73;mouse|egr1|trp73;mouse|tp53|egr1;mouse|tp53|tp73;mouse|trp53|egr1;mouse|trp53|trp53;mouse|trp53|trp73	false	reference_reuse_review
16996040	0	0	1	20B		true	reference_reuse_review
16996500	2	2	0		human|creb1|bdnf;mouse|creb1|bdnf	false	reference_reuse_review
16996673	4	4	0		human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
16997394	2	2	0		human|hnf4a|abcc6;mouse|hnf4a|abcc6	false	reference_reuse_review
1699749	2	2	0		human|esr1|ltf;mouse|esr1|ltf	false	reference_reuse_review
16998474	4	4	0		human|nfkb1|ccnd1;human|rela|ccnd1;mouse|nfkb1|ccnd1;mouse|rela|ccnd1	false	reference_reuse_review
16998588	2	2	0		human|pax3|mitf;mouse|\N|mitf	false	reference_reuse_review
16998809	12	12	0		human|nfkb1|cxcl2;human|nfkb1|il6;human|nfkb2|il6;human|rela|cxcl2;human|relb|il6;mouse|nfkb1|cxcl1;mouse|nfkb1|cxcl2;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|rela|cxcl1;mouse|rela|cxcl2;mouse|relb|il6	false	reference_reuse_review
16999937	4	4	0		human|jun|mmp9;human|nfkb1|mmp9;mouse|jun|mmp9;mouse|nfkb1|mmp9	false	reference_reuse_review
16999939	6	6	0		human|jun|ptgs2;human|nfkb1|ptgs2;human|rela|ptgs2;mouse|jun|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
17000670	2	2	0		human|twist1|cdh1;mouse|twist1|a0a0r4izw5	false	reference_reuse_review
17000776	10	16	0		human|hdac1|bcl2a1;human|hdac1|birc3;human|nfkb1|bcl2a1;human|nfkb1|birc3;human|rela|bcl2a1;human|rela|birc3;mouse|nfkb1|\N;mouse|nfkb1|bcl2a1;mouse|rela|\N;mouse|rela|bcl2a1	false	reference_reuse_review
17000778	8	9	0		human|tp53|bax;human|tp53|bbc3;human|tp53|bcl2;human|tp53|bid;human|tp53|pmaip1;mouse|tp53|bax;mouse|tp53|bcl2;mouse|tp53|bid	false	reference_reuse_review
17000862	2	2	0		human|hif1a|cdkn1a;mouse|hif1a|cdkn1a	false	reference_reuse_review
17001309	4	6	0		human|e2f4|brca1;human|e2f4|rad51;mouse|e2f4|brca1;mouse|e2f4|rad51	false	reference_reuse_review
17001315	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
17002867	4	4	0		human|nfe2l2|hmox1;human|nfkb1|hmox1;mouse|nfe2l2|hmox1;mouse|nfkb1|hmox1	false	reference_reuse_review
17002883	2	2	0		human|nfkb1|icam1;mouse|nfkb1|icam1	false	reference_reuse_review
17002919	2	2	0		human|smad3|serpine1;mouse|smad3|g5e899	false	reference_reuse_review
17003103	4	4	0		human|nr1i2|cyp3a4;mouse|nr1i2|\N;mouse|nr1i2|cyp3a11;mouse|nr1i2|cyp3a13	false	reference_reuse_review
17003372	0	0	2	22B;23B		true	reference_reuse_review
17003472	2	2	0		human|nfe2l2|abcc1;mouse|nfe2l2|abcc1	false	reference_reuse_review
17003485	2	2	0		human|smad3|tgfb1;mouse|smad3|tgfb1	false	reference_reuse_review
17003841	2	2	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
17003917	2	2	0		human|cebpb|ptgs2;mouse|cebpb|ptgs2	false	reference_reuse_review
17005185	2	2	0		human|nr1h3|abcg1;mouse|nr1h3|abcg1	false	reference_reuse_review
17005371	6	6	0		human|nfkb1|bcl2l1;human|nfkb2|bcl2l1;human|rela|bcl2l1;mouse|nfkb1|bcl2l1;mouse|nfkb2|bcl2l1;mouse|rela|bcl2l1	false	reference_reuse_review
17005413	14	14	0		human|nfkb1|bcl2;human|nfkb1|bcl2l1;human|nfkb2|bcl2;human|nfkb2|bcl2l1;human|rela|bcl2;human|rela|bcl2l1;human|relb|bcl2;mouse|nfkb1|bcl2;mouse|nfkb1|bcl2l1;mouse|nfkb2|bcl2;mouse|nfkb2|bcl2l1;mouse|rela|bcl2;mouse|rela|bcl2l1;mouse|relb|bcl2	false	reference_reuse_review
17005722	5	5	0		human|hnf4a|myc;human|lef1|birc5;human|tcf7|birc5;mouse|ctnnb1|birc5;mouse|hnf4a|myc	false	reference_reuse_review
17005865	2	2	0		human|srf|fos;mouse|srf|fos	false	reference_reuse_review
17005995	2	2	0		human|nr1h3|srebf1;mouse|nr1h3|srebf1	false	reference_reuse_review
1700790	0	0	1	23B		true	reference_reuse_review
17008321	4	4	0		human|e2f1|cdkn1a;human|e2f3|cdkn1a;mouse|a0a1y7vml1|cdkn1a;mouse|e2f1|cdkn1a	false	reference_reuse_review
17008396	4	4	0		human|nfkb1|ccnd1;mouse|nfkb1|ccnd1;mouse|nfkb2|ccnd1;mouse|relb|ccnd1	false	reference_reuse_review
17010064	2	2	0		human|esr1|pgr;mouse|esr1|pgr	false	reference_reuse_review
17010337	6	6	0		human|nfkb1|bcl2l1;human|nfkb2|bcl2l1;human|rela|bcl2l1;mouse|nfkb1|bcl2l1;mouse|nfkb2|bcl2l1;mouse|rela|bcl2l1	false	reference_reuse_review
17010940	3	3	0		human|pparg|serpine1;human|smad3|serpine1;mouse|smad3|g5e899	false	reference_reuse_review
17011110	6	6	0		human|nfkb1|mmp9;human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|mmp9;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
17011204	3	4	0		human|e2f1|bbc3;human|e2f1|cdk1;mouse|e2f1|cdk1	false	reference_reuse_review
17011514	30	32	0		human|nfkb1|bcl2;human|nfkb1|bcl2a1;human|nfkb1|bcl2l1;human|nfkb1|birc2;human|nfkb1|birc3;human|nfkb1|cflar;human|nfkb2|bcl2;human|nfkb2|bcl2l1;human|rela|bcl2;human|rela|bcl2a1;human|rela|bcl2l1;human|rela|birc2;human|rela|birc3;human|rela|cflar;human|relb|bcl2;mouse|nfkb1|\N;mouse|nfkb1|bcl2;mouse|nfkb1|bcl2a1;mouse|nfkb1|bcl2l1;mouse|nfkb1|birc2;mouse|nfkb1|cflar;mouse|nfkb2|bcl2;mouse|nfkb2|bcl2l1;mouse|rela|\N;mouse|rela|bcl2;mouse|rela|bcl2a1;mouse|rela|bcl2l1;mouse|rela|birc2;mouse|rela|cflar;mouse|relb|bcl2	false	reference_reuse_review
17011549	16	17	0		human|ar|klk3;human|rel|klk3;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9	false	reference_reuse_review
17011643	5	5	0		human|nfkb1|birc3;human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|birc3;human|rela|cxcl8	false	reference_reuse_review
17012224	4	5	0		human|ahr|cyp1a1;human|ahr|cyp1b1;mouse|\N|cyp1a1;mouse|\N|cyp1b1	false	reference_reuse_review
17012234	15	15	0		human|nfkb1|ifng;human|nfkb1|tnf;human|rela|ifng;human|rela|tnf;human|rel|ifng;mouse|a4qpd3|ifng;mouse|id1|ifng;mouse|id1|rel;mouse|id1|tnf;mouse|nfkb1|ifng;mouse|nfkb1|tnf;mouse|rela|ifng;mouse|rela|tnf;mouse|rel|ifng;mouse|rel|tnf	false	reference_reuse_review
17012236	4	4	0		human|nfkb1|timp1;human|rela|timp1;mouse|nfkb1|timp1;mouse|rela|timp1	false	reference_reuse_review
17012241	6	6	0		human|sp1|ptgs2;human|sp1|sqstm1;mouse|a0a979hlr9|ptgs2;mouse|a0a979hlr9|sqstm1;mouse|sp1|ptgs2;mouse|sp3|ptgs2	false	reference_reuse_review
17012269	2	2	0		human|ctcf|igf2;mouse|ctcf|igf2	false	reference_reuse_review
17012367	4	4	0		human|nfkb1|icam1;human|rela|icam1;mouse|nfkb1|icam1;mouse|rela|icam1	false	reference_reuse_review
17012371	4	4	0		human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
17013094	4	4	0		human|nfkb1|plau;human|rela|plau;mouse|nfkb1|plau;mouse|rela|plau	false	reference_reuse_review
17013760	2	2	0		human|tp53|casp3;mouse|tp53|casp3	false	reference_reuse_review
17013808	6	6	0		human|myc|ccna2;human|myc|cdk4;human|myc|cdkn1a;mouse|myc|ccna2;mouse|myc|cdk4;mouse|myc|cdkn1a	false	reference_reuse_review
17014719	3	4	0		human|tp53|bbc3;human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
