species	tf_symbol	target_symbol	external_record_keys	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	shared_paper_status	cross_module_status	cell_type_context	stimulus_context	limitations	notes
human	TP53	RCHY1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005277:0b730f6773c4	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RECQL4	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008631	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	REEP5	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008632	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RELA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000148:e039c71fcaf0;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008633	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	REV3L	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003903:9de182d0c288	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RGS12	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014731:b1f5701bd5c5	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RGS20	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014732:69fd378033f0	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RHOA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005650:dd3ef7e07714	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RNF144B	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005282:2a4476b82b95	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RNF216	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014733:2447eac1f2ab	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RPL39L	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014734:dffeb9245cf2	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RPS19	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006242:4c289648c8df	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RPS27L	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005640:64be6c71c9ef	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RPTOR	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006352:1bf05b9eceb9	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RRM1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004967:c4109972753e	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RRM2B	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000580:9f89c27ee81f;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008634	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target;unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RTN4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014735:548f4de75482	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RUNX1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002952:e99adb64894a	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	S100A2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000070:76b279ac29ca	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	S100B	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001525:f86eead3fadc;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008635	hold_direction_conflict	22B	conflicting_database_direction_unverified	database_assertion;direction_conflict	activating_target;repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			Conflicting source polarity; no adjudicating exact-pair primary evidence.	Hold: source records contain activating and repressing assertions without resolving exact-pair primary evidence. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	SASH1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006108:6bee6e91c86c	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
