species_scope	source_registry	source_version	source_record_id	raw_tf_symbol	normalized_tf_symbol	normalized_tf_symbol_key	tf_uniprot_id	target_count	source_locator	raw_record_sha256	provenance_status	notes
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000111:d48a2c00e19d	DBP	DBP	dbp	Q10586	1310	https://tflink.net/download/#interaction-gmt	d48a2c00e19dd2237d30b7867346977489c522869f98013cbc92c59a4219744f	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000950:1596a9fce213	DCP1A	DCP1A	dcp1a	Q9NPI6	9378	https://tflink.net/download/#interaction-gmt	1596a9fce213306c15c79e52eba4f259f6c857c9e045cf181ce0a278e1ee21ec	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000815:c54bd0c106ba	DDB1	DDB1	ddb1	Q16531	1	https://tflink.net/download/#interaction-gmt	c54bd0c106baf7fa393578b537433f269b8e498da532e8b95f9bab348d6916af	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000222:ee7ab809cdde	DDB2	DDB2	ddb2	Q92466	3	https://tflink.net/download/#interaction-gmt	ee7ab809cdde484b342743d910d7e02233b740e4503018dbc3a4bcab19a77b36	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000368:aea65bec44a0	DDIT3	DDIT3	ddit3	P35638	2709	https://tflink.net/download/#interaction-gmt	aea65bec44a0e3a7aeb724f3952f5be09a404f35e94248bf265b82f6820e8297	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001132:99a7cd136ca4	DDX20	DDX20	ddx20	Q9UHI6	3489	https://tflink.net/download/#interaction-gmt	99a7cd136ca4b47b04bd23e4dfee3e90f5efb8b251f38230f343908cd15ad28c	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001206:6b88f2c3238b	DDX21	DDX21	ddx21	Q9NR30	3223	https://tflink.net/download/#interaction-gmt	6b88f2c3238bb910ef04d21521fc8432e72484bdbfa69ef5dce1b689b711e2dd	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000554:2d4e325a3d24	DDX5	DDX5	ddx5	P17844	4941	https://tflink.net/download/#interaction-gmt	2d4e325a3d2465da46195a26ebe6a2caf87df66f2c212715852ce4f122ed8459	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000487:e421620115a3	DEAF1	DEAF1	deaf1	O75398	2246	https://tflink.net/download/#interaction-gmt	e421620115a3561bfdfee480c5d7b2ac2bae67915e84195742358ef9b851c9fd	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000643:9847cd37ac05	DEDD	DEDD	dedd	O75618	2	https://tflink.net/download/#interaction-gmt	9847cd37ac0556919a5aec96fd2194558e098419a3dc0a5e8f801d685b429d47	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000072:a9b374da3e8a	DEK	DEK	dek	P35659	8816	https://tflink.net/download/#interaction-gmt	a9b374da3e8ab5d50b281ff8947ad8144e7cd64f266cc5f39c298d5bbddf5d87	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000597:2169b1bbc335	DENND4A	DENND4A	dennd4a	Q7Z401	1	https://tflink.net/download/#interaction-gmt	2169b1bbc335fc2ef2f178da71affbcea4f9ed35737a50198ea3026e4e3c2aab	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001456:a6f3a6b024e7	DICER1	DICER1	dicer1	Q9UPY3	59	https://tflink.net/download/#interaction-gmt	a6f3a6b024e7b08ffd16d0c80df85db1a88da8e82ea9a6d598f446adcd9ef4a7	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001095:8b357688c8bd	DIDO1	DIDO1	dido1	Q9BTC0	4545	https://tflink.net/download/#interaction-gmt	8b357688c8bdd3d78f01648af668905e2df64a07c4a104fc264d2d57f909edf9	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001604:974dafd940fd	DKK1	DKK1	dkk1	O94907	1	https://tflink.net/download/#interaction-gmt	974dafd940fd741078371fcb4f5f21f4f41334821562f3911297c0a4cd992f7e	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001103:90f940137eaa	DLX1	DLX1	dlx1	P56177	3531	https://tflink.net/download/#interaction-gmt	90f940137eaa0d72e05afa7b05acc738ec6e395225fd87ad1a7cfd65458b3d32	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001454:ebed9d956ab0	DLX2	DLX2	dlx2	Q07687	234	https://tflink.net/download/#interaction-gmt	ebed9d956ab094495387410d8544f859c563f362511b2cdf43b7d6c196612a35	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000515:9f37ccdc14bb	DLX3	DLX3	dlx3	O60479	1	https://tflink.net/download/#interaction-gmt	9f37ccdc14bb824abbbe11183ebb005ba3e9b33c4e25f1e0b402269a52d2bbe9	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000672:9f1354a070ae	DLX4	DLX4	dlx4	Q92988	769	https://tflink.net/download/#interaction-gmt	9f1354a070ae29844a2c0d00ea9e664de8309a5c303efab6a35515d80adaf4ed	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000173:a966484c05f4	DLX5	DLX5	dlx5	P56178	4	https://tflink.net/download/#interaction-gmt	a966484c05f4e22eba42a0b9c7c291fa5da24905bf2ed7e2124d21910cf704db	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001223:a9c5467eade3	DLX6	DLX6	dlx6	P56179	506	https://tflink.net/download/#interaction-gmt	a9c5467eade336ebf3adc51912bbf1831a467682b6bf47a1b788e889611da3ed	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000484:7e33d82a9280	DMAP1	DMAP1	dmap1	Q9NPF5	7756	https://tflink.net/download/#interaction-gmt	7e33d82a928070a47fc74e920902ef9b0e2d2f6c8f647465d06fb43a10f2f8ba	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001067:d69ab721d9d6	DMC1	DMC1	dmc1	Q14565	3931	https://tflink.net/download/#interaction-gmt	d69ab721d9d6cb8d5e3ca3820f85bd7c5e4e32cbc1f62c16c1881c1f7a3eb82e	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001485:d200b8b26106	DMRT1	DMRT1	dmrt1	Q9Y5R6	5	https://tflink.net/download/#interaction-gmt	d200b8b26106fff574215bc24eb0a694b0828425be4f683720943ca91c643900	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001590:b71cc4f98dbf	DMRTA1	DMRTA1	dmrta1	Q5VZB9	1	https://tflink.net/download/#interaction-gmt	b71cc4f98dbf0960824081e8a09f5b350c57a5bff37f4ee4443f84249c487f3e	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000636:39fe32865a61	DMTF1	DMTF1	dmtf1	Q9Y222	1	https://tflink.net/download/#interaction-gmt	39fe32865a6127c1179b3c81dcde74da7154e05c834fbd7a76b03ac9d9cb8b78	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000168:8bde009bc36d	DNMT1	DNMT1	dnmt1	P26358	239	https://tflink.net/download/#interaction-gmt	8bde009bc36d207071133045550b914671316600e88dcc1c604d37df3ae06487	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000239:b1ec00ff92b0	DNMT3A	DNMT3A	dnmt3a	Q9Y6K1	569	https://tflink.net/download/#interaction-gmt	b1ec00ff92b0ed0ca5ec5875dd1c79e977874fc15ba22993382f62dc75688874	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000428:c540c157d300	DNMT3B	DNMT3B	dnmt3b	Q9UBC3	8959	https://tflink.net/download/#interaction-gmt	c540c157d300da28c44e5f6e342482217344f1a9486739134156bad969c5c0e1	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000273:c38405c94e20	DNMT3L	DNMT3L	dnmt3l	Q9UJW3	1	https://tflink.net/download/#interaction-gmt	c38405c94e2055705d6fdffa023e22342b931308f5e4a545b145455587eb8e49	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001191:15d21fc273ed	DOT1L	DOT1L	dot1l	Q8TEK3	256	https://tflink.net/download/#interaction-gmt	15d21fc273edd3c4928642f83eefa51bc91e4efec58943b4e26ee09487fd8b3e	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001046:a52b1b1f7646	DPF2	DPF2	dpf2	Q92785	14158	https://tflink.net/download/#interaction-gmt	a52b1b1f7646d2058771ab71816b3c6cc450ee503945531f7fb4db4cac33dfba	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001492:3ebb180524d3	DPPA3	DPPA3	dppa3	Q6W0C5	19	https://tflink.net/download/#interaction-gmt	3ebb180524d3ffa41ebdc447c65710ea790e627e517ea6d668e9f2f0e4408e1d	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000553:b7986911e3d8	DR1	DR1	dr1	Q01658	4	https://tflink.net/download/#interaction-gmt	b7986911e3d85483fc73f9124f6dd6112aca555e8da798263a84eccb521360ad	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000806:440d046dfe77	DRAP1	DRAP1	drap1	Q14919	9077	https://tflink.net/download/#interaction-gmt	440d046dfe77037959463df0713c4052acb6d1ab4150ecd8883a82e6ab473234	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001387:68fedc13ab43	DROSHA	DROSHA	drosha	Q9NRR4	46	https://tflink.net/download/#interaction-gmt	68fedc13ab430357853eca2b14306fa8a55e748c89607b0fe6877c411b7ba031	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001233:9856603ff7c4	DTL	DTL	dtl	Q9NZJ0	5299	https://tflink.net/download/#interaction-gmt	9856603ff7c4973964458827433f869a2dee200ca26dc888d4cef7c687df9910	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000817:ebe4364768b2	DUX4	DUX4	dux4	Q9UBX2	3261	https://tflink.net/download/#interaction-gmt	ebe4364768b2400624c3eefa2dd1e18aa3a9fecf0abc9f9e9045cca258a71fab	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001217:3235dd27986a	DYRK1A	DYRK1A	dyrk1a	Q13627	675	https://tflink.net/download/#interaction-gmt	3235dd27986a58e0b27256e5427439e285573f58a7902ae4deb859310576efe2	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000021:6fc1a0cbb2e6	E2F1	E2F1	e2f1	Q01094	16097	https://tflink.net/download/#interaction-gmt	6fc1a0cbb2e6225f07d29c3959b5f8c87bdd6ea42e65e46578da1c1ff985aae4	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000080:5068bdefde38	E2F2	E2F2	e2f2	Q14209	1509	https://tflink.net/download/#interaction-gmt	5068bdefde3817b744d5515a4db3dc6f9453f45c81c9c355f8f5e2e9e7a538de	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000223:873af6896eb5	E2F3	E2F3	e2f3	O00716	4795	https://tflink.net/download/#interaction-gmt	873af6896eb59128791947c261283ccc0eb98146fa10a3f6fbb8828b4631c799	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
