source_lane	source_register	source_record_id	locator_component	locator_class	reason
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000670	M21A-PAIR-EVID-943	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000670	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000670	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000671	M21A-PAIR-EVID-944	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000671	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000671	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000672	M21A-PAIR-EVID-945	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000672	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000672	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000673	M21A-PAIR-EVID-946	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000673	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000673	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000674	M21A-PAIR-EVID-947	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000674	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000674	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000674	URL:https://pubmed.ncbi.nlm.nih.gov/?term=alpha3+beta3+epsilon+GABAA	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000675	M21A-PAIR-EVID-948	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000675	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000675	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000676	M21A-PAIR-EVID-949	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000676	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000676	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000676	URL:https://pubmed.ncbi.nlm.nih.gov/?term=alpha3+beta3+theta+GABAA	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000677	M21A-PAIR-EVID-950	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000677	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000677	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000678	M21A-PAIR-EVID-951	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000678	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000678	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000679	M21A-PAIR-EVID-952	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000679	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000679	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000680	M21A-PAIR-EVID-953	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000680	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000680	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000681	M21A-PAIR-EVID-954	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000681	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000681	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000682	M21A-PAIR-EVID-955	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000682	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000682	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000683	M21A-PAIR-EVID-958	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000683	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000683	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000684	M21A-PAIR-EVID-959	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000684	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000684	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000685	M21A-PAIR-EVID-960	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000685	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000685	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000686	M21A-PAIR-EVID-961	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000686	Reactome:R-HSA-888590	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000686	Reactome:R-HSA-977443	database_or_local_record	database, accession, or local source record without an exact paper identifier
