edge_id	module	source_node_id	target_node_id	source_label	relation_type	target_label	pathway_name	evidence_layer	edge_status	context_scope	cell_type_context	compartment_context	species_context	injury_context	confidence_tier	export_priority	evidence_ids	evidence_count	source_locator_count	exportable	consolidation_note
M20B-E002837	20B	NODE00334	NODE00022	Ccl20	engages	Ackr4	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002837;M20B-EVID-005293-P2-DIRECT;M20B-EVID-005294-P2-RELAY	3	2	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002862	20B	NODE00357	NODE00369	Ccl4	engages	Ccr1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002862	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002873	20B	NODE00359	NODE01152	Ccl5	engages	Gpr75	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002873	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002876	20B	NODE00359	NODE02251	Ccl5	engages	Sdc1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002876	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002877	20B	NODE00359	NODE02259	Ccl5	engages	Sdc4	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002877	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002886	20B	NODE00381	NODE02009	Cd177	engages	Pecam1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002886	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002887	20B	NODE00383	NODE00384	Cd200	engages	Cd200r1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002887;M20B-EVID-005295-P2-RELAY;M20B-EVID-005296-P2-FUNC	3	2	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002888	20B	NODE00383	NODE00385	Cd200	engages	Cd200r2	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002888	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002890	20B	NODE00384	NODE00383	Cd200r1	engages	Cd200	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002890	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002893	20B	NODE00386	NODE02121	Cd22	engages	Ptprc	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002893	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002894	20B	NODE00389	NODE00425	Cd274	engages	Cd80	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002894	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002895	20B	NODE00389	NODE01997	Cd274	engages	Pdcd1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002895	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002896	20B	NODE00390	NODE00425	Cd28	engages	Cd80	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002896	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002897	20B	NODE00390	NODE00427	Cd28	engages	Cd86	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002897	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002898	20B	NODE00393	NODE02269	Cd34	engages	Sell	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002898	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002899	20B	NODE00393	NODE02270	Cd34	engages	Selp	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002899	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002900	20B	NODE00396	NODE02009	Cd38	engages	Pecam1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002900	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002904	20B	NODE00407	NODE02340	Cd47	engages	Sirpa	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002904	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002905	20B	NODE00412	NODE00382	Cd48	engages	Cd2	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002905	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002906	20B	NODE00412	NODE00387	Cd48	engages	Cd244	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002906	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002912	20B	NODE00420	NODE00413	Cd72	engages	Cd5	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002912	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002913	20B	NODE00425	NODE00390	Cd80	engages	Cd28	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002913	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002914	20B	NODE00425	NODE00596	Cd80	engages	Ctla4	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002914	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002915	20B	NODE00427	NODE00390	Cd86	engages	Cd28	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002915	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002916	20B	NODE00427	NODE00596	Cd86	engages	Ctla4	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002916	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002917	20B	NODE00436	NODE00440	Cdh1	engages	Cdh2	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002917	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002921	20B	NODE00436	NODE01378	Cdh1	engages	ITGA2_ITGB1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002921	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002922	20B	NODE00436	NODE01448	Cdh1	engages	ITGAE_ITGB7	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002922	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002923	20B	NODE00436	NODE01556	Cdh1	engages	Klrg1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002923	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002928	20B	NODE00444	NODE01176	Ceacam1	engages	Havcr2	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002928	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002929	20B	NODE00446	NODE02493	Ceacam16	engages	Tecta	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002929	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002930	20B	NODE00446	NODE02494	Ceacam16	engages	Tectb	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002930	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002955	20B	NODE00467	NODE00374	Cklf	engages	Ccr4	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002955	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002957	20B	NODE00468	NODE00488	Clcf1	engages	Cntfr_Il6st_Lifr	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002957	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002958	20B	NODE00468	NODE00580	Clcf1	engages	Crlf1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002958	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002960	20B	NODE00469	NODE00487	Clcf1_Crlf1	engages	Cntfr_Il6st	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002960;M20B-EVID-005297-P2-RELAY;M20B-EVID-005298-P2-FUNC	3	2	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002962	20B	NODE00471	NODE01365	Clec11a	engages	Itga11	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002962	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002967	20B	NODE00475	NODE02006	Clec1b	engages	Pdpn	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002967	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002970	20B	NODE00477	NODE01563	Clec4g	engages	Lag3	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002970	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002976	20B	NODE00489	NODE01910	Cntn1	engages	Nrcam	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002976	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002977	20B	NODE00489	NODE02133	Cntn1	engages	Ptprz1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002977	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
M20B-E002980	20B	NODE00492	NODE01918	Cntn2	engages	Nrp1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	medium	high	M20B-EVID-002980	1	0	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
