record_id	source_queue_id	module	edge_id	record_type	evidence_node_id	evidence_node_label	output_term	claim_status	linkage_status	edge_semantic_class	confidence_tier	source_locator	source_evidence_ids	citation_note	evidence_summary	limitations	missing_layers	causal_status	traversal_status
M21B-DOWNSTREAM-EVID:000610	M21B-DOWNSTREAM:00360	21B	M21B-E000907	generic_output_evidence		phagocytosis or engulfment	phagocytosis_or_engulfment	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:20083673; PMCID:PMC3128800	M21B-EVID-000850	Review lead: PMCID: PMC9704538, Dynamics of phagocytosis mediated by phosphatidylserine; PMCID: PMC7098104, The role of phosphatidylserine recognition receptors in multiple biological functions; review-cited primary: PMID:20083673; PMCID:PMC3128800; primary locator: PMID:20083673; PMCID:PMC3128800	Primary-supported claim: The reviews cite primary structural and cellular evidence that TIM3 binds phosphatidylserine through a calcium-coordinating IgV pocket and that cell type and allele determine engulfment Primary model/assay: Mouse and human TIM3-expressing fibroblastic cells plus T- and B-cell comparators; recombinant TIM3 IgV structural system; phosphatidylserine binding, apoptotic-cell conjugation and phagocytosis assays	Promote as direct Ca2+-coordinated PS recognition with cell-type/allelic-variant-dependent apoptotic-cell response; preserve the failure of TIM3-expressing lymphocytes to engulf and do not infer a universal relay.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000611	M21B-DOWNSTREAM:00360	21B	M21B-E000907	generic_output_evidence		second messenger readout	second_messenger_readout	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:20083673; PMCID:PMC3128800	M21B-EVID-000850	Review lead: PMCID: PMC9704538, Dynamics of phagocytosis mediated by phosphatidylserine; PMCID: PMC7098104, The role of phosphatidylserine recognition receptors in multiple biological functions; review-cited primary: PMID:20083673; PMCID:PMC3128800; primary locator: PMID:20083673; PMCID:PMC3128800	Primary-supported claim: The reviews cite primary structural and cellular evidence that TIM3 binds phosphatidylserine through a calcium-coordinating IgV pocket and that cell type and allele determine engulfment Primary model/assay: Mouse and human TIM3-expressing fibroblastic cells plus T- and B-cell comparators; recombinant TIM3 IgV structural system; phosphatidylserine binding, apoptotic-cell conjugation and phagocytosis assays	Promote as direct Ca2+-coordinated PS recognition with cell-type/allelic-variant-dependent apoptotic-cell response; preserve the failure of TIM3-expressing lymphocytes to engulf and do not infer a universal relay.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000612	M21B-DOWNSTREAM:00361	21B	M21B-E000909	generic_output_evidence		second messenger readout	second_messenger_readout	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:16146427	M21B-EVID-000852	Review lead: PMCID: PMC7098104, The role of phosphatidylserine recognition receptors in multiple biological functions; PMID:28496201, Engulfment signals and the phagocytic machinery for apoptotic cell clearance; review-cited primary: PMID:16146427; primary locator: PMID:16146427	Primary-supported claim: The reviews cite primary calcium-dependent binding and cell-based recognition evidence that LOX1 directly recognizes PS and apoptotic bodies Primary model/assay: Human recombinant folded glycosylated LOX1 and LOX1-FLAG-transfected HeLa cells; PS liposomes and apoptotic bodies; calcium dependence, blocking antibodies, chelation and liposome competition	Promote as Ca2+-dependent PS binding and apoptotic-body recognition by LOX1; preserve scavenger-receptor and cultured-cell context, and do not infer a cytoplasmic signaling pathway.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000613	M21B-DOWNSTREAM:00362	21B	M21B-E000910	generic_output_evidence		phagocytosis or engulfment	phagocytosis_or_engulfment	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:22302738; PMCID:PMC3327458; PMID:22826299	M21B-EVID-000853	Review lead: PMCID: PMC7098104, The role of phosphatidylserine recognition receptors in multiple biological functions; PMCID: PMC7247439, The Expression and Function of CD300 Molecules in the Main Players of Allergic Responses; review-cited primary: PMID:22302738; PMID:22826299; primary locator: PMID:22302738; PMCID:PMC3327458; PMID:22826299	Primary-supported claim: The reviews cite primary PS/PE binding, macrophage uptake inhibition and mast-cell inhibitory signaling from CD300a engagement Primary model/assay: Human CD300a-Ig and apoptotic-cell systems; SPR, ultracentrifugation, ELISA and reporter assays; human/mouse macrophage and mast-cell phagocytosis/inflammatory readouts with CD300a blockade or deficiency	Promote as PS/PE recognition with inhibitory modulation of dead-cell uptake and mast-cell inflammation; preserve the mixed PS/PE ligand specificity and CD300a inhibitory-receptor context.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000614	M21B-DOWNSTREAM:00362	21B	M21B-E000910	generic_output_evidence		reporter readout	reporter_readout	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:22302738; PMCID:PMC3327458; PMID:22826299	M21B-EVID-000853	Review lead: PMCID: PMC7098104, The role of phosphatidylserine recognition receptors in multiple biological functions; PMCID: PMC7247439, The Expression and Function of CD300 Molecules in the Main Players of Allergic Responses; review-cited primary: PMID:22302738; PMID:22826299; primary locator: PMID:22302738; PMCID:PMC3327458; PMID:22826299	Primary-supported claim: The reviews cite primary PS/PE binding, macrophage uptake inhibition and mast-cell inhibitory signaling from CD300a engagement Primary model/assay: Human CD300a-Ig and apoptotic-cell systems; SPR, ultracentrifugation, ELISA and reporter assays; human/mouse macrophage and mast-cell phagocytosis/inflammatory readouts with CD300a blockade or deficiency	Promote as PS/PE recognition with inhibitory modulation of dead-cell uptake and mast-cell inflammation; preserve the mixed PS/PE ligand specificity and CD300a inhibitory-receptor context.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000615	M21B-DOWNSTREAM:00363	21B	M21B-E000911	generic_output_evidence		phagocytosis or engulfment	phagocytosis_or_engulfment	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:21865548; PMCID:PMC3178745	M21B-EVID-000854	Review lead: PMCID: PMC7098104, The role of phosphatidylserine recognition receptors in multiple biological functions; PMID:28496201, Engulfment signals and the phagocytic machinery for apoptotic cell clearance; review-cited primary: PMID:21865548; PMCID:PMC3178745; primary locator: PMID:21865548; PMCID:PMC3178745	Primary-supported claim: The reviews cite primary metal-dependent PS binding and cell-line phagocytosis evidence that CD300f/CLM-1 recognizes externalized PS Primary model/assay: Mouse CD300f/CLM-1-Fc and myeloid/apoptotic-cell systems; PS liposomes, apoptotic splenocytes/thymocytes and CD300f-transfected fibroblasts; SPR, ELISA, Annexin V competition and phagocytosis assays	Promote as metal-dependent external-PS recognition with context-dependent efferocytosis; preserve CD300f/CLM-1 orthology and inhibitory/activating signaling ambiguity, with no universal intracellular relay.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000616	M21B-DOWNSTREAM:00364	21B	M21B-E000912	generic_output_evidence		phagocytosis or engulfment	phagocytosis_or_engulfment	assay_or_readout_term_in_evidence_summary	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:27170117; PMCID:PMC4863057	M21B-EVID-000855	Review lead: PMID:28496201, Engulfment signals and the phagocytic machinery for apoptotic cell clearance; PMCID: PMC8303424, The Complement System: A Powerful Modulator and Effector of Astrocyte Function in the Healthy and Diseased CNS; review-cited primary: PMID:27170117; PMCID:PMC4863057; primary locator: PMID:27170117; PMCID:PMC4863057	Primary-supported claim: The reviews cite primary high-affinity C1q binding, receptor-mutant impairment and astrocyte apoptotic-cell clearance evidence for MEGF10/SR-F3 Primary model/assay: Mouse developing cerebellum and primary astrocyte cultures; human and mouse MEGF10 extracellular/receptor systems; recombinant C1q and MEGF10, SPR, binding, EMARDD-mutant and Megf10-deficiency engulfment assays	Promote as C1q-bridged MEGF10/SR-F3 apoptotic-cell clearance; preserve that MEGF10 does not directly bind PS, astrocyte/developing-CNS context, and no traumatic-SCI transfer.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000617	M21B-DOWNSTREAM:00364	21B	M21B-E000912	intracellular_cascade_evidence	NODE06043	MEGF10/SR-F3		explicit_exported_receptor_proximal_edge	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:27170117; PMCID:PMC4863057	M21B-EVID-000855	Review lead: PMID:28496201, Engulfment signals and the phagocytic machinery for apoptotic cell clearance; PMCID: PMC8303424, The Complement System: A Powerful Modulator and Effector of Astrocyte Function in the Healthy and Diseased CNS; review-cited primary: PMID:27170117; PMCID:PMC4863057; primary locator: PMID:27170117; PMCID:PMC4863057	Primary-supported claim: The reviews cite primary high-affinity C1q binding, receptor-mutant impairment and astrocyte apoptotic-cell clearance evidence for MEGF10/SR-F3 Primary model/assay: Mouse developing cerebellum and primary astrocyte cultures; human and mouse MEGF10 extracellular/receptor systems; recombinant C1q and MEGF10, SPR, binding, EMARDD-mutant and Megf10-deficiency engulfment assays	Promote as C1q-bridged MEGF10/SR-F3 apoptotic-cell clearance; preserve that MEGF10 does not directly bind PS, astrocyte/developing-CNS context, and no traumatic-SCI transfer.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000618	M21B-DOWNSTREAM:00365	21B	M21B-E000913	generic_output_evidence		reporter readout	reporter_readout	assay_or_readout_term_in_evidence_summary	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:23892722; PMCID:PMC3752698	M21B-EVID-000856	Review lead: PMCID: PMC5582005, C1q: A fresh look upon an old molecule; PMID:28496201, Engulfment signals and the phagocytic machinery for apoptotic cell clearance; review-cited primary: PMID:23892722; PMCID:PMC3752698; primary locator: PMID:23892722; PMCID:PMC3752698	Primary-supported claim: The reviews cite primary direct C1q-SCARF1 binding, C1q/PS-dependent apoptotic-cell capture and Scarf1-deficient autoimmune phenotypes Primary model/assay: Mouse dendritic-cell, macrophage and endothelial-cell systems plus Scarf1-deficient mice; recombinant C1q, PS and SCARF1 ectodomain/reporter systems; dot blot, ELISA, SPR, receptor rescue and apoptotic-cell uptake assays	Promote as C1q-bridged SCARF1/SR-F1 apoptotic-cell recognition and clearance; preserve the C1q-on-PS bridge, scavenger-receptor context and no autonomous PS-binding claim for SCARF1.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000619	M21B-DOWNSTREAM:00365	21B	M21B-E000913	intracellular_cascade_evidence	NODE08629	SCARF1/SR-F1		explicit_exported_receptor_proximal_edge	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:23892722; PMCID:PMC3752698	M21B-EVID-000856	Review lead: PMCID: PMC5582005, C1q: A fresh look upon an old molecule; PMID:28496201, Engulfment signals and the phagocytic machinery for apoptotic cell clearance; review-cited primary: PMID:23892722; PMCID:PMC3752698; primary locator: PMID:23892722; PMCID:PMC3752698	Primary-supported claim: The reviews cite primary direct C1q-SCARF1 binding, C1q/PS-dependent apoptotic-cell capture and Scarf1-deficient autoimmune phenotypes Primary model/assay: Mouse dendritic-cell, macrophage and endothelial-cell systems plus Scarf1-deficient mice; recombinant C1q, PS and SCARF1 ectodomain/reporter systems; dot blot, ELISA, SPR, receptor rescue and apoptotic-cell uptake assays	Promote as C1q-bridged SCARF1/SR-F1 apoptotic-cell recognition and clearance; preserve the C1q-on-PS bridge, scavenger-receptor context and no autonomous PS-binding claim for SCARF1.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000620	M21B-DOWNSTREAM:00366	21B	M21B-E000914	generic_output_evidence		phagocytosis or engulfment	phagocytosis_or_engulfment	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:30656676	M21B-EVID-000857	Review lead: PMCID: PMC12428824, CD93 in Health and Disease: Bridging Physiological Functions and Clinical Applications; PMCID: PMC10405849, Soluble CD93 lectin-like domain sequesters HMGB1 to ameliorate inflammatory diseases; review-cited primary: PMID:30656676; primary locator: PMID:30656676	Primary-supported claim: The reviews cite primary mass-spectrometry, deletion-mutagenesis and knockdown evidence that soluble CD93 bridges apoptotic cells to integrin alphaX-beta2 and enhances macrophage efferocytosis Primary model/assay: Human monocytes, macrophages and engineered CHO/HEK293 cells; soluble CD93, apoptotic cells and alphaX-beta2 receptor systems; mass spectrometry, domain deletion, binding, receptor knockdown and efferocytosis assays	Promote as soluble-CD93 opsonin bridging apoptotic cells to alphaX-beta2; preserve soluble-versus-membrane CD93, CTLD/EGF-repeat division of labor and no direct membrane-CD93 efferocytosis claim.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
