promotion_id	a_edge_id	b_edge_id	source_a_evidence_ids	source_locator	decision	edge_status_after	exportable	reason	limitations
EXPAND23A-BULK-0176	M23A-E463	M23B-E000432	M23A-B016-EVID-117	PMID:22568954; PMCID:PMC3499309; DOI:10.4161/cam.19620; PMID:11053419	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Direction is reverse signaling in the GPI-anchored ephrin-A2 cell; do not relabel as universal forward EphA3 relay.
EXPAND23A-BULK-0177	M23A-E464	M23B-E000433	M23A-B016-EVID-118	PMID:22568954; PMCID:PMC3499309; DOI:10.4161/cam.19620; PMID:11053419	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Direction is reverse signaling in the GPI-anchored ephrin-A2 cell; do not relabel as universal forward EphA3 relay.
EXPAND23A-BULK-0178	M23A-E466	M23B-E000435	M23A-B016-EVID-120	PMID:12907451; PMID:35227773; DOI:10.1016/j.jhep.2022.02.018; PMCID:PMC3499309	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Receptor-panel binding and HCC metabolic axis are context-specific; no universal branch or SCI mapping.
EXPAND23A-BULK-0179	M23A-E467	M23B-E000436	M23A-B016-EVID-121	PMID:12907451; PMID:35227773; DOI:10.1016/j.jhep.2022.02.018; PMCID:PMC3499309	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Receptor-panel binding and HCC metabolic axis are context-specific; no universal branch or SCI mapping.
EXPAND23A-BULK-0180	M23A-E468	M23B-E000437	M23A-B016-EVID-122	https://www.oncotarget.com/article/15910/text/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=low-medium); exact A-to-B mapping resolved.	Cellular association/phenotype lacks purified affinity and canonical receptor phosphorylation; EphA10 isoform and EphA2 contribution unresolved.
EXPAND23A-BULK-0181	M23A-E469	M23B-E000438	M23A-B016-EVID-123	https://www.oncotarget.com/article/15910/text/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=low-medium); exact A-to-B mapping resolved.	Cellular association/phenotype lacks purified affinity and canonical receptor phosphorylation; EphA10 isoform and EphA2 contribution unresolved.
EXPAND23A-BULK-0182	M23A-E470	M23B-E000439	M23A-B016-EVID-124	PMCID:PMC3941021; PMCID:PMC7261182	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Output depends on ligand clustering, receptor density, cell type, and assay geometry; no unique terminal TF.
EXPAND23A-BULK-0183	M23A-E471	M23B-E000440	M23A-B016-EVID-125	PMCID:PMC3941021; PMCID:PMC7261182	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Output depends on ligand clustering, receptor density, cell type, and assay geometry; no unique terminal TF.
EXPAND23A-BULK-0184	M23A-E472	M23B-E000441	M23A-B016-EVID-126	PMCID:PMC3941021; PMCID:PMC7261182	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Output depends on ligand clustering, receptor density, cell type, and assay geometry; no unique terminal TF.
EXPAND23A-BULK-0185	M23A-E473	M23B-E000442	M23A-B016-EVID-127	PMID:23812375; PMID:22568954; PMCID:PMC3499309; DOI:10.4161/cam.19620	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Receptor-specific cellular response is supported, but full adaptor/kinase sequence and universal polarity are not established.
EXPAND23A-BULK-0186	M23A-E474	M23B-E000443	M23A-B016-EVID-128	PMID:23812375; PMID:22568954; PMCID:PMC3499309; DOI:10.4161/cam.19620	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Receptor-specific cellular response is supported, but full adaptor/kinase sequence and universal polarity are not established.
EXPAND23A-BULK-0187	M23A-E475	M23B-E000444	M23A-B016-EVID-129	PMID:23812375; PMID:22568954; PMCID:PMC3499309; DOI:10.4161/cam.19620	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Receptor-specific cellular response is supported, but full adaptor/kinase sequence and universal polarity are not established.
EXPAND23A-BULK-0188	M23A-E529	M23B-E000498	M23A-B017-EVID-002	PMID:15536074; DOI:10.1074/jbc.M411383200	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The study supports receptor-dependent function but does not provide a purified EFNB1-EPHB3 affinity measurement; endogenous EphB-family contributions and transformed-cell context remain. No SCI model or terminal TF was measured.
EXPAND23A-BULK-0189	M23A-E530	M23B-E000499	M23A-B017-EVID-003	PMID:15536074; DOI:10.1074/jbc.M411383200	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The study supports receptor-dependent function but does not provide a purified EFNB1-EPHB3 affinity measurement; endogenous EphB-family contributions and transformed-cell context remain. No SCI model or terminal TF was measured.
EXPAND23A-BULK-0190	M23A-E531	M23B-E000500	M23A-B017-EVID-004	PMID:38627519; PMCID:PMC11021433; DOI:10.1038/s42003-024-06118-4	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. EPHB6 is a kinase-impaired pseudokinase; the study establishes trans co-clustering and adhesion rather than a canonical kinase relay or purified affinity. The cancer model is not SCI and no terminal TF was measured.
EXPAND23A-BULK-0191	M23A-E532	M23B-E000501	M23A-B017-EVID-006	PMID:38627519; PMCID:PMC11021433; DOI:10.1038/s42003-024-06118-4	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. EPHB6 is a kinase-impaired pseudokinase; the study establishes trans co-clustering and adhesion rather than a canonical kinase relay or purified affinity. The cancer model is not SCI and no terminal TF was measured.
EXPAND23A-BULK-0192	M23A-E533	M23B-E000502	M23A-B017-EVID-007	PMCID:PMC6689289; DOI:10.1007/s00401-019-02011-1; https://link.springer.com/article/10.1007/s00401-019-02011-1	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The primary study directly detected clustered ephrin-B3 binding and EphB6 receptor engagement in Schwann cells, but the EphB6 kinase-defective receptor can signal through receptor complexes and no terminal TF endpoint was shown.
EXPAND23A-BULK-0193	M23A-E534	M23B-E000503	M23A-B017-EVID-009	PMCID:PMC6689289; DOI:10.1007/s00401-019-02011-1; https://link.springer.com/article/10.1007/s00401-019-02011-1	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The primary study directly detected clustered ephrin-B3 binding and EphB6 receptor engagement in Schwann cells, but the EphB6 kinase-defective receptor can signal through receptor complexes and no terminal TF endpoint was shown.
EXPAND23A-BULK-0194	M23A-E535	M23B-E000504	M23A-B017-EVID-010	PMID:11812992; PMID:15528364; PMCID:PMC2710021	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The direct extracellular interaction and cell-migration output are supported, but the studies do not isolate a unique intracellular adaptor or terminal TF downstream of this adhesion pair; LFA-1 activation state and endothelial cytokine context are important.
EXPAND23A-BULK-0195	M23A-E536	M23B-E000505	M23A-B017-EVID-012	PMID:11812992; PMID:15528364; PMCID:PMC2710021	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The direct extracellular interaction and cell-migration output are supported, but the studies do not isolate a unique intracellular adaptor or terminal TF downstream of this adhesion pair; LFA-1 activation state and endothelial cytokine context are important.
EXPAND23A-BULK-0196	M23A-E537	M23B-E000506	M23A-B017-EVID-015	PMID:10848816; DOI:10.1046/j.1365-2141.2000.02011.x	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The study reports beta3-integrin-mediated adhesion of mouse fibulin-2 to human HEL cells but not to mouse megakaryocytes, and explicitly questions physiological relevance. No purified FBLN2-ITGB3 affinity, receptor-proximal kinase relay, SCI model, or terminal TF was measured.
EXPAND23A-BULK-0197	M23A-E538	M23B-E000507	M23A-B017-EVID-016	PMID:17158881; PMCID:PMC7840119; DOI:10.1074/jbc.M607008200	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The direct receptor is alphaVbeta6 while the queue label names ITGB6; downstream endothelial and kidney-injury phenotypes are context-specific; no broader TF program was assigned.
EXPAND23A-BULK-0198	M23A-E539	M23B-E000508	M23A-B017-EVID-017	PMID:17158881; PMCID:PMC7840119; DOI:10.1074/jbc.M607008200	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The direct receptor is alphaVbeta6 while the queue label names ITGB6; downstream endothelial and kidney-injury phenotypes are context-specific; no broader TF program was assigned.
EXPAND23A-BULK-0199	M23A-E540	M23B-E000509	M23A-B017-EVID-018	PMID:17158881; PMCID:PMC7840119; DOI:10.1074/jbc.M607008200	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The direct receptor is alphaVbeta6 while the queue label names ITGB6; downstream endothelial and kidney-injury phenotypes are context-specific; no broader TF program was assigned.
EXPAND23A-BULK-0200	M23A-E541	M23B-E000510	M23A-B017-EVID-019	PMID:10037797; PMCID:PMC2132927; DOI:10.1083/jcb.144.4.767; PMID:22348662	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The functional receptor includes CD47 and the direct binding evidence emphasizes alphaV and the assembled alphaVbeta3 complex; cytokine outputs do not establish a terminal TF.
EXPAND23A-BULK-0201	M23A-E542	M23B-E000511	M23A-B017-EVID-020	PMID:10037797; PMCID:PMC2132927; DOI:10.1083/jcb.144.4.767; PMID:22348662	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The functional receptor includes CD47 and the direct binding evidence emphasizes alphaV and the assembled alphaVbeta3 complex; cytokine outputs do not establish a terminal TF.
EXPAND23A-BULK-0202	M23A-E543	M23B-E000512	M23A-B017-EVID-021	PMID:10037797; PMCID:PMC2132927; DOI:10.1083/jcb.144.4.767; PMID:22348662	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The functional receptor includes CD47 and the direct binding evidence emphasizes alphaV and the assembled alphaVbeta3 complex; cytokine outputs do not establish a terminal TF.
EXPAND23A-BULK-0203	M23A-E544	M23B-E000513	M23A-B017-EVID-022	PMID:11588042; DOI:10.1182/blood.v98.8.2448; PMCID:PMC50951	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Evidence is strongest for the alpha(E)C splice form of fibrinogen-420, not the common plasma FGA isoform; the canonical alphaMbeta2 site is in fibrinogen gammaC and was not transferred as an FGA claim.
EXPAND23A-BULK-0204	M23A-E545	M23B-E000514	M23A-B017-EVID-024	PMID:11588042; DOI:10.1182/blood.v98.8.2448; PMCID:PMC50951	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Evidence is strongest for the alpha(E)C splice form of fibrinogen-420, not the common plasma FGA isoform; the canonical alphaMbeta2 site is in fibrinogen gammaC and was not transferred as an FGA claim.
EXPAND23A-BULK-0205	M23A-E546	M23B-E000515	M23A-B017-EVID-025	PMID:11588042; DOI:10.1182/blood.v98.8.2448; PMCID:PMC50951	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Evidence is isoform- and activation-context specific; other primary work maps alphaXbeta2 binding to fibrinogen gammaC, so the common FGA chain should not be treated as the sole ligand without isoform qualification.
EXPAND23A-BULK-0206	M23A-E547	M23B-E000516	M23A-B017-EVID-027	PMID:11588042; DOI:10.1182/blood.v98.8.2448; PMCID:PMC50951	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Evidence is isoform- and activation-context specific; other primary work maps alphaXbeta2 binding to fibrinogen gammaC, so the common FGA chain should not be treated as the sole ligand without isoform qualification.
EXPAND23A-BULK-0207	M23A-E548	M23B-E000517	M23A-B017-EVID-028	PMID:19413351; PMCID:PMC3307134	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The mapped interaction is strongest for fibrin betaN domains after fibrin formation rather than soluble fibrinogen; downstream pathway identity is not a terminal TF pathway.
