paper_anchor	anchor_type	module_coverage	source_review_ids	associated_evidence_count	associated_edge_count	associated_evidence_ids	associated_edge_ids	local_source_paths	source_artifact_status	selected_artifact_path	artifact_resolution_method	source_format	candidate_excerpt	excerpt_sentence_index	excerpt_match_terms	extraction_method	paper_extraction_status	human_validation_status	promotion_status
DOI:10.1074/jbc.m205749200	DOI	23A;23B		3	3	M23B-EVID-001320;M23B-EVID-001321;M23B-EVID-001322	M23B-E000975;M23B-E000976;M23B-E000977		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_8e93ce6b6c458ce3.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-08-17T22:30:45Z build-2736575974 Elsevier BV 39 2002-09-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2020-10-15T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ Journal of Biological Chemistry 10.1074/jbc.m205749200 journal-article 2002-09-20T14:02:52Z 35990-35998 Crossref Midkine Binds to Anaplastic Lymphoma Kinase (ALK) and Acts as a Growth Factor for Different Cell Types 10.1016 277 Gerald E.	1	cited;record;binding;activation;midkine;stated;sw-13;wi-38;huvec;neuroblastoma;glioblastoma;receptor	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m208179200	DOI	23A;23B		1	1	M23B-EVID-000450	M23B-E000301		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_509006b58bfe5bc6.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-06-06T20:26:39Z 3.54.1 Elsevier BV 12 2003-03-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2020-10-01T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ Journal of Biological Chemistry 10.1074/jbc.m208179200 journal-article 2003-03-14T21:01:35Z 10150-10156 Crossref The EphB6 Receptor Inhibits JNK Activation in T Lymphocytes and Modulates T Cell Receptor-mediated Responses 10.1016 278 Andrew Freywald first crossref author Nigel Sharfe additional crossref author Cher Rashotte additional crossref author Thomas Grunberger additional crossref author Chaim M.	1	ephrin-b1;ephb6;stimulation;associated;with;rac1;il-2;cd25;changes;t-cell;models	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m208937200	DOI	23A;23B		1	1	M23B-EVID-000643	M23B-E000463		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_581f8f66996bcf3a.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-07-08T02:58:36Z 3.55.0 Elsevier BV 11 2003-03-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2020-10-10T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ Journal of Biological Chemistry 10.1074/jbc.m208937200 journal-article 2003-03-07T18:45:37Z 9576-9584 Crossref ADAM12/Syndecan-4 Signaling Promotes β1Integrin-dependent Cell Spreading through Protein Kinase Cα and RhoA 10.1016 278 Charles Kumar Thodeti first crossref author Reidar Albrechtsen additional crossref author Morten Grauslund additional crossref author Meena Asmar additional crossref author Christer Larsson additional crossref author Yoshikazu Takada additional crossref author Arthur M.	1	sdc4-associated;adam12;adhesion-domain;signaling;engages;pkcalpha;rhoa;beta1-integrin-dependent;cytoskeletal;responses;cited;record	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m302014200	DOI	23A;23B		3	2	M23B-EVID-000983;M23B-EVID-000984;M23B-EVID-000985	M23B-E000732;M23B-E000733		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_96a6d0f5a032dc24.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-08-26T02:12:58Z build-2784847793 Elsevier BV 42 2003-10-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2020-09-27T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ Journal of Biological Chemistry 10.1074/jbc.m302014200 journal-article 2003-10-11T23:41:21Z 40679-40687 Crossref Recognition of the N-terminal Modules of Thrombospondin-1 and Thrombospondin-2 by α6β1 Integrin 10.1016 278 Maria J.	1	cited;record;reports;exact-pair;exact-complex;binding;activation;thbs2;itga6;itgb1;stated;model	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m302454200	DOI	23A;23B	EXPAND23A-REV-053	1	1	M23B-EVID-EXPAND23A-117	M23B-E001173	data/raw/evidence/module23a_review_led_20260904/efnb1_reverse_jnk_pubmed.xml	local_abstract_or_metadata_artifact	data/raw/evidence/module23a_review_led_20260904/efnb1_reverse_jnk_pubmed.xml	register_declared_path	xml_or_metadata	We report here that transfection of ephrin-B1 into 293 cells resulted in robust increase in JNK activity, whereas expression of truncated ephrin-B1 lacking the cytoplasmic domain had a negligible effect, indicating that the induction of JNK activity was attributed mainly to the reverse signaling.	5	ephrin-b1;expression;robustly;increases;activity;cell;rounding;response;requires;cytoplasmic;domain;reduced	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m310462200	DOI	23A;23B		1	1	M23B-EVID-000010	M23B-E000009		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_e86ab17ee2def270.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-03-07T15:01:13Z 3.50.1 Elsevier BV 17 2004-04-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2020-10-17T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ jbc.org elsevier.com sciencedirect.com Journal of Biological Chemistry 10.1074/jbc.m310462200 journal-article 2004-04-16T19:53:15Z 18063-18072 https://doi.org/10.1016/elsevier_cm_policy Crossref Integrin αMβ2 Orchestrates and Accelerates Plasminogen Activation and Fibrinolysis by Neutrophils 10.1016 279 Elzbieta Pluskota first author crossref Dmitry A.	1	bound;purified;alphambeta2;increased;plasminogen;activation	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m400180200	DOI	23A;23B		3	1	M23B-EVID-000645;M23B-EVID-001367;M23B-EVID-001368	M23B-E000465	work/module23a/module23a_extraction_queue.tsv	local_abstract_or_metadata_artifact	work/module23a/module23a_extraction_queue.tsv	register_declared_path	xml_or_metadata	M23A-Q0001 M23A-B001 P1 cell_contact_adhesion_feature scar-forming astrocyte contact to extract from primary paper not asserted; mechanism target only beta1-integrin/N-cadherin adhesion relay astrocyte scar recruitment/persistence program ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function Mouse SCI Mouse SCI; scar-forming astrocytes SCI primary-paper anchor from prior module M1A-P003 PMID:36336030; DOI:10.1016/j.expneurol.2022.114264 Tracker records the beta1-integrin/N-cadherin question and immunostaining; exact relay and causal perturbation must be extracted reviewed_first_pass Mechanism target is not an evidence record; promote only after exact assay/perturbation extraction M23A-Q0002 M23A-B001 P1 connectome_adhesion_candidate Adam17 Itga6 ConnectomeDB direct seed; exact complex, directionality, and activation state require primary va	2	adam17;alters;alpha5beta1-associated;adhesion;sheddase;localization;tested;cell;systems;qualifying;exact;itga6	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m409412200	DOI	23A;23B		7	7	M23B-EVID-000057;M23B-EVID-000058;M23B-EVID-000059;M23B-EVID-000060;M23B-EVID-000061;M23B-EVID-000062;M23B-EVID-000063	M23B-E000033;M23B-E000034;M23B-E000035;M23B-E000036;M23B-E000037;M23B-E000038;M23B-E000039		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_e1f09b9945d5ae65.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-08-30T02:13:01Z build-2784847793 Elsevier BV 49 2004-12-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2020-10-10T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ Journal of Biological Chemistry 10.1074/jbc.m409412200 journal-article 2004-09-22T01:12:30Z 51677-51687 Crossref The Fibril-associated Collagen IX Provides a Novel Mechanism for Cell Adhesion to Cartilaginous Matrix 10.1016 279 Jarmo Käpylä first crossref author Juha Jäälinoja additional crossref author Mira Tulla additional crossref author Joni Ylöstalo additional crossref author Liisa Nissinen additional crossref author Tiina Viitasalo additional crossref author Piia Vehviläinen additional crossref author Varpu Marjomäki additional crossref author Petri Nykvist additional crossref author Anna-Marja Säämänen additional crossref author Richard W.	1	assembled;type;collagen;directly;bound;alpha1beta1;supported;adhesion;spreading;alpha10beta1;alpha11;i-domain	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m411383200	DOI	23A;23B		3	2	M23B-EVID-000678;M23B-EVID-000679;M23B-EVID-000680	M23B-E000498;M23B-E000499		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_521054551b4b8e72.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-05-20T11:39:01Z 3.51.4 Elsevier BV 2 2005-01-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2020-09-19T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ Journal of Biological Chemistry 10.1074/jbc.m411383200 journal-article 2004-11-09T21:47:38Z 923-932 Crossref Inhibition of Integrin-mediated Cell Adhesion but Not Directional Cell Migration Requires Catalytic Activity of EphB3 Receptor Tyrosine Kinase 10.1016 280 Hui Miao first author crossref Klaus Strebhardt additional author crossref Elena B.	1	qualifying;exact-primary;binding;activation;record;promoted;within;bounded;pass;efnb1;ephb3;database	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m411555200	DOI	23A;23B		3	3	M23B-EVID-001147;M23B-EVID-001148;M23B-EVID-001149	M23B-E000848;M23B-E000849;M23B-E000850		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_187694cd84cbaa37.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-04-15T18:30:38Z 3.50.1 Elsevier BV 4 2005-01-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2020-09-29T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ Journal of Biological Chemistry 10.1074/jbc.m411555200 journal-article 2004-11-24T03:12:39Z 2954-2961 Crossref Serum Amyloid A Is a Ligand for Scavenger Receptor Class B Type I and Inhibits High Density Lipoprotein Binding and Selective Lipid Uptake 10.1016 280 Lei Cai first author crossref Maria C.	1	exact-pair;exact-complex;evidence;queued;claim;stated;receptor;resolution;free-subunit;family;transfer;made	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m412816200	DOI	23A;23B		6	6	M23B-EVID-001052;M23B-EVID-001053;M23B-EVID-001054;M23B-EVID-001055;M23B-EVID-001056;M23B-EVID-001057	M23B-E000777;M23B-E000778;M23B-E000779;M23B-E000780;M23B-E000781;M23B-E000782		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_fa667959522e14fb.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-08-17T22:31:48Z build-2736575974 Elsevier BV 6 2005-02-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2020-09-24T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ Journal of Biological Chemistry 10.1074/jbc.m412816200 journal-article 2004-12-07T22:22:34Z 4544-4552 Crossref The Lymphangiogenic Vascular Endothelial Growth Factors VEGF-C and -D Are Ligands for the Integrin α9β1 10.1016 280 Nicholas E.	1	cited;record;reports;exact-pair;exact-complex;binding;activation;vegfc;itga9;itgb1;stated;model	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m500962200	DOI	23A;23B		2	1	M23B-EVID-000384;M23B-EVID-000385	M23B-E000263		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_931e016229ff4383.json	additional_root_manifest_crosswalk	xml_or_metadata	External GTP-bound Transglutaminase 2 Is a Molecular Switch for Chondrocyte Hypertrophic Differentiation and Calcification	0	tg2-associated;beta1-integrin;signaling;engages;ilk-linked;relay;tg2-beta1-integrin-associated;affects;cartilage;tumor-cell;functions	source_lead_fallback	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m504972200	DOI	23A;23B		1	0	M23B-EVID-000467			local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_23aef0ee55a416ea.json	additional_root_manifest_crosswalk	xml_or_metadata	Three Distinct Molecular Surfaces in Ephrin-A5 Are Essential for a Functional Interaction with EphA3	0	qualifying;exact;evidence;recovered;grouped;unresolved;a-class;queue;pairs	source_lead_fallback	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m511367200	DOI	23A;23B		6	5	M23B-EVID-000902;M23B-EVID-000903;M23B-EVID-000904;M23B-EVID-001058;M23B-EVID-001059;M23B-EVID-001060	M23B-E000678;M23B-E000679;M23B-E000680;M23B-E000783;M23B-E000784		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_384c31ba5610a5a9.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-03-13T19:35:32Z 3.50.1 Elsevier BV 17 2006-04-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2020-09-30T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ Journal of Biological Chemistry 10.1074/jbc.m511367200 journal-article 2006-03-04T01:25:48Z 11669-11677 Crossref Regulation of Integrin Activity by MIA 10.1016 281 Richard Bauer first author crossref Martin Humphries additional author crossref Reinhard Fässler additional author crossref Andreas Winklmeier additional author crossref Sue E.	1	direct;association;with;alpha4beta1;heterodimer;inhibition;integrin;activity;mia-dependent;inactivation;associated;reduced	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m605766200	DOI	23A;23B		1	1	M23B-EVID-000454	M23B-E000305		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_21771551cb88b698.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-03-12T03:53:20Z 3.50.1 Elsevier BV 38 2006-09-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2020-10-25T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ Journal of Biological Chemistry 10.1074/jbc.m605766200 journal-article 2006-07-26T01:57:41Z 28185-28192 Crossref Structural and Biophysical Characterization of the EphB4·EphrinB2 Protein-Protein Interaction and Receptor Specificity 10.1016 281 Jill E.	1	ephb4;ephrin-b2;interaction;resolved;structurally	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m607008200	DOI	23A;23B		3	3	M23B-EVID-000693;M23B-EVID-000694;M23B-EVID-000695	M23B-E000507;M23B-E000508;M23B-E000509		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_914352642bf092da.json	additional_root_manifest_crosswalk	xml_or_metadata	Journal of Biological Chemistry en https://api.elsevier.com/content/article/PII:S0021925820522862?httpAccept=text/xml text/xml vor text-mining https://api.elsevier.com/content/article/PII:S0021925820522862?httpAccept=text/plain text/plain vor text-mining https://syndication.highwire.org/content/doi/10.1074/jbc.M607008200 unspecified vor similarity-checking 2023-01-31T11:32:49Z https://linkinghub.elsevier.com/retrieve/pii/S0021925820522862 9 S0021925820522862 https://doi.org/10.1074/jbc.m607008200 0021-9258 0021-9258 print Elsevier publisher This article is maintained by αVβ6 Is a Novel Receptor for Human Fibrillin-1 articletitle Article Title Journal of Biological Chemistry journaltitle Journal Title https://doi.org/10.1074/jbc.M607008200 articlelink CrossRef DOI link to publisher maintained version article content_type Content Type © 2007 ASBMB.	78	cited;record;binding;activation;fbn1;itgb6;stated;branch;this;does;transfer;family-level	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m608342200	DOI	23A;23B		3	3	M23B-EVID-001268;M23B-EVID-001269;M23B-EVID-001270	M23B-E000923;M23B-E000924;M23B-E000925		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_31ac1dc5f2ca9ddd.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-08-26T03:59:53Z build-2784847793 Elsevier BV 8 2007-02-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2020-09-21T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ jbc.org elsevier.com sciencedirect.com Journal of Biological Chemistry 10.1074/jbc.m608342200 journal-article 2006-12-21T01:13:26Z 5143-5151 https://doi.org/10.1016/elsevier_cm_policy Crossref CD40 Ligand Binds to α5β1 Integrin and Triggers Cell Signaling 10.1016 282 Claire Lé;veillé; first crossref author Marlène Bouillon additional crossref author Wen Guo additional crossref author Julie Bolduc additional crossref author Ehssan Sharif-Askari additional crossref author Youssef El-Fakhry additional crossref author Carlos Reyes-Moreno additional crossref author Rejean Lapointe additional crossref author Yahye Merhi additional crossref author John A.	1	cited;record;binding;activation;cd40lg;cd40;ligand;itga5;itgb1;alpha5beta1;stated;u937	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1074/jbc.m609323200	DOI	23A;23B		6	6	M23B-EVID-001046;M23B-EVID-001047;M23B-EVID-001048;M23B-EVID-001049;M23B-EVID-001050;M23B-EVID-001051	M23B-E000771;M23B-E000772;M23B-E000773;M23B-E000774;M23B-E000775;M23B-E000776		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_7d8f00b73d0abe9e.json	additional_root_manifest_crosswalk	xml_or_metadata	Cell Journal of Biological Chemistry en https://api.elsevier.com/content/article/PII:S0021925820636754?httpAccept=text/xml text/xml vor text-mining https://api.elsevier.com/content/article/PII:S0021925820636754?httpAccept=text/plain text/plain vor text-mining https://syndication.highwire.org/content/doi/10.1074/jbc.M609323200 unspecified vor similarity-checking 2022-01-05T07:33:41Z https://linkinghub.elsevier.com/retrieve/pii/S0021925820636754 20 S0021925820636754 https://doi.org/10.1074/jbc.m609323200 0021-9258 0021-9258 print Elsevier publisher This article is maintained by Integrin α9β1 Directly Binds to Vascular Endothelial Growth Factor (VEGF)-A and Contributes to VEGF-A-induced Angiogenesis articletitle Article Title Journal of Biological Chemistry journaltitle Journal Title https://doi.org/10.1074/jbc.M609323200 articlelink CrossRef DOI link to publisher maintained version article	109	cited;record;reports;exact-pair;exact-complex;binding;activation;vegfa;itga9;itgb1;stated;model	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
