candidate_id	source_a_status	b_status	layer1_status	layer2_status	layer3_status	species_posture	injury_context_posture	next_gap
M23A-Q0733	REVIEWED_CONTEXT_ONLY	REVIEWED_CONTEXT_ONLY	association_context_only	validated_context_relay	validated_function	human; rat comparator	no SCI receiver-state validation	cis/trans geometry unresolved
M23A-Q0734	REVIEWED_COMPLEX_ONLY	REVIEWED_COMPLEX_ONLY	validated_complex_context	validated_complex_relay	validated_function	mouse; human comparator	no SCI receiver-state validation	no direct ADAM2-CD9 binary edge
M23A-Q0735	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_complex_binding	validated_context_relay	validated_function	mouse; vertebrate comparator	no SCI receiver-state validation	agrin isoform and matrix presentation retained
M23A-Q0736	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_direct_adhesion	relay_not_resolved	validated_function	mouse; rat comparator	no SCI receiver-state validation	ALCAM substrate and NRP1 co-receptor context
M23A-Q0737	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_association	relay_not_resolved	validated_function	mouse; rat; human comparator	no SCI receiver-state validation	trafficking association only
M23A-Q0738	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_association	relay_not_resolved	validated_function	mouse; rat; human comparator	no SCI receiver-state validation	LAMP1 trafficking only
M23A-Q0739	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_association	relay_not_resolved	validated_function	mouse; rat; human comparator	no SCI receiver-state validation	LAMP2 association less independently dissected
M23A-Q0740	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_complex_binding	validated_relay	validated_function	human; mouse	no SCI receiver-state validation	PIRB alternative receptor retained
M23A-Q0741	REVIEWED_CONTEXT_ONLY	REVIEWED_CONTEXT_ONLY	validated_association	relay_not_resolved	validated_function	human; mouse	no SCI receiver-state validation	recent retinal vascular model; no complete receptor chain
M23A-Q0742	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_fragment_complex	validated_relay_context	validated_function	human; mouse comparator	no SCI receiver-state validation	beta-catenin endpoint not direct TF binding
M23A-Q0743	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	complex_binding_not_purified	validated_relay	validated_function	human; mouse	no SCI receiver-state validation	C-terminal fragment and alpha5beta1 retained
M23A-Q0744	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_complex_association	validated_relay	validated_function	mouse; human	injury-related vascular comparator	membrane-associated, not soluble ligand
M23A-Q0745	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_trans_adhesion	relay_not_unique	validated_function	human; mouse	no SCI receiver-state validation	cooperating activating receptors required
M23A-Q0746	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_trans_adhesion	relay_not_resolved	validated_function	human; rat	no SCI receiver-state validation	neuroimmune comparator
M23A-Q0747	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_homophilic_adhesion	relay_not_resolved	validated_function	zebrafish	no SCI receiver-state validation	developmental retinal context
M23A-Q0748	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_heterophilic_adhesion	relay_not_complete	validated_function	mouse; rat; human-family comparator	no SCI receiver-state validation	ErbB3/PI3K-Akt not fully assigned to CADM pair
M23A-Q0749	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_intracellular_association	relay_not_resolved	validated_function	human	no SCI receiver-state validation	not extracellular ligand binding
M23A-Q0750	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	validated_intracellular_association	relay_context_only	validated_function	human	no SCI receiver-state validation	beta partner and complete relay unresolved
M23A-Q0801	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	bounded_no_evidence	reviewed_supported	reviewed_supported	human	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The study supports receptor-dependent function but does not provide a purified EFNB1-EPHB3 affinity measurement; endogenous EphB-family contributions and transformed-cell context remain. No SCI model or terminal TF was measured.
M23A-Q0802	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	Homo sapiens	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. EPHB6 is a kinase-impaired pseudokinase; the study establishes trans co-clustering and adhesion rather than a canonical kinase relay or purified affinity. The cancer model is not SCI and no terminal TF was measured.
M23A-Q0803	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	human;mouse	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The primary study directly detected clustered ephrin-B3 binding and EphB6 receptor engagement in Schwann cells, but the EphB6 kinase-defective receptor can signal through receptor complexes and no terminal TF endpoint was shown.
M23A-Q0804	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	human; mouse	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The direct extracellular interaction and cell-migration output are supported, but the studies do not isolate a unique intracellular adaptor or terminal TF downstream of this adhesion pair; LFA-1 activation state and endothelial cytokine context are important.
M23A-Q0805	REVIEWED_SUPPORTED_DOWNSTREAM_ONLY	REVIEWED_SUPPORTED_DOWNSTREAM_ONLY	bounded_no_evidence	bounded_no_evidence	reviewed_supported	mouse; human comparator	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The study reports beta3-integrin-mediated adhesion of mouse fibulin-2 to human HEL cells but not to mouse megakaryocytes, and explicitly questions physiological relevance. No purified FBLN2-ITGB3 affinity, receptor-proximal kinase relay, SCI model, or terminal TF was measured.
M23A-Q0806	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF promotion; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The direct receptor is alphaVbeta6 while the queue label names ITGB6; downstream endothelial and kidney-injury phenotypes are context-specific; no broader TF program was assigned.
M23A-Q0807	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The functional receptor includes CD47 and the direct binding evidence emphasizes alphaV and the assembled alphaVbeta3 complex; cytokine outputs do not establish a terminal TF.
M23A-Q0808	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	human	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Evidence is strongest for the alpha(E)C splice form of fibrinogen-420, not the common plasma FGA isoform; the canonical alphaMbeta2 site is in fibrinogen gammaC and was not transferred as an FGA claim.
M23A-Q0809	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	human	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Evidence is isoform- and activation-context specific; other primary work maps alphaXbeta2 binding to fibrinogen gammaC, so the common FGA chain should not be treated as the sole ligand without isoform qualification.
M23A-Q0810	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	human	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The mapped interaction is strongest for fibrin betaN domains after fibrin formation rather than soluble fibrinogen; downstream pathway identity is not a terminal TF pathway.
M23A-Q0811	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human;bovine	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The molecular receptor is the alpha-v-beta-3 heterodimer, not ITGB3 alone. Direct FGF2-integrin binding and functional effects are supported, but the exact contribution of beta-3 cytoplasmic signaling versus FGFR1 co-recruitment is context dependent.
M23A-Q0812	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. This is a noncanonical, largely Klotho-independent neutrophil context and differs from canonical alpha-Klotho-dependent renal FGF23 signaling. It does not establish a terminal TF endpoint.
M23A-Q0813	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	bounded_no_evidence	reviewed_supported	reviewed_supported	human; mouse	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The primary study demonstrates EGFR dependence and downstream pathway activation but does not report a purified FGL1-EGFR binding assay. The exact extracellular interface and any terminal TF remain unresolved.
M23A-Q0814	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	species: mouse	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The study supports extracellular binding and a cellular repulsion/elimination output, but does not identify a defined UNC5D adaptor, kinase, or terminal TF for this exact pair.
M23A-Q0815	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	human; mouse comparator	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The FLRT3-ADGRL3 ectodomain interaction and synapse phenotype are direct, while Gα12/13/RhoA signaling was characterized with receptor activation/variant paradigms and should not be treated as a fully ligand-specific relay.
M23A-Q0816	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	xenopus; zebrafish; human comparator sequence systems	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The screen establishes extracellular interaction and developmental function, but receptor-proximal signaling components and a terminal TF were not identified; species and assay systems are developmental comparators rather than SCI receiver cells.
M23A-Q0817	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	human	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. No purified binary binding; CD44 isoform/activation state required.
M23A-Q0818	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	human	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Alternative-spliced FN/lymphocyte context.
M23A-Q0819	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	mouse and human	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. PMA/lymphocyte context; mucosal homing is MAdCAM-1, not FN.
M23A-Q0820	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	human and chick	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Transfected/recombinant context only.
M23A-Q0821	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	human engineered cells	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Engineered CHO context; FN fibrillogenesis/migration not supported for this pair.
M23A-Q0822	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human and mouse	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Alpha5beta1 cooperation and matrix context matter.
M23A-Q0823	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human and mouse	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Do not substitute latent-TGFbeta ligand evidence.
M23A-Q0824	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	bounded_no_evidence	reviewed_supported	reviewed_supported	human; mammalian fibroblast comparator systems	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The study identifies a TG2-FN heterocomplex and requires syndecan-2 for the compensatory matrix phenotype, but does not establish direct FN1-SDC2 binding or a standalone SDC2 receptor relay. No terminal TF endpoint was measured.
M23A-Q0825	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	bounded_no_evidence	reviewed_supported	reviewed_supported	human;mouse	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. P2RY12 can also engage Gi1/Gi3, and platelet outputs are context-specific. The evidence establishes coupling and function but not a terminal TF.
M23A-Q0826	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	human	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Cell-line-specific antibody effects; no purified binding.
M23A-Q0827	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	Human/mouse	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. ITGAL_ITGB2L nomenclature is a complex-level representation; integrin activation varies with divalent cations, cell activation and force, and no terminal TF was promoted.
M23A-Q0828	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse comparator	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Mac-1 contributions vary with activation state, shear, and competing ligands; the evidence supports the complete alphaM-beta2 complex rather than either subunit alone and no terminal TF was assigned.
M23A-Q0829	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	bounded_no_evidence	reviewed_supported	human and mouse	Non-SCI primary comparator; no SCI receiver weighting	No terminal TF; Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The paper supports ICAM1 recognition by CD11c/CD18 and in vivo leukocyte-recruitment roles, but it does not resolve all cell-type-specific signaling intermediates or a terminal TF.
