"extraction_id"	"module"	"b_evidence_id"	"canonical_paper_key"	"source_locator"	"resolved_canonical_paper_key"	"resolved_pmid"	"resolved_pmcid"	"resolved_doi"	"identity_resolution_status"	"resolution_basis"	"authoritative_source"	"source_metadata_title"	"source_metadata_authors"	"source_metadata_year"	"source_metadata_journal"	"source_metadata_abstract"	"source_metadata_url"	"unresolved_reason"
"M20B-P2-R-002145"	"20B"	"M20B-EVID-002244"	"PMID:15748999; DOI:10.1016/j.matbio.2004.11.005"	"PMID:15748999; DOI:10.1016/j.matbio.2004.11.005; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap012/primary_records.xml"	"PMID:15748999"	"15748999"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002146"	"20B"	"M20B-EVID-002245"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=Thbs2+Cd47+binding+signaling"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002147"	"20B"	"M20B-EVID-002247"	"PMID:7798222"	"PMID:7798222; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap012/primary_records.xml"	"PMID:7798222"	"7798222"	""	""	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Properties of recombinant mouse thrombospondin 2 expressed in Spodoptera cells."	"Chen H; Sottile J; O'Rourke KM; Dixit VM; Mosher DF"	"1994"	"The Journal of biological chemistry"	""	"https://pubmed.ncbi.nlm.nih.gov/7798222/"	""
"M20B-P2-R-002148"	"20B"	"M20B-EVID-002252"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=Thbs4+Cd47+binding+signaling"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002149"	"20B"	"M20B-EVID-002254"	"PMCID:PMC2993182; PMID:16099885"	"PMCID:PMC2993182; PMID:16099885; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap013/PMC2993182.json; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap013/primary_records.xml"	"PMID:16099885"	"16099885"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002150"	"20B"	"M20B-EVID-002257"	"PMID:9548928; DOI:10.1074/jbc.273.11.6796; PMID:7541634"	"PMID:9548928; DOI:10.1074/jbc.273.11.6796; PMID:7541634; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap013/primary_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002151"	"20B"	"M20B-EVID-002258"	"PMID:9565552; DOI:10.1074/jbc.273.13.7933; PMCID:PMC6665849"	"PMID:9565552; DOI:10.1074/jbc.273.13.7933; PMCID:PMC6665849; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap013/primary_records.xml"	"PMID:9565552"	"9565552"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002152"	"20B"	"M20B-EVID-002259"	"PMID:7693733; PMID:7505785; PMID:23958855"	"PMID:7693733; PMID:7505785; PMID:23958855; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap013/primary_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002153"	"20B"	"M20B-EVID-002260"	"PMID:23958855; DOI:10.1016/j.bbamcr.2013.06.018"	"PMID:23958855; DOI:10.1016/j.bbamcr.2013.06.018; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap013/primary_records.xml"	"PMID:23958855"	"23958855"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002154"	"20B"	"M20B-EVID-002262"	"PMID:17901052; DOI:10.1016/j.matbio.2007.05.002"	"PMID:17901052; DOI:10.1016/j.matbio.2007.05.002; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap013/primary_records.xml"	"PMID:17901052"	"17901052"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002155"	"20B"	"M20B-EVID-002264"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=Tnn+ITGA8%3DITGB1+binding+signaling"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002176"	"20B"	"M20B-EVID-002278"	"DOI:10.1046/j.1432-1327.1999.00563.x"	"DOI:10.1046/j.1432-1327.1999.00563.x; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap016/tnxb_crossref.json"	"PMID:10469149"	"10469149"	""	"10.1046/j.1432-1327.1999.00563.x"	"resolved_authoritative_ncbi_exception_ledger"	"exact PubMed DOI-field search with matching PubMed article DOI"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"Cell adhesion to tenascin-X mapping of cell adhesion sites and identification of integrin receptors."	"Elefteriou F; Exposito JY; Garrone R; Lethias C"	"1999"	"European journal of biochemistry"	""	"https://pubmed.ncbi.nlm.nih.gov/10469149/"	""
"M20B-P2-R-002177"	"20B"	"M20B-EVID-002281"	"PMID:9841932; DOI:10.1172/JCI119786"	"PMID:9841932; DOI:10.1172/JCI119786; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap016/primary_records.xml"	"PMID:9841932"	"9841932"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002178"	"20B"	"M20B-EVID-002282"	"PMID:9153222; DOI:10.1016/S0022-2836(02)00960-8; PMID:10192457"	"PMID:9153222; DOI:10.1016/S0022-2836(02)00960-8; PMID:10192457; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap016/primary_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002179"	"20B"	"M20B-EVID-002283"	"PMID:7559467; DOI:10.1074/jbc.270.39.23196"	"PMID:7559467; DOI:10.1074/jbc.270.39.23196; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap016/primary_records.xml"	"PMID:7559467"	"7559467"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002180"	"20B"	"M20B-EVID-002284"	"PMID:7525179; PMID:14766759; PMID:1690718"	"PMID:7525179; PMID:14766759; PMID:1690718; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap016/primary_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002181"	"20B"	"M20B-EVID-002285"	"PMID:1717468; DOI:10.1073/pnas.87.7.2662"	"PMID:1717468; DOI:10.1073/pnas.87.7.2662; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap016/primary_records.xml"	"PMID:1717468"	"1717468"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002182"	"20B"	"M20B-EVID-002286"	"PMID:9028792; PMID:1709170"	"PMID:9028792; PMID:1709170; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap016/primary_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002183"	"20B"	"M20B-EVID-002287"	"PMID:7525578; DOI:10.1074/jbc.268.16.12191"	"PMID:7525578; DOI:10.1074/jbc.268.16.12191; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap016/primary_records.xml"	"PMID:7525578"	"7525578"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002184"	"20B"	"M20B-EVID-002288"	"PMID:7528215; DOI:10.1073/pnas.90.5.1937"	"PMID:7528215; DOI:10.1073/pnas.90.5.1937; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap016/primary_records.xml"	"PMID:7528215"	"7528215"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002185"	"20B"	"M20B-EVID-002289"	"PMID:8565074; DOI:10.1182/blood.V86.4.1351; PMID:40400463"	"PMID:8565074; DOI:10.1182/blood.V86.4.1351; PMID:40400463; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap016/primary_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002186"	"20B"	"M20B-EVID-002290"	"PMID:7505120; DOI:10.1074/jbc.268.11.8058"	"PMID:7505120; DOI:10.1074/jbc.268.11.8058; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap016/primary_records.xml"	"PMID:7505120"	"7505120"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002187"	"20B"	"M20B-EVID-002291"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=C1ql1+Adgrb3+binding+signaling"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002188"	"20B"	"M20B-EVID-002292"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=C1ql2+Adgrb3+binding+signaling"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002189"	"20B"	"M20B-EVID-002293"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=C1ql3+Adgrb3+binding+signaling"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002190"	"20B"	"M20B-EVID-002294"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=C1ql4+Adgrb3+binding+signaling"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002191"	"20B"	"M20B-EVID-002295"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=Cholesterol-DHCR24+Rora+binding+signaling"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002192"	"20B"	"M20B-EVID-002297"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=Col1a1+Sdc4+binding+signaling"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002193"	"20B"	"M20B-EVID-002322"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=Col9a1+Sdc4+binding+signaling"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002194"	"20B"	"M20B-EVID-002326"	"PMID:22134916; PMCID:PMC3285302"	"PMID:22134916; PMCID:PMC3285302; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap017/primary_records.xml"	"PMID:22134916"	"22134916"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002195"	"20B"	"M20B-EVID-002328"	"PMID:10640397; PMID:17485492"	"PMID:10640397; PMID:17485492; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap017/primary_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002196"	"20B"	"M20B-EVID-002329"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=Lama1+Itga1+Itgb1+binding"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002197"	"20B"	"M20B-EVID-002333"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=Lama2+Itga1+Itgb1+binding"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002198"	"20B"	"M20B-EVID-002345"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=Lama5+Itga1+Itgb1+binding"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002199"	"20B"	"M20B-EVID-002346"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=Lama5+Sv2a+interaction"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002200"	"20B"	"M20B-EVID-002373"	"unknown"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=Mmp2+Mmp14+Itgav+Itgb3"	""	""	""	""	"unresolved_missing_canonical_identity"	""	""	""	""	""	""	""	""	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"
"M20B-P2-R-002201"	"20B"	"M20B-EVID-002374"	"PMCID:PMC2115980; DOI:10.1016/S0014-5793(99)01671-3"	"PMCID:PMC2115980; DOI:10.1016/S0014-5793(99)01671-3; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap018/pmc_records.json"	""	""	""	""	"unresolved_no_authoritative_resolution"	""	""	""	""	""	""	""	""	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"
"M20B-P2-R-002202"	"20B"	"M20B-EVID-002375"	"PMID:7961669; PMID:10704499"	"PMID:7961669; PMID:10704499; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap018/primary_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002203"	"20B"	"M20B-EVID-002377"	"PMID:11470831; PMID:19342381; PMID:17537792; PMCID:PMC2682901; PMCID:PMC2757411"	"PMID:11470831; PMID:19342381; PMID:17537792; PMCID:PMC2682901; PMCID:PMC2757411; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap018/primary_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002204"	"20B"	"M20B-EVID-002378"	"PMID:11470831; PMID:19342381; PMID:17537792; PMCID:PMC2682901; PMCID:PMC2757411"	"PMID:11470831; PMID:19342381; PMID:17537792; PMCID:PMC2682901; PMCID:PMC2757411; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap018/primary_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002205"	"20B"	"M20B-EVID-002380"	"PMID:18719102; PMCID:PMC2902137; PMCID:PMC3909532"	"PMID:18719102; PMCID:PMC2902137; PMCID:PMC3909532; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap018/primary_records.xml; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap018/pmc_records.json"	"PMID:18719102"	"18719102"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002206"	"20B"	"M20B-EVID-002381"	"PMID:21216843"	"PMID:21216843; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap019/primary_records.xml"	"PMID:21216843"	"21216843"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002207"	"20B"	"M20B-EVID-002382"	"PMID:40973793"	"PMID:40973793; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap019/primary_records.xml"	"PMID:40973793"	"40973793"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002208"	"20B"	"M20B-EVID-002391"	"PMID:2104618; PMID:2803984"	"PMID:2104618; PMID:2803984; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap019/primary_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002209"	"20B"	"M20B-EVID-002399"	"PMID:2581569; PMID:1702392"	"PMID:2581569; PMID:1702392; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap019/a2m_lrp1_early_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002210"	"20B"	"M20B-EVID-002407"	"PMID:7907293; PMID:11067872"	"PMID:7907293; PMID:11067872; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap019/primary_records.xml"	""	""	""	""	"unresolved_ambiguous_multiple_canonical_pmids"	""	""	""	""	""	""	""	""	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"
"M20B-P2-R-002211"	"20B"	"M20B-EVID-002428"	"PMID:12509413; PMCID:PMC2174829"	"PMID:12509413; PMCID:PMC2174829; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap019/primary_records.xml"	"PMID:12509413"	"12509413"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002212"	"20B"	"M20B-EVID-002437"	"PMID:22413019; PMCID:PMC3297637"	"PMID:22413019; PMCID:PMC3297637; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap019/primary_records.xml"	"PMID:22413019"	"22413019"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M20B-P2-R-002213"	"20B"	"M20B-EVID-002441"	"PMID:10518536"	"PMID:10518536; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap019/primary_records.xml"	"PMID:10518536"	"10518536"	"PMC18372"	"10.1073/pnas.96.21.11830"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Role of the integrin-associated protein CD9 in binding between sperm ADAM 2 and the egg integrin alpha6beta1: implications for murine fertilization."	"Chen MS; Tung KS; Coonrod SA; Takahashi Y; Bigler D; Chang A; Yamashita Y; Kincade PW; Herr JC; White JM"	"1999"	"Proceedings of the National Academy of Sciences of the United States of America"	""	"https://pubmed.ncbi.nlm.nih.gov/10518536/"	""
"M20B-P2-R-002214"	"20B"	"M20B-EVID-002443"	"PMID:21060781; PMCID:PMC2966413"	"PMID:21060781; PMCID:PMC2966413; local=data/raw/evidence/module20_24_supervised_cli_phase2/gap019/primary_records.xml"	"PMID:21060781"	"21060781"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
