"module"	"canonical_paper_key"	"identity_resolution_status"	"unresolved_reason"	"extraction_row_count"	"source_locator_count"	"extraction_ids"
"23B"	"PMID:1688848; PMID:9310484"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000153"
"23B"	"PMID:17332338; PMID:34070790"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000313"
"23B"	"PMID:19401592; PMCID:PMC2696635; DOI:10.1126/scisignal.2000188; PMID:21290408; PMCID:PMC3560970; DOI:10.1002/jnr.22576"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000157"
"23B"	"PMID:20884877; PMCID:PMC2993182; DOI:10.1161/CIRCRESAHA.110.232371; PMID:16099885"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000135"
"23B"	"PMID:22532442; PMID:29141923"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000161"
"23B"	"PMID:24696141; PMID:29141923"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000160"
"23B"	"PMID:26116666; PMCID:PMC4529033; PMID:31358536; PMCID:PMC7376788"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000176"
"23B"	"PMID:29535183; DOI:10.1530/JME-17-0152; PMID:27243554; DOI:10.1111/bph.13522"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-C23B271-000009"
"23B"	"PMID:33021341; PMCID:PMC7686970; DOI:10.1111/jcmm.15874; PMID:7798222"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000125"
"23B"	"PMID:7505785; DOI:10.1242/jcs.106.1.389; PMID:7693733; DOI:10.1242/jcs.105.4.1001; PMID:23958855; PMCID:PMC3759126; DOI:10.1038/oncsis.2013.27"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000138"
"23B"	"PMID:7541634; PMCID:PMC2692383; DOI:10.1016/0896-6273(95)90268-6; PMID:7559467; DOI:10.1074/jbc.270.39.23196; PMID:9548928; PMCID:PMC2710129; DOI:10.1021/bi9727489"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000136"
"23B"	"PMID:8755474; DOI:10.1016/S0896-6273(00)80276-7; PMID:8903354; DOI:10.1006/dbio.1996.0269; PMID:9259560; DOI:10.1016/S0960-9822(06)00256-9; PMID:9990854; PMCID:PMC3164261; DOI:10.1101/gad.13.3.295"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000212"
"23B"	"PMID:9169439; DOI:10.1074/jbc.272.23.14740; PMID:8550562; DOI:10.1074/jbc.271.1.21"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000323"
"24B"	"PMCID:PMC7694914; PMID:33246483; DOI:10.1186/s12974-020-02037-3; PMID:21332278"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000021"
"24B"	"PMID:10805786; PMID:11438726; PMID:18202198; DOI:10.1073/pnas.97.10.5255; DOI:10.1073/pnas.141126698; DOI:10.2353/ajpath.2008.070347"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000189"
"24B"	"PMID:11062498; PMID:11786503; PMCID:PMC1573107"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000080"
"24B"	"PMID:11062498; PMID:11786503; PMCID:PMC1573107; DOI:10.1038/80826"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000065"
"24B"	"PMID:1374246; PMID:7688872"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"6"	"5"	"M24B-P2-R-000069;M24B-P2-R-000070;M24B-P2-R-000072;M24B-P2-R-000096;M24B-P2-R-000097;M24B-P2-R-000099"
"24B"	"PMID:16002730; PMID:30567735"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000157"
"24B"	"PMID:16002730; PMID:36998150"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000159"
"24B"	"PMID:17660747; PMID:21209080"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000143"
"24B"	"PMID:18204471; PMID:22673622; PMCID:PMC2437904; PMCID:PMC3468347"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000084"
"24B"	"PMID:18204471; PMID:22673622; PMCID:PMC2437904; PMCID:PMC3468347; DOI:10.1038/sj.bjp.0707692"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"2"	"2"	"M24B-P2-R-000081;M24B-P2-R-000082"
"24B"	"PMID:18204471; PMID:22673622; PMID:16820147; PMCID:PMC2437904; PMCID:PMC3468347"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000083"
"24B"	"PMID:18670324; PMID:12196576; DOI:10.1097/brs.0b013e31817ecc87; DOI:10.1523/JNEUROSCI.22-17-07526.2002"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000198"
"24B"	"PMID:18945947; PMID:25921821; PMCID:PMC2685299; DOI:10.1152/ajpregu.90653.2008; DOI:10.1016/j.spinee.2015.04.032"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000078"
"24B"	"PMID:21527715; PMID:9596584; DOI:10.1126/science.1201954; DOI:10.1126/science.280.5367.1277"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000188"
"24B"	"PMID:22357843; PMID:25908590"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000163"
"24B"	"PMID:30359406; PMID:9276127; PMCID:PMC6201908"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000076"
"24B"	"PMID:35253643; PMID:22915120"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000161"
"24B"	"PMID:37852260; PMID:31045582; PMCID:PMC7615941; PMCID:PMC6538362; DOI:10.1016/j.cell.2023.09.020"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000089"
"24B"	"PMID:7686104; PMID:8137876; PMID:8836630"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000079"
"24B"	"PMID:9005985; PMID:9289016"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M24B-P2-R-000156"
"24B"	"PMID:9276127; PMID:7688872"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"2"	"2"	"M24B-P2-R-000071;M24B-P2-R-000098"
