module	b_edge_id	b_evidence_id	source_kind	support_kind	source_scope	source_locator	species_support	evidence_layer	exportable	confidence_tier	citation_note	evidence_grade	context_level	grading_status	grading_basis	paper_keys	paper_row_count	observation_statuses	claim_statuses	context_basis	limitations
20B	M20B-E003355	M20B-EVID-003355	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0780	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003356	M20B-EVID-003356	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0781	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003357	M20B-EVID-003357	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0782	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003358	M20B-EVID-003358	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0783	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003359	M20B-EVID-003359	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0784	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003360	M20B-EVID-003360	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0785	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003361	M20B-EVID-003361	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0786	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003362	M20B-EVID-003362	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0787	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003363	M20B-EVID-003363	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0788	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003364	M20B-EVID-003364	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0789	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003365	M20B-EVID-003365	frozen_module20a_lr_release	database_curated	direct_edge	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	ligand_receptor_or_direct_molecular	true	high	M20A-EXT19-EVID-0790	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	liana_only_discovery
20B	M20B-E003366	M20B-EVID-003366	frozen_module20a_lr_release	database_curated	direct_edge	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	ligand_receptor_or_direct_molecular	true	medium	M20A-EXT19-EVID-0791;M20A-EXTLR08-EVID-0089	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	liana_only_discovery
20B	M20B-E003367	M20B-EVID-003367	frozen_module20a_lr_release	database_curated	direct_edge	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	ligand_receptor_or_direct_molecular	true	high	M20A-EXT19-EVID-0792	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	liana_only_discovery
20B	M20B-E003368	M20B-EVID-003368	frozen_module20a_lr_release	database_curated	direct_edge	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	ligand_receptor_or_direct_molecular	true	high	M20A-EXT19-EVID-0793	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	liana_only_discovery
20B	M20B-E003369	M20B-EVID-003369	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0794	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003370	M20B-EVID-003370	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0795	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003371	M20B-EVID-003371	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0796	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003372	M20B-EVID-003372	frozen_module20a_lr_release	database_curated	direct_edge	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	ligand_receptor_or_direct_molecular	true	medium	M20A-EXT19-EVID-0797;M20A-EXT-ITER-PROMO-EVID-037	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	liana_only_discovery
20B	M20B-E003373	M20B-EVID-003373	frozen_module20a_lr_release	database_curated	direct_edge	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	ligand_receptor_or_direct_molecular	true	high	M20A-EXT19-EVID-0798	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	liana_only_discovery
20B	M20B-E003374	M20B-EVID-003374	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0799	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003375	M20B-EVID-003375	frozen_module20a_lr_release	database_curated	direct_edge	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	ligand_receptor_or_direct_molecular	true	medium	M20A-EXT19-EVID-0800;M20A-EXTLR08-EVID-0090	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	liana_only_discovery
20B	M20B-E003376	M20B-EVID-003376	frozen_module20a_lr_release	database_curated	direct_edge	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	ligand_receptor_or_direct_molecular	true	medium	M20A-EXT19-EVID-0801;M20A-EXT-ITER-PROMO-EVID-038	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	liana_only_discovery
20B	M20B-E003377	M20B-EVID-003377	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0802	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003378	M20B-EVID-003378	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0803	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003379	M20B-EVID-003379	frozen_module20a_lr_release	database_curated	direct_edge	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	ligand_receptor_or_direct_molecular	true	medium	M20A-EXT19-EVID-0804;M20A-EXTLR08-EVID-0091	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	liana_only_discovery
20B	M20B-E003380	M20B-EVID-003380	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0805	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
20B	M20B-E003381	M20B-EVID-003381	frozen_module20a_lr_release	negative_evidence	negative_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	boundary	false	low	M20A-EXT19-EVID-0806	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	liana_only_discovery
