promotion_id	regulator_symbol	target_symbol	species_scope	evidence_weight_tier	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	context_promotion_lane	sci_context_status	context_review_status
public_tf_comprehensive_1300	MTHFD1	EEF1A1	human	C_tflink_source_table_only	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	Human MTHFD1 and EEF1A1 each have independent HPA brain/CNS expression; no authoritative MTHFD1-to-EEF1A1 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000100714-MTHFD1/tissue/cerebral%2Bcortex;https://www.proteinatlas.org/ENSG00000156508-EEF1A1/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1301	MTHFD1	FOXK2	human	C_tflink_source_table_only	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	Human MTHFD1 and FOXK2 each have independent HPA brain/CNS expression; no authoritative MTHFD1-to-FOXK2 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000100714-MTHFD1/tissue/cerebral%2Bcortex;https://www.proteinatlas.org/ENSG00000141568-FOXK2/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1302	MTOR	ACVR1C	human	C_tflink_source_table_only	L4_SCI_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human MTOR has direct human spinal-cord expression and mouse SCI studies implicate mTOR signaling in injured spinal cord, establishing L4 SCI regulator-component context. Human ACVR1C has direct spinal-cord tissue representation, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual MTOR-to-ACVR1C mechanism.	https://www.proteinatlas.org/ENSG00000198793-MTOR/brain/spinal%2Bcord;https://pubmed.ncbi.nlm.nih.gov/21806471/;https://pubmed.ncbi.nlm.nih.gov/29039596/;https://www.proteinatlas.org/ENSG00000123612-ACVR1C/tissue/spinal%2Bcord	sci_relevant_component_context	indirect_sci_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1303	MTOR	ADAM22	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human MTOR has species-matched HPA spinal-cord RNA expression, and human ADAM22 has species-matched HPA spinal-cord RNA expression, establishing L3 context for both components. The exact MTOR-to-ADAM22 mechanism was not established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000198793-MTOR/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000008277-ADAM22/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1304	MTOR	ADAM9	human	C_tflink_source_table_only	L4_SCI_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human MTOR has direct human spinal-cord expression and mouse SCI studies implicate mTOR signaling in injured spinal cord, establishing L4 SCI regulator-component context. Human ADAM9 has direct HPA spinal-cord RNA expression, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual MTOR-to-ADAM9 mechanism.	https://www.proteinatlas.org/ENSG00000198793-MTOR/brain/spinal%2Bcord;https://pubmed.ncbi.nlm.nih.gov/21806471/;https://pubmed.ncbi.nlm.nih.gov/29039596/;https://www.proteinatlas.org/ENSG00000168615-ADAM9/tissue/spinal%2Bcord	sci_relevant_component_context	indirect_sci_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1305	MTOR	ADGRB3	human	C_tflink_source_table_only	L4_SCI_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human MTOR has direct human spinal-cord expression and mouse SCI studies implicate mTOR signaling in injured spinal cord, establishing L4 SCI regulator-component context. Human ADGRB3 has direct HPA spinal-cord RNA expression, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual MTOR-to-ADGRB3 mechanism.	https://www.proteinatlas.org/ENSG00000198793-MTOR/brain/spinal%2Bcord;https://pubmed.ncbi.nlm.nih.gov/21806471/;https://pubmed.ncbi.nlm.nih.gov/29039596/;https://www.proteinatlas.org/ENSG00000135298-ADGRB3/tissue/spinal%2Bcord	sci_relevant_component_context	indirect_sci_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1306	MUC22	ACKR2	human	C_tflink_source_table_only	L1_non_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human MUC22 is an epithelial/mucin gene with HPA tissue specificity centered on the proximal digestive tract; the HPA spinal-cord result is trace/near-background, so the regulator is conservatively assigned L1 non-CNS context rather than L3. Human ACKR2 has direct HPA spinal-cord RNA context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual MUC22-to-ACKR2 mechanism.	https://www.proteinatlas.org/ENSG00000261272-MUC22/tissue;https://www.proteinatlas.org/ENSG00000261272-MUC22/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000144648-ACKR2/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1307	MUC22	ACVR1	human	C_tflink_source_table_only	L1_non_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human MUC22 is an epithelial/mucin gene with HPA tissue specificity centered on the proximal digestive tract; the HPA spinal-cord result is trace/near-background, so the regulator is conservatively assigned L1 non-CNS context rather than L3. Human ACVR1 has direct HPA spinal-cord RNA context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual MUC22-to-ACVR1 mechanism.	https://www.proteinatlas.org/ENSG00000261272-MUC22/tissue;https://www.proteinatlas.org/ENSG00000261272-MUC22/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000115170-ACVR1/brain/Spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1308	MUC22	ADAM10	human	C_tflink_source_table_only	L1_non_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human MUC22 is an epithelial/mucin gene with HPA tissue specificity centered on the proximal digestive tract; the HPA spinal-cord result is trace/near-background, so the regulator is conservatively assigned L1 non-CNS context rather than L3. Human ADAM10 has direct HPA spinal-cord RNA context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual MUC22-to-ADAM10 mechanism.	https://www.proteinatlas.org/ENSG00000261272-MUC22/tissue;https://www.proteinatlas.org/ENSG00000261272-MUC22/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000137845-ADAM10/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1309	MUC22	ADAM17	human	C_tflink_source_table_only	L1_non_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human MUC22 is an epithelial/mucin gene with HPA tissue specificity centered on the proximal digestive tract; the HPA spinal-cord result is trace/near-background, so the regulator is conservatively assigned L1 non-CNS context rather than L3. Human ADAM17 has direct HPA spinal-cord RNA context, establishing L3 target-component context; the reviewed SCI-related ADAM17 literature does not establish the MUC22-to-ADAM17 pair. Targeted exact-pair searches found no direct contextual MUC22-to-ADAM17 mechanism.	https://www.proteinatlas.org/ENSG00000261272-MUC22/tissue;https://www.proteinatlas.org/ENSG00000261272-MUC22/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000151694-ADAM17/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_131	ARNT2	Abca1	mouse	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L4_SCI_context	L0_no_context_evidence	component_only	Mouse ARNT2 was localized to neurons and glia in healthy spinal cord in an experimental CNS inflammatory-disease study, establishing spinal-cord-tissue regulator-component context; the study was not an SCI model. Mouse Abca1 was independently studied in injured spinal cord, where its manipulation altered lipid clearance, inflammation, and functional recovery, establishing SCI target-component context. No ARNT2-to-Abca1 context was established; the exact pair remains L0.	https://pmc.ncbi.nlm.nih.gov/articles/PMC6145183/;https://pubmed.ncbi.nlm.nih.gov/38636566/	sci_relevant_component_context	indirect_sci_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1310	MXD3	ABCA1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human MXD3 is independently measured in the Human Protein Atlas spinal-cord tissue dataset, establishing spinal-cord-tissue regulator-component context. Human ABCA1 is independently measured in cervical spinal-cord tissue, establishing spinal-cord-tissue target-component context. No MXD3-to-ABCA1 context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000213347-MXD3/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000165029-ABCA1/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1311	MXD3	ACKR2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L1_non_CNS_context	L0_no_context_evidence	component_only	Human MXD3 is independently measured in the Human Protein Atlas spinal-cord tissue dataset, establishing spinal-cord-tissue regulator-component context. Human ACKR2 was independently studied in peripheral leukocyte subsets, establishing non-CNS target-component context; no higher human ACKR2 context was verified in this pass. No MXD3-to-ACKR2 context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000213347-MXD3/tissue/spinal%2Bcord;https://pubmed.ncbi.nlm.nih.gov/36552863/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1312	MXD3	ACVR1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human MXD3 is independently measured in the Human Protein Atlas spinal-cord tissue dataset, establishing spinal-cord-tissue regulator-component context. Human ACVR1 is independently measured in cervical spinal-cord tissue, establishing spinal-cord-tissue target-component context. No MXD3-to-ACVR1 context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000213347-MXD3/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000115170-ACVR1/brain/Spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1313	MXD3	ACVR1C	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human MXD3 is independently measured in the Human Protein Atlas spinal-cord tissue dataset, establishing spinal-cord-tissue regulator-component context. Human ACVR1C is independently measured in cervical spinal-cord tissue, establishing spinal-cord-tissue target-component context. No MXD3-to-ACVR1C context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000213347-MXD3/tissue/spinal%2Bcord;https://v22.proteinatlas.org/ENSG00000123612-ACVR1C/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1314	MYH11	ACTR2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human MYH11 has direct HPA spinal-cord RNA expression, establishing L3 spinal-cord-tissue regulator-component context. Human ACTR2 has direct HPA spinal-cord RNA context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual MYH11-to-ACTR2 mechanism.	https://www.proteinatlas.org/ENSG00000133392-MYH11/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000138071-ACTR2/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1315	MYH11	ADA	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human MYH11 has direct HPA spinal-cord RNA expression, establishing L3 spinal-cord-tissue regulator-component context. Human ADA has direct HPA spinal-cord RNA context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual MYH11-to-ADA mechanism.	https://www.proteinatlas.org/ENSG00000133392-MYH11/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000196839-ADA/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1316	MYH11	APLP2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human MYH11 has direct HPA spinal-cord RNA expression, establishing L3 spinal-cord-tissue regulator-component context. Human APLP2 has direct HPA spinal-cord RNA context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual MYH11-to-APLP2 mechanism.	https://www.proteinatlas.org/ENSG00000133392-MYH11/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000084234-APLP2/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1317	MYNN	ACKR1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human MYNN is independently measured in the Human Protein Atlas spinal-cord brain-region dataset, establishing spinal-cord-tissue regulator-component context. Human ACKR1 is independently measured in cervical spinal-cord tissue, establishing spinal-cord-tissue target-component context. No MYNN-to-ACKR1 context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000085274-MYNN/brain/spinal%2Bcord;https://v23.proteinatlas.org/ENSG00000213088-ACKR1/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_1318	MYNN	ACTR2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human MYNN is independently measured in the Human Protein Atlas spinal-cord brain-region dataset, establishing spinal-cord-tissue regulator-component context. Human ACTR2 is independently measured in cervical spinal-cord tissue, establishing spinal-cord-tissue target-component context. No MYNN-to-ACTR2 context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000085274-MYNN/brain/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000138071-ACTR2/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
