promotion_id	regulator_symbol	target_symbol	species_scope	context_level_exact_pair	source_registry	source_record_id	source_database	detection_method	pubmed_id	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	snapshot_exists	snapshot_sha256_match	snapshot_row_regulator_match	snapshot_row_target_match	snapshot_row_organism_match	snapshot_row_source_match	source_chain_status	audit_basis
public_tf_comprehensive_512	DLX6	Fgf7	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001119:fed07fab744e	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P70397.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P70397_targets.tsv	c0f2b86389e6a50ca5aaa0c150c5e9d9d81dc4b789fbe41c5a9963337451c035	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_513	DLX6	HMGB1	human	L0_no_context_evidence	TFLink	tflink:human:001223:a9c5467eade3	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P56179.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P56179_targets.tsv	3efcf7b1775c06546f1a94743612fae0307b7b2ccbc3ab8a4135455214674523	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_514	DLX6	ID1	human	L0_no_context_evidence	TFLink	tflink:human:001223:a9c5467eade3	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P56179.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P56179_targets.tsv	3efcf7b1775c06546f1a94743612fae0307b7b2ccbc3ab8a4135455214674523	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_515	DLX6	Met	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001119:fed07fab744e	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P70397.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P70397_targets.tsv	c0f2b86389e6a50ca5aaa0c150c5e9d9d81dc4b789fbe41c5a9963337451c035	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_516	DLX6	Smad3	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001119:fed07fab744e	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P70397.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P70397_targets.tsv	c0f2b86389e6a50ca5aaa0c150c5e9d9d81dc4b789fbe41c5a9963337451c035	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_517	DMC1/Dmc1	A2m	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000862:a01adf89a070	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q61880.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q61880_targets.tsv	a1a576600445c800dfa2ca537a0b221acf5a351c00e43ccf7172fc524a034330	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_518	DMC1/Dmc1	Abca1	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000862:a01adf89a070	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q61880.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q61880_targets.tsv	a1a576600445c800dfa2ca537a0b221acf5a351c00e43ccf7172fc524a034330	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_519	DMC1/Dmc1	Actr2	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000862:a01adf89a070	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q61880.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q61880_targets.tsv	a1a576600445c800dfa2ca537a0b221acf5a351c00e43ccf7172fc524a034330	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_520	DMC1/Dmc1	ACVR1	human	L0_no_context_evidence	TFLink	tflink:human:001067:d69ab721d9d6	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q14565.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q14565_targets.tsv	ed6cb39da33bfdae892f50f7dabff4636018ee5809c79a4a0c820006a2738ce2	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_521	DMC1/Dmc1	Acvr1	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000862:a01adf89a070	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q61880.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q61880_targets.tsv	a1a576600445c800dfa2ca537a0b221acf5a351c00e43ccf7172fc524a034330	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_522	DMC1/Dmc1	ADA	human	L0_no_context_evidence	TFLink	tflink:human:001067:d69ab721d9d6	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q14565.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q14565_targets.tsv	ed6cb39da33bfdae892f50f7dabff4636018ee5809c79a4a0c820006a2738ce2	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_523	DMC1/Dmc1	ADAM10	human	L0_no_context_evidence	TFLink	tflink:human:001067:d69ab721d9d6	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q14565.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q14565_targets.tsv	ed6cb39da33bfdae892f50f7dabff4636018ee5809c79a4a0c820006a2738ce2	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_524	DMC1/Dmc1	ADAM23	human	L0_no_context_evidence	TFLink	tflink:human:001067:d69ab721d9d6	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q14565.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q14565_targets.tsv	ed6cb39da33bfdae892f50f7dabff4636018ee5809c79a4a0c820006a2738ce2	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_525	DMRTA1	CDKN2A	human	L0_no_context_evidence	TFLink	tflink:human:001590:b71cc4f98dbf	HTRI	chromatin immunoprecipitation assay;inferred by curator	19340300;22900683	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5VZB9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q5VZB9_targets.tsv	805e1026b629fe1f1427494b6788020abc6a7c711f4397749e9e8249f2b1ea03	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_526	DMRTB1	Adgrl1	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001031:3c6aa0672a00	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2A9I7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2A9I7_targets.tsv	74a80012e7d4165d1b587a469ed5581ed87662c42497bc7066460ac679db13f9	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_527	DMRTB1	Adipor1	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001031:3c6aa0672a00	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2A9I7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2A9I7_targets.tsv	74a80012e7d4165d1b587a469ed5581ed87662c42497bc7066460ac679db13f9	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_528	DMRTB1	Cish	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001031:3c6aa0672a00	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2A9I7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2A9I7_targets.tsv	74a80012e7d4165d1b587a469ed5581ed87662c42497bc7066460ac679db13f9	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_529	DPEP1/Dpep1	Fgf2	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000447:7af00580591b	TRRUST	inferred by curator	29087512;18689796	Yes	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P31428.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P31428_targets.tsv	0b41030a878992aa55d5a758623183b8f014721c24642d09d68185023307dd2a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_530	DPEP1/Dpep1	Htr2c	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000447:7af00580591b	TRRUST	inferred by curator	18385101;29087512	Yes	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P31428.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P31428_targets.tsv	0b41030a878992aa55d5a758623183b8f014721c24642d09d68185023307dd2a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_531	DPEP2	Actr2	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000537:08d88a45d2e2	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8C255.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C255_targets.tsv	6a295df0b55dc696ee31c495b022a529004db9582388548767d19c6016c2f951	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_532	DPEP2	Adam10	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000537:08d88a45d2e2	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8C255.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C255_targets.tsv	6a295df0b55dc696ee31c495b022a529004db9582388548767d19c6016c2f951	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_533	DPEP2	Adam17	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000537:08d88a45d2e2	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8C255.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C255_targets.tsv	6a295df0b55dc696ee31c495b022a529004db9582388548767d19c6016c2f951	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_534	DPEP2	Adam22	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000537:08d88a45d2e2	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8C255.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C255_targets.tsv	6a295df0b55dc696ee31c495b022a529004db9582388548767d19c6016c2f951	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_535	DPEP3	Ackr4	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000464:75c54b78241d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9DA79.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q9DA79_targets.tsv	a1a88baae5b56c074e17ef946d9d67bd87ee6148cef0abe4e5fd840cda491c1d	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_536	DPEP3	Acvr1	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000464:75c54b78241d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9DA79.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q9DA79_targets.tsv	a1a88baae5b56c074e17ef946d9d67bd87ee6148cef0abe4e5fd840cda491c1d	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_537	DPEP3	Acvr1c	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000464:75c54b78241d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9DA79.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q9DA79_targets.tsv	a1a88baae5b56c074e17ef946d9d67bd87ee6148cef0abe4e5fd840cda491c1d	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
