review_queue_rank	priority_band	route_status	queue_key	promotion_id	regulator_key	regulator_symbol	raw_tf_symbol	target_symbol	species_scope	module_count	module_assignments	target_graph_modules	module_routes	module_row_count	evidence_weight_tier	evidence_weight_rank	evidence_tier_basis	source_registries	source_record_ids	review_ids	primary_citations	regulator_role_class	canonical_role_status	mechanism_evidence_type	mechanism_evidence_definition	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_promotion_lane	context_review_status	context_review_basis
214	C2_canonical_single_module:90	module_routed	ovol2|actr2|human	public_tf_comprehensive_1479	ovol2	OVOL2	OVOL2	ACTR2	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000862:1bd24e5f04f3	tflink_source_ovol2_actr2_human_tflink_human_000862_1bd24e5f04f3	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human OVOL2 is independently represented in the Human Protein Atlas spinal-cord brain-region dataset, establishing spinal-cord-tissue regulator-component context. Human ACTR2 is independently measured in cervical spinal-cord tissue, establishing spinal-cord-tissue target-component context. No OVOL2-to-ACTR2 context was established; the exact pair remains L0.
215	C2_canonical_single_module:90	module_routed	ovol2|adam10|human	public_tf_comprehensive_1480	ovol2	OVOL2	OVOL2	ADAM10	human	1	23B	23B	23B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000862:1bd24e5f04f3	tflink_source_ovol2_adam10_human_tflink_human_000862_1bd24e5f04f3	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human OVOL2 is independently represented in the Human Protein Atlas spinal-cord brain-region dataset, establishing spinal-cord-tissue regulator-component context. Human ADAM10 is independently measured in cervical spinal-cord tissue, establishing spinal-cord-tissue target-component context. No OVOL2-to-ADAM10 context was established; the exact pair remains L0.
216	C2_canonical_single_module:90	module_routed	patz1|acvr1|human	public_tf_comprehensive_1498	patz1	PATZ1	PATZ1	ACVR1	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000921:4f040622be31	tflink_source_patz1_acvr1_human_tflink_human_000921_4f040622be31	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human PATZ1 is independently represented in the Human Protein Atlas brain dataset, which includes spinal cord as an analyzed region, establishing spinal-cord-tissue regulator-component context. Human ACVR1 is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No PATZ1-to-ACVR1 context was established; the exact pair remains L0.
217	C2_canonical_single_module:90	module_routed	patz1|adam10|human	public_tf_comprehensive_1499	patz1	PATZ1	PATZ1	ADAM10	human	1	23B	23B	23B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000921:4f040622be31	tflink_source_patz1_adam10_human_tflink_human_000921_4f040622be31	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human PATZ1 is independently represented in the Human Protein Atlas brain dataset, which includes spinal cord as an analyzed region, establishing spinal-cord-tissue regulator-component context. Human ADAM10 is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No PATZ1-to-ADAM10 context was established; the exact pair remains L0.
218	C2_canonical_single_module:90	module_routed	prdm10|ackr1|human	public_tf_comprehensive_1591	prdm10	PRDM10	PRDM10	ACKR1	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001124:774d4db9d6f0	tflink_source_prdm10_ackr1_human_tflink_human_001124_774d4db9d6f0	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human PRDM10 is independently represented in the Human Protein Atlas tissue resource, whose analyzed tissue set includes spinal cord, establishing spinal-cord-tissue regulator-component context. Human ACKR1 is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No PRDM10-to-ACKR1 context was established; the exact pair remains L0.
219	C2_canonical_single_module:90	module_routed	prdm10|ackr2|human	public_tf_comprehensive_1592	prdm10	PRDM10	PRDM10	ACKR2	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001124:774d4db9d6f0	tflink_source_prdm10_ackr2_human_tflink_human_001124_774d4db9d6f0	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L1_non_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human PRDM10 is independently represented in the Human Protein Atlas tissue resource, whose analyzed tissue set includes spinal cord, establishing spinal-cord-tissue regulator-component context. Human ACKR2 was independently studied in peripheral leukocyte subsets, establishing non-CNS target-component context; no higher human ACKR2 context was verified in this pass. No PRDM10-to-ACKR2 context was established; the exact pair remains L0.
220	C2_canonical_single_module:90	module_routed	prdm10|actr2|human	public_tf_comprehensive_1593	prdm10	PRDM10	PRDM10	ACTR2	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001124:774d4db9d6f0	tflink_source_prdm10_actr2_human_tflink_human_001124_774d4db9d6f0	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human PRDM10 is independently represented in the Human Protein Atlas tissue resource, whose analyzed tissue set includes spinal cord, establishing spinal-cord-tissue regulator-component context. Human ACTR2 is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No PRDM10-to-ACTR2 context was established; the exact pair remains L0.
221	C2_canonical_single_module:90	module_routed	prdm10|acvr1|human	public_tf_comprehensive_1594	prdm10	PRDM10	PRDM10	ACVR1	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001124:774d4db9d6f0	tflink_source_prdm10_acvr1_human_tflink_human_001124_774d4db9d6f0	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human PRDM10 is independently represented in the Human Protein Atlas tissue resource, whose analyzed tissue set includes spinal cord, establishing spinal-cord-tissue regulator-component context. Human ACVR1 is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No PRDM10-to-ACVR1 context was established; the exact pair remains L0.
222	C2_canonical_single_module:90	module_routed	prdm15|acvr1|mouse	public_tf_comprehensive_1603	prdm15	PRDM15	Prdm15	Acvr1	mouse	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000921:232b6c1fc922	tflink_source_prdm15_acvr1_mouse_tflink_mouse_000921_232b6c1fc922	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Mouse Prdm15 is independently annotated with central-nervous-system expression and whole-brain expression, establishing CNS regulator-component context. Mouse Acvr1 is independently characterized in neural tissue, establishing CNS target-component context. No Prdm15-to-Acvr1 context was established; the exact pair remains L0.
223	C2_canonical_single_module:90	module_routed	prdm15|adgrb3|mouse	public_tf_comprehensive_1604	prdm15	PRDM15	Prdm15	Adgrb3	mouse	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000921:232b6c1fc922	tflink_source_prdm15_adgrb3_mouse_tflink_mouse_000921_232b6c1fc922	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Mouse Prdm15 is independently annotated with central-nervous-system expression and whole-brain expression, establishing CNS regulator-component context. Mouse Adgrb3 is independently characterized as a brain/cerebellar neuronal adhesion receptor, establishing CNS target-component context. No Prdm15-to-Adgrb3 context was established; the exact pair remains L0.
224	C2_canonical_single_module:90	module_routed	purb|actr2|mouse	public_tf_comprehensive_1654	purb	PURB	Purb	Actr2	mouse	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000879:a03da7ea1b30	tflink_source_purb_actr2_mouse_tflink_mouse_000879_a03da7ea1b30	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Mouse Purb is independently characterized as a nuclear transcriptional regulator with non-CNS muscle expression, establishing non-CNS regulator-component context. Mouse Actr2 is independently represented in CNS/brain expression resources, establishing CNS target-component context. No Purb-to-Actr2 context was established; the exact pair remains L0.
225	C2_canonical_single_module:90	module_routed	purb|acvr1c|mouse	public_tf_comprehensive_1656	purb	PURB	Purb	Acvr1c	mouse	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000879:a03da7ea1b30	tflink_source_purb_acvr1c_mouse_tflink_mouse_000879_a03da7ea1b30	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Mouse Purb is independently characterized as a nuclear transcriptional regulator with non-CNS muscle expression, establishing non-CNS regulator-component context. Mouse Acvr1c is independently studied in the brain, establishing CNS target-component context. No Purb-to-Acvr1c context was established; the exact pair remains L0.
226	C2_canonical_single_module:90	module_routed	purb|acvr1|mouse	public_tf_comprehensive_1655	purb	PURB	Purb	Acvr1	mouse	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000879:a03da7ea1b30	tflink_source_purb_acvr1_mouse_tflink_mouse_000879_a03da7ea1b30	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Mouse Purb is independently characterized as a nuclear transcriptional regulator with non-CNS muscle expression, establishing non-CNS regulator-component context. Mouse Acvr1 is independently characterized in neural tissue, establishing CNS target-component context. No Purb-to-Acvr1 context was established; the exact pair remains L0.
227	C2_canonical_single_module:90	module_routed	purb|acvrl1|mouse	public_tf_comprehensive_1657	purb	PURB	Purb	Acvrl1	mouse	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000879:a03da7ea1b30	tflink_source_purb_acvrl1_mouse_tflink_mouse_000879_a03da7ea1b30	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Mouse Purb is independently characterized as a nuclear transcriptional regulator with non-CNS muscle expression, establishing non-CNS regulator-component context. Mouse Acvrl1 is independently annotated with central-nervous-system expression and neuronal localization, establishing CNS target-component context. No Purb-to-Acvrl1 context was established; the exact pair remains L0.
