resource_key	canonical_communication_id	source_record_key	source_record_key_kind	record_kind	native_ligand	native_receptor	normalized_ligand	normalized_receptor	original_values_json	normalized_values_json	transform_notes	evidence_status	method_score_json
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-f9d9b27190e55aa59f1035dd	IL11_IL11RA2_IL6ST	source_record_id	complex_lr_candidate	Il11	Il11ra2_Il6st	Il11	Il11ra2_Il6st	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il11"",""ligand_components"":""Il11"",""pathway_name"":""IL6"",""receptor"":""Il11ra2_Il6st"",""receptor_components"":""Il11ra2|Il6st"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL11_IL11RA2_IL6ST"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il11"",""receptor"":""Il11ra2_Il6st"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-b6dae7d4a054249e45e02c23	IL12B_IL12RB1_IL12RB2	source_record_id	complex_lr_candidate	Il12a_Il12b	Il12rb1_Il12rb2	Il12a_Il12b	Il12rb1_Il12rb2	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 26918147"",""ligand"":""Il12a_Il12b"",""ligand_components"":""Il12a|Il12b"",""pathway_name"":""IL12"",""receptor"":""Il12rb1_Il12rb2"",""receptor_components"":""Il12rb1|Il12rb2"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL12B_IL12RB1_IL12RB2"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il12a_Il12b"",""receptor"":""Il12rb1_Il12rb2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-119488118e8245edef3a9bf1	IL23A_IL23R_IL12RB1	source_record_id	complex_lr_candidate	Il12b_Il23a	Il23r_Il12rb1	Il12b_Il23a	Il23r_Il12rb1	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 11114383"",""ligand"":""Il12b_Il23a"",""ligand_components"":""Il12b|Il23a"",""pathway_name"":""IL12"",""receptor"":""Il23r_Il12rb1"",""receptor_components"":""Il23r|Il12rb1"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL23A_IL23R_IL12RB1"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il12b_Il23a"",""receptor"":""Il23r_Il12rb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-279728b3272a5b2e6236c0c1	EBI3_IL27RA_IL6ST	source_record_id	complex_lr_candidate	Il27_Ebi3	Il27ra_Il6st	Il27_Ebi3	Il27ra_Il6st	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 25861977"",""ligand"":""Il27_Ebi3"",""ligand_components"":""Il27|Ebi3"",""pathway_name"":""IL12"",""receptor"":""Il27ra_Il6st"",""receptor_components"":""Il27ra|Il6st"",""resource"":""CellChatDB.mouse"",""source_record_id"":""EBI3_IL27RA_IL6ST"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il27_Ebi3"",""receptor"":""Il27ra_Il6st"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-f66364a2d6d5d3f4207832cd	IL31_IL31RA_OSMR	source_record_id	complex_lr_candidate	Il31	Il31ra_Osmr	Il31	Il31ra_Osmr	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il31"",""ligand_components"":""Il31"",""pathway_name"":""IL6"",""receptor"":""Il31ra_Osmr"",""receptor_components"":""Il31ra|Osmr"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL31_IL31RA_OSMR"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il31"",""receptor"":""Il31ra_Osmr"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-b1767d77c8c840475db94ddb	CNTF_CNTFR_LIFR	source_record_id	complex_lr_candidate	Cntf	Cntfr_Lifr_Il6st	Cntf	Cntfr_Lifr_Il6st	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Cntf"",""ligand_components"":""Cntf"",""pathway_name"":""LIFR"",""receptor"":""Cntfr_Lifr_Il6st"",""receptor_components"":""Cntfr|Lifr|Il6st"",""resource"":""CellChatDB.mouse"",""source_record_id"":""CNTF_CNTFR_LIFR"",""version"":""CellChatDB v1""}"	"{""ligand"":""Cntf"",""receptor"":""Cntfr_Lifr_Il6st"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-a262bd0740af04276125f4df	CLCF1_CNTFR_LIFR	source_record_id	complex_lr_candidate	Clcf1	Cntfr_Lifr_Il6st	Clcf1	Cntfr_Lifr_Il6st	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Clcf1"",""ligand_components"":""Clcf1"",""pathway_name"":""LIFR"",""receptor"":""Cntfr_Lifr_Il6st"",""receptor_components"":""Cntfr|Lifr|Il6st"",""resource"":""CellChatDB.mouse"",""source_record_id"":""CLCF1_CNTFR_LIFR"",""version"":""CellChatDB v1""}"	"{""ligand"":""Clcf1"",""receptor"":""Cntfr_Lifr_Il6st"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-560eff31a6d0748fb39cbf10	CTF1_LIFR_IL6ST	source_record_id	complex_lr_candidate	Ctf1	Lifr_Il6st	Ctf1	Lifr_Il6st	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Ctf1"",""ligand_components"":""Ctf1"",""pathway_name"":""LIFR"",""receptor"":""Lifr_Il6st"",""receptor_components"":""Lifr|Il6st"",""resource"":""CellChatDB.mouse"",""source_record_id"":""CTF1_LIFR_IL6ST"",""version"":""CellChatDB v1""}"	"{""ligand"":""Ctf1"",""receptor"":""Lifr_Il6st"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-d1293cef6256f5c52a4fa785	LIF_LIFR_IL6ST	source_record_id	complex_lr_candidate	Lif	Lifr_Il6st	Lif	Lifr_Il6st	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Lif"",""ligand_components"":""Lif"",""pathway_name"":""LIFR"",""receptor"":""Lifr_Il6st"",""receptor_components"":""Lifr|Il6st"",""resource"":""CellChatDB.mouse"",""source_record_id"":""LIF_LIFR_IL6ST"",""version"":""CellChatDB v1""}"	"{""ligand"":""Lif"",""receptor"":""Lifr_Il6st"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-d7f96425932824f842542c3e	OSM_LIFR_IL6ST	source_record_id	complex_lr_candidate	Osm	Lifr_Il6st	Osm	Lifr_Il6st	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Osm"",""ligand_components"":""Osm"",""pathway_name"":""OSM"",""receptor"":""Lifr_Il6st"",""receptor_components"":""Lifr|Il6st"",""resource"":""CellChatDB.mouse"",""source_record_id"":""OSM_LIFR_IL6ST"",""version"":""CellChatDB v1""}"	"{""ligand"":""Osm"",""receptor"":""Lifr_Il6st"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-c8ac7bafd9ae61ee6f1c68f7	OSM_OSMR_IL6ST	source_record_id	complex_lr_candidate	Osm	Osmr_Il6st	Osm	Osmr_Il6st	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Osm"",""ligand_components"":""Osm"",""pathway_name"":""OSM"",""receptor"":""Osmr_Il6st"",""receptor_components"":""Osmr|Il6st"",""resource"":""CellChatDB.mouse"",""source_record_id"":""OSM_OSMR_IL6ST"",""version"":""CellChatDB v1""}"	"{""ligand"":""Osm"",""receptor"":""Osmr_Il6st"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-17bff0d070f376fa20786bb4	IL10_IL10RA_IL10RB	source_record_id	complex_lr_candidate	Il10	Il10ra_Il10rb	Il10	Il10ra_Il10rb	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il10"",""ligand_components"":""Il10"",""pathway_name"":""IL10"",""receptor"":""Il10ra_Il10rb"",""receptor_components"":""Il10ra|Il10rb"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL10_IL10RA_IL10RB"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il10"",""receptor"":""Il10ra_Il10rb"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-666f3bcf5bd669df12f2ec31	IL19_IL20RA_IL20RB	source_record_id	complex_lr_candidate	Il19	Il20ra_Il20rb	Il19	Il20ra_Il20rb	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il19"",""ligand_components"":""Il19"",""pathway_name"":""IL10"",""receptor"":""Il20ra_Il20rb"",""receptor_components"":""Il20ra|Il20rb"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL19_IL20RA_IL20RB"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il19"",""receptor"":""Il20ra_Il20rb"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-1e32ca040663ccfe7d8b9bd8	IL20_IL20RA_IL20RB	source_record_id	complex_lr_candidate	Il20	Il20ra_Il20rb	Il20	Il20ra_Il20rb	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il20"",""ligand_components"":""Il20"",""pathway_name"":""IL10"",""receptor"":""Il20ra_Il20rb"",""receptor_components"":""Il20ra|Il20rb"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL20_IL20RA_IL20RB"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il20"",""receptor"":""Il20ra_Il20rb"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-dc55790df04e09c5ba390519	IL24_IL20RA_IL20RB	source_record_id	complex_lr_candidate	Il24	Il20ra_Il20rb	Il24	Il20ra_Il20rb	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il24"",""ligand_components"":""Il24"",""pathway_name"":""IL10"",""receptor"":""Il20ra_Il20rb"",""receptor_components"":""Il20ra|Il20rb"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL24_IL20RA_IL20RB"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il24"",""receptor"":""Il20ra_Il20rb"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-d0b7e25d85fdc3b7bd729d4e	IL20_IL22RA1_IL20RB	source_record_id	complex_lr_candidate	Il20	Il22ra1_Il20rb	Il20	Il22ra1_Il20rb	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il20"",""ligand_components"":""Il20"",""pathway_name"":""IL10"",""receptor"":""Il22ra1_Il20rb"",""receptor_components"":""Il22ra1|Il20rb"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL20_IL22RA1_IL20RB"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il20"",""receptor"":""Il22ra1_Il20rb"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-ddffed09e367489b3fe11955	IL24_IL22RA1_IL20RB	source_record_id	complex_lr_candidate	Il24	Il22ra1_Il20rb	Il24	Il22ra1_Il20rb	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il24"",""ligand_components"":""Il24"",""pathway_name"":""IL10"",""receptor"":""Il22ra1_Il20rb"",""receptor_components"":""Il22ra1|Il20rb"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL24_IL22RA1_IL20RB"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il24"",""receptor"":""Il22ra1_Il20rb"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-fecb1c6084276e6876d209d8	IL22_IL22RA1_IL10RB	source_record_id	complex_lr_candidate	Il22	Il22ra1_Il10rb	Il22	Il22ra1_Il10rb	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il22"",""ligand_components"":""Il22"",""pathway_name"":""IL10"",""receptor"":""Il22ra1_Il10rb"",""receptor_components"":""Il22ra1|Il10rb"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL22_IL22RA1_IL10RB"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il22"",""receptor"":""Il22ra1_Il10rb"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-23ce21e784dbfdd9a253d216	IL1A_IL1R1_IL1RAP	source_record_id	complex_lr_candidate	Il1a	Il1r1_Il1rap	Il1a	Il1r1_Il1rap	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":""IL1 inhibition receptor;IL antagonist"",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il1a"",""ligand_components"":""Il1a"",""pathway_name"":""IL1"",""receptor"":""Il1r1_Il1rap"",""receptor_components"":""Il1r1|Il1rap"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL1A_IL1R1_IL1RAP"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il1a"",""receptor"":""Il1r1_Il1rap"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-6813e79ed828750124bfb11a	IL1B_IL1R1_IL1RAP	source_record_id	complex_lr_candidate	Il1b	Il1r1_Il1rap	Il1b	Il1r1_Il1rap	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":""IL1 inhibition receptor;IL antagonist"",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il1b"",""ligand_components"":""Il1b"",""pathway_name"":""IL1"",""receptor"":""Il1r1_Il1rap"",""receptor_components"":""Il1r1|Il1rap"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL1B_IL1R1_IL1RAP"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il1b"",""receptor"":""Il1r1_Il1rap"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-6507bb0582d631c9d723ca10	IL36A_IL1RL2_IL1RAP	source_record_id	complex_lr_candidate	Il36a	Il1rl2_Il1rap	Il36a	Il1rl2_Il1rap	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":""IL36 antagonist"",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il36a"",""ligand_components"":""Il36a"",""pathway_name"":""IL1"",""receptor"":""Il1rl2_Il1rap"",""receptor_components"":""Il1rl2|Il1rap"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL36A_IL1RL2_IL1RAP"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il36a"",""receptor"":""Il1rl2_Il1rap"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-4af2d5ae19470dc02e1cfbf1	IL36B_IL1RL2_IL1RAP	source_record_id	complex_lr_candidate	Il36b	Il1rl2_Il1rap	Il36b	Il1rl2_Il1rap	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":""IL36 antagonist"",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il36b"",""ligand_components"":""Il36b"",""pathway_name"":""IL1"",""receptor"":""Il1rl2_Il1rap"",""receptor_components"":""Il1rl2|Il1rap"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL36B_IL1RL2_IL1RAP"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il36b"",""receptor"":""Il1rl2_Il1rap"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-6eb1fa73a9d1e9f4f9b76145	IL36G_IL1RL2_IL1RAP	source_record_id	complex_lr_candidate	Il36g	Il1rl2_Il1rap	Il36g	Il1rl2_Il1rap	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":""IL36 antagonist"",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il36g"",""ligand_components"":""Il36g"",""pathway_name"":""IL1"",""receptor"":""Il1rl2_Il1rap"",""receptor_components"":""Il1rl2|Il1rap"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL36G_IL1RL2_IL1RAP"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il36g"",""receptor"":""Il1rl2_Il1rap"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-4588b85fa338e681fe4f4701	IL1F10_IL1RL2_IL1RAP	source_record_id	complex_lr_candidate	Il1f10	Il1rl2_Il1rap	Il1f10	Il1rl2_Il1rap	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il1f10"",""ligand_components"":""Il1f10"",""pathway_name"":""IL1"",""receptor"":""Il1rl2_Il1rap"",""receptor_components"":""Il1rl2|Il1rap"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL1F10_IL1RL2_IL1RAP"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il1f10"",""receptor"":""Il1rl2_Il1rap"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-3d104d3e03839e605192ec97	IL18_IL18R1_IL18RAP	source_record_id	complex_lr_candidate	Il18	Il18r1_Il18rap	Il18	Il18r1_Il18rap	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il18"",""ligand_components"":""Il18"",""pathway_name"":""IL1"",""receptor"":""Il18r1_Il18rap"",""receptor_components"":""Il18r1|Il18rap"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL18_IL18R1_IL18RAP"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il18"",""receptor"":""Il18r1_Il18rap"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-66ac4f27f29e0df54649aae7	IL33_IL1RL1_IL1RAP	source_record_id	complex_lr_candidate	Il33	Il1rl1_Il1rap	Il33	Il1rl1_Il1rap	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il33"",""ligand_components"":""Il33"",""pathway_name"":""IL1"",""receptor"":""Il1rl1_Il1rap"",""receptor_components"":""Il1rl1|Il1rap"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL33_IL1RL1_IL1RAP"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il33"",""receptor"":""Il1rl1_Il1rap"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-1659d01e60b913f9f8c7e196	IL17A_IL17RA_IL17RC	source_record_id	complex_lr_candidate	Il17a	Il17ra_Il17rc	Il17a	Il17ra_Il17rc	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il17a"",""ligand_components"":""Il17a"",""pathway_name"":""IL17"",""receptor"":""Il17ra_Il17rc"",""receptor_components"":""Il17ra|Il17rc"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL17A_IL17RA_IL17RC"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il17a"",""receptor"":""Il17ra_Il17rc"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-baa54cc88a79843f82f621cc	IL17F_IL17RA_IL17RC	source_record_id	complex_lr_candidate	Il17f	Il17ra_Il17rc	Il17f	Il17ra_Il17rc	"{""annotation"":""Secreted Signaling"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""KEGG: mmu04060"",""ligand"":""Il17f"",""ligand_components"":""Il17f"",""pathway_name"":""IL17"",""receptor"":""Il17ra_Il17rc"",""receptor_components"":""Il17ra|Il17rc"",""resource"":""CellChatDB.mouse"",""source_record_id"":""IL17F_IL17RA_IL17RC"",""version"":""CellChatDB v1""}"	"{""ligand"":""Il17f"",""receptor"":""Il17ra_Il17rc"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
