canonical_communication_id	species_scope	ligand_name	receptor_name	normalized_ligand_name	normalized_receptor_name	communication_kind	evidence_status	source_method_count	source_record_count	source_methods_json	normalization_notes
MSCICOMM-658f5a8ae24ce48cc3ca329c	mouse	Col19a1	Itga2_Itgb1	Col19a1	Itga2_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-16641a8a56da90d3d6ba9ebe	mouse	Col19a1	Itgb1	Col19a1	Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0f3d01d91d919c1db4331d39	mouse	Col1a1	Cd36	Col1a1	Cd36	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-570988e62e151a92482ef1a5	mouse	Col1a1	Cd44	Col1a1	Cd44	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6e2b20e41d72adadbb817260	mouse	Col1a1	Cd93	Col1a1	Cd93	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8eaaea00c0e537340b6385c1	mouse	Col1a1	Ddr1	Col1a1	Ddr1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8d40f3951c1424c924b9c3ab	mouse	Col1a1	Ddr2	Col1a1	Ddr2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-13ee84e095ea1ab25e3afd96	mouse	Col1a1	Flt4	Col1a1	Flt4	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f1649c28104f616b3a9482a7	mouse	Col1a1	Gp6	Col1a1	Gp6	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e4ee7196ca6658aa7017a19b	mouse	Col1a1	Itga1	Col1a1	Itga1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-bbc7ea4022b24640817070c9	mouse	Col1a1	Itga10	Col1a1	Itga10	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-5e27cc1018172e31a18462ec	mouse	Col1a1	Itga10_Itgb1	Col1a1	Itga10_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-239f319de3efb2bf7e51e510	mouse	Col1a1	Itga11	Col1a1	Itga11	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-039147fa928b99dfd31d84c8	mouse	Col1a1	Itga11_Itgb1	Col1a1	Itga11_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9126f30564ef8420655b21ff	mouse	Col1a1	Itga1_Itgb1	Col1a1	Itga1_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4c5db74f5a226579c5c13924	mouse	Col1a1	Itga2	Col1a1	Itga2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e2666bb3cf447fa56a234999	mouse	Col1a1	Itga2_Itgb1	Col1a1	Itga2_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1fdc02258b99abfde027d6d4	mouse	Col1a1	Itga3	Col1a1	Itga3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3edb3e363b7309d3bd039144	mouse	Col1a1	Itga3_Itgb1	Col1a1	Itga3_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8de73f7dd71c24b512348155	mouse	Col1a1	Itga5	Col1a1	Itga5	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-312cc5a83f05609ccad794f9	mouse	Col1a1	Itga9	Col1a1	Itga9	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d5dadb6bd373fbae5ca7a9a4	mouse	Col1a1	Itga9_Itgb1	Col1a1	Itga9_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-317be8a73e1a2eb527b7e85b	mouse	Col1a1	Itgav	Col1a1	Itgav	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-10392f9cb73de22187ef1a77	mouse	Col1a1	Itgav_Itgb8	Col1a1	Itgav_Itgb8	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c142e255743dd854e1b7020f	mouse	Col1a1	Itgb1	Col1a1	Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b659f9a0cdda17590f3ca9f3	mouse	Col1a1	Itgb8	Col1a1	Itgb8	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e8264a76c71d024a4b4082a1	mouse	Col1a1	Sdc1	Col1a1	Sdc1	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-94a3495775cef9c4a52e36a9	mouse	Col1a1	Sdc4	Col1a1	Sdc4	direct_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-10dd0f9b4138d3121802f371	mouse	Col1a1	Tmprss6	Col1a1	Tmprss6	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-5e53423f5faef7a263f024bc	mouse	Col1a2	Cd36	Col1a2	Cd36	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-82514ff6b322bdb626e4fc20	mouse	Col1a2	Cd44	Col1a2	Cd44	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f2720cf3aa0f537c0928a7f2	mouse	Col1a2	Cd93	Col1a2	Cd93	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-afd1b6ad6c2d5218ecc90de7	mouse	Col1a2	Ddr1	Col1a2	Ddr1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-a5ff140132eefdf125088b85	mouse	Col1a2	Flt4	Col1a2	Flt4	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-95a8e91cc31f6a22eed2c6b3	mouse	Col1a2	Gp6	Col1a2	Gp6	direct_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d7cb029bea5bcee47d98fdd3	mouse	Col1a2	Itga1	Col1a2	Itga1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d9a2cc5d8ea5a9c1a1d74548	mouse	Col1a2	Itga10	Col1a2	Itga10	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f2d7284927ab3588b8964fcc	mouse	Col1a2	Itga10_Itgb1	Col1a2	Itga10_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d3fd40755c4278a13bf8a816	mouse	Col1a2	Itga11	Col1a2	Itga11	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1266bff8cf0b73023a652287	mouse	Col1a2	Itga11_Itgb1	Col1a2	Itga11_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-7c0fd6b45a534533aff4eeb8	mouse	Col1a2	Itga1_Itgb1	Col1a2	Itga1_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-593df8c3295922281756bf42	mouse	Col1a2	Itga2	Col1a2	Itga2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-768dfd0b406c1dfdf9f3f8bd	mouse	Col1a2	Itga2_Itgb1	Col1a2	Itga2_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-55731c65633bb464b79f7a29	mouse	Col1a2	Itga2b	Col1a2	Itga2b	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-bc1474691b970a668d11147a	mouse	Col1a2	Itga3_Itgb1	Col1a2	Itga3_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-585ebfb43f2172a1cf44093b	mouse	Col1a2	Itga9_Itgb1	Col1a2	Itga9_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1c05061080a74ed2dcf5687c	mouse	Col1a2	Itgav_Itgb8	Col1a2	Itgav_Itgb8	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2052ab7e49dc5adcafbd2fe2	mouse	Col1a2	Itgb1	Col1a2	Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-21f619bb412d29e434ec8b70	mouse	Col1a2	Itgb3	Col1a2	Itgb3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8ae80bf874dbaea9d7ddeb97	mouse	Col1a2	Sdc1	Col1a2	Sdc1	direct_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-7b36d107b67194eec4a9186d	mouse	Col1a2	Sdc4	Col1a2	Sdc4	direct_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-45071f9d859a793270ccce8d	mouse	Col20a1	Itga1	Col20a1	Itga1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4ce59caa9fa9d0c5ff535450	mouse	Col20a1	Itga10	Col20a1	Itga10	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-85b5c852a2a12e465f01a1de	mouse	Col20a1	Itga10_Itgb1	Col20a1	Itga10_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c41f5bedbea96521010497d0	mouse	Col20a1	Itga11	Col20a1	Itga11	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-832be001ceb10ab70ab7b769	mouse	Col20a1	Itga11_Itgb1	Col20a1	Itga11_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-709266d90db59182ea5eddb2	mouse	Col20a1	Itga1_Itgb1	Col20a1	Itga1_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0c648b52548b011d4e7eca3e	mouse	Col20a1	Itga2	Col20a1	Itga2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b8d42d3bcb82261535272897	mouse	Col20a1	Itga2_Itgb1	Col20a1	Itga2_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d1476f1e7b01f68fd7fcc82d	mouse	Col20a1	Itgb1	Col20a1	Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c616f595a8a6318a85a9666a	mouse	Col22a1	Itga1	Col22a1	Itga1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-5992920918e0b55c3581ce07	mouse	Col22a1	Itga10	Col22a1	Itga10	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-92811dc3b9927bfbbaa7efb9	mouse	Col22a1	Itga10_Itgb1	Col22a1	Itga10_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-70376caed9498c0d184cc80b	mouse	Col22a1	Itga11	Col22a1	Itga11	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6c0742f2052f7b309391005f	mouse	Col22a1	Itga11_Itgb1	Col22a1	Itga11_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ce4e01c7a2f6acf9af407a1c	mouse	Col22a1	Itga1_Itgb1	Col22a1	Itga1_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-bc16994657f1a77cb0c8b653	mouse	Col22a1	Itga2	Col22a1	Itga2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-93e1605b86ebd1077b11d275	mouse	Col22a1	Itga2_Itgb1	Col22a1	Itga2_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0d876503dc18734ae4acb5d5	mouse	Col22a1	Itgb1	Col22a1	Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3c37d3dbba18e9bedfb5970b	mouse	Col24a1	Itga1	Col24a1	Itga1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-80383662335fdeab285f6f54	mouse	Col24a1	Itga10	Col24a1	Itga10	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-a63629eaa87a2fd3e07d66a4	mouse	Col24a1	Itga10_Itgb1	Col24a1	Itga10_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e2dc76d7e36d317feee2d874	mouse	Col24a1	Itga11	Col24a1	Itga11	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9f4f6e64c6dd36ec07f8b413	mouse	Col24a1	Itga11_Itgb1	Col24a1	Itga11_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-61cc89c43e764127cd4ee79a	mouse	Col24a1	Itga1_Itgb1	Col24a1	Itga1_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-5a2c4c0b57de01b692e69ff0	mouse	Col24a1	Itga2	Col24a1	Itga2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-324bf51dcefdc3de42439f35	mouse	Col24a1	Itga2_Itgb1	Col24a1	Itga2_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-557c6f5d82177e7b7cd2c11d	mouse	Col24a1	Itgb1	Col24a1	Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-60c899ef292ea673a97885f0	mouse	Col26a1	Itga1	Col26a1	Itga1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e0c09b9ad41a08f833d330cc	mouse	Col26a1	Itga10	Col26a1	Itga10	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0de67a09a33f4f714578e2b8	mouse	Col26a1	Itga10_Itgb1	Col26a1	Itga10_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c277166891ceaab520a9e372	mouse	Col26a1	Itga11	Col26a1	Itga11	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e73fd2af414a7cbb0e8253da	mouse	Col26a1	Itga11_Itgb1	Col26a1	Itga11_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-175814b47640b8d119af3fab	mouse	Col26a1	Itga1_Itgb1	Col26a1	Itga1_Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-61703075aab3f92dcd43c5b3	mouse	Col26a1	Itga2	Col26a1	Itga2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
