resource_key	source_record_key	record_kind	annotation_kind	source_field_name	annotation_value	annotation_scope	notes
mscs_phase2:cellchat_mouse.tsv	INHBE_ACVR1C_ACVR2B	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBE_ACVR1C_ACVR2B	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBE_ACVR1C_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBE_ACVR1C_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1B_ACVR2A	complex_lr_candidate	pathway	pathway_name	ACTIVIN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1B_ACVR2A	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1B_ACVR2A	complex_lr_candidate	source_evidence_label	evidence	PMID: 2457849; PMID: 22991378	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1B_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1B_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1B_ACVR2B	complex_lr_candidate	pathway	pathway_name	ACTIVIN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1B_ACVR2B	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1B_ACVR2B	complex_lr_candidate	source_evidence_label	evidence	PMID: 2457849; PMID: 22991378	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1B_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1B_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1C_ACVR2A	complex_lr_candidate	pathway	pathway_name	ACTIVIN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1C_ACVR2A	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1C_ACVR2A	complex_lr_candidate	source_evidence_label	evidence	PMID: 2457849; PMID: 22991378	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1C_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHBABB_ACVR1C_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHB_ACVR1C_ACVR2B	complex_lr_candidate	pathway	pathway_name	ACTIVIN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHB_ACVR1C_ACVR2B	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHB_ACVR1C_ACVR2B	complex_lr_candidate	source_evidence_label	evidence	PMID: 2457849; PMID: 22991378	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHB_ACVR1C_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHB_ACVR1C_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHABA_ACVR2A	complex_lr_candidate	pathway	pathway_name	ACTIVIN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHABA_ACVR2A	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHABA_ACVR2A	complex_lr_candidate	source_evidence_label	evidence	PMID: 15027884	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHABA_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHABA_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHABB_ACVR2B	complex_lr_candidate	pathway	pathway_name	ACTIVIN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHABB_ACVR2B	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHABB_ACVR2B	complex_lr_candidate	source_evidence_label	evidence	PMID: 15027884	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHABB_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	INHABB_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	ACTIVIN antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD1_LRP5	complex_lr_candidate	pathway	pathway_name	WNT	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD1_LRP5	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD1_LRP5	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04310; PMID: 23209147	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD1_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT activation receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD1_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD1_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT agonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD1_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD10_LRP5	complex_lr_candidate	pathway	pathway_name	WNT	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD10_LRP5	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD10_LRP5	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04310; PMID: 23209147	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD10_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT activation receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD10_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD10_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT agonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD10_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD2_LRP5	complex_lr_candidate	pathway	pathway_name	WNT	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD2_LRP5	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD2_LRP5	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04310; PMID: 23209147	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD2_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT activation receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD2_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD2_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT agonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD2_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD3_LRP5	complex_lr_candidate	pathway	pathway_name	WNT	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD3_LRP5	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD3_LRP5	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04310; PMID: 23209147	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD3_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT activation receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD3_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD3_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT agonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD3_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD4_LRP5	complex_lr_candidate	pathway	pathway_name	WNT	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD4_LRP5	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD4_LRP5	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04310; PMID: 23209147	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD4_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT activation receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD4_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD4_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT agonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD4_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD5_LRP5	complex_lr_candidate	pathway	pathway_name	WNT	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD5_LRP5	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD5_LRP5	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04310; PMID: 23209147	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD5_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT activation receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD5_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD5_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT agonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	WNT1_FZD5_LRP5	complex_lr_candidate	cofactor	cofactor_annotations	WNT antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
