repository_root	relative_path	module	register_edge_id	register_evidence_id	matched_identifier_type	matched_identifier_value	match_method	crosswalk_status	notes
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_S100A8A9_receptor_screen_PMC10086345_fulltext.xml	20B	M20B-E004774	M20B-EVID-004774-P2-BOUNDARY	PMCID	PMC10086345	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_S100A8A9_CD69_PMC9798971_fulltext.xml	20B	M20B-E004775	M20B-EVID-004775-P2-DIRECT	PMCID	PMC9798971	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_S100A8A9_CD69_PMC9798971_fulltext.xml	20B	M20B-E004775	M20B-EVID-004775-P2-RELAY	PMCID	PMC9798971	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_S100A8A9_CD69_PMC9798971_fulltext.xml	20B	M20B-E004775	M20B-EVID-004775-P2-FUNC	PMCID	PMC9798971	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_S100A8A9_receptor_screen_PMC10086345_fulltext.xml	20B	M20B-E004778	M20B-EVID-004778-P2-BOUNDARY	PMCID	PMC10086345	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_SAA_PMC49832_fulltext.xml	20B	M20B-E004781	M20B-EVID-004781-P2-DIRECT	PMCID	PMC49832	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_SAA_PMC49832_fulltext.xml	20B	M20B-E004781	M20B-EVID-004781-P2-RELAY	PMCID	PMC49832	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_SAA_PMC49832_fulltext.xml	20B	M20B-E004781	M20B-EVID-004781-P2-FUNC	PMCID	PMC49832	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B297_PMID25154907_SAA1_TLR2_pubmed.xml	20B	M20B-E004783	M20B-EVID-004783-P2-RELAY	PMID	25154907	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B297_PMID25154907_SAA1_TLR2_pubmed.xml	20B	M20B-E004783	M20B-EVID-004783-P2-FUNC	PMID	25154907	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B297_PMID25154907_SAA1_TLR2_pubmed.xml	20B	M20B-E004790	M20B-EVID-004790-P2-RELAY	PMID	25154907	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B297_PMID25154907_SAA1_TLR2_pubmed.xml	20B	M20B-E004790	M20B-EVID-004790-P2-FUNC	PMID	25154907	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B297_PMID25154907_SAA1_TLR2_pubmed.xml	20B	M20B-E004794	M20B-EVID-004794-P2-RELAY	PMID	25154907	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B297_PMID25154907_SAA1_TLR2_pubmed.xml	20B	M20B-E004794	M20B-EVID-004794-P2-FUNC	PMID	25154907	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B297_PMID25154907_SAA1_TLR2_pubmed.xml	20B	M20B-E005516	M20B-EVID-005516-P2-RELAY	PMID	25154907	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_Sema3A_PMC3590443_fulltext.xml	20B	M20B-E004814	M20B-EVID-004814-P2-DIRECT	PMCID	PMC3590443	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_Sema3A_PMC3590443_fulltext.xml	20B	M20B-E004814	M20B-EVID-004814-P2-RELAY	PMCID	PMC3590443	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_Sema3A_PMC8155012_fulltext.xml	20B	M20B-E004816	M20B-EVID-004816-P2-DIRECT	PMCID	PMC8155012	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_Sema3A_PMC8155012_fulltext.xml	20B	M20B-E004816	M20B-EVID-004816-P2-RELAY	PMCID	PMC8155012	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_Sema5A_PMC1299100_fulltext.xml	20B	M20B-E004870	M20B-EVID-004870-P2-RELAY	PMCID	PMC1299100	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B084_PMC1299100_ncbi.xml	20B	M20B-E004870	M20B-EVID-004870-P2-RELAY	PMCID	PMC1299100	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B084_PMID15218527_metadata.json	20B	M20B-E004870	M20B-EVID-004870-P2-RELAY	PMID	15218527	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_EVID244_PMC1299100_full.html	20B	M20B-E004870	M20B-EVID-004870-P2-RELAY	PMCID	PMC1299100	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_Sema5A_PMC1299100_fulltext.xml	20B	M20B-E004870	M20B-EVID-004870-P2-FUNC	PMCID	PMC1299100	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B084_PMC1299100_ncbi.xml	20B	M20B-E004870	M20B-EVID-004870-P2-FUNC	PMCID	PMC1299100	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B084_PMID15218527_metadata.json	20B	M20B-E004870	M20B-EVID-004870-P2-FUNC	PMID	15218527	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_EVID244_PMC1299100_full.html	20B	M20B-E004870	M20B-EVID-004870-P2-FUNC	PMCID	PMC1299100	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_Sema5B_PMC6697390_fulltext.xml	20B	M20B-E004872	M20B-EVID-004872-P2-FUNC	PMCID	PMC6697390	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_Sema5B_PMC3164552_fulltext.xml	20B	M20B-E004873	M20B-EVID-004873-P2-FUNC	PMCID	PMC3164552	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B084_PMC3164552_ncbi.xml	20B	M20B-E004873	M20B-EVID-004873-P2-FUNC	PMCID	PMC3164552	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B084_PMID21835343_metadata.json	20B	M20B-E004873	M20B-EVID-004873-P2-FUNC	PMID	21835343	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/gap001/sema7a_itga1_PMID17377534.xml	20B	M20B-E004877	M20B-EVID-004877-P2-FUNC	PMID	17377534	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_Sema7A_PMC5353663_fulltext.xml	20B	M20B-E004877	M20B-EVID-004877-P2-FUNC	PMCID	PMC5353663	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B062_pmc5353663_sema7a_full.xml	20B	M20B-E004877	M20B-EVID-004877-P2-FUNC	PMCID	PMC5353663	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC5353663_Sema7A_integrin_PlexinC1_full.html	20B	M20B-E004877	M20B-EVID-004877-P2-FUNC	PMCID	PMC5353663	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_fulltext_batch2/PMC5353663_bioc.json	20B	M20B-E004877	M20B-EVID-004877-P2-FUNC	PMCID	PMC5353663	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_Sema7A_PMC5353663_fulltext.xml	20B	M20B-E004878	M20B-EVID-004878-P2-FUNC	PMCID	PMC5353663	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B062_pmc5353663_sema7a_full.xml	20B	M20B-E004878	M20B-EVID-004878-P2-FUNC	PMCID	PMC5353663	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC5353663_Sema7A_integrin_PlexinC1_full.html	20B	M20B-E004878	M20B-EVID-004878-P2-FUNC	PMCID	PMC5353663	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_fulltext_batch2/PMC5353663_bioc.json	20B	M20B-E004878	M20B-EVID-004878-P2-FUNC	PMCID	PMC5353663	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_Sema6B_PMC3046408_fulltext.xml	20B	M20B-E004874	M20B-EVID-004874-P2-ORIENTATION	PMCID	PMC3046408	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
