batch_rank	tf_key	tf_symbol	species	target_symbol	tflink_target_count	lead_rank_within_tf	query_variant	query	pubmed_hit_count	candidate_pmids	source_registry	source_version	source_snapshot	lead_status	limitations
28	prdm9	Prdm9	mouse	Commd1b	8475	3	species_unrestricted_fallback	"""Prdm9""[Title/Abstract] AND ""Commd1b""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
28	prdm9	Prdm9	mouse	Bap1	8475	4	species_unrestricted_fallback	"""Prdm9""[Title/Abstract] AND ""Bap1""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
29	cenpa	CENPA	human	PINX1	8466	1	species_unrestricted_fallback	"""CENPA""[Title/Abstract] AND ""PINX1""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
29	cenpa	CENPA	human	ANKHD1	8466	2	species_unrestricted_fallback	"""CENPA""[Title/Abstract] AND ""ANKHD1""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
29	cenpa	CENPA	human	SNRNP35	8466	3	species_unrestricted_fallback	"""CENPA""[Title/Abstract] AND ""SNRNP35""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
29	cenpa	CENPA	human	PUS10	8466	4	species_unrestricted_fallback	"""CENPA""[Title/Abstract] AND ""PUS10""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
30	purb	Purb	mouse	Ndst3	8316	1	species_unrestricted_fallback	"""Purb""[Title/Abstract] AND ""Ndst3""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
30	purb	Purb	mouse	Cenpp	8316	2	species_unrestricted_fallback	"""Purb""[Title/Abstract] AND ""Cenpp""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
30	purb	Purb	mouse	Klf8	8316	3	species_unrestricted_fallback	"""Purb""[Title/Abstract] AND ""Klf8""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
30	purb	Purb	mouse	Cd40	8316	4	species_unrestricted_fallback	"""Purb""[Title/Abstract] AND ""Cd40""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
31	neurod2	NEUROD2	human	NSD1	8268	1	species_unrestricted_fallback	"""NEUROD2""[Title/Abstract] AND ""NSD1""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
31	neurod2	NEUROD2	human	PPFIA1	8268	2	species_unrestricted_fallback	"""NEUROD2""[Title/Abstract] AND ""PPFIA1""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
31	neurod2	NEUROD2	human	CDKN2A	8268	3	species_unrestricted_fallback	"""NEUROD2""[Title/Abstract] AND ""CDKN2A""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
31	neurod2	NEUROD2	human	AGPAT3	8268	4	species_unrestricted_fallback	"""NEUROD2""[Title/Abstract] AND ""AGPAT3""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
31	neurod2	Neurod2	mouse	Ckb	8268	1	species_restricted	"""Neurod2""[Title/Abstract] AND ""Ckb""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract]) AND Mus musculus[Organism]"	1	34415061	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
31	neurod2	Neurod2	mouse	Ndst3	8268	2	species_unrestricted_fallback	"""Neurod2""[Title/Abstract] AND ""Ndst3""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
31	neurod2	Neurod2	mouse	Znf423	8268	3	species_unrestricted_fallback	"""Neurod2""[Title/Abstract] AND ""Znf423""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
31	neurod2	Neurod2	mouse	Omp	8268	4	species_unrestricted_fallback	"""Neurod2""[Title/Abstract] AND ""Omp""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
32	znf35	ZNF35	human	PINX1	8192	1	species_unrestricted_fallback	"""ZNF35""[Title/Abstract] AND ""PINX1""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
32	znf35	ZNF35	human	SNRNP35	8192	2	species_unrestricted_fallback	"""ZNF35""[Title/Abstract] AND ""SNRNP35""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
32	znf35	ZNF35	human	SVOP	8192	3	species_unrestricted_fallback	"""ZNF35""[Title/Abstract] AND ""SVOP""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
32	znf35	ZNF35	human	TBC1D9	8192	4	species_unrestricted_fallback	"""ZNF35""[Title/Abstract] AND ""TBC1D9""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
33	znf83	ZNF83	human	MIS12	7805	1	species_unrestricted_fallback	"""ZNF83""[Title/Abstract] AND ""MIS12""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
33	znf83	ZNF83	human	PINX1	7805	2	species_unrestricted_fallback	"""ZNF83""[Title/Abstract] AND ""PINX1""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
33	znf83	ZNF83	human	TBC1D9	7805	3	species_unrestricted_fallback	"""ZNF83""[Title/Abstract] AND ""TBC1D9""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
33	znf83	ZNF83	human	SVOP	7805	4	species_unrestricted_fallback	"""ZNF83""[Title/Abstract] AND ""SVOP""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
34	mxd3	MXD3	human	TMEM53	7746	1	species_unrestricted_fallback	"""MXD3""[Title/Abstract] AND ""TMEM53""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
34	mxd3	MXD3	human	MIS12	7746	2	species_unrestricted_fallback	"""MXD3""[Title/Abstract] AND ""MIS12""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
34	mxd3	MXD3	human	PINX1	7746	3	species_unrestricted_fallback	"""MXD3""[Title/Abstract] AND ""PINX1""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
34	mxd3	MXD3	human	ANKHD1	7746	4	species_unrestricted_fallback	"""MXD3""[Title/Abstract] AND ""ANKHD1""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
35	homez	HOMEZ	human	MIS12	7606	1	species_unrestricted_fallback	"""HOMEZ""[Title/Abstract] AND ""MIS12""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
35	homez	HOMEZ	human	SNRNP35	7606	2	species_unrestricted_fallback	"""HOMEZ""[Title/Abstract] AND ""SNRNP35""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
35	homez	HOMEZ	human	TBC1D9	7606	3	species_unrestricted_fallback	"""HOMEZ""[Title/Abstract] AND ""TBC1D9""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
35	homez	HOMEZ	human	SVOP	7606	4	species_unrestricted_fallback	"""HOMEZ""[Title/Abstract] AND ""SVOP""[Title/Abstract] AND (regulat*[Title/Abstract] OR transcri*[Title/Abstract] OR promoter[Title/Abstract] OR binding[Title/Abstract] OR expression[Title/Abstract])"	0		TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
