queue_key	regulator_symbol	target_symbol	species_scope	target_graph_modules	source_record_id	raw_tf_symbol	tf_uniprot_id	target_uniprot_id	name_tf	name_target	detection_method	pubmed_id	organism	source_database	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	exact_pair_match
prdm10|acvr1|human	PRDM10	ACVR1	human	20B	tflink:human:001124:774d4db9d6f0	PRDM10	Q9NQV6	Q04771	PRDM10	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NQV6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NQV6_targets.tsv	ebe18863d8db6cc440446b9d0701bd35591765313ad56b5a6c026c5ac02644a6	true
prdm15|acvr1|mouse	PRDM15	Acvr1	mouse	20B	tflink:mouse:000921:232b6c1fc922	Prdm15	E9Q8T2	P37172	Prdm15	Acvr1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_E9Q8T2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_E9Q8T2_targets.tsv	1941837ef89cc6f4b6cfdb931bae5cf2e93d5adab1b6445b8a5e4abbd7abf66a	true
prdm15|adgrb3|mouse	PRDM15	Adgrb3	mouse	20B	tflink:mouse:000921:232b6c1fc922	Prdm15	E9Q8T2	Q80ZF8	Prdm15	Adgrb3	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_E9Q8T2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_E9Q8T2_targets.tsv	1941837ef89cc6f4b6cfdb931bae5cf2e93d5adab1b6445b8a5e4abbd7abf66a	true
prdm15|adgrl1|mouse	PRDM15	Adgrl1	mouse	20B;23B	tflink:mouse:000921:232b6c1fc922	Prdm15	E9Q8T2	Q80TR1	Prdm15	Adgrl1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_E9Q8T2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_E9Q8T2_targets.tsv	1941837ef89cc6f4b6cfdb931bae5cf2e93d5adab1b6445b8a5e4abbd7abf66a	true
prdm15|adgrl2|mouse	PRDM15	Adgrl2	mouse	20B;23B	tflink:mouse:000921:232b6c1fc922	Prdm15	E9Q8T2	Q8JZZ7	Prdm15	Adgrl2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_E9Q8T2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_E9Q8T2_targets.tsv	1941837ef89cc6f4b6cfdb931bae5cf2e93d5adab1b6445b8a5e4abbd7abf66a	true
purb|actr2|mouse	PURB	Actr2	mouse	20B	tflink:mouse:000879:a03da7ea1b30	Purb	O35295	P61161	Purb	Actr2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O35295.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O35295_targets.tsv	9181ccd6b293973a01986ebce68287bd764f09861c31ff768b100c2b57376ad9	true
purb|acvr1c|mouse	PURB	Acvr1c	mouse	20B	tflink:mouse:000879:a03da7ea1b30	Purb	O35295	Q8K348	Purb	Acvr1c	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O35295.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O35295_targets.tsv	9181ccd6b293973a01986ebce68287bd764f09861c31ff768b100c2b57376ad9	true
purb|acvr1|mouse	PURB	Acvr1	mouse	20B	tflink:mouse:000879:a03da7ea1b30	Purb	O35295	P37172	Purb	Acvr1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O35295.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O35295_targets.tsv	9181ccd6b293973a01986ebce68287bd764f09861c31ff768b100c2b57376ad9	true
purb|acvrl1|mouse	PURB	Acvrl1	mouse	20B	tflink:mouse:000879:a03da7ea1b30	Purb	O35295	Q61288	Purb	Acvrl1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O35295.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O35295_targets.tsv	9181ccd6b293973a01986ebce68287bd764f09861c31ff768b100c2b57376ad9	true
rbak|adam22|human	RBAK	ADAM22	human	20B;23B	tflink:human:001239:7b1c827f4aec	RBAK	Q9NYW8	Q9P0K1	RBAK	ADAM22	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NYW8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NYW8_targets.tsv	4c65de70ab48d08e9436d7e4980d7566ccd073f4f9efd8fa9f7b4bdccc6a913a	true
rbak|adgre5|human	RBAK	ADGRE5	human	23B	tflink:human:001239:7b1c827f4aec	RBAK	Q9NYW8	P48960	RBAK	ADGRE5	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NYW8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NYW8_targets.tsv	4c65de70ab48d08e9436d7e4980d7566ccd073f4f9efd8fa9f7b4bdccc6a913a	true
rbak|adipor2|human	RBAK	ADIPOR2	human	20B	tflink:human:001239:7b1c827f4aec	RBAK	Q9NYW8	Q86V24	RBAK	ADIPOR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NYW8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NYW8_targets.tsv	4c65de70ab48d08e9436d7e4980d7566ccd073f4f9efd8fa9f7b4bdccc6a913a	true
rbak|ado|human	RBAK	ADO	human	20B	tflink:human:001239:7b1c827f4aec	RBAK	Q9NYW8	Q96SZ5	RBAK	ADO	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NYW8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NYW8_targets.tsv	4c65de70ab48d08e9436d7e4980d7566ccd073f4f9efd8fa9f7b4bdccc6a913a	true
rbpjl|abca1|mouse	RBPJL	Abca1	mouse	20B	tflink:mouse:000956:444aa119d6fd	Rbpjl	O08674	P41233	Rbpjl	Abca1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O08674.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O08674_targets.tsv	a9872042955881c817601523599c81d1995cb969131b4b1336fc7a39c4a17526	true
rbpjl|adam17|mouse	RBPJL	Adam17	mouse	20B	tflink:mouse:000956:444aa119d6fd	Rbpjl	O08674	Q9Z0F8	Rbpjl	Adam17	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O08674.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O08674_targets.tsv	a9872042955881c817601523599c81d1995cb969131b4b1336fc7a39c4a17526	true
rbpjl|adgrb3|mouse	RBPJL	Adgrb3	mouse	20B	tflink:mouse:000956:444aa119d6fd	Rbpjl	O08674	Q80ZF8	Rbpjl	Adgrb3	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O08674.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O08674_targets.tsv	a9872042955881c817601523599c81d1995cb969131b4b1336fc7a39c4a17526	true
rbpjl|adgrl1|mouse	RBPJL	Adgrl1	mouse	20B;23B	tflink:mouse:000956:444aa119d6fd	Rbpjl	O08674	Q80TR1	Rbpjl	Adgrl1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O08674.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O08674_targets.tsv	a9872042955881c817601523599c81d1995cb969131b4b1336fc7a39c4a17526	true
rfx6|adm|mouse	RFX6	Adm	mouse	20B	tflink:mouse:000991:23d30011b4af	Rfx6	Q8C7R7	P97297	Rfx6	Adm	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8C7R7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C7R7_targets.tsv	0810e9c545fdd17f1cd7239ce3d73067d4fe87350f7731adb3ed5fffa0976b22	true
rfx6|crhr2|mouse	RFX6	Crhr2	mouse	20B	tflink:mouse:000991:23d30011b4af	Rfx6	Q8C7R7	Q60748	Rfx6	Crhr2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8C7R7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C7R7_targets.tsv	0810e9c545fdd17f1cd7239ce3d73067d4fe87350f7731adb3ed5fffa0976b22	true
rfx6|cx3cl1|mouse	RFX6	Cx3cl1	mouse	20B;23B	tflink:mouse:000991:23d30011b4af	Rfx6	Q8C7R7	O35188	Rfx6	Cx3cl1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8C7R7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C7R7_targets.tsv	0810e9c545fdd17f1cd7239ce3d73067d4fe87350f7731adb3ed5fffa0976b22	true
rfx6|cxcr4|mouse	RFX6	Cxcr4	mouse	20B	tflink:mouse:000991:23d30011b4af	Rfx6	Q8C7R7	A0A0R4J0N8	Rfx6	Cxcr4	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8C7R7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C7R7_targets.tsv	0810e9c545fdd17f1cd7239ce3d73067d4fe87350f7731adb3ed5fffa0976b22	true
scrt1|abca1|human	SCRT1	ABCA1	human	20B	tflink:human:001228:ab71dc417f86	SCRT1	Q9BWW7	O95477	SCRT1	ABCA1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9BWW7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9BWW7_targets.tsv	89b189acdd3698e1fe264610a28b03513d5b9f8c0532174c3ab7f841df59364c	true
scrt1|acvr1|human	SCRT1	ACVR1	human	20B	tflink:human:001228:ab71dc417f86	SCRT1	Q9BWW7	Q04771	SCRT1	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9BWW7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9BWW7_targets.tsv	89b189acdd3698e1fe264610a28b03513d5b9f8c0532174c3ab7f841df59364c	true
scrt1|adam9|human	SCRT1	ADAM9	human	20B	tflink:human:001228:ab71dc417f86	SCRT1	Q9BWW7	Q13443	SCRT1	ADAM9	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9BWW7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9BWW7_targets.tsv	89b189acdd3698e1fe264610a28b03513d5b9f8c0532174c3ab7f841df59364c	true
scrt1|adgrb3|human	SCRT1	ADGRB3	human	20B	tflink:human:001228:ab71dc417f86	SCRT1	Q9BWW7	O60242	SCRT1	ADGRB3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9BWW7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9BWW7_targets.tsv	89b189acdd3698e1fe264610a28b03513d5b9f8c0532174c3ab7f841df59364c	true
scrt2|adipor1|human	SCRT2	ADIPOR1	human	20B	tflink:human:001070:1337556bbece	SCRT2	Q9NQ03	Q96A54	SCRT2	ADIPOR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NQ03.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NQ03_targets.tsv	38e04206e9d0029fb2f3a206ddbca79f65ee8196ca303778d9e08f097e5f855d	true
scrt2|adora2a|human	SCRT2	ADORA2A	human	20B	tflink:human:001070:1337556bbece	SCRT2	Q9NQ03	P29274	SCRT2	ADORA2A	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NQ03.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NQ03_targets.tsv	38e04206e9d0029fb2f3a206ddbca79f65ee8196ca303778d9e08f097e5f855d	true
scrt2|adora2b|human	SCRT2	ADORA2B	human	20B	tflink:human:001070:1337556bbece	SCRT2	Q9NQ03	P29275	SCRT2	ADORA2B	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NQ03.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NQ03_targets.tsv	38e04206e9d0029fb2f3a206ddbca79f65ee8196ca303778d9e08f097e5f855d	true
scrt2|agrn|human	SCRT2	AGRN	human	20B;23B	tflink:human:001070:1337556bbece	SCRT2	Q9NQ03	O00468	SCRT2	AGRN	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NQ03.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NQ03_targets.tsv	38e04206e9d0029fb2f3a206ddbca79f65ee8196ca303778d9e08f097e5f855d	true
sox3|acvr1c|mouse	SOX3	Acvr1c	mouse	20B	tflink:mouse:000984:51e68b877018	Sox3	P53784	Q8K348	Sox3	Acvr1c	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P53784.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P53784_targets.tsv	796e39bda0bfd67e65a854c67ca1fe95d0ed69fd8b589239064a5fea49e35cd8	true
sox3|adam17|mouse	SOX3	Adam17	mouse	20B	tflink:mouse:000984:51e68b877018	Sox3	P53784	Q9Z0F8	Sox3	Adam17	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P53784.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P53784_targets.tsv	796e39bda0bfd67e65a854c67ca1fe95d0ed69fd8b589239064a5fea49e35cd8	true
sox3|adcyap1r1|mouse	SOX3	Adcyap1r1	mouse	20B	tflink:mouse:000984:51e68b877018	Sox3	P53784	P70205	Sox3	Adcyap1r1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P53784.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P53784_targets.tsv	796e39bda0bfd67e65a854c67ca1fe95d0ed69fd8b589239064a5fea49e35cd8	true
sox3|adgrl2|mouse	SOX3	Adgrl2	mouse	20B;23B	tflink:mouse:000984:51e68b877018	Sox3	P53784	Q8JZZ7	Sox3	Adgrl2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P53784.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P53784_targets.tsv	796e39bda0bfd67e65a854c67ca1fe95d0ed69fd8b589239064a5fea49e35cd8	true
sp140|abca1|human	SP140	ABCA1	human	20B	tflink:human:001142:8bb4c13a4dab	SP140	Q13342	O95477	SP140	ABCA1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q13342.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q13342_targets.tsv	40ce9eab5cd6b04b3ceb18306dab662961409cb3fc9bd1e7f476967b1d21cdc7	true
sp140|ackr1|human	SP140	ACKR1	human	20B	tflink:human:001142:8bb4c13a4dab	SP140	Q13342	Q16570	SP140	ACKR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q13342.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q13342_targets.tsv	40ce9eab5cd6b04b3ceb18306dab662961409cb3fc9bd1e7f476967b1d21cdc7	true
sp140|actr2|human	SP140	ACTR2	human	20B	tflink:human:001142:8bb4c13a4dab	SP140	Q13342	P61160	SP140	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q13342.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q13342_targets.tsv	40ce9eab5cd6b04b3ceb18306dab662961409cb3fc9bd1e7f476967b1d21cdc7	true
sp140|acvr1|human	SP140	ACVR1	human	20B	tflink:human:001142:8bb4c13a4dab	SP140	Q13342	Q04771	SP140	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q13342.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q13342_targets.tsv	40ce9eab5cd6b04b3ceb18306dab662961409cb3fc9bd1e7f476967b1d21cdc7	true
tcf7l1|a2m|human	TCF7L1	A2M	human	20B	tflink:human:000126:96b5023da1a1	TCF7L1	Q9HCS4	P01023	TCF7L1	A2M	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9HCS4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9HCS4_targets.tsv	c76f035da85b46898e3b8318f461ef50e4e3f171525e3a36f6751a901927c0b5	true
tcf7l1|ackr2|human	TCF7L1	ACKR2	human	20B	tflink:human:000126:96b5023da1a1	TCF7L1	Q9HCS4	O00590	TCF7L1	ACKR2	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9HCS4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9HCS4_targets.tsv	c76f035da85b46898e3b8318f461ef50e4e3f171525e3a36f6751a901927c0b5	true
tcf7l1|actr2|human	TCF7L1	ACTR2	human	20B	tflink:human:000126:96b5023da1a1	TCF7L1	Q9HCS4	P61160	TCF7L1	ACTR2	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9HCS4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9HCS4_targets.tsv	c76f035da85b46898e3b8318f461ef50e4e3f171525e3a36f6751a901927c0b5	true
tcf7l1|acvr1|human	TCF7L1	ACVR1	human	20B	tflink:human:000126:96b5023da1a1	TCF7L1	Q9HCS4	Q04771	TCF7L1	ACVR1	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9HCS4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9HCS4_targets.tsv	c76f035da85b46898e3b8318f461ef50e4e3f171525e3a36f6751a901927c0b5	true
tead3|a2m|human	TEAD3	A2M	human	20B	tflink:human:001292:1fedc06a323d	TEAD3	Q99594	P01023	TEAD3	A2M	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q99594.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q99594_targets.tsv	05b17c96702a431faf50027b8cf46df9f05785a3151baf56b9439f31b815ad6c	true
tead3|actr2|human	TEAD3	ACTR2	human	20B	tflink:human:001292:1fedc06a323d	TEAD3	Q99594	P61160	TEAD3	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q99594.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q99594_targets.tsv	05b17c96702a431faf50027b8cf46df9f05785a3151baf56b9439f31b815ad6c	true
tead3|acvr1|human	TEAD3	ACVR1	human	20B	tflink:human:001292:1fedc06a323d	TEAD3	Q99594	Q04771	TEAD3	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q99594.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q99594_targets.tsv	05b17c96702a431faf50027b8cf46df9f05785a3151baf56b9439f31b815ad6c	true
tead3|ada|human	TEAD3	ADA	human	20B	tflink:human:001292:1fedc06a323d	TEAD3	Q99594	P00813	TEAD3	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q99594.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q99594_targets.tsv	05b17c96702a431faf50027b8cf46df9f05785a3151baf56b9439f31b815ad6c	true
zbed1|ackr2|human	ZBED1	ACKR2	human	20B	tflink:human:000998:57dac564738b	ZBED1	O96006	O00590	ZBED1	ACKR2	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O96006.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O96006_targets.tsv	00c0e56797179a7c430d71a225c1c1b72ade78393202c64dedb0fdfbb6c69492	true
zbed1|actr2|human	ZBED1	ACTR2	human	20B	tflink:human:000998:57dac564738b	ZBED1	O96006	P61160	ZBED1	ACTR2	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O96006.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O96006_targets.tsv	00c0e56797179a7c430d71a225c1c1b72ade78393202c64dedb0fdfbb6c69492	true
zbed1|acvr1|human	ZBED1	ACVR1	human	20B	tflink:human:000998:57dac564738b	ZBED1	O96006	Q04771	ZBED1	ACVR1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O96006.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O96006_targets.tsv	00c0e56797179a7c430d71a225c1c1b72ade78393202c64dedb0fdfbb6c69492	true
zbed1|acvrl1|human	ZBED1	ACVRL1	human	20B	tflink:human:000998:57dac564738b	ZBED1	O96006	P37023	ZBED1	ACVRL1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O96006.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O96006_targets.tsv	00c0e56797179a7c430d71a225c1c1b72ade78393202c64dedb0fdfbb6c69492	true
zbed5|adam22|human	ZBED5	ADAM22	human	20B;23B	tflink:human:001299:61655bab6b95	ZBED5	Q49AG3	Q9P0K1	ZBED5	ADAM22	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q49AG3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q49AG3_targets.tsv	4b063abeee18cda02e6d9dc234e7785d39ac817a54f262b4d4016aa5c8c512b8	true
zbtb10|adam10|human	ZBTB10	ADAM10	human	23B	tflink:human:001060:68b12e88db97	ZBTB10	Q96DT7	O14672	ZBTB10	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96DT7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96DT7_targets.tsv	22708844d2583176cfc2ed7168033a915f99b95ac8af9fb90d3e5e83e19e5857	true
