queue_key	regulator_symbol	target_symbol	species_scope	target_graph_modules	source_record_id	raw_tf_symbol	tf_uniprot_id	target_uniprot_id	name_tf	name_target	detection_method	pubmed_id	organism	source_database	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	exact_pair_match
cbx2|ada|human	CBX2	ADA	human	20B	tflink:human:001267:288adaca9bc8	CBX2	Q14781	P00813	CBX2	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q14781.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q14781_targets.tsv	2ad1e100eb7871d7f34ce491dc2590dbe6c127d1bd62d718816a02904c0cd444	true
cbx2|adcyap1r1|human	CBX2	ADCYAP1R1	human	20B	tflink:human:001267:288adaca9bc8	CBX2	Q14781	P41586	CBX2	ADCYAP1R1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q14781.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q14781_targets.tsv	2ad1e100eb7871d7f34ce491dc2590dbe6c127d1bd62d718816a02904c0cd444	true
cbx2|adcyap1|human	CBX2	ADCYAP1	human	20B	tflink:human:001267:288adaca9bc8	CBX2	Q14781	P18509	CBX2	ADCYAP1	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q14781.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q14781_targets.tsv	2ad1e100eb7871d7f34ce491dc2590dbe6c127d1bd62d718816a02904c0cd444	true
cbx2|adgrb3|human	CBX2	ADGRB3	human	20B	tflink:human:001267:288adaca9bc8	CBX2	Q14781	O60242	CBX2	ADGRB3	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q14781.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q14781_targets.tsv	2ad1e100eb7871d7f34ce491dc2590dbe6c127d1bd62d718816a02904c0cd444	true
cbx2|adipor1|mouse	CBX2	Adipor1	mouse	20B	tflink:mouse:000962:33d0fa6005ce	Cbx2	P30658	Q91VH1	Cbx2	Adipor1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P30658.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P30658_targets.tsv	425d2daa3ff3eb4c909d2f891263f29de108a9c4e788ce7df89c3a92735389c2	true
cbx3/hp1gamma|abca1|mouse	CBX3/HP1gamma	Abca1	mouse	20B	tflink:mouse:000945:1e33df5aa448	Cbx3	P23198	P41233	Cbx3	Abca1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P23198.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P23198_targets.tsv	e5d103232af80d276543b3cbc31fc5982c0849d8c5a07dbed09cc63bb8bbcd6c	true
cbx3/hp1gamma|ackr2|human	CBX3/HP1gamma	ACKR2	human	20B	tflink:human:001001:1d5e48bb1c09	CBX3	Q13185	O00590	CBX3	ACKR2	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q13185.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q13185_targets.tsv	5ce2feaa4237df26bbefcd7d143ca786d70d7eb4f2cdc58ea089e323a2944703	true
cbx3/hp1gamma|ackr3|mouse	CBX3/HP1gamma	Ackr3	mouse	20B	tflink:mouse:000945:1e33df5aa448	Cbx3	P23198	P56485	Cbx3	Ackr3	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P23198.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P23198_targets.tsv	e5d103232af80d276543b3cbc31fc5982c0849d8c5a07dbed09cc63bb8bbcd6c	true
cbx3/hp1gamma|ackr4|mouse	CBX3/HP1gamma	Ackr4	mouse	20B	tflink:mouse:000945:1e33df5aa448	Cbx3	P23198	Q924I3	Cbx3	Ackr4	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P23198.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P23198_targets.tsv	e5d103232af80d276543b3cbc31fc5982c0849d8c5a07dbed09cc63bb8bbcd6c	true
cbx3/hp1gamma|actr2|human	CBX3/HP1gamma	ACTR2	human	20B	tflink:human:001001:1d5e48bb1c09	CBX3	Q13185	P61160	CBX3	ACTR2	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q13185.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q13185_targets.tsv	5ce2feaa4237df26bbefcd7d143ca786d70d7eb4f2cdc58ea089e323a2944703	true
cbx3/hp1gamma|acvr1c|human	CBX3/HP1gamma	ACVR1C	human	20B	tflink:human:001001:1d5e48bb1c09	CBX3	Q13185	Q8NER5	CBX3	ACVR1C	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q13185.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q13185_targets.tsv	5ce2feaa4237df26bbefcd7d143ca786d70d7eb4f2cdc58ea089e323a2944703	true
cbx3/hp1gamma|acvr1|human	CBX3/HP1gamma	ACVR1	human	20B	tflink:human:001001:1d5e48bb1c09	CBX3	Q13185	Q04771	CBX3	ACVR1	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q13185.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q13185_targets.tsv	5ce2feaa4237df26bbefcd7d143ca786d70d7eb4f2cdc58ea089e323a2944703	true
cbx3/hp1gamma|acvr1|mouse	CBX3/HP1gamma	Acvr1	mouse	20B	tflink:mouse:000945:1e33df5aa448	Cbx3	P23198	P37172	Cbx3	Acvr1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P23198.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P23198_targets.tsv	e5d103232af80d276543b3cbc31fc5982c0849d8c5a07dbed09cc63bb8bbcd6c	true
cbx4|adam10|human	CBX4	ADAM10	human	23B	tflink:human:001293:39dbe4f58836	CBX4	O00257	O14672	CBX4	ADAM10	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O00257.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O00257_targets.tsv	58f38ec603fe908ac8423fe87b6c841c626585d39e1cdaf34706dd2ec8ddb177	true
cbx4|adgrb3|human	CBX4	ADGRB3	human	20B	tflink:human:001293:39dbe4f58836	CBX4	O00257	O60242	CBX4	ADGRB3	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O00257.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O00257_targets.tsv	58f38ec603fe908ac8423fe87b6c841c626585d39e1cdaf34706dd2ec8ddb177	true
cbx4|app|human	CBX4	APP	human	20B	tflink:human:001293:39dbe4f58836	CBX4	O00257	P05067	CBX4	APP	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O00257.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O00257_targets.tsv	58f38ec603fe908ac8423fe87b6c841c626585d39e1cdaf34706dd2ec8ddb177	true
cbx4|dkk1|human	CBX4	DKK1	human	20B	tflink:human:001293:39dbe4f58836	CBX4	O00257	O94907	CBX4	DKK1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O00257.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O00257_targets.tsv	58f38ec603fe908ac8423fe87b6c841c626585d39e1cdaf34706dd2ec8ddb177	true
cbx5/hp1alpha|adgrb1|human	CBX5/HP1alpha	ADGRB1	human	23B	tflink:human:001092:734ccd7d31f7	CBX5	P45973	O14514	CBX5	ADGRB1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P45973.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P45973_targets.tsv	34e6ab50d19bcd826d3f1a14748dc451a2fc7dec1606e9d90151295e91aa00f0	true
cbx5/hp1alpha|adgrb3|human	CBX5/HP1alpha	ADGRB3	human	20B	tflink:human:001092:734ccd7d31f7	CBX5	P45973	O60242	CBX5	ADGRB3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P45973.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P45973_targets.tsv	34e6ab50d19bcd826d3f1a14748dc451a2fc7dec1606e9d90151295e91aa00f0	true
cbx5/hp1alpha|bmp7|human	CBX5/HP1alpha	BMP7	human	20B	tflink:human:001092:734ccd7d31f7	CBX5	P45973	P18075	CBX5	BMP7	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P45973.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P45973_targets.tsv	34e6ab50d19bcd826d3f1a14748dc451a2fc7dec1606e9d90151295e91aa00f0	true
cbx5/hp1alpha|calcrl|human	CBX5/HP1alpha	CALCRL	human	20B	tflink:human:001092:734ccd7d31f7	CBX5	P45973	Q16602	CBX5	CALCRL	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P45973.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P45973_targets.tsv	34e6ab50d19bcd826d3f1a14748dc451a2fc7dec1606e9d90151295e91aa00f0	true
ccar2/dbc1|angptl1|human	CCAR2/DBC1	ANGPTL1	human	20B;23B	tflink:human:001255:ebed048b25a0	CCAR2	Q8N163	O95841	CCAR2	ANGPTL1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N163.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N163_targets.tsv	ef3de716b626d2303c5a326bb68d1b593aa3629dd7e22be73482b3e5e80eec18	true
ccar2/dbc1|apoa1|human	CCAR2/DBC1	APOA1	human	20B	tflink:human:001255:ebed048b25a0	CCAR2	Q8N163	P02647	CCAR2	APOA1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N163.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N163_targets.tsv	ef3de716b626d2303c5a326bb68d1b593aa3629dd7e22be73482b3e5e80eec18	true
ccar2/dbc1|apob|human	CCAR2/DBC1	APOB	human	20B	tflink:human:001255:ebed048b25a0	CCAR2	Q8N163	P04114	CCAR2	APOB	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N163.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N163_targets.tsv	ef3de716b626d2303c5a326bb68d1b593aa3629dd7e22be73482b3e5e80eec18	true
ccar2/dbc1|ccr1|human	CCAR2/DBC1	CCR1	human	20B;24B	tflink:human:001255:ebed048b25a0	CCAR2	Q8N163	P32246	CCAR2	CCR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N163.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N163_targets.tsv	ef3de716b626d2303c5a326bb68d1b593aa3629dd7e22be73482b3e5e80eec18	true
ccl5|adam17|mouse	CCL5	Adam17	mouse	20B	tflink:mouse:001064:fdad9f6d72a8	Ccl5	P30882	Q9Z0F8	Ccl5	Adam17	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P30882.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P30882_targets.tsv	240717345f005b488735311dcf24a26b5317bef8b91fb8099bb8eacdecd280be	true
ccl5|amfr|mouse	CCL5	Amfr	mouse	20B	tflink:mouse:001064:fdad9f6d72a8	Ccl5	P30882	Q9R049	Ccl5	Amfr	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P30882.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P30882_targets.tsv	240717345f005b488735311dcf24a26b5317bef8b91fb8099bb8eacdecd280be	true
ccnd2|abca1|human	CCND2	ABCA1	human	20B	tflink:human:001225:2f783bfe6d5f	CCND2	P30279	O95477	CCND2	ABCA1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P30279.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P30279_targets.tsv	ecd06fca71bd01fe5e0206a41f56fe6bce6b756b0f1d34dea788e50e461ab863	true
ccnd2|adam23|human	CCND2	ADAM23	human	20B	tflink:human:001225:2f783bfe6d5f	CCND2	P30279	O75077	CCND2	ADAM23	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P30279.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P30279_targets.tsv	ecd06fca71bd01fe5e0206a41f56fe6bce6b756b0f1d34dea788e50e461ab863	true
ccnd2|adam9|human	CCND2	ADAM9	human	20B	tflink:human:001225:2f783bfe6d5f	CCND2	P30279	Q13443	CCND2	ADAM9	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P30279.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P30279_targets.tsv	ecd06fca71bd01fe5e0206a41f56fe6bce6b756b0f1d34dea788e50e461ab863	true
ccnd2|adgrl1|human	CCND2	ADGRL1	human	20B;23B	tflink:human:001225:2f783bfe6d5f	CCND2	P30279	O94910	CCND2	ADGRL1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P30279.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P30279_targets.tsv	ecd06fca71bd01fe5e0206a41f56fe6bce6b756b0f1d34dea788e50e461ab863	true
ccnt2/cyclin t2|ackr2|human	CCNT2/Cyclin T2	ACKR2	human	20B	tflink:human:001107:2d4d84496325	CCNT2	O60583	O00590	CCNT2	ACKR2	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O60583.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O60583_targets.tsv	ce4bf8ad840f82a6485b4c5b9a5c49d6b507d1f73333dc904f62a6676e533c83	true
ccnt2/cyclin t2|actr2|human	CCNT2/Cyclin T2	ACTR2	human	20B	tflink:human:001107:2d4d84496325	CCNT2	O60583	P61160	CCNT2	ACTR2	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O60583.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O60583_targets.tsv	ce4bf8ad840f82a6485b4c5b9a5c49d6b507d1f73333dc904f62a6676e533c83	true
ccnt2/cyclin t2|acvr1|human	CCNT2/Cyclin T2	ACVR1	human	20B	tflink:human:001107:2d4d84496325	CCNT2	O60583	Q04771	CCNT2	ACVR1	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O60583.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O60583_targets.tsv	ce4bf8ad840f82a6485b4c5b9a5c49d6b507d1f73333dc904f62a6676e533c83	true
ccnt2/cyclin t2|ada|human	CCNT2/Cyclin T2	ADA	human	20B	tflink:human:001107:2d4d84496325	CCNT2	O60583	P00813	CCNT2	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O60583.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O60583_targets.tsv	ce4bf8ad840f82a6485b4c5b9a5c49d6b507d1f73333dc904f62a6676e533c83	true
ccny|actr2|mouse	Ccny	Actr2	mouse	20B	tflink:mouse:000924:055f846046d3	Ccny	Q8BGU5	P61161	Ccny	Actr2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8BGU5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8BGU5_targets.tsv	f1d45b535213574cb291585537e3935a779573f3a834b9a980c273c931242a56	true
ccny|acvr1|mouse	Ccny	Acvr1	mouse	20B	tflink:mouse:000924:055f846046d3	Ccny	Q8BGU5	P37172	Ccny	Acvr1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8BGU5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8BGU5_targets.tsv	f1d45b535213574cb291585537e3935a779573f3a834b9a980c273c931242a56	true
ccny|adam10|mouse	Ccny	Adam10	mouse	23B	tflink:mouse:000924:055f846046d3	Ccny	Q8BGU5	O35598	Ccny	Adam10	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8BGU5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8BGU5_targets.tsv	f1d45b535213574cb291585537e3935a779573f3a834b9a980c273c931242a56	true
ccny|adam12|mouse	Ccny	Adam12	mouse	20B;23B	tflink:mouse:000924:055f846046d3	Ccny	Q8BGU5	Q61824	Ccny	Adam12	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8BGU5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8BGU5_targets.tsv	f1d45b535213574cb291585537e3935a779573f3a834b9a980c273c931242a56	true
cd8a|mmp9|human	CD8A	MMP9	human		tflink:human:000647:398a94b6be24	CD8A	P01732	P14780	CD8A	MMP9	inferred by curator	19724058;29087512	Homo sapiens	TRRUST	Yes	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P01732.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P01732_targets.tsv	efde8eb09ac4aea534d7508887ee0e60ffc0883cad66e0922b2bcfd76706d189	true
cd8a|myl9|human	CD8A	MYL9	human	20B;23B	tflink:human:000647:398a94b6be24	CD8A	P01732	P24844	CD8A	MYL9	inferred by curator	19724058;29087512	Homo sapiens	TRRUST	Yes	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P01732.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P01732_targets.tsv	efde8eb09ac4aea534d7508887ee0e60ffc0883cad66e0922b2bcfd76706d189	true
cdc73/parafibromin|adam17|human	CDC73/Parafibromin	ADAM17	human	20B	tflink:human:001338:9486a20a4cb3	CDC73	Q6P1J9	P78536	CDC73	ADAM17	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P1J9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P1J9_targets.tsv	a55e4c7dcf7582aca6e59f208e28e61d71ae48be8b82e652b282dc4e1bf45764	true
cdc73/parafibromin|artn|human	CDC73/Parafibromin	ARTN	human	20B	tflink:human:001338:9486a20a4cb3	CDC73	Q6P1J9	Q5T4W7	CDC73	ARTN	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P1J9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P1J9_targets.tsv	a55e4c7dcf7582aca6e59f208e28e61d71ae48be8b82e652b282dc4e1bf45764	true
cdc73/parafibromin|ccl27|human	CDC73/Parafibromin	CCL27	human	24B	tflink:human:001338:9486a20a4cb3	CDC73	Q6P1J9	Q9Y4X3	CDC73	CCL27	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P1J9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P1J9_targets.tsv	a55e4c7dcf7582aca6e59f208e28e61d71ae48be8b82e652b282dc4e1bf45764	true
cdc73/parafibromin|col1a1|human	CDC73/Parafibromin	COL1A1	human	20B;23B	tflink:human:001338:9486a20a4cb3	CDC73	Q6P1J9	P02452	CDC73	COL1A1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P1J9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P1J9_targets.tsv	a55e4c7dcf7582aca6e59f208e28e61d71ae48be8b82e652b282dc4e1bf45764	true
cdk12|ackr2|human	CDK12	ACKR2	human	20B	tflink:human:000962:9e46b546745e	CDK12	Q9NYV4	O00590	CDK12	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NYV4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NYV4_targets.tsv	900446e7c382345b43619c04a8bfdd551f292e4b6cbb73020826d0df15dd1c0f	true
cdk12|ackr3|human	CDK12	ACKR3	human	20B	tflink:human:000962:9e46b546745e	CDK12	Q9NYV4	P25106	CDK12	ACKR3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NYV4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NYV4_targets.tsv	900446e7c382345b43619c04a8bfdd551f292e4b6cbb73020826d0df15dd1c0f	true
cdk12|actr2|human	CDK12	ACTR2	human	20B	tflink:human:000962:9e46b546745e	CDK12	Q9NYV4	P61160	CDK12	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NYV4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NYV4_targets.tsv	900446e7c382345b43619c04a8bfdd551f292e4b6cbb73020826d0df15dd1c0f	true
cdk12|adam10|human	CDK12	ADAM10	human	23B	tflink:human:000962:9e46b546745e	CDK12	Q9NYV4	O14672	CDK12	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NYV4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NYV4_targets.tsv	900446e7c382345b43619c04a8bfdd551f292e4b6cbb73020826d0df15dd1c0f	true
cdk2|abca1|human	CDK2	ABCA1	human	20B	tflink:human:001203:0ec850ac02a3	CDK2	P24941	O95477	CDK2	ABCA1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P24941.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P24941_targets.tsv	ffc8c558577e3965cf67e569f5691b946d75e92ba8f0592c5c5a6344de7d97bd	true
