followup_id	promotion_id	regulator_symbol	target_symbol	species_scope	module_route	promotion_class	independent_literature_support_status	independent_literature_source_count	evidence_weight_tier	current_primary_citation	current_corroborating_citation	current_cell_or_model	evidence_gap	next_evidence_requirement	exact_pair_search_url	status
public_tf_comprehensive_followup_400	public_tf_comprehensive_400	CDK9	ABCA1	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_401	public_tf_comprehensive_401	CDK9	ACKR2	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_402	public_tf_comprehensive_402	CDK9	ACKR3	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_403	public_tf_comprehensive_403	CDK9	Actr2	mouse	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_404	public_tf_comprehensive_404	CDK9	Adam17	mouse	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_405	public_tf_comprehensive_405	CDKN1B	ABCA1	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_406	public_tf_comprehensive_406	CDKN1B	ACKR2	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_407	public_tf_comprehensive_407	CDKN1B	ACTR2	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_408	public_tf_comprehensive_408	CDKN1B	ACVR1	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_409	public_tf_comprehensive_409	CDYL	Adgrb3	mouse	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_410	public_tf_comprehensive_410	CDYL	Cacng2	mouse	general_public_interaction_catalog	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_411	public_tf_comprehensive_411	CENPA	A2M	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_412	public_tf_comprehensive_412	CENPA	ACKR2	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_413	public_tf_comprehensive_413	CENPA	ACTR2	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_414	public_tf_comprehensive_414	CENPA	ACVR1	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_415	public_tf_comprehensive_415	CENPT/Cenpt	ARMC1	human	general_public_interaction_catalog	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_416	public_tf_comprehensive_416	CENPT/Cenpt	CDK1	human	general_public_interaction_catalog	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_417	public_tf_comprehensive_417	CENPT/Cenpt	GNAS	human	general_public_interaction_catalog	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
