context_id	context_name	context_kind	disease_context	anatomical_context	species	injury_model	injury_level	injury_severity	sex	timepoint_value	timepoint_unit	perturbation	treatment	experimental_condition	study_perturbation_status	injury_distance	injury_distance_unit	sample_scope	sample_count	cell_type	sample_id	study_id	tissue	context_status	provenance_note
sci:protein:d1b44fdadf097418	FLOW_SCI_002 protein context at 3 days	sample_context	spinal_cord_injury	spinal_cord	mouse	Moderate thoracic contusion spinal cord injury	T8-T10 laminectomy/injury	75 kdyn moderate contusion; approximately 500 micrometres displacement	female mice	3	days	wild-type and mTNFΔ/Δ SCI groups with sham comparison	genetic ablation of soluble TNF; mTNFΔ/Δ mice retain membrane TNF	wild-type and mTNFΔ/Δ SCI groups with sham comparison	genetic ablation of soluble TNF; mTNFΔ/Δ mice retain membrane TNF			whole 1 cm lesion-centered spinal-cord segment	5	unassigned or bulk sample		FLOW_SCI_002	1 cm lesion-centered spinal cord segment	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_002;study_timepoints.timepoint_id=FLOW_SCI_002__T1;cell_populations.population_id=FLOW_SCI_002_UNASSIGNED_POPULATION;study_title=Genetic Ablation of Soluble TNF Does Not Affect Lesion Size and Functional Recovery after Moderate Spinal Cord Injury in Mice;context_curation={""curation_id"":""SCICTX-CUR-0057"",""curation_note"":""Primary-source record reports female mice, a moderate thoracic contusion at 75 kdyn with approximately 500-micrometre displacement, and soluble-TNF genetic ablation with membrane-TNF retention. Existing observation-specific timepoint and tissue fields are retained."",""source_locator"":""PMCID: PMC5192339; Figure 3A; Results section 3.4; MSD Methods"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC5192339/""}"
sci:protein:fa19d8a2f166bb7b	FLOW_SCI_006 protein context at 1 days	sample_context	spinal_cord_injury	spinal_cord	mouse	Thoracic T11 contusion spinal cord injury using Infinite Horizons	T11	60 kdyn contusion; 500-700 micrometre displacement	adult female C57BL/6 mice, 8-10 weeks	1	days	SCI plus Maresin 1 or vehicle	Maresin 1 treatment versus vehicle; 1 microgram IV at 1 hour after SCI and daily through 7 dpi	SCI plus Maresin 1 or vehicle	Maresin 1 treatment versus vehicle; 1 microgram IV at 1 hour after SCI and daily through 7 dpi			whole_tissue		unassigned or bulk sample		FLOW_SCI_006	injured spinal cord/lesion	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_006;study_timepoints.timepoint_id=FLOW_SCI_006__TP_006_1dpi;cell_populations.population_id=FLOW_SCI_006_UNASSIGNED_POPULATION;study_title=Maresin 1 Promotes Inflammatory Resolution, Neuroprotection, and Functional Neurological Recovery After Spinal Cord Injury;context_curation={""curation_id"":""SCICTX-CUR-0082"",""curation_note"":""Primary source reports adult female C57BL/6 mice aged 8-10 weeks, T11 laminectomy with a 60-kdyn Infinite Horizons contusion producing 500-700 micrometres displacement, and Maresin 1 or vehicle administered intravenously at 1 hour after SCI and daily through 7 days. The imported CXCL1 observation retains the source-reported injured spinal-cord/lesion scope and 1-day endpoint."",""source_locator"":""PMCID: PMC5707767; Methods \""SCI and MaR1 treatment\""; 24-hour Luminex cytokine profile; Table 1 and Figure 5A"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC5707767/""}"
sci:protein:eabc66b75a6350ad	FLOW_SCI_008 protein context at 3 days	sample_context	spinal_cord_injury	spinal_cord	rat	Moderate T12 contusion spinal cord injury using the Infinite Horizons impactor	T12	150 kdyn force with 1-second dwell time; moderate contusion	male Sprague-Dawley rats, 90-110 days, 300-350 g	3	days	SCI and sham groups with repeated intravenous morphine or saline	Repeated intravenous morphine versus saline after SCI	SCI and sham groups with repeated intravenous morphine or saline	Repeated intravenous morphine versus saline after SCI			CD11b-positive MACS-enriched lesion-center cells	6	CD11b+ CD45low microglia		FLOW_SCI_008	center of lesion; CD11b-positive MACS-enriched cells	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_008;study_timepoints.timepoint_id=FLOW_SCI_008__TP_TRANSCRIBED_c0d80afff887;cell_populations.population_id=FLOW_SCI_008__POP_008_microglia;study_title=Morphine-induced changes in the function of microglia and macrophages after acute spinal cord injury;context_curation={""curation_id"":""SCICTX-CUR-0035"",""curation_note"":""Primary source reports male Sprague-Dawley rats aged 90-110 days and weighing 300-350 g, a moderate T12 contusion using 150 kdyn force with a 1-second dwell time, and CD11b-positive lesion-center cell isolation for protein analysis. Existing observation-specific drug and timepoint fields are retained."",""source_locator"":""PMCID: PMC9552511; Methods \""Subjects\"", \""Spinal cord injury\"", \""Tissue collection\"", and \""Western blot analysis\""; Figs. 6-10"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC9552511/""}"
sci:protein:b4ffc063b89a440f	FLOW_SCI_008 protein context at 3 days	sample_context	spinal_cord_injury	spinal_cord	rat	Moderate T12 contusion spinal cord injury using the Infinite Horizons impactor	T12	150 kdyn force with 1-second dwell time; moderate contusion	male Sprague-Dawley rats, 90-110 days, 300-350 g	3	days	SCI and sham groups with repeated intravenous morphine or saline	Repeated intravenous morphine versus saline after SCI	SCI and sham groups with repeated intravenous morphine or saline	Repeated intravenous morphine versus saline after SCI			CD11b-positive MACS-enriched lesion-center cells	6	CD11b+ CD45high infiltrating macrophages		FLOW_SCI_008	center of lesion; CD11b-positive MACS-enriched cells	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_008;study_timepoints.timepoint_id=FLOW_SCI_008__TP_TRANSCRIBED_c0d80afff887;cell_populations.population_id=FLOW_SCI_008__POP_008_macrophages;study_title=Morphine-induced changes in the function of microglia and macrophages after acute spinal cord injury;context_curation={""curation_id"":""SCICTX-CUR-0035"",""curation_note"":""Primary source reports male Sprague-Dawley rats aged 90-110 days and weighing 300-350 g, a moderate T12 contusion using 150 kdyn force with a 1-second dwell time, and CD11b-positive lesion-center cell isolation for protein analysis. Existing observation-specific drug and timepoint fields are retained."",""source_locator"":""PMCID: PMC9552511; Methods \""Subjects\"", \""Spinal cord injury\"", \""Tissue collection\"", and \""Western blot analysis\""; Figs. 6-10"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC9552511/""}"
sci:protein:fafeeec54c587814	FLOW_SCI_009 protein context at 1 day	sample_context	spinal_cord_injury	spinal_cord	mouse	low-thoracic contusion SCI	low thoracic; exact level unknown	unknown	female for BMDM experiments; in vivo sex unknown	1	day	SCI; WT versus CD200R1 knockout	CD200R1 knockout	SCI; WT versus CD200R1 knockout	CD200R1 knockout			6-mm spinal cord tissue centered on injury		microglia		FLOW_SCI_009	injury-site spinal cord	defined	mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_009;study_timepoints.timepoint_id=FLOW_SCI_009__TP009_1;cell_populations.population_id=FLOW_SCI_009__POP009_1;study_title=CD200R1 modulates myelin phagocytosis and spleen response following spinal cord injury
sci:protein:fdc8788fbfd50b26	FLOW_SCI_010 protein context at 2 day	sample_context	spinal_cord_injury	spinal_cord	mouse	Moderate thoracic contusion using a 2-g weight drop	T9	2-g weight dropped from 5 cm; moderate contusion	female mice	2	day	SCI, depletion, and control groups	anti-Ly6G neutrophil depletion and clodronate-liposome monocyte depletion	SCI, depletion, and control groups	anti-Ly6G neutrophil depletion and clodronate-liposome monocyte depletion	0	cm	blood and injured spinal-cord homogenate		Gr-1/CD11b neutrophils		FLOW_SCI_010	injury epicenter	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_010;study_timepoints.timepoint_id=FLOW_SCI_010__TP010_1;cell_populations.population_id=FLOW_SCI_010__POP010_2;study_title=Prevention of Both Neutrophil and Monocyte Recruitment Promotes Recovery after Spinal Cord Injury;context_curation={""curation_id"":""SCICTX-CUR-0058"",""curation_note"":""Primary-source record reports female mice, T9 laminectomy with a 2-g weight dropped from 5 cm, and anti-Ly6G/clodronate-liposome depletion arms. The imported protein/cell-marker endpoints include 0-, 2-, and 7-day post-injury comparisons; existing observation-specific sample fields are retained."",""source_locator"":""PMCID: PMC3172879; Results and Figures 1-3; flow-cytometry and injury Methods"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC3172879/""}"
sci:protein:72fe7b92ff47000c	FLOW_SCI_011 protein context at 4 day	sample_context	spinal_cord_injury	spinal_cord	rat	moderate-to-severe thoracic contusion spinal cord injury using a MASCIS weight-drop model	T8	moderate-to-severe contusion; 10-g weight dropped 25 mm	unknown	4	day	SCI; FTY720 versus vehicle	FTY720 versus vehicle; untreated SCI and sham comparisons retained	SCI; FTY720 versus vehicle	FTY720 versus vehicle; untreated SCI and sham comparisons retained			1-cm spinal-cord segment centered on impact site	5	CD3+CD4+ T cells		FLOW_SCI_011	1 cm spinal-cord segment centered on impact site	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_011;study_timepoints.timepoint_id=FLOW_SCI_011__TP011_2;cell_populations.population_id=FLOW_SCI_011__POP011_1;study_title=FTY720 Reduces Inflammation and Promotes Functional Recovery after Spinal Cord Injury;context_curation={""curation_id"":""SCICTX-CUR-0104"",""curation_note"":""Primary source reports a T8 contusion after T8 laminectomy using a 10-g weight dropped 25 mm, with daily intraperitoneal FTY720 at 1 mg/kg in the treatment arm. Existing 4- and 7-day CD3/CD4 and CD3/CD8 flow-protein observations retain the lesion-centered cord scope and n=5 per treatment group; sex is not added because it is not reported in the inspected source."",""source_locator"":""PMCID: PMC2850297; Methods \""Animal groups and surgical procedures\"" and flow-cytometry methods; Figure 1D"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC2850297/""}"
sci:protein:f0fdf852af6f8254	FLOW_SCI_011 protein context at 4 day	sample_context	spinal_cord_injury	spinal_cord	rat	moderate-to-severe thoracic contusion spinal cord injury using a MASCIS weight-drop model	T8	moderate-to-severe contusion; 10-g weight dropped 25 mm	unknown	4	day	SCI; FTY720 versus vehicle	FTY720 versus vehicle; untreated SCI and sham comparisons retained	SCI; FTY720 versus vehicle	FTY720 versus vehicle; untreated SCI and sham comparisons retained			1-cm spinal-cord segment centered on impact site	5	CD3+CD8+ T cells		FLOW_SCI_011	1 cm spinal-cord segment centered on impact site	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_011;study_timepoints.timepoint_id=FLOW_SCI_011__TP011_2;cell_populations.population_id=FLOW_SCI_011__POP011_2;study_title=FTY720 Reduces Inflammation and Promotes Functional Recovery after Spinal Cord Injury;context_curation={""curation_id"":""SCICTX-CUR-0104"",""curation_note"":""Primary source reports a T8 contusion after T8 laminectomy using a 10-g weight dropped 25 mm, with daily intraperitoneal FTY720 at 1 mg/kg in the treatment arm. Existing 4- and 7-day CD3/CD4 and CD3/CD8 flow-protein observations retain the lesion-centered cord scope and n=5 per treatment group; sex is not added because it is not reported in the inspected source."",""source_locator"":""PMCID: PMC2850297; Methods \""Animal groups and surgical procedures\"" and flow-cytometry methods; Figure 1D"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC2850297/""}"
sci:protein:2aeec9d048e244d5	FLOW_SCI_011 protein context at 7 day	sample_context	spinal_cord_injury	spinal_cord	rat	moderate-to-severe thoracic contusion spinal cord injury using a MASCIS weight-drop model	T8	moderate-to-severe contusion; 10-g weight dropped 25 mm	unknown	7	day	SCI; FTY720 versus vehicle	FTY720 versus vehicle; untreated SCI and sham comparisons retained	SCI; FTY720 versus vehicle	FTY720 versus vehicle; untreated SCI and sham comparisons retained			1-cm spinal-cord segment centered on impact site	5	CD3+CD4+ T cells		FLOW_SCI_011	1 cm spinal-cord segment centered on impact site	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_011;study_timepoints.timepoint_id=FLOW_SCI_011__TP011_3;cell_populations.population_id=FLOW_SCI_011__POP011_1;study_title=FTY720 Reduces Inflammation and Promotes Functional Recovery after Spinal Cord Injury;context_curation={""curation_id"":""SCICTX-CUR-0104"",""curation_note"":""Primary source reports a T8 contusion after T8 laminectomy using a 10-g weight dropped 25 mm, with daily intraperitoneal FTY720 at 1 mg/kg in the treatment arm. Existing 4- and 7-day CD3/CD4 and CD3/CD8 flow-protein observations retain the lesion-centered cord scope and n=5 per treatment group; sex is not added because it is not reported in the inspected source."",""source_locator"":""PMCID: PMC2850297; Methods \""Animal groups and surgical procedures\"" and flow-cytometry methods; Figure 1D"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC2850297/""}"
sci:protein:4cccdda41ce5c60f	FLOW_SCI_011 protein context at 7 day	sample_context	spinal_cord_injury	spinal_cord	rat	moderate-to-severe thoracic contusion spinal cord injury using a MASCIS weight-drop model	T8	moderate-to-severe contusion; 10-g weight dropped 25 mm	unknown	7	day	SCI; FTY720 versus vehicle	FTY720 versus vehicle; untreated SCI and sham comparisons retained	SCI; FTY720 versus vehicle	FTY720 versus vehicle; untreated SCI and sham comparisons retained			1-cm spinal-cord segment centered on impact site	5	CD3+CD8+ T cells		FLOW_SCI_011	1 cm spinal-cord segment centered on impact site	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_011;study_timepoints.timepoint_id=FLOW_SCI_011__TP011_3;cell_populations.population_id=FLOW_SCI_011__POP011_2;study_title=FTY720 Reduces Inflammation and Promotes Functional Recovery after Spinal Cord Injury;context_curation={""curation_id"":""SCICTX-CUR-0104"",""curation_note"":""Primary source reports a T8 contusion after T8 laminectomy using a 10-g weight dropped 25 mm, with daily intraperitoneal FTY720 at 1 mg/kg in the treatment arm. Existing 4- and 7-day CD3/CD4 and CD3/CD8 flow-protein observations retain the lesion-centered cord scope and n=5 per treatment group; sex is not added because it is not reported in the inspected source."",""source_locator"":""PMCID: PMC2850297; Methods \""Animal groups and surgical procedures\"" and flow-cytometry methods; Figure 1D"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC2850297/""}"
sci:protein:168788bf6cc66a24	FLOW_SCI_012 protein context at 14 day	sample_context	spinal_cord_injury	spinal_cord	mouse	T10 contusion SCI using the NYU II impactor	T10	5-g rod dropped from 15 mm; exact functional severity not reported in the cited methods	female C57BL/6 mice, 10-12 weeks	14	day	contusion SCI with sham, anti-CD8, Rag2-knockout, and adoptive-transfer arms	anti-CD8 depletion and CD8-positive T-cell adoptive-transfer experiments	contusion SCI with sham, anti-CD8, Rag2-knockout, and adoptive-transfer arms	anti-CD8 depletion and CD8-positive T-cell adoptive-transfer experiments			gated CD3-positive CD4-negative CD8-positive T cells from injured spinal cord	5	CD3+CD4-CD8+ T cells		FLOW_SCI_012	8 mm spinal-cord segment centered on injury	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_012;study_timepoints.timepoint_id=FLOW_SCI_012__S012_T14;cell_populations.population_id=FLOW_SCI_012__S012_P1;study_title=IFN-γ-STAT1-mediated CD8+ T-cell-neural stem cell cross talk controls astrogliogenesis after spinal cord injury;context_curation={""curation_id"":""SCICTX-CUR-0027"",""curation_note"":""Primary source reports female C57BL/6 mice aged 10-12 weeks, T10 laminectomy, and NYU II contusion using a 5-g rod dropped from 15 mm. CD8 depletion began 3 days before SCI and was repeated every 3 days; CD8 adoptive transfer was performed in Rag2-knockout mice."",""source_locator"":""PMCID: PMC9926765; Methods \""Animals\"" and \""Surgery and drug administration\""; Figs. 1-7"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC9926765/""}"
sci:protein:120d177701af527d	FLOW_SCI_012 protein context at 35 day	sample_context	spinal_cord_injury	spinal_cord	mouse	T10 contusion SCI using the NYU II impactor	T10	5-g rod dropped from 15 mm; exact functional severity not reported in the cited methods	female C57BL/6 mice, 10-12 weeks	35	day	contusion SCI with sham, anti-CD8, Rag2-knockout, and adoptive-transfer arms	anti-CD8 depletion and CD8-positive T-cell adoptive-transfer experiments	contusion SCI with sham, anti-CD8, Rag2-knockout, and adoptive-transfer arms	anti-CD8 depletion and CD8-positive T-cell adoptive-transfer experiments			gated CD3-positive CD4-negative CD8-positive T cells from injured spinal cord	5	CD3+CD4-CD8+ T cells		FLOW_SCI_012	8 mm spinal-cord segment centered on injury	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_012;study_timepoints.timepoint_id=FLOW_SCI_012__S012_T35;cell_populations.population_id=FLOW_SCI_012__S012_P1;study_title=IFN-γ-STAT1-mediated CD8+ T-cell-neural stem cell cross talk controls astrogliogenesis after spinal cord injury;context_curation={""curation_id"":""SCICTX-CUR-0027"",""curation_note"":""Primary source reports female C57BL/6 mice aged 10-12 weeks, T10 laminectomy, and NYU II contusion using a 5-g rod dropped from 15 mm. CD8 depletion began 3 days before SCI and was repeated every 3 days; CD8 adoptive transfer was performed in Rag2-knockout mice."",""source_locator"":""PMCID: PMC9926765; Methods \""Animals\"" and \""Surgery and drug administration\""; Figs. 1-7"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC9926765/""}"
